,LEPROT (54741)
ACH-000004,-0.0277869869446
ACH-000007,0.0024663651274
ACH-000009,0.0735459419829
ACH-000011,-0.0944024750403
ACH-000012,0.0024879532421599997
ACH-000013,0.014904090660399999
ACH-000014,-0.225940408236
ACH-000015,-0.04548244551300001
ACH-000017,-0.0731434855452
ACH-000018,0.12025665111099999
ACH-000019,-0.042902448184400005
ACH-000021,-0.0955049989054
ACH-000022,-0.109004387554
ACH-000025,-0.33344091151599997
ACH-000028,0.114435213782
ACH-000030,-0.0539678915456
ACH-000035,-0.1207438901
ACH-000036,-0.014075085739200001
ACH-000037,-0.028008896098799998
ACH-000039,0.08318848667539999
ACH-000040,-0.016522146063899998
ACH-000041,-0.022311454201899998
ACH-000042,0.0761537364636
ACH-000045,0.081030770334
ACH-000047,-0.00147321433329
ACH-000052,0.0527348191483
ACH-000053,0.021042950419999998
ACH-000054,-0.09180470126399999
ACH-000055,-0.046261828887
ACH-000060,-0.00794609304321
ACH-000067,-0.05055637797069999
ACH-000070,-0.354186982012
ACH-000075,-0.120351373655
ACH-000078,-0.27215621833799997
ACH-000082,-0.156654016191
ACH-000085,-0.0133543367879
ACH-000086,-0.07641043960869999
ACH-000087,-0.07207309186630001
ACH-000092,-0.0945412537798
ACH-000095,-0.134261711127
ACH-000097,-0.133098312564
ACH-000098,-0.151238168737
ACH-000099,-0.11512731392100001
ACH-000108,0.11716502936100001
ACH-000113,-0.0194710180693
ACH-000115,0.0717219059721
ACH-000116,-0.0612502832132
ACH-000118,0.0825791896999
ACH-000120,0.0127852825594
ACH-000123,0.07240633625319999
ACH-000127,-0.0625578707081
ACH-000128,-0.19284186353
ACH-000132,-0.0302616374635
ACH-000133,-0.0293392107661
ACH-000137,-0.288058117751
ACH-000138,0.127261258722
ACH-000142,0.163178388508
ACH-000143,0.276131269131
ACH-000146,0.128114391751
ACH-000148,-0.132471322507
ACH-000150,-0.0484145068333
ACH-000152,-0.109318767806
ACH-000153,-0.09903559322410001
ACH-000159,-0.18719891423700002
ACH-000160,-0.0127796478529
ACH-000163,-0.317846893182
ACH-000167,-0.129724576806
ACH-000168,0.11770662932399999
ACH-000169,-0.268146398959
ACH-000178,0.07653910746169999
ACH-000182,0.118452679042
ACH-000183,0.005840662401640001
ACH-000188,-0.11347694958599999
ACH-000189,-0.133061106599
ACH-000190,-0.011205005192799999
ACH-000198,-0.15039643872400002
ACH-000204,-0.0252695638348
ACH-000206,0.0224782339439
ACH-000207,0.0624157526793
ACH-000211,-0.0647695284359
ACH-000215,-0.150003198669
ACH-000221,0.0207780380729
ACH-000222,0.280091064298
ACH-000223,0.028976370466400003
ACH-000226,0.027461866454699998
ACH-000227,0.0186377305024
ACH-000228,-0.18340937765
