,OR4B1 (119765)
ACH-000004,0.09625807752110001
ACH-000007,-0.343254735725
ACH-000009,-0.238300123855
ACH-000011,-0.0765745233616
ACH-000012,-0.261714264813
ACH-000013,-0.09973597629030001
ACH-000014,-0.260932371213
ACH-000015,-0.322417486968
ACH-000017,-0.0788130608427
ACH-000018,-0.282077402751
ACH-000019,-0.39261571347199997
ACH-000021,-0.556333521014
ACH-000022,-0.103483856469
ACH-000025,-0.20731325492400002
ACH-000028,-0.484806708824
ACH-000030,-0.431519626215
ACH-000035,-0.287021552541
ACH-000036,-0.149232089599
ACH-000037,-0.0474157626172
ACH-000039,-0.0855871475578
ACH-000040,-0.08412207522220001
ACH-000041,-0.109226750927
ACH-000042,-0.273621247711
ACH-000045,-0.416820874873
ACH-000047,-0.226152517978
ACH-000052,-0.376173678444
ACH-000053,-0.358204099967
ACH-000054,-0.125992988957
ACH-000055,-0.135227933335
ACH-000060,-0.0480903435341
ACH-000067,-0.105207101195
ACH-000070,-0.202733878979
ACH-000075,-0.103523746913
ACH-000078,-0.372936151161
ACH-000082,-0.027776602238500002
ACH-000085,0.434617526603
ACH-000086,-0.139371982311
ACH-000087,-0.15235225569900002
ACH-000092,-0.12123530113
ACH-000095,-0.199932554705
ACH-000097,-0.09936246560180001
ACH-000098,-0.18214087473700002
ACH-000099,-0.236113977638
ACH-000108,-0.474223036704
ACH-000113,-0.23346539413400003
ACH-000115,0.0979510798505
ACH-000116,-0.202621874901
ACH-000118,-0.42432457588100003
ACH-000120,-0.375869150115
ACH-000123,-0.43557438030199996
ACH-000127,-0.16946012705400001
ACH-000128,-0.220683819391
ACH-000132,-0.275829266961
ACH-000133,-0.23415674117
ACH-000137,-0.24230350405200002
ACH-000138,-0.506824416163
ACH-000142,-0.0281364066939
ACH-000143,-0.209706736674
ACH-000146,-0.223213386891
ACH-000148,-0.0746609200286
ACH-000150,-0.109830385887
ACH-000152,-0.00761299052639
ACH-000153,-0.27953767510899996
ACH-000159,-0.18034758524500002
ACH-000160,-0.122249766922
ACH-000163,-0.195203193805
ACH-000167,0.10558287511499999
ACH-000168,-0.22158557781399998
ACH-000169,0.056980845633500005
ACH-000178,-0.214047531057
ACH-000182,-0.044545950532
ACH-000183,-0.21281689661400002
ACH-000188,-0.37121013842
ACH-000189,0.023240713309499998
ACH-000190,-0.30724736120499996
ACH-000198,-0.150992273387
ACH-000204,-0.24511355899700002
ACH-000206,-0.13209901407299998
ACH-000207,-0.246703934633
ACH-000211,-0.16264857415
ACH-000215,-0.0945794964265
ACH-000221,-0.40566179998199997
ACH-000222,-0.298320274756
ACH-000223,-0.20889093616
ACH-000226,-0.23978150273600002
ACH-000227,-0.029643773122000002
ACH-000228,-0.0843934513115
ACH-000231,-0.187806224268
ACH-000232,-0.28472460285900003
ACH-000233,-0.08912323837269999
ACH-000234,-0.19010081085799999
ACH-000235,-0.384216101387
ACH-000237,-0.322727654835
ACH-000238,-0.0671199378494
