,GPR89A (653519)
ACH-000433,-0.6299511386209999
ACH-000436,-0.318425345882
ACH-000444,-0.643026878529
ACH-000445,-0.5539860762300001
ACH-000448,-0.569070084251
ACH-000450,-0.13972939195599998
ACH-000452,-0.591114438464
ACH-000454,-1.19452043377
ACH-000458,-0.28909120067099997
ACH-000459,-0.155897691839
ACH-000460,-0.34516875016599996
ACH-000461,-0.297850097362
ACH-000463,-0.421979991799
ACH-000464,-0.644909366152
ACH-000466,-0.627182127762
ACH-000467,-0.34637476643200005
ACH-000468,-0.445624933755
ACH-000469,-0.7543249362440001
ACH-000470,-0.558812986205
ACH-000471,-0.91327267878
ACH-000472,-1.0974631992200001
ACH-000473,-0.926582036656
ACH-000475,-0.114750546222
ACH-000476,-0.11216827489600001
ACH-000477,0.07713173091360001
ACH-000480,-0.626683378007
ACH-000481,-0.204583928194
ACH-000483,-0.38049485135300004
ACH-000484,-0.810203060575
ACH-000485,-0.0826045903628
ACH-000486,-0.533650936033
ACH-000487,-0.284066376286
ACH-000488,-0.752470242799
ACH-000490,-0.14354334787599998
ACH-000491,-0.38869895699699997
ACH-000495,-0.877398522404
ACH-000496,0.052723055042000005
ACH-000499,-0.35612148498400004
ACH-000500,-0.824261099753
ACH-000502,-0.179412320524
ACH-000503,-0.7692800987620001
ACH-000505,-0.636853549386
ACH-000507,-0.60230560836
ACH-000510,-0.8816730634379999
ACH-000511,-0.6848691887139999
ACH-000512,-0.6215699564530001
ACH-000516,-1.0547454121200002
ACH-000517,-0.0214020778625
ACH-000518,-0.515951144056
ACH-000520,-0.313849055073
ACH-000521,-0.472676550925
ACH-000522,-0.876052143415
ACH-000524,0.0816479176323
ACH-000527,-0.620062594481
ACH-000528,-0.663754119883
ACH-000537,-0.270420393468
ACH-000541,-0.39922680087800005
ACH-000542,-0.6810156606800001
ACH-000544,-0.14611213044399998
ACH-000545,-0.08174113477310001
ACH-000547,-0.45543766847499995
ACH-000548,-0.731508831326
ACH-000549,-0.521494405954
ACH-000550,-0.0679218724012
ACH-000552,-0.634898838686
ACH-000556,0.0311586027061
ACH-000557,0.267197307441
ACH-000570,-0.286542268369
ACH-000571,-0.611099096448
ACH-000573,-0.474368801805
ACH-000576,-0.641722297463
ACH-000580,0.01880013606
ACH-000584,-0.396261228784
ACH-000585,-0.396506843529
ACH-000588,-0.6802267396520001
ACH-000589,-0.206616734995
ACH-000591,0.0432613495139
ACH-000593,-0.681154214902
ACH-000600,-0.40297994383
ACH-000601,-0.49987125641099994
ACH-000604,-0.276396592644
ACH-000605,-0.356329128555
ACH-000606,-0.5275429012380001
ACH-000608,-0.259019333727
ACH-000614,-0.436905871304
ACH-000616,-0.512155583041
ACH-000618,-0.546394203837
ACH-000619,-0.5118846838459999
ACH-000620,-0.825094210142
ACH-000621,0.08421694119510001
ACH-000622,-0.0322206220303
ACH-000623,-0.7996664905850001
ACH-000624,-0.195338223798
ACH-000627,-0.5257227685670001
ACH-000630,-0.19146190778900002
ACH-000632,-0.560069423376
ACH-000633,0.167374515142
ACH-000637,-0.08901130554169999
ACH-000638,-0.427630165008
ACH-000646,-0.22353189719500002
ACH-000647,-0.13292192545499998
ACH-000648,-0.487583950906
ACH-000649,-0.337235818597
ACH-000651,-0.050541407538700005
ACH-000652,-0.5834598892589999
ACH-000653,-0.559117974525
ACH-000657,-0.495587930323
ACH-000658,-0.8066070767569999
ACH-000661,-0.00886393148647
ACH-000662,-0.627223643169
ACH-000663,-0.25797943602
ACH-000665,-0.08051641248989999
ACH-000671,-0.216639024353
ACH-000673,-0.564598859
ACH-000676,-0.506835409045
ACH-000677,-0.156137404491
ACH-000681,-0.341499120445
ACH-000682,-0.35203308314000004
ACH-000683,-0.153778266305
ACH-000684,-0.9391079118510001
ACH-000688,-0.737318003664
ACH-000693,-0.382586525272
ACH-000694,-0.499344220981
ACH-000695,-0.125291390596
ACH-000696,-0.649506225207
ACH-000697,-0.6405439208929999
ACH-000699,-0.657891817439
ACH-000701,-0.11850774028899999
ACH-000706,-0.08599000914110001
ACH-000711,-0.7351095501780001
ACH-000713,-0.946301430569
ACH-000714,-0.39966125659
ACH-000718,-0.31532676167199997
ACH-000720,-0.24079674467099998
ACH-000721,-0.657570772968
ACH-000724,-0.166804636764
ACH-000725,-0.319060215585
ACH-000732,-0.673928071192
ACH-000734,-0.17702189888099998
ACH-000735,-0.628630000229
ACH-000736,-0.399990652596
ACH-000738,-0.190779397545
ACH-000746,-0.465645305604
ACH-000747,-0.697197699842
ACH-000748,-0.051920086092999994
ACH-000753,-0.33911618746699995
ACH-000756,-0.171741595803
ACH-000757,-0.637423616008
ACH-000758,-0.278410552363
ACH-000760,-0.553928699519
ACH-000763,-0.39938623923699995
ACH-000764,-0.951640288577
ACH-000765,-0.7471603822949999
ACH-000766,-0.438776337249
ACH-000767,-0.45257208204800004
ACH-000768,-0.8915975481880001
ACH-000769,-0.626819796834
ACH-000770,-0.129007373721
ACH-000771,-0.036782286657699996
ACH-000773,-0.677430446993
ACH-000776,-0.49382959491899997
ACH-000777,-0.704018772375
ACH-000778,-0.412721743195
ACH-000781,-0.568786061512
ACH-000782,-0.27294888912799997
ACH-000783,-0.324808131136
ACH-000784,-0.509564675835
ACH-000785,-0.277678086545
ACH-000787,-0.321448478935
ACH-000788,-0.265932205373
ACH-000791,-0.835059374691
ACH-000792,-0.728784277756
ACH-000794,-0.392937731188
ACH-000796,-0.595573552852
ACH-000799,-0.493713151778
ACH-000800,-0.6427322876780001
ACH-000802,-0.610612151082
ACH-000804,-0.316712922956
ACH-000805,-0.5675912973839999
ACH-000809,-0.599155339816
ACH-000810,-0.7695801014929999
ACH-000811,-0.372580951791
ACH-000817,-0.563250175516
ACH-000819,-0.258209248472
ACH-000820,-0.34724321774800004
ACH-000821,-0.8474600433220001
ACH-000822,-0.485060429996
ACH-000823,-0.305300074432
ACH-000824,-0.661805217652
ACH-000827,-0.20703378692699997
ACH-000829,-0.569432593458
ACH-000831,0.050094974838399996
ACH-000832,-0.792043083037
ACH-000833,-0.446692151709
ACH-000834,-0.7951192978300001
ACH-000835,-0.7981824435379999
ACH-000836,-0.83780408403
ACH-000837,-0.154914844198
ACH-000838,-0.39153410697499996
ACH-000839,-0.137949219891
ACH-000840,-0.333097257913
ACH-000841,-0.47765826771700004
ACH-000843,-0.458676841888
ACH-000846,-0.994132308575
ACH-000847,-0.237260546176
ACH-000848,-0.252708117236
ACH-000849,-0.658688457969
ACH-000851,-0.586488056304
ACH-000855,-0.570073443789
ACH-000856,-0.20605862953899998
ACH-000858,-0.22138233791700002
ACH-000859,-0.487335854713
ACH-000861,-0.32960190663000005
ACH-000862,-0.261210327247
ACH-000865,-0.658458719608
ACH-000866,-0.388480565846
ACH-000867,-0.145414859446
ACH-000869,-0.206641844799
ACH-000872,0.16575893079600001
ACH-000873,-0.260886090649
ACH-000876,-0.068115828188
ACH-000878,-0.912072199105
ACH-000880,-0.25534829514
ACH-000881,-0.459811722167
ACH-000882,-0.724806900078
ACH-000884,-0.854941705275
ACH-000885,-0.40084368703199996
ACH-000887,-0.13335165955999997
ACH-000888,-0.243619440762
ACH-000889,-0.544148406026
ACH-000890,-0.9946953667589999
ACH-000896,-0.405860933658
ACH-000898,-0.7308375180679999
ACH-000900,-0.502886747526
ACH-000901,-0.13512913041
ACH-000905,-0.344090371862
ACH-000906,-0.506701445806
ACH-000907,-1.02701965124
ACH-000910,-0.295661591886
ACH-000911,-0.156197503091
ACH-000912,-0.6745125429340001
ACH-000913,-0.696506199762
ACH-000915,-0.775966623342
ACH-000916,-0.289886489835
ACH-000917,-0.161710726409
ACH-000921,-0.348662713025
ACH-000924,-0.356246977697
ACH-000926,-0.23249337275899998
ACH-000928,-0.42154919865900004
ACH-000929,-0.41696989416100005
ACH-000932,-0.800095959568
ACH-000935,-0.608870669035
ACH-000936,-0.497315335408
ACH-000937,-0.633646609903
ACH-000938,-0.547532491153
ACH-000939,-0.755678645391
ACH-000941,-0.519092351124
ACH-000943,-0.261503185683
ACH-000946,-0.538044764976
ACH-000947,-0.318139504039
ACH-000948,-0.324644722385
ACH-000950,-0.316515351093
ACH-000953,-0.7654286139899998
ACH-000957,-0.315893211145
ACH-000958,-0.277605253296
ACH-000960,-0.271681834497
ACH-000963,-0.7153579589300001
ACH-000968,-0.374284990031
ACH-000969,-0.611648144821
ACH-000973,-0.503341122118
ACH-000974,-0.289103085314
ACH-000975,-0.32964189579
ACH-000976,-0.767383911311
ACH-000978,-0.689196008496
ACH-000980,-0.43367333308600003
ACH-000984,-0.361325685377
ACH-000986,-0.7678373586849999
ACH-000988,-0.7537685430490001
ACH-000993,-0.388990162809
ACH-000994,-0.572693801018
ACH-000996,-0.5684191611389999
ACH-001001,-0.45357402359399995
ACH-001020,-0.422294088271
ACH-001028,-0.768376959804
ACH-001031,-0.662418188693
ACH-001038,-0.361599881488
ACH-001048,-0.709675128355
ACH-001050,-0.276839325157
ACH-001053,-0.582977451353
ACH-001054,-0.45870637321099994
ACH-001061,-0.6472451633699999
ACH-001067,-0.0147140136605
ACH-001075,-0.376132711264
ACH-001096,0.0506525698456
ACH-001128,-0.692287381528
ACH-001134,-0.5384074169049999
ACH-001151,-0.245844825377
ACH-001163,-0.36325187724200003
ACH-001164,-0.23322144933800001
ACH-001173,-0.05384905785730001
ACH-001183,-0.562845039998
ACH-001184,-0.0250181678027
ACH-001190,-0.6717326598860001
ACH-001192,-0.33434964803100004
ACH-001193,-0.919990246539
ACH-001196,-0.491001422176
ACH-001197,-0.6796901877529999
ACH-001205,-0.810705018017
ACH-001211,-0.7956837482790001
ACH-001212,-0.351757845633
ACH-001228,-0.12392912645700001
ACH-001232,-1.0083976714299998
ACH-001239,-0.161868195186
ACH-001274,-0.431014440025
ACH-001275,-0.148232967489
ACH-001277,-0.423193191437
ACH-001278,-0.23806753119000001
ACH-001280,-0.29014783397
ACH-001283,-0.496078441632
ACH-001289,-0.643895460986
ACH-001295,-0.035035456170699995
ACH-001300,-0.546942635417
ACH-001301,-0.5957672937399999
ACH-001302,-0.117691491666
ACH-001303,-0.38905306179899996
ACH-001306,-0.801507509117
ACH-001318,-0.86476519963
ACH-001322,-0.29567123989300004
ACH-001328,-0.21928730108000002
ACH-001332,-0.547774503574
ACH-001333,-0.398958391055
ACH-001336,-0.31146235656599996
ACH-001340,-0.0928892386095
ACH-001346,-0.46021352341000005
ACH-001353,-0.521541105699
ACH-001354,-0.314401973027
ACH-001367,-0.484281941047
ACH-001368,-0.48267753477200004
ACH-001374,-0.25281086501899996
ACH-001375,-0.0319575151657
ACH-001377,-0.536808156774
ACH-001380,-0.5263131381
ACH-001391,-0.27362028083
ACH-001407,-0.610906408473
ACH-001408,-0.608807508396
ACH-001413,-0.434549977061
ACH-001430,-0.536181803534
ACH-001431,-0.207939095747
ACH-001450,-0.55035401461
ACH-001496,0.276930259942
ACH-001500,-0.7114820420810001
ACH-001521,-0.756200389231
ACH-001523,-0.616293821809
ACH-001532,-0.591001701227
ACH-001536,-0.5773968260010001
ACH-001550,-0.18028117208
ACH-001552,-0.689435320871
ACH-001554,-0.216837664891
ACH-001645,-0.5774781686899999
ACH-001654,0.140256391559
ACH-001715,-0.6231005499610001
ACH-001735,0.0366442349365
ACH-001736,-0.317019418354
ACH-001737,-0.190484980159
ACH-001740,-0.138737887384
ACH-001745,-0.20159681055999998
ACH-001750,-0.590900947951
ACH-001765,-0.5628621980340001
ACH-001956,-0.672056505173
ACH-001957,-0.48149444784400003
