,RRBP1 (6238)
ACH-000004,-0.263852079836
ACH-000007,-0.439396331355
ACH-000009,0.16963456548099998
ACH-000011,-0.08062296737989999
ACH-000012,-0.0017026720990499999
ACH-000013,-0.011996371153500001
ACH-000014,0.0524407598734
ACH-000015,0.256420637603
ACH-000017,0.28806501463100004
ACH-000018,-0.18358691917800002
ACH-000019,-0.11411422352499999
ACH-000021,0.09013755479119999
ACH-000022,0.10646343718000001
ACH-000025,0.208071534566
ACH-000028,-0.251156904438
ACH-000030,0.13350113056500001
ACH-000035,-0.122575141698
ACH-000036,-0.037077119788599996
ACH-000037,0.15066479783199999
ACH-000039,0.302181823898
ACH-000040,0.0195698095275
ACH-000041,0.048216628168800006
ACH-000042,-0.102579504945
ACH-000045,-0.129702044442
ACH-000047,-0.09665404707530001
ACH-000052,0.35731670656099995
ACH-000053,0.12271843477399999
ACH-000054,0.0493125525662
ACH-000055,0.12038461848200001
ACH-000060,0.020145695858
ACH-000067,-0.118000740576
ACH-000070,-0.27141845107900003
ACH-000075,0.272749501035
ACH-000078,0.252061839046
ACH-000082,-0.0685690078478
ACH-000085,0.17166741671799998
ACH-000086,0.179104898191
ACH-000087,-0.0150279694143
ACH-000092,0.052625649386800005
ACH-000095,0.086534267168
ACH-000097,-0.155731180848
ACH-000098,0.111522053268
ACH-000099,-0.049002787368999996
ACH-000108,-0.15221216142000002
ACH-000113,0.0679381750348
ACH-000115,0.017693006406099998
ACH-000116,0.014945681891999999
ACH-000118,-0.0582756149825
ACH-000120,0.098007705805
ACH-000123,0.0336267579653
ACH-000127,-0.060879005336600005
ACH-000128,0.0397266529987
ACH-000132,0.0997249550169
ACH-000133,0.0705207962594
ACH-000137,-0.200251669434
ACH-000138,0.0319169199273
ACH-000142,0.29960384963500003
ACH-000143,0.0119209746804
ACH-000146,-0.0578992923183
ACH-000148,0.0327567998311
ACH-000150,-0.030451755361299997
ACH-000152,0.0714214021395
ACH-000153,0.066558956961
ACH-000159,0.12099690049699999
ACH-000160,0.0015600930837
ACH-000163,0.269932522367
ACH-000167,0.202817257704
ACH-000168,0.00975124989633
ACH-000169,0.175923764547
ACH-000178,-0.132523206316
ACH-000182,0.18196729345100002
ACH-000183,0.125854948077
ACH-000188,0.244939180913
ACH-000189,-0.12427222416200001
ACH-000190,0.0393489863316
ACH-000198,0.167439064873
ACH-000204,0.399998373474
ACH-000206,-0.176832162423
ACH-000207,0.0265743842839
ACH-000211,0.110886765049
ACH-000215,0.06676981447840001
ACH-000221,-0.0200670421185
ACH-000222,-0.357156409727
ACH-000223,0.078370926265
ACH-000226,0.18084171273400002
ACH-000227,0.137416434464
ACH-000228,0.139710886713
ACH-000231,0.057561743764500004
ACH-000232,-0.015967649225299998
ACH-000233,0.19150414061
ACH-000234,0.0956458465329
ACH-000235,-0.190002553827
ACH-000237,-0.0450534700777
ACH-000238,0.287289769224
ACH-000243,-0.08463549550480001
ACH-000244,-0.0169370278155
ACH-000246,0.0397987014795
ACH-000248,0.33644092689800004
ACH-000250,0.116642137207
ACH-000251,0.141944611281
ACH-000253,0.182872857071
ACH-000255,0.0586267902582
ACH-000256,-0.000385503582116
ACH-000257,0.0015059591525299998
ACH-000258,0.0770562401602
ACH-000259,-0.031057769772299997
ACH-000260,-0.0918892232939
ACH-000261,0.044808867147800004
ACH-000262,0.0931862540635
ACH-000263,-0.167271584789
ACH-000264,-0.0725292990932
ACH-000265,-0.306374290262
ACH-000266,-0.0317236063436
ACH-000272,-0.0429468472966
ACH-000273,0.210361475451
ACH-000274,-0.013946478658799999
ACH-000277,0.10916263260299999
ACH-000278,0.09361675226610001
ACH-000279,-0.023495169893299996
ACH-000280,0.0691880724483
ACH-000281,-0.255822337816
ACH-000288,0.118777868792
ACH-000291,-0.0010122569039199998
ACH-000293,0.167559275299
ACH-000294,-0.0937438876997
ACH-000295,0.073353144743
ACH-000296,0.00376761994909
ACH-000302,0.161794364035
ACH-000304,-0.045659557768299996
ACH-000307,-0.0685842988205
ACH-000308,0.011233100387600002
ACH-000310,0.205571969771
ACH-000311,-0.0994784464384
ACH-000312,-0.14266540258
ACH-000315,-0.0508510301114
ACH-000316,0.0222220556539
ACH-000317,-0.106579908514
ACH-000318,0.0308131979817
ACH-000319,0.290316890203
ACH-000320,-0.097313065402
ACH-000322,-0.0008310186092260002
ACH-000323,0.0256492113724
ACH-000324,-0.11545254882000001
ACH-000329,-0.0380553568059
ACH-000330,0.09535669837249999
ACH-000331,-0.21260796469999999
ACH-000332,-0.0442085942401
ACH-000334,0.222578795656
ACH-000335,0.017411247252599998
ACH-000336,0.409020557416
ACH-000337,0.195524314811
ACH-000339,-0.0885589789666
ACH-000341,-0.18770534119899998
ACH-000348,0.121310856055
ACH-000350,0.226821830911
ACH-000352,0.0153537157707
ACH-000356,-0.106343337193
ACH-000361,0.07671328085260001
ACH-000362,-0.22829627046700002
ACH-000363,0.0630215907765
ACH-000364,0.005781954303050001
ACH-000365,-0.0497723663471
ACH-000366,0.19279492855900002
ACH-000368,-0.140591180802
ACH-000374,-0.108190055623
ACH-000375,-0.00806792590317
ACH-000376,-0.114577601187
ACH-000381,-0.156569623309
ACH-000383,0.138209870144
ACH-000387,-0.140535097421
ACH-000389,-0.34294424783699995
ACH-000390,-0.016880310481700002
ACH-000393,0.11828865109400001
ACH-000395,-0.030154497520900003
ACH-000397,0.05303571702359999
ACH-000401,0.13846226744
ACH-000402,0.352317570758
ACH-000403,0.08971787144919999
ACH-000404,0.116682742038
ACH-000406,-0.020600636823599996
ACH-000407,-0.158716386482
ACH-000408,-0.271340666904
ACH-000410,0.0966270302527
ACH-000411,0.140785532214
ACH-000414,-0.181578334599
ACH-000415,-0.146219067416
ACH-000416,0.0490721215985
ACH-000420,-0.09360211692510001
ACH-000421,0.06222818705469999
ACH-000424,0.145189344331
ACH-000425,0.208660466682
ACH-000426,-0.183238740113
ACH-000427,0.22972192141399997
ACH-000433,-0.33793377749799997
ACH-000436,0.179478259944
ACH-000444,0.028277135819900004
ACH-000445,0.12160798102
ACH-000448,0.0375086571271
ACH-000450,0.312251661062
ACH-000452,0.0706142598845
ACH-000454,0.125195263307
ACH-000458,0.273418673094
ACH-000459,-0.0768047598344
ACH-000460,-0.0905912203181
ACH-000461,0.0518945262208
ACH-000463,0.13479214163
ACH-000464,-0.183611791364
ACH-000466,-0.337238017777
ACH-000467,-0.0033146717309899994
ACH-000468,0.0721587248157
ACH-000469,-0.197995658053
ACH-000470,-0.176603600653
ACH-000471,-0.0847006130996
ACH-000472,-0.0630304845861
ACH-000473,0.049792044868099995
ACH-000475,0.0297211254629
ACH-000476,0.0884929810425
ACH-000477,0.0978749382404
ACH-000480,0.12040952495400001
ACH-000481,0.0648859539673
ACH-000483,-0.122750464868
ACH-000484,-0.283937998809
ACH-000485,-0.135543563388
ACH-000486,-0.17108816021899997
ACH-000487,-0.1092765539
ACH-000488,0.021083404918200002
ACH-000490,-0.0632363127181
ACH-000491,-0.181147553202
ACH-000495,0.0710871083017
ACH-000496,-0.288742709042
ACH-000499,-0.20520394290999996
ACH-000500,0.15766641848500001
ACH-000502,-0.0852585189527
ACH-000503,0.12284799294099999
ACH-000505,0.10489385520300001
ACH-000507,0.023288451456
ACH-000510,0.049821439111
ACH-000511,-0.00567267604103
ACH-000512,0.0677668567366
ACH-000516,0.104410367368
ACH-000517,-0.0631652361167
ACH-000518,0.035791685799300005
ACH-000520,0.229163178226
ACH-000521,-0.194602785357
ACH-000522,0.139951848824
ACH-000524,-0.024357059871799997
ACH-000527,0.00250999738849
ACH-000528,-0.011979061442799999
ACH-000537,-0.05800162622380001
ACH-000541,0.16151100022700002
ACH-000542,0.153860864334
ACH-000544,0.128729223554
ACH-000545,0.058346373387
ACH-000547,-0.10758812518899999
ACH-000548,-0.0640823376182
ACH-000549,0.0619577726603
ACH-000550,-0.126152524346
ACH-000552,0.00832834429376
ACH-000556,0.119371246393
ACH-000557,0.111732056215
ACH-000570,0.12204049651799999
ACH-000571,-0.162154454583
ACH-000573,-0.00912459232056
ACH-000576,0.247636895788
ACH-000580,-0.0175603271669
ACH-000584,0.08208102012849999
ACH-000585,-0.0334692145306
ACH-000588,0.200021408616
ACH-000589,-0.266293837865
ACH-000591,0.30547541343699997
ACH-000593,-0.06980080438070001
ACH-000600,0.131386647373
ACH-000601,-0.014161436804899999
ACH-000604,-0.028752190252
ACH-000605,0.133998777531
ACH-000606,0.112850292201
ACH-000608,0.142137639927
ACH-000614,-0.21175415765
ACH-000616,0.0555461580429
ACH-000618,-0.0735834281981
ACH-000619,0.299958947595
ACH-000620,0.174609902958
ACH-000621,0.198486247004
ACH-000622,-0.140045512154
ACH-000623,-0.141203564868
ACH-000624,-0.026166998988900004
ACH-000627,-0.027388451995
ACH-000630,0.11379457890599999
ACH-000632,0.0698250983747
ACH-000633,-0.115662792148
ACH-000637,0.23306661291900002
ACH-000638,-0.342953422668
ACH-000646,0.05107684762490001
ACH-000647,-0.0655273572282
ACH-000648,-0.0227094894424
ACH-000649,0.12276246726
ACH-000651,-0.287921873708
ACH-000652,-0.07186568016969999
ACH-000653,0.00505560485088
ACH-000657,0.10264755806
ACH-000658,-0.270602773252
ACH-000661,-0.118632611028
ACH-000662,0.0590637647383
ACH-000663,-0.0584478132409
ACH-000665,0.010855798111
ACH-000671,0.0130202961742
ACH-000673,0.048899562280199996
ACH-000676,0.135291398794
ACH-000677,0.132491765627
ACH-000681,-0.0564730260971
ACH-000682,0.09969030132439999
ACH-000683,0.0304031272858
ACH-000684,-0.0059791751797399996
ACH-000688,0.0618932571593
ACH-000693,-0.0878990203489
ACH-000694,-0.0803890459922
ACH-000695,-0.0643123173054
ACH-000696,0.10583375852700001
ACH-000697,-0.023622905956900003
ACH-000699,-0.07429218154610001
ACH-000701,-0.0013340538920799997
ACH-000706,0.0585311792852
ACH-000711,0.0521527990909
ACH-000713,0.048561684113800005
ACH-000714,0.19453341923599998
ACH-000718,-0.0952870821961
ACH-000720,-0.0760722637913
ACH-000721,-0.0716066669718
ACH-000724,0.335576448961
ACH-000725,0.155574570962
ACH-000732,-0.03856388156130001
ACH-000734,0.187063867855
ACH-000735,0.0817701191367
ACH-000736,-0.059933635044999996
ACH-000738,0.153118659196
ACH-000746,0.195907108972
ACH-000747,0.0832339501357
ACH-000748,0.0171719110923
ACH-000753,-0.0221237703248
ACH-000756,0.208591986217
ACH-000757,0.07404730158039999
ACH-000758,-0.0577621046798
ACH-000760,0.08643065739900001
ACH-000763,0.140002753738
ACH-000764,-0.0880116118186
ACH-000765,0.202939215857
ACH-000766,-0.024649961400900002
ACH-000767,-0.133220616073
ACH-000768,0.0129126044555
ACH-000769,0.0382711530664
ACH-000770,0.185696314586
ACH-000771,-0.0513488698048
ACH-000773,0.09383659244100001
ACH-000776,-0.0818635239973
ACH-000777,-0.19346595858399998
ACH-000778,0.246988466745
ACH-000781,-0.014094051218299998
ACH-000782,0.0322040732789
ACH-000783,0.027588149007599996
ACH-000784,0.14178132148199998
ACH-000785,-0.09391811426560001
ACH-000787,0.0567126498972
ACH-000788,-0.0028822303820500005
ACH-000791,0.0527688185026
ACH-000792,0.111154076886
ACH-000794,0.0123795733171
ACH-000796,-0.060651736611
ACH-000799,0.24540085518899998
ACH-000800,-0.13753106841600002
ACH-000802,0.000860575558282
ACH-000804,0.0638346120192
ACH-000805,0.035832044751699994
ACH-000809,0.0563688643251
ACH-000810,0.34515862971199995
ACH-000811,-0.118390545633
ACH-000817,0.20059063074900002
ACH-000819,0.0760758778047
ACH-000820,-0.20916814147999999
ACH-000821,-0.148514203435
ACH-000822,0.15322417921700002
ACH-000823,0.00992141496041
ACH-000824,0.101717522312
ACH-000827,-0.136913215125
ACH-000829,0.317782301402
ACH-000831,0.24414344358600001
ACH-000832,0.0843056625588
ACH-000833,-0.0458869164645
ACH-000834,-0.0048536985008999995
ACH-000835,-0.00469234170875
ACH-000836,0.14327069999199998
ACH-000837,-0.0830000653137
ACH-000838,0.0860047183726
ACH-000839,-0.490157547248
ACH-000840,-0.258145283502
ACH-000841,0.174640359604
ACH-000843,-0.04624696143899999
ACH-000846,0.0270703474819
ACH-000847,-0.0959101562545
