,LIN54 (132660)
ACH-000004,-0.7671299214839999
ACH-000007,-0.614362155622
ACH-000009,-0.34265380924000005
ACH-000011,-0.33601005884400004
ACH-000012,-0.982267442221
ACH-000013,-0.6963562524420001
ACH-000014,-0.354626463127
ACH-000015,-0.62769324869
ACH-000017,-0.402181001587
ACH-000018,-0.62886092272
ACH-000019,-0.572887473651
ACH-000021,-0.707591536704
ACH-000022,-0.577992960019
ACH-000025,-0.6793847129899999
ACH-000028,-0.31076587202
ACH-000030,-0.504051489405
ACH-000035,-0.631323953412
ACH-000036,-0.6468580894820001
ACH-000037,-0.491164794041
ACH-000039,-0.5100526886550001
ACH-000040,-0.108992382734
ACH-000041,-0.534280153091
ACH-000042,-0.657453945025
ACH-000045,-0.44397062280500005
ACH-000047,-0.552443810128
ACH-000052,-0.66266685219
ACH-000053,-0.336652907742
ACH-000054,-0.667723317775
ACH-000055,-0.694306117486
ACH-000060,-1.17598593326
ACH-000067,-0.499701236805
ACH-000070,-0.389714630138
ACH-000075,-0.39493070539399994
ACH-000078,-0.9134720018019999
ACH-000082,-0.380876990188
ACH-000085,-0.127393064408
ACH-000086,-0.440268690457
ACH-000087,-0.454481004495
ACH-000092,-0.593298538461
ACH-000095,-0.880176618043
ACH-000097,-0.365439355092
ACH-000098,-0.6876049054729999
ACH-000099,-0.69746693392
ACH-000108,-0.312677974249
ACH-000113,-0.5055122824880001
ACH-000115,-0.747853492794
ACH-000116,-1.0308187753
ACH-000118,-0.4370772398899999
ACH-000120,-1.0164041681
ACH-000123,-0.799735480308
ACH-000127,-0.549860183035
ACH-000128,-0.7569093261740001
ACH-000132,-0.667932713209
ACH-000133,-0.44813662535
ACH-000137,-0.7178772953829999
ACH-000138,-0.505306188981
ACH-000142,-0.640318186276
ACH-000143,-0.660095574603
ACH-000146,-0.708779227903
ACH-000148,-0.332953098136
ACH-000150,-0.565576505738
ACH-000152,-0.09091197720550001
ACH-000153,-0.521897883068
ACH-000159,-0.7694761905859999
ACH-000160,-0.32771360823
ACH-000163,-0.697385247746
ACH-000167,-0.19714217471
ACH-000168,-0.520011455209
ACH-000169,-0.4876784279
ACH-000178,-0.420892481645
ACH-000182,-0.254664230294
ACH-000183,-0.742932711708
ACH-000188,-0.746187441557
ACH-000189,-0.634793306267
ACH-000190,-0.508317573045
ACH-000198,-0.296005719139
ACH-000204,-0.531338506654
ACH-000206,-0.420919652936
ACH-000207,-0.81783238257
ACH-000211,-0.655214933354
ACH-000215,-0.38378516
ACH-000221,-0.644025855774
ACH-000222,-0.9273882754389999
ACH-000223,-0.539929890788
ACH-000226,-0.39188245326
ACH-000227,-0.43789961516599996
ACH-000228,-0.6224620724109999
ACH-000231,-0.615389132219
ACH-000232,-0.44831236814900005
ACH-000233,-0.21229095667700001
ACH-000234,-0.09918960295870001
ACH-000235,-0.539402056599
ACH-000237,-0.6306450521
ACH-000238,-0.59407808297
ACH-000243,-0.8920361462559999
ACH-000244,-0.6858603698800001
ACH-000246,-0.45033510862
ACH-000248,-0.693481466588
ACH-000250,-0.22677758051999997
ACH-000251,-1.07830323738
ACH-000253,-0.499450605883
ACH-000255,-0.45015259370300004
ACH-000256,-0.45378041313699996
ACH-000257,-0.5525811202049999
ACH-000258,-0.639508110812
ACH-000259,-0.6588606385069999
ACH-000260,-0.684991388446
ACH-000261,-0.44067730436999997
ACH-000262,-0.629694008868
ACH-000263,-1.0080249304200002
ACH-000264,-0.45732712950000004
ACH-000265,-0.734211219301
ACH-000266,-1.03170946476
ACH-000272,-0.65635622967
ACH-000273,-0.16984507319000003
ACH-000274,-0.415527664956
ACH-000277,-0.765456194475
ACH-000278,-0.11820269597500001
ACH-000279,-0.474103034748
ACH-000280,-0.3899198416
ACH-000281,-0.59686502872
ACH-000288,-0.22428299616500003
ACH-000291,-0.40463405754799997
ACH-000293,-0.764099614566
ACH-000294,-0.134756421336
ACH-000295,-0.521357562469
ACH-000296,-0.9480616193539999
ACH-000302,-0.505498829392
ACH-000304,-0.347524858808
ACH-000307,-0.511185517385
ACH-000308,-0.473418710995
ACH-000310,-1.16427848656
ACH-000311,-0.493758298727
ACH-000312,-0.369283728968
ACH-000315,-0.6934303186380001
ACH-000316,-0.689513965926
ACH-000317,-0.693503878209
ACH-000318,-0.6199437810689999
ACH-000319,-0.625991408474
ACH-000320,-0.854547907878
ACH-000322,-0.789020300292
ACH-000323,-0.310367876026
ACH-000324,-0.31959726907900005
ACH-000329,-0.402997401896
ACH-000330,-0.972547552896
ACH-000331,-0.537260331352
ACH-000332,-0.81909499508
ACH-000334,-0.737016016139
ACH-000335,-0.6731471135870001
ACH-000336,-0.6342467038499999
ACH-000337,-0.132441133268
ACH-000339,-0.603621412859
ACH-000341,-0.664025374896
ACH-000348,-0.426405141866
ACH-000350,-0.937728129268
ACH-000352,-0.736758152932
ACH-000356,-0.779539148912
ACH-000361,-0.28253363871
ACH-000362,-0.602976298204
ACH-000363,-0.45195871157300005
ACH-000364,-0.281027806487
ACH-000365,-0.403610177625
ACH-000366,-0.627837663959
ACH-000368,-0.31693062832400004
ACH-000374,-0.57930958255
ACH-000375,-0.1200465832
ACH-000376,-0.549080320529
ACH-000381,-0.634972819504
ACH-000383,-0.399114393217
ACH-000387,-0.666782325509
ACH-000389,-0.276461331343
ACH-000390,-0.751663227375
ACH-000393,-0.290232927608
ACH-000395,-0.853939855457
ACH-000397,-0.525244622761
ACH-000401,-0.536173344775
ACH-000402,-0.7320366869059999
ACH-000403,-0.7653029201680001
ACH-000404,-0.805265262484
ACH-000406,-0.508941652065
ACH-000407,0.0181382014996
ACH-000408,-0.9908586502150001
ACH-000410,-0.414024575086
ACH-000411,-0.33748257111999996
ACH-000414,-0.440835886489
ACH-000415,-0.542978122153
ACH-000416,-0.512090973835
ACH-000420,-0.407685971486
ACH-000421,-0.284841087013
ACH-000424,-0.286030042944
ACH-000425,-0.333084271085
ACH-000426,-0.9856265546680001
ACH-000427,-0.47101327115900005
ACH-000433,-0.41451913315300004
ACH-000436,-0.551782788824
ACH-000444,-0.452032601737
ACH-000445,-0.6929560763060001
ACH-000448,-0.40651221320299996
ACH-000450,-0.379471634983
ACH-000452,-0.82940727866
ACH-000454,-0.650224681923
ACH-000458,-0.612352091893
ACH-000459,-0.516475662948
ACH-000460,-0.887857843957
ACH-000461,-0.644731908344
ACH-000463,-0.33259102904599996
ACH-000464,-0.6992180988850001
ACH-000466,-0.539183786807
ACH-000467,-0.651031786462
ACH-000468,-0.570118033909
ACH-000469,-0.6612173875
ACH-000470,-0.901003511676
ACH-000471,-0.488730115285
ACH-000472,-0.853362336497
ACH-000473,-0.61073371177
ACH-000475,-0.51528012135
ACH-000476,-0.535436940936
ACH-000477,-0.47098139063
ACH-000480,-0.7881803877429999
ACH-000481,-0.520692289857
ACH-000483,-0.7835014621459999
ACH-000484,-0.597542521632
ACH-000485,-0.38347253823700006
ACH-000486,-0.762784327057
ACH-000487,-0.500804479059
ACH-000488,-0.645514066204
ACH-000490,-0.566274852159
ACH-000491,-0.138583204486
ACH-000495,-0.366760220631
ACH-000496,-0.47269757321199996
ACH-000499,-0.44552428852799997
ACH-000500,-0.40386815334
ACH-000502,-0.512250046857
ACH-000503,-0.266253433924
ACH-000505,-0.22350758311799998
ACH-000507,-0.44325390567199996
ACH-000510,-0.592997751816
ACH-000511,-0.48587559158200005
ACH-000512,-0.784427964866
ACH-000516,-0.44266096890600004
ACH-000517,-0.634900705816
ACH-000518,-0.487739598657
ACH-000520,-0.451544502179
ACH-000521,-0.411133159277
ACH-000522,-0.781491876862
ACH-000524,-0.72995316566
ACH-000527,-0.8653468746009999
ACH-000528,-0.504107978376
ACH-000537,-0.100468716543
ACH-000541,-0.614083827476
ACH-000542,-0.588265303032
ACH-000544,-0.8016909331409999
ACH-000545,-0.42448092165600004
ACH-000547,-0.6812746523250001
ACH-000548,-0.726663339147
ACH-000549,-0.5087529636399999
ACH-000550,-0.306194572183
ACH-000552,-0.32604317166499996
ACH-000556,-0.500418284338
ACH-000557,-0.7445065632060001
ACH-000570,-0.617848813866
ACH-000571,-0.430312600722
ACH-000573,-0.480373121623
ACH-000576,-0.595599051621
ACH-000580,-0.395061996077
ACH-000584,-0.30769463794199997
ACH-000585,-0.843739016516
ACH-000588,-0.711378217492
ACH-000589,-0.454922534316
ACH-000591,-0.495834472262
ACH-000593,-0.575411930547
ACH-000600,-0.601972320621
ACH-000601,-0.584472778724
ACH-000604,-0.732737473057
ACH-000605,-0.55594735582
ACH-000606,-0.851021691648
ACH-000608,-0.296347687862
ACH-000614,-0.258135698782
ACH-000616,-0.6095816992759999
ACH-000618,-0.9922418798899999
ACH-000619,-0.572089996659
ACH-000620,-0.557970300543
ACH-000621,-0.606706925136
ACH-000622,-0.291928085559
ACH-000623,-0.626634766722
ACH-000624,-0.552647967618
ACH-000627,-0.652395984304
ACH-000630,-0.6687837303499999
ACH-000632,-0.14309142905
ACH-000633,-0.283914304472
ACH-000637,-0.612483296219
ACH-000638,-0.522022692227
ACH-000646,-1.05686753914
ACH-000647,-0.719669118857
ACH-000648,-0.807178880055
ACH-000649,-0.6347033562
ACH-000651,-0.24105466124699998
ACH-000652,0.06628986772199999
ACH-000653,-0.413849971036
ACH-000657,-0.443645645278
ACH-000658,-0.274095692665
ACH-000661,-0.45614034078599996
ACH-000662,-0.699939994707
ACH-000663,-0.699291834204
ACH-000665,-0.559602305611
ACH-000671,-0.10786890298
ACH-000673,-0.626280805696
ACH-000676,-0.20677907823199998
ACH-000677,-0.769594087833
ACH-000681,-0.529200488305
ACH-000682,-0.681629469693
ACH-000683,-0.492321888464
ACH-000684,-0.584993542978
ACH-000688,-0.173016648891
ACH-000693,-0.4608613228399999
ACH-000694,-0.38640484396799996
ACH-000695,-0.030965430076099996
ACH-000696,-0.455817142613
ACH-000697,-0.656138693415
ACH-000699,-0.593918995421
ACH-000701,-0.249513157923
ACH-000706,-0.420007669701
ACH-000711,-0.5554679624509999
ACH-000713,-0.478081088381
ACH-000714,-0.4819885663699999
ACH-000718,-0.597133558187
ACH-000720,-0.633873402193
ACH-000721,-0.195447387328
ACH-000724,-0.28476156682500003
ACH-000725,-0.27050746183
ACH-000732,-0.633531843656
ACH-000734,-0.41689561107600004
ACH-000735,-0.737213607062
ACH-000736,-0.58868966865
ACH-000738,-0.6867963041609999
ACH-000746,-0.26356319126999994
ACH-000747,-0.6008165860629999
ACH-000748,-0.560067832954
ACH-000753,-0.524633398064
ACH-000756,-0.419793111967
ACH-000757,-0.35012147114200004
ACH-000758,-0.513161506857
ACH-000760,-0.408629328677
ACH-000763,-0.567454015544
ACH-000764,-0.569598130044
ACH-000765,-0.141488300206
ACH-000766,-0.7515643595720001
ACH-000767,-0.752504432608
ACH-000768,-0.49361396433399995
ACH-000769,-0.518072529096
ACH-000770,-0.7536461825130001
ACH-000771,-0.936926207836
ACH-000773,-0.460205035136
ACH-000776,-0.622291694098
ACH-000777,-0.557624108156
ACH-000778,-0.7338444488310001
ACH-000781,-0.5372104220189999
ACH-000782,-0.649218514579
ACH-000783,-0.79609021563
ACH-000784,-0.44246077570500003
ACH-000785,-0.5178014716229999
ACH-000787,-0.9127098090510001
ACH-000788,-0.35449207273
ACH-000791,-0.629764969986
ACH-000792,-0.723453441254
ACH-000794,-0.597497870617
ACH-000796,-0.823915203876
ACH-000799,-0.547558694443
ACH-000800,-0.494834765832
ACH-000802,-0.857830642642
ACH-000804,-0.547877812161
ACH-000805,-0.293051597269
ACH-000809,-0.7095691603550001
ACH-000810,-0.387900549684
ACH-000811,-0.336894067981
ACH-000817,-0.19874347912999998
ACH-000819,-0.5570931582399999
ACH-000820,-0.0171420810748
ACH-000821,-0.479205706024
ACH-000822,-0.29398416599599997
ACH-000823,-0.633133934893
ACH-000824,-0.545742385935
ACH-000827,-0.21878514197700002
ACH-000829,-0.671895562748
ACH-000831,-0.746548095887
ACH-000832,-0.661575983115
ACH-000833,-0.462156842319
ACH-000834,-0.651027502836
ACH-000835,-0.525443322538
ACH-000836,-0.666670867407
ACH-000837,-0.870575550692
ACH-000838,-0.08001916754999999
ACH-000839,-0.654184722985
ACH-000840,-0.619397641008
ACH-000841,-0.569144208613
ACH-000843,-0.566003882243
ACH-000846,-0.7342859345880001
ACH-000847,-0.726863932649
ACH-000848,-0.265657398847
ACH-000849,-0.201260936195
ACH-000851,-0.731348610935
ACH-000855,-0.36608713664399994
ACH-000856,-0.503570472132
ACH-000858,-0.596573556387
ACH-000859,-0.44657790194700003
ACH-000861,-0.49992018140100003
ACH-000862,-0.56441577688
ACH-000865,-0.618121601322
ACH-000866,-0.231368402476
ACH-000867,-0.49717778087399994
ACH-000869,-0.678643410098
ACH-000872,-0.454732437945
ACH-000873,-0.604130002018
ACH-000876,-0.885191404151
ACH-000878,-0.763461678637
ACH-000880,-0.66979191335
ACH-000881,-0.451050940369
ACH-000882,-0.40882565757600003
ACH-000884,-0.435498273566
ACH-000885,-0.38955931605899996
ACH-000887,-0.35174132805299996
ACH-000888,-0.0656969565972
ACH-000889,-0.5342177815320001
ACH-000890,-0.36451427379600004
ACH-000896,-0.605980777451
ACH-000898,-0.514716978697
ACH-000900,-0.577373859615
ACH-000901,-0.575065040097
ACH-000905,-0.60451138208
ACH-000906,-0.82273644559
ACH-000907,-0.321670167058
ACH-000910,-0.556345982822
ACH-000911,-0.7534947701260001
ACH-000912,-0.496812776826
ACH-000913,-0.561537919364
ACH-000915,-0.445784007301
ACH-000916,0.00421411893492
ACH-000917,-0.605310561695
ACH-000921,-0.610969388891
ACH-000924,-0.445788106651
ACH-000926,-0.351169572709
ACH-000928,-0.283479535616
ACH-000929,-0.223079410901
ACH-000932,-0.440151375299
ACH-000935,-0.47559665556
ACH-000936,-0.526625263358
ACH-000937,-0.31939219688299997
ACH-000938,-0.568456091215
ACH-000939,-0.6726723241660001
ACH-000941,-0.7232349076360001
ACH-000943,-0.413694534868
ACH-000946,-0.41127613312100003
ACH-000947,-0.38634080046999997
ACH-000948,-0.57658956431
ACH-000950,-0.541953032585
ACH-000953,-0.232107466427
ACH-000957,-0.571673201496
ACH-000958,-0.557462841439
ACH-000960,-0.580156355154
ACH-000963,-0.783955500529
ACH-000968,-0.23691795818599998
ACH-000969,-0.5089083598399999
ACH-000973,-0.47662291043099997
ACH-000974,-0.489568585158
ACH-000975,-0.33866872355800004
ACH-000976,-0.750454514061
ACH-000978,-0.48959691174599995
ACH-000980,-0.255995770276
ACH-000984,-0.38837430254699995
ACH-000986,-0.9403936763259999
ACH-000988,-0.440913967497
ACH-000993,-0.6379273977709999
ACH-000994,-0.34168025257
ACH-000996,-0.5917165407580001
ACH-001001,-0.778046964623
ACH-001020,-0.643482960003
ACH-001028,-0.407949628992
ACH-001031,-0.5116911129689999
ACH-001038,-0.5027646722770001
ACH-001048,-0.324111153508
ACH-001050,-0.623402907463
ACH-001053,-0.523838420832
ACH-001054,-0.662947981599
ACH-001061,-0.200139876637
ACH-001067,-0.604293282446
ACH-001075,-0.7100513926440001
ACH-001096,-0.317738555132
ACH-001128,-0.0717470521055
ACH-001134,-0.6838649709460001
ACH-001151,-0.734338237683
ACH-001163,-0.595366846753
ACH-001164,-0.381635735159
ACH-001173,-0.7284791593800001
ACH-001183,-0.659063464288
ACH-001184,-0.32382707145399997
ACH-001190,-0.586121234423
ACH-001192,-0.7579513031389999
ACH-001193,-0.061047014790699995
ACH-001196,-0.638885957695
ACH-001197,-0.806908661362
ACH-001205,-0.464433595343
ACH-001211,-0.260913336206
ACH-001212,-0.11000072188200001
ACH-001228,-0.579291543317
ACH-001232,-0.408397840116
ACH-001239,-0.0693543841174
ACH-001274,-0.622194226921
ACH-001275,-0.30709578379
ACH-001277,-0.37443848823700004
ACH-001278,-0.69229360198
ACH-001280,-0.253266303704
ACH-001283,-0.6524694843150001
ACH-001289,-0.196892313342
ACH-001295,-0.389765147115
ACH-001300,-0.382846089349
ACH-001301,-0.886515080623
ACH-001302,-0.753864919161
ACH-001303,-0.6938038973399999
ACH-001306,-0.565562283994
ACH-001318,-0.436038480056
ACH-001322,-0.47629763622500004
ACH-001328,-0.609194168708
ACH-001332,-0.5604956827759999
ACH-001333,-0.316174296764
ACH-001336,-0.803351846265
ACH-001340,-0.736832237694
ACH-001346,-0.714678711868
ACH-001353,-0.7317316630230001
ACH-001354,-0.19646482703499998
ACH-001367,-0.9457626493089999
ACH-001368,-0.23914539873100002
ACH-001374,0.569378075768
ACH-001375,-0.715279848707
ACH-001377,-0.125227743876
ACH-001380,-0.38323863487899995
ACH-001391,-0.535038589289
ACH-001407,-1.0304886785
ACH-001408,-0.400012168582
ACH-001413,-0.550707592439
ACH-001430,-0.40916954763
ACH-001431,-0.09474280772610001
ACH-001450,-0.322883880129
ACH-001496,-0.40418741425099997
ACH-001500,-0.600920724535
ACH-001521,-0.443958339244
ACH-001523,-0.766417582649
ACH-001532,-0.411730242381
ACH-001536,-0.680919427481
ACH-001550,-0.327131682437
ACH-001552,-0.351589001101
ACH-001554,-0.40423621761399997
ACH-001645,-0.0719402075791
ACH-001654,-0.8219313575120001
ACH-001715,-0.8230230195489999
ACH-001735,-0.5392633126199999
ACH-001736,-0.518976074898
ACH-001737,-1.42216440278
ACH-001740,-0.9279979413889999
ACH-001745,-0.736954686541
ACH-001750,-0.262156911105
