,ANXA11 (311)
ACH-000004,-0.0253086589266
ACH-000007,-0.22308559454100002
ACH-000009,-0.167428338537
ACH-000011,-0.110185256163
ACH-000012,-0.146942560942
ACH-000013,-0.0869787731709
ACH-000014,-0.20325038886900001
ACH-000015,-0.0874248098515
ACH-000017,0.024507481142599995
ACH-000018,-0.06647234665490001
ACH-000019,-0.09348354980979999
ACH-000021,-0.15345227567800002
ACH-000022,-0.19222917244100002
ACH-000025,-0.208248832605
ACH-000028,-0.041691121926000003
ACH-000030,-0.4089922143
ACH-000035,-0.0524764365372
ACH-000036,-0.22023123890299998
ACH-000037,-0.0236852171835
ACH-000039,-0.017903660617099998
ACH-000040,-0.109182532385
ACH-000041,-0.287143513426
ACH-000042,-0.158533209178
ACH-000045,-0.119122181907
ACH-000047,0.0418054836901
ACH-000052,-0.191454178206
ACH-000053,-0.11291550382400001
ACH-000054,-0.207711862246
ACH-000055,-0.0632514787578
ACH-000060,-0.0309310779894
ACH-000067,-0.07911252908810001
ACH-000070,0.15466445329700002
ACH-000075,-0.0991258664528
ACH-000078,0.0807496605697
ACH-000082,-0.223389148141
ACH-000085,-0.13401390167000002
ACH-000086,-0.17152981355900002
ACH-000087,-0.326441852399
ACH-000092,-0.0475251571853
ACH-000095,-0.162951927509
ACH-000097,-0.0354148424393
ACH-000098,-0.142775943011
ACH-000099,-0.067503564586
ACH-000108,-0.294501284839
ACH-000113,0.13745690438
ACH-000115,-0.00585885792762
ACH-000116,-0.10127352611300001
ACH-000118,-0.221744849705
ACH-000120,-0.225339420814
ACH-000123,-0.0628193010083
ACH-000127,-0.151147575912
ACH-000128,-0.190108023884
ACH-000132,-0.228137219152
ACH-000133,-0.214411958702
ACH-000137,-0.238497403183
ACH-000138,-0.146448840134
ACH-000142,0.0763513777911
ACH-000143,-0.087665806406
ACH-000146,-0.0164860801832
ACH-000148,-0.123876699701
ACH-000150,0.08024163512419999
ACH-000152,-0.190751820625
ACH-000153,-0.0593454953239
ACH-000159,-0.15180512678
ACH-000160,-0.123657075954
ACH-000163,-0.104304293859
ACH-000167,-0.000806510851479
ACH-000168,0.104536350571
ACH-000169,-0.164647984587
ACH-000178,-0.012410796836000002
ACH-000182,-0.14710815117
ACH-000183,-0.07871006180430001
ACH-000188,-0.0503204670761
ACH-000189,-0.28128078885
ACH-000190,-0.285671150162
ACH-000198,-0.0224659152039
ACH-000204,-0.315190987846
ACH-000206,-0.202543988935
ACH-000207,-0.122877652685
ACH-000211,-0.08090513938749999
ACH-000215,-0.0725768660534
ACH-000221,-0.077660740492
ACH-000222,-0.14862597202800001
ACH-000223,-0.196061699876
ACH-000226,-0.0648556996832
ACH-000227,-0.293143439926
ACH-000228,-0.44758271594800003
ACH-000231,-0.225661455292
ACH-000232,-0.142655458664
ACH-000233,-0.0339632796368
ACH-000234,-0.140921475036
ACH-000235,-0.10312493835000001
ACH-000237,-0.0972806089324
ACH-000238,-0.18303968329700002
ACH-000243,-0.136570211756
ACH-000244,0.196976258327
ACH-000246,-0.0814512723073
ACH-000248,-0.20744028771099998
ACH-000250,-0.190276321209
ACH-000251,-0.287397988796
ACH-000253,-0.16109598222000002
ACH-000255,-0.0197230055786
ACH-000256,-0.15568353512
ACH-000257,-0.36701241379199995
ACH-000258,-0.24547244102899998
ACH-000259,-0.22202292686099998
ACH-000260,-0.147739050393
ACH-000261,-0.109346580284
ACH-000262,-0.256956531146
ACH-000263,-0.453110851394
ACH-000264,-0.171318822309
ACH-000265,-0.312235755169
ACH-000266,-0.0929631882385
ACH-000272,-0.00146497375868
ACH-000273,-0.110357601996
ACH-000274,-0.0037569050495900006
ACH-000277,-0.10870761588500001
ACH-000278,-0.140294762779
ACH-000279,-0.103775803284
ACH-000280,-0.07297953278660001
ACH-000281,-0.205570300125
ACH-000288,-0.16271143728700002
ACH-000291,-0.0742423231576
ACH-000293,-0.098556725578
ACH-000294,-0.174652590084
ACH-000295,-0.12092812284499999
ACH-000296,-0.131745263746
ACH-000302,-0.016737061041999998
ACH-000304,-0.074500760111
ACH-000307,-0.164047155134
ACH-000308,-0.12145423843
ACH-000310,-0.38363758437
ACH-000311,-0.276143513074
ACH-000312,-0.314457292282
ACH-000315,-0.32869726469099997
ACH-000316,-0.176171669245
ACH-000317,0.0498140268738
ACH-000318,-0.0442132783894
ACH-000319,-0.0515647469442
ACH-000320,-0.23892963400699999
ACH-000322,-0.053809499886
ACH-000323,-0.20075506664599999
ACH-000324,-0.0775431567647
ACH-000329,-0.137139293381
ACH-000330,-0.526580135443
ACH-000331,-0.170018968519
ACH-000332,-0.171494199534
ACH-000334,-0.239206806382
ACH-000335,0.0598269706924
ACH-000336,-0.136902728826
ACH-000337,-0.276100179382
ACH-000339,-0.104700426743
ACH-000341,-0.0625652764463
ACH-000348,-0.150340206108
ACH-000350,-0.0364080050203
ACH-000352,-0.07123397474820001
ACH-000356,0.0453823509934
ACH-000361,-0.225471390123
ACH-000362,-0.147099928446
ACH-000363,-0.019254952678499998
ACH-000364,0.033901306610500004
ACH-000365,-0.115064389654
ACH-000366,-0.12119087105000001
ACH-000368,-0.18156069188
ACH-000374,-0.187047210003
ACH-000375,-0.250421925224
ACH-000376,-0.18664528684999998
ACH-000381,-0.07275755242779999
ACH-000383,-0.0656148131223
ACH-000387,-0.08179269068219999
ACH-000389,0.030802509622400002
ACH-000390,-0.18751519073800002
ACH-000393,-0.0967183950746
ACH-000395,0.0157047099346
ACH-000397,-0.07661535791980001
ACH-000401,0.201936801563
ACH-000402,0.0294780410604
ACH-000403,-0.13808338218900001
ACH-000404,0.153548682982
ACH-000406,-0.133685913258
ACH-000407,-0.15715646010099998
ACH-000408,-0.34937226269599997
ACH-000410,-0.105115675612
ACH-000411,0.0212268689518
ACH-000414,-0.32874768626
ACH-000415,-0.19256526325999998
ACH-000416,-0.135717694359
ACH-000420,-0.108721119147
ACH-000421,-0.150420088664
ACH-000424,-0.095576354098
ACH-000425,-0.25919717691
ACH-000426,-0.213010484654
ACH-000427,-0.016270924162999998
ACH-000433,-0.16821411886100002
ACH-000436,-0.1612045334
ACH-000444,-0.0764313081217
ACH-000445,-0.260238588175
ACH-000448,-0.09953901793580001
ACH-000450,-0.34553387127400004
ACH-000452,-0.27329058304000003
ACH-000454,-0.09636246782810001
ACH-000458,-0.11702352231100001
ACH-000459,0.0551250043625
ACH-000460,-0.23446906985100002
ACH-000461,-0.110850805064
ACH-000463,0.0285678444666
ACH-000464,0.0317781035879
ACH-000466,0.07943127239030001
ACH-000467,-0.08890043211719999
ACH-000468,-0.0959477213878
ACH-000469,-0.11313486380400001
ACH-000470,-0.132326612468
ACH-000471,-0.13849775148000001
ACH-000472,-0.192679379219
ACH-000473,0.158499675718
ACH-000475,-0.112354949854
ACH-000476,-0.15984208731
ACH-000477,0.19773430311
ACH-000480,0.0618604768242
ACH-000481,-0.223611701428
ACH-000483,-0.105244870952
ACH-000484,-0.170876140513
ACH-000485,-0.130737845374
ACH-000486,-0.131168597938
ACH-000487,-0.24524270066999998
ACH-000488,-0.08763070116289999
ACH-000490,-0.170487690994
ACH-000491,-0.225120477801
ACH-000495,-0.312290531463
ACH-000496,-0.214273645861
ACH-000499,-0.43089293598899997
ACH-000500,0.00857467532368
ACH-000502,-0.105704792364
ACH-000503,-0.105285687895
ACH-000505,0.038147304008999995
ACH-000507,-0.138108417936
ACH-000510,-0.17107856542599997
ACH-000511,-0.08734320430980001
ACH-000512,-0.381369584059
ACH-000516,-0.0115923764451
ACH-000517,-0.141996209736
ACH-000518,0.141572116037
ACH-000520,-0.000492381211477
ACH-000521,-0.196691397612
ACH-000522,-0.029276342949900003
ACH-000524,-0.191927331378
ACH-000527,-0.0129382025584
ACH-000528,-0.194252421762
ACH-000537,0.0333931602306
ACH-000541,-0.109811088712
ACH-000542,-0.11856710595799999
ACH-000544,-0.194249757462
ACH-000545,-0.055337409181000004
ACH-000547,0.0418733917288
ACH-000548,-0.0970737600631
ACH-000549,-0.08448565465980001
ACH-000550,-0.18624958136300002
ACH-000552,-0.40725878452299996
ACH-000556,-0.142869250299
ACH-000557,-0.17212084535900002
ACH-000570,-0.111497367228
ACH-000571,-0.0518597338384
ACH-000573,-0.149193500621
ACH-000576,-0.0678090589358
ACH-000580,-0.26168652782900004
ACH-000584,-0.282782427131
ACH-000585,-0.0789837506802
ACH-000588,-0.261827260525
ACH-000589,-0.19133924822
ACH-000591,-0.258372043489
ACH-000593,-0.132596336066
ACH-000600,-0.160919254539
ACH-000601,-0.11515762661699999
ACH-000604,-0.32720579909
ACH-000605,-0.0733638931675
ACH-000606,-0.160650574866
ACH-000608,0.0826233561525
ACH-000614,0.0970879383473
ACH-000616,-0.115350032675
ACH-000618,-0.0813301489079
ACH-000619,-0.059171124365300004
ACH-000620,-0.0869042336707
ACH-000621,-0.0774305296361
ACH-000622,0.06606067051850001
ACH-000623,-0.21580936796
ACH-000624,-0.206625064098
ACH-000627,0.04681423260430001
ACH-000630,0.013361502790299998
ACH-000632,0.021318469974700004
ACH-000633,-0.0995631101205
ACH-000637,-0.228875567392
ACH-000638,-0.252870897902
ACH-000646,0.222576328261
ACH-000647,-0.162570312272
ACH-000648,-0.102005054014
ACH-000649,-0.111372007115
ACH-000651,-0.213628799353
ACH-000652,-0.21998138369000003
ACH-000653,-0.162825959937
ACH-000657,-0.061798394190300004
ACH-000658,-0.000497281149206
ACH-000661,-0.23322760403099999
ACH-000662,0.134770891226
ACH-000663,-0.10873020610200002
ACH-000665,-0.21112474239999998
ACH-000671,-0.24388869203299998
ACH-000673,-0.120314277029
ACH-000676,-0.068388534133
ACH-000677,-0.118272798429
ACH-000681,-0.145771700758
ACH-000682,-0.12052847083599999
ACH-000683,-0.204951866136
ACH-000684,-0.371787657205
ACH-000688,-0.350498166837
ACH-000693,-0.168995162881
ACH-000694,-0.0832570184247
ACH-000695,-0.251131242245
ACH-000696,-0.132369296322
ACH-000697,0.012979162569299998
ACH-000699,-0.105938438663
ACH-000701,-0.199867129232
ACH-000706,-0.143271433532
ACH-000711,-0.218507433898
ACH-000713,-0.026649605979599998
ACH-000714,-0.227908534868
ACH-000718,-0.146343206088
ACH-000720,-0.07675468477769999
ACH-000721,-0.0888205949941
ACH-000724,-0.07436470821430001
ACH-000725,-0.03896287926730001
ACH-000732,-0.241291621652
ACH-000734,-0.122264797907
ACH-000735,-0.25078491489300003
ACH-000736,0.0204740589821
ACH-000738,-0.260602224517
ACH-000746,0.19137263547400002
ACH-000747,-0.167199840984
ACH-000748,-0.0552720116395
ACH-000753,-0.177811283728
ACH-000756,-0.101090190258
ACH-000757,-0.312072812088
ACH-000758,-0.10457743806900001
ACH-000760,-0.15199591262700002
ACH-000763,-0.190994415287
ACH-000764,-0.304777321846
ACH-000765,0.080719355378
ACH-000766,-0.12144656501599999
ACH-000767,-0.0792164450181
ACH-000768,-0.09561062413869999
ACH-000769,-0.27099587202799996
ACH-000770,-0.0813596628251
ACH-000771,0.0388646233874
ACH-000773,-0.11488082880799999
ACH-000776,-0.18790818665999998
ACH-000777,-0.0775025509542
ACH-000778,-0.0223451994019
ACH-000781,-0.222640432139
ACH-000782,-0.0325247989995
ACH-000783,-0.183291077445
ACH-000784,-0.206227916826
ACH-000785,-0.133024099877
ACH-000787,-0.132666145342
ACH-000788,-0.0366066467076
ACH-000791,-0.122759833407
ACH-000792,0.0433998664054
ACH-000794,-0.0702417472755
ACH-000796,-0.0103616424079
ACH-000799,-0.106086806232
ACH-000800,-0.122592998635
ACH-000802,-0.036018304025599995
ACH-000804,-0.0126051061125
ACH-000805,-0.07001014404780001
ACH-000809,-0.190302849936
ACH-000810,0.215455650775
ACH-000811,-0.08080212515160001
ACH-000817,-0.376768542228
ACH-000819,-0.16641105081
