,BCL3 (602)
ACH-000004,0.12205827159000002
ACH-000007,0.157677638059
ACH-000009,0.09228689007410001
ACH-000011,0.0909004236203
ACH-000012,-0.08867237867769999
ACH-000013,-0.08142360894619999
ACH-000014,0.290467121509
ACH-000015,-0.0421670584289
ACH-000017,-0.146725167173
ACH-000018,0.318225436405
ACH-000019,0.201372220568
ACH-000021,0.0137975372969
ACH-000022,0.0300728377679
ACH-000025,0.198246700433
ACH-000028,0.13944172983
ACH-000030,0.06993565448189999
ACH-000035,0.17252225714699998
ACH-000036,-0.270377016589
ACH-000037,0.08724977973649999
ACH-000039,-0.0219549488657
ACH-000040,0.152634809423
ACH-000041,0.191879971649
ACH-000042,0.20818133409000003
ACH-000045,-0.166898380998
ACH-000047,-0.109463294585
ACH-000052,0.267320131784
ACH-000053,-0.279379960536
ACH-000054,-0.0539499743752
ACH-000055,-0.0383310850952
ACH-000060,0.316518208278
ACH-000067,-0.0628984604731
ACH-000070,0.0820396590496
ACH-000075,-0.208690390963
ACH-000078,0.065687386093
ACH-000082,-0.13123814240599999
ACH-000085,0.151703238705
ACH-000086,-0.020638295756900002
ACH-000087,-0.207622577542
ACH-000092,0.023002167519
ACH-000095,0.110297307181
ACH-000097,-0.037915404837000004
ACH-000098,0.101070949159
ACH-000099,0.137119467113
ACH-000108,0.262372949006
ACH-000113,-0.0118037648419
ACH-000115,-0.062233437895499996
ACH-000116,0.035467436181
ACH-000118,0.030365874655299996
ACH-000120,0.018405602761
ACH-000123,-0.0205290949378
ACH-000127,0.0113206792602
ACH-000128,-0.129762116716
ACH-000132,-0.0567874526723
ACH-000133,0.104904490998
ACH-000137,-0.0036651213409800002
ACH-000138,0.18815404309
ACH-000142,0.223259383645
ACH-000143,0.105989699199
ACH-000146,0.11512439978
ACH-000148,0.29194859716
ACH-000150,0.164539884436
ACH-000152,-0.05890466587880001
ACH-000153,0.053786536647
ACH-000159,-0.0850350554478
ACH-000160,-0.114091992817
ACH-000163,0.0778892532085
ACH-000167,0.217183417139
ACH-000168,-0.0116217626275
ACH-000169,-0.039919895591300006
ACH-000178,-0.0765409161368
ACH-000182,-0.026217415280900002
ACH-000183,-0.19912388551600002
ACH-000188,0.108095098184
ACH-000189,0.0167598728737
ACH-000190,-0.21355006918400002
ACH-000198,-0.120718367795
ACH-000204,-0.13870702226099998
ACH-000206,-0.366055346937
ACH-000207,0.132863134234
ACH-000211,0.061256421596800004
ACH-000215,-0.0431399055728
ACH-000221,-0.19739860499
ACH-000222,0.147868748764
ACH-000223,0.125987772256
ACH-000226,0.0926623800573
ACH-000227,0.107502420395
ACH-000228,0.0175334278154
ACH-000231,0.10320071387900001
ACH-000232,0.055474319054899995
ACH-000233,-0.109841949583
ACH-000234,0.015291269159799998
ACH-000235,0.0104061370192
ACH-000237,0.057462903263099996
ACH-000238,0.19935759582
ACH-000243,0.183440526627
ACH-000244,0.0622746033055
ACH-000246,0.0978420653236
ACH-000248,-0.0224877105879
ACH-000250,0.04972430977680001
ACH-000251,-0.150207395648
ACH-000253,0.05631377872280001
ACH-000255,0.0300959789428
ACH-000256,-0.17314215065299998
ACH-000257,-0.0262216934203
ACH-000258,0.317352228563
ACH-000259,0.0363204690301
ACH-000260,-0.0407534304539
ACH-000261,0.00342257185046
ACH-000262,-0.102816887784
ACH-000263,-0.061460908259399996
ACH-000264,0.108970469714
ACH-000265,0.114901283289
ACH-000266,0.09085570554649999
ACH-000272,-0.0666183321207
ACH-000273,0.075111141287
ACH-000274,0.00585098717039
ACH-000277,0.096807468958
ACH-000278,0.10789407265
ACH-000279,0.07291649935389999
ACH-000280,0.183563530349
ACH-000281,0.161216389672
ACH-000288,0.0709563404783
ACH-000291,-0.148276209989
ACH-000293,-0.0762585740891
ACH-000294,0.044954124340699994
ACH-000295,0.248414412242
ACH-000296,-0.0185823192685
ACH-000302,-0.0984556365153
ACH-000304,0.326191208576
ACH-000307,0.209224836086
ACH-000308,-0.0357005324043
ACH-000310,0.153383146419
ACH-000311,0.036218889228400004
ACH-000312,0.0435552388968
ACH-000315,0.214926008251
ACH-000316,-0.140258367226
ACH-000317,0.332498750166
ACH-000318,-0.266981269624
ACH-000319,-0.142836675585
ACH-000320,0.311286550172
ACH-000322,0.0961921669393
ACH-000323,-0.0583190242842
ACH-000324,0.021088916038199998
ACH-000329,-0.245393943143
ACH-000330,0.100095940304
ACH-000331,0.0302652151604
ACH-000332,0.09063555430810001
ACH-000334,-0.024888961882000002
ACH-000335,-0.253948903798
ACH-000336,-0.0939050418867
ACH-000337,-0.08551171860910001
ACH-000339,-0.006870371318579999
ACH-000341,0.109222155666
ACH-000348,-0.0662118241251
ACH-000350,0.117644957412
ACH-000352,0.0811348323378
