,SSBP3 (23648)
ACH-000004,-1.09363604884
ACH-000007,-0.312916370294
ACH-000009,-0.715428563487
ACH-000011,-0.517793726827
ACH-000012,-0.614806141696
ACH-000013,-0.663643339407
ACH-000014,-0.45126718540700006
ACH-000015,-0.7561984178899999
ACH-000017,-0.651875446584
ACH-000018,-0.733190626438
ACH-000019,-0.892949891404
ACH-000021,-0.705198478131
ACH-000022,-0.8486147356999999
ACH-000025,-0.582760173755
ACH-000028,-0.6825097686339999
ACH-000030,-0.599587959858
ACH-000035,-0.7088849163359999
ACH-000036,-0.7128510626569999
ACH-000037,-0.576675547587
ACH-000039,-0.508838379974
ACH-000040,-0.7055220685600001
ACH-000041,-0.377009192359
ACH-000042,-0.512395553579
ACH-000045,-0.502606633401
ACH-000047,-0.589333133601
ACH-000052,-0.801118493195
ACH-000053,-0.478392986868
ACH-000054,-0.601213086742
ACH-000055,-0.6941327490360001
ACH-000060,-0.8319701894679999
ACH-000067,-0.495387714194
ACH-000070,-0.72199001147
ACH-000075,-0.706616689569
ACH-000078,-0.7288455556100001
ACH-000082,-0.505368460971
ACH-000085,-0.521618767776
ACH-000086,-0.47752242802199996
ACH-000087,-0.628643614026
ACH-000092,-0.63858351811
ACH-000095,-0.748071817655
ACH-000097,-0.9761110893359999
ACH-000098,-0.7342117348780001
ACH-000099,-0.74116314096
ACH-000108,-0.808664018751
ACH-000113,-0.6856957706
ACH-000115,-0.157529331858
ACH-000116,-0.684750660786
ACH-000118,-0.5289563338100001
ACH-000120,-0.650689306475
ACH-000123,-0.646538918934
ACH-000127,-0.746448475274
ACH-000128,-0.8573456046279999
ACH-000132,-0.561636342765
ACH-000133,-0.563108103704
ACH-000137,-1.08764626997
ACH-000138,-0.557300394156
ACH-000142,-0.7641233724
ACH-000143,-0.619126717662
ACH-000146,-0.551010827374
ACH-000148,-0.537729505184
ACH-000150,-0.433393195404
ACH-000152,-0.83464435518
ACH-000153,-0.901255044011
ACH-000159,-0.7486683531820001
ACH-000160,-0.691014360641
ACH-000163,-0.43735530376299997
ACH-000167,-0.633134550194
ACH-000168,-0.750569041289
ACH-000169,-0.5921452697990001
ACH-000178,-0.631333895523
ACH-000182,-0.550460636974
ACH-000183,-0.740313648917
ACH-000188,-0.542326965184
ACH-000189,-0.6905710195739999
ACH-000190,-0.959605247118
ACH-000198,-0.743818808275
ACH-000204,-0.577672825144
ACH-000206,-0.20337728474800001
ACH-000207,-0.7137725339800001
ACH-000211,-0.66584612008
