,NOTCH2NL (388677)
ACH-000004,-1.1198237548299999
ACH-000007,-0.8284789152940001
ACH-000009,-1.01184710331
ACH-000011,-0.629460475665
ACH-000012,-1.04787256202
ACH-000013,-0.8898244170309999
ACH-000014,-1.13536564471
ACH-000015,-1.06104885665
ACH-000017,-0.80828837372
ACH-000018,-1.0180400678200001
ACH-000019,-0.976670642773
ACH-000021,-0.72636268794
ACH-000022,-1.1285881693200002
ACH-000025,-1.15095092432
ACH-000028,-1.06999417896
ACH-000030,-0.969545928871
ACH-000035,-0.770133594012
ACH-000036,-0.952967016883
ACH-000037,-0.532963857065
ACH-000039,-1.2014121712899999
ACH-000040,-0.755584122367
ACH-000041,-0.949324491427
ACH-000042,-0.836652669694
ACH-000045,-0.8981293715
ACH-000047,-0.664775810025
ACH-000052,-0.757267773941
ACH-000053,-1.1594057362
ACH-000054,-0.8244391989669999
ACH-000055,-1.0027495869399998
ACH-000060,-0.815346092021
ACH-000067,-0.8277944421469999
ACH-000070,-0.7323465026880001
ACH-000075,-0.702737469696
ACH-000078,-1.29936989396
ACH-000082,-0.821191455828
ACH-000085,-0.9547086215100001
ACH-000086,-0.899560326762
ACH-000087,-0.984286794593
ACH-000092,-0.624158956261
ACH-000095,-0.980801359673
ACH-000097,-0.9932414568510001
ACH-000098,-0.909127084094
ACH-000099,-1.1294400396200002
ACH-000108,-0.9059185542820001
ACH-000113,-1.00892739161
ACH-000115,-1.08454569533
ACH-000116,-0.703293374684
ACH-000118,-0.8078020452949999
ACH-000120,-0.936598655999
ACH-000123,-0.931859415369
ACH-000127,-0.9626306634890001
ACH-000128,-0.585643073947
ACH-000132,-0.6111030506740001
ACH-000133,-1.10831201244
ACH-000137,-0.996630133998
ACH-000138,-0.745752366018
ACH-000142,-1.05419748424
ACH-000143,-1.1529142494700002
ACH-000146,-1.28876154654
ACH-000148,-0.989724932984
ACH-000150,-0.749809719565
ACH-000152,-1.06796412421
ACH-000153,-1.47911411387
ACH-000159,-0.9848558544
ACH-000160,-1.09716362097
ACH-000163,-0.758640405298
ACH-000167,-1.1240391972700001
ACH-000168,-0.848492557927
ACH-000169,-0.912144099793
ACH-000178,-0.864737171088
ACH-000182,-0.731709399384
ACH-000183,-1.09564857722
ACH-000188,-0.933243919966
ACH-000189,-0.75084931234
ACH-000190,-0.669312842334
ACH-000198,-0.8886865523299999
ACH-000204,-0.670284800445
ACH-000206,-0.571426967138
ACH-000207,-1.1221727726100001
ACH-000211,-0.7243614189390001
ACH-000215,-0.884968934335
ACH-000221,-1.09026577247
ACH-000222,-1.0045238162799999
ACH-000223,-0.925135562128
ACH-000226,-1.06826302939
ACH-000227,-1.25193588845
ACH-000228,-0.6933213736049999
ACH-000231,-0.9112329546250001
ACH-000232,-1.1239782731899999
ACH-000233,-0.8042298864659999
ACH-000234,-1.0775912339899998
ACH-000235,-0.779240193458
ACH-000237,-0.854771194651
ACH-000238,-0.68184821487
ACH-000243,-0.9465357403569999
ACH-000244,-0.6427256472940001
ACH-000246,-0.874318189827
ACH-000248,-0.986936147826
ACH-000250,-0.84328762441
ACH-000251,-0.698328457835
ACH-000253,-0.897387929458
ACH-000255,-0.7460614258730001
ACH-000256,-0.713525559552
ACH-000257,-0.8355590014190001
ACH-000258,-1.13246479801
ACH-000259,-0.8967480470999999
ACH-000260,-0.7276029844509999
ACH-000261,-0.756834051129
ACH-000262,-0.733753684129
ACH-000263,-1.46467590292
ACH-000264,-0.980898954377
ACH-000265,-1.0142081331200001
ACH-000266,-0.926278659296
ACH-000272,-1.2219428465200002
ACH-000273,-1.10867311012
ACH-000274,-0.892766659158
ACH-000277,-0.806717330953
ACH-000278,-0.946954424582
ACH-000279,-0.942714815603
ACH-000280,-1.13563468138
ACH-000281,-0.820917635617
ACH-000288,-0.77987224943
ACH-000291,-0.94443327009
ACH-000293,-0.844689630012
ACH-000294,-1.10517142423
ACH-000295,-1.05170585027
ACH-000296,-1.14113452839
ACH-000302,-0.8859326777169999
ACH-000304,-0.804497749412
ACH-000307,-0.83586212968
ACH-000308,-1.02208688337
ACH-000310,-0.870547078029
ACH-000311,-0.8263878426000001
ACH-000312,-0.853132562923
ACH-000315,-0.899843488078
ACH-000316,-1.03597105463
ACH-000317,-0.900752378653
ACH-000318,-1.0920167412200001
ACH-000319,-0.8013004438850001
ACH-000320,-0.9277169082600001
ACH-000322,-0.6950678823549999
ACH-000323,-0.9801847684999999
ACH-000324,-1.07301458002
ACH-000329,-1.0869889363299998
ACH-000330,-1.2976149822399998
ACH-000331,-0.885680908387
ACH-000332,-0.9964624540710001
ACH-000334,-1.45309321919
ACH-000335,-0.935117203141
ACH-000336,-0.9370225355149999
ACH-000337,-1.2190882113500001
ACH-000339,-0.8125475532800001
ACH-000341,-1.33482278616
ACH-000348,-0.675581327924
ACH-000350,-0.7455550391150001
ACH-000352,-0.8811119627230001
ACH-000356,-0.7665131049420001
ACH-000361,-0.8553758230640001
ACH-000362,-1.03800723096
ACH-000363,-0.731611134628
ACH-000364,-0.929771651961
ACH-000365,-0.8022448079260001
ACH-000366,-1.1269469864200001
ACH-000368,-0.969849417502
ACH-000374,-0.688051749286
ACH-000375,-0.979971132858
ACH-000376,-1.00072833967
ACH-000381,-0.9436225536839999
ACH-000383,-1.0132468051799999
ACH-000387,-0.9013358980230001
ACH-000389,-0.832141747453
ACH-000390,-1.16327394296
ACH-000393,-0.857776492941
ACH-000395,-1.22301477999
ACH-000397,-0.900236634874
ACH-000401,-0.805560562386
ACH-000402,-0.748694096048
ACH-000403,-1.32370598717
ACH-000404,-0.966370735465
ACH-000406,-1.06043944984
ACH-000407,-0.6518125750020001
ACH-000408,-0.755716133316
ACH-000410,-1.1992574217899998
ACH-000411,-0.832751767992
ACH-000414,-1.1398233585700002
ACH-000415,-0.844433746989
ACH-000416,-0.9839179680060001
ACH-000420,-1.061974137
ACH-000421,-0.7526290087279999
ACH-000424,-0.792730832746
ACH-000425,-0.99632832198
ACH-000426,-1.01668071081
ACH-000427,-0.7583653733210001
ACH-000433,-0.7620914150749999
ACH-000436,-0.934845814615
ACH-000444,-0.684782906081
ACH-000445,-0.8113091799250001
ACH-000448,-0.875211580606
ACH-000450,-0.549566809476
ACH-000452,-0.986195691128
ACH-000454,-0.789999696394
ACH-000458,-0.873325454949
ACH-000459,-0.781464892068
ACH-000460,-0.850557818353
ACH-000461,-1.09807720922
ACH-000463,-0.9525290038040001
ACH-000464,-0.84543526609
ACH-000466,-1.37646502058
ACH-000467,-0.82659761161
ACH-000468,-0.786023728687
ACH-000469,-0.7282115534379999
ACH-000470,-1.06731529293
ACH-000471,-0.6858359378710001
ACH-000472,-0.845404250252
ACH-000473,-0.589189379428
ACH-000475,-0.8738209555040001
ACH-000476,-0.508978918546
ACH-000477,-1.08028691275
ACH-000480,-0.7294823886949999
ACH-000481,-1.0554940939200002
ACH-000483,-0.8442704428899999
ACH-000484,-1.09961263566
ACH-000485,-1.0459818535299998
ACH-000486,-0.779197879622
ACH-000487,-0.924377348979
ACH-000488,-0.890582512922
ACH-000490,-0.956519993837
ACH-000491,-0.9140385081550001
ACH-000495,-1.3222255381499999
ACH-000496,-1.04212770605
ACH-000499,-0.991463399817
ACH-000500,-0.274991968794
ACH-000502,-0.910973535848
ACH-000503,-1.01312387213
ACH-000505,-0.946563125495
ACH-000507,-1.05302972428
ACH-000510,-0.8985729717700001
ACH-000511,-0.871466849853
ACH-000512,-1.0401373548200001
ACH-000516,-0.919640061157
ACH-000517,-0.98248317309
ACH-000518,-0.960670912823
ACH-000520,-0.909599525421
ACH-000521,-1.0198552411
ACH-000522,-0.956770998829
ACH-000524,-0.5817636954959999
ACH-000527,-0.5436869841499999
ACH-000528,-0.8900923711229999
ACH-000537,-0.658122627462
ACH-000541,-0.7975867112489999
ACH-000542,-0.77979234971
ACH-000544,-1.13702358814
ACH-000545,-0.916138337798
ACH-000547,-0.6590626718429999
ACH-000548,-0.9569197105439999
ACH-000549,-1.0316636614299999
ACH-000550,-0.579302255979
ACH-000552,-1.12544936743
ACH-000556,-0.8959063832799999
ACH-000557,-1.02031034218
ACH-000570,-0.734587304931
ACH-000571,-1.27544069135
ACH-000573,-0.817778052455
ACH-000576,-0.9458985265659999
ACH-000580,-0.746489487103
ACH-000584,-0.774797145043
ACH-000585,-0.689040857897
ACH-000588,-1.10354935989
ACH-000589,-0.8583370547939999
ACH-000591,-0.69224450083
ACH-000593,-0.784660693731
ACH-000600,-0.755843191045
ACH-000601,-0.9388149337459999
ACH-000604,-0.6684310419139999
ACH-000605,-1.2251588768100001
ACH-000606,-0.8416926937389999
ACH-000608,-1.36186116021
ACH-000614,-0.9451270704449999
ACH-000616,-0.835466749381
ACH-000618,-0.740295489368
ACH-000619,-1.27425583805
ACH-000620,-0.8242633415180001
ACH-000621,-0.8079051494730001
ACH-000622,-0.8389966146150001
ACH-000623,-0.918009966551
ACH-000624,-0.792649203646
ACH-000627,-0.7957608922949999
ACH-000630,-0.8316094333059999
ACH-000632,-1.07132965154
ACH-000633,-0.8782307524169999
ACH-000637,-0.777965215431
ACH-000638,-1.0585707390899999
ACH-000646,-1.10997028193
ACH-000647,-0.9656097829960001
ACH-000648,-0.782236966562
ACH-000649,-1.02740478927
ACH-000651,-0.7855282140659999
ACH-000652,-1.1275351678799999
ACH-000653,-1.0961552401399999
ACH-000657,-1.00753431041
ACH-000658,-1.00121928819
ACH-000661,-0.884565247644
ACH-000662,-1.22032989968
ACH-000663,-0.79278945721
ACH-000665,-0.85509877766
ACH-000671,-1.14554090922
ACH-000673,-0.8251169981540001
ACH-000676,-0.994023493442
ACH-000677,-1.0065262715
ACH-000681,-0.91032618715
ACH-000682,-1.0607880802399998
ACH-000683,-0.967447599039
ACH-000684,-0.805093496204
ACH-000688,-0.633350242039
ACH-000693,-0.742776746718
ACH-000694,-0.790805166803
ACH-000695,-1.2443496563299998
ACH-000696,-0.999386590175
ACH-000697,-0.936945646918
ACH-000699,-0.575317117461
ACH-000701,-0.8629659213420001
ACH-000706,-0.8335629550589999
ACH-000711,-0.660780833355
ACH-000713,-0.927684677561
ACH-000714,-0.963988003176
ACH-000718,-0.732325669739
ACH-000720,-0.8224900201690001
ACH-000721,-1.05438406893
ACH-000724,-1.20016204058
ACH-000725,-0.963133825333
ACH-000732,-0.900348538104
ACH-000734,-0.966192259939
ACH-000735,-0.947111861237
ACH-000736,-1.01481370677
ACH-000738,-0.722752996681
ACH-000746,-1.1485023032100001
ACH-000747,-0.948990761683
ACH-000748,-0.856440328354
ACH-000753,-1.02340048896
ACH-000756,-1.28993175391
ACH-000757,-0.924137488245
ACH-000758,-0.8522709799189999
ACH-000760,-0.8009858186650001
ACH-000763,-0.967115773707
ACH-000764,-0.916514260515
ACH-000765,-0.966797724682
ACH-000766,-0.702952168831
ACH-000767,-1.27443619929
ACH-000768,-0.626163763832
ACH-000769,-1.0152806508
ACH-000770,-1.26309633259
ACH-000771,-0.742639560275
ACH-000773,-1.3296421896200001
ACH-000776,-0.891418295426
ACH-000777,-0.7633266642030001
ACH-000778,-0.6445928657810001
ACH-000781,-1.02488707625
ACH-000782,-0.822706085421
ACH-000783,-1.03703588418
ACH-000784,-0.7203316996420001
ACH-000785,-1.1440857579100001
ACH-000787,-0.812561965526
ACH-000788,-0.975345031743
ACH-000791,-0.911402534961
ACH-000792,-1.12042480641
ACH-000794,-0.901348969859
ACH-000796,-1.00997762299
ACH-000799,-0.7587376483589999
ACH-000800,-0.780005195354
ACH-000802,-1.06665955975
ACH-000804,-1.1173759614399998
ACH-000805,-0.9285127875570001
ACH-000809,-0.957133027486
ACH-000810,-1.02059387627
ACH-000811,-0.9761337767530001
ACH-000817,-0.655492690186
ACH-000819,-0.756633457251
ACH-000820,-0.8900184896
ACH-000821,-1.4177302768
ACH-000822,-0.9359742807350001
ACH-000823,-0.831312078168
ACH-000824,-0.8002756981820001
ACH-000827,-0.689811018636
ACH-000829,-0.676182005801
ACH-000831,-0.937563632704
ACH-000832,-1.12622520182
ACH-000833,-0.810721500346
ACH-000834,-0.777935137436
ACH-000835,-0.9240175529539999
ACH-000836,-1.0949334623
ACH-000837,-0.8447487758
ACH-000838,-1.50802058955
ACH-000839,-0.685070116164
ACH-000840,-0.929261163722
ACH-000841,-1.0027964165
ACH-000843,-1.08217277422
ACH-000846,-0.779149041745
ACH-000847,-0.720799663995
ACH-000848,-0.863417069137
ACH-000849,-0.823179695916
ACH-000851,-0.784865517902
ACH-000855,-1.00478752515
ACH-000856,-0.944813371466
ACH-000858,-0.732261313902
ACH-000859,-1.03553722604
ACH-000861,-0.996640369497
ACH-000862,-1.0309981534200001
ACH-000865,-0.853734396354
ACH-000866,-0.857261534877
ACH-000867,-0.8441275499609999
ACH-000869,-1.08258545218
ACH-000872,-0.686195486268
ACH-000873,-0.946833198178
ACH-000876,-0.858073424624
ACH-000878,-0.800447129226
ACH-000880,-1.00600300438
ACH-000881,-0.9675296419859999
ACH-000882,-0.739428555586
ACH-000884,-0.837634620668
ACH-000885,-0.801465688515
ACH-000887,-0.837339660672
ACH-000888,-1.05292922458
ACH-000889,-1.15336809037
ACH-000890,-0.924821735936
ACH-000896,-0.796701772428
ACH-000898,-1.19331465941
ACH-000900,-0.89353894006
ACH-000901,-0.747657854064
ACH-000905,-0.990282888376
ACH-000906,-0.7126435905940001
ACH-000907,-1.1400640417
ACH-000910,-0.8262100562729999
ACH-000911,-0.864193860221
ACH-000912,-0.8696747271449999
ACH-000913,-1.19499695021
ACH-000915,-0.981550622051
ACH-000916,-0.743801783732
ACH-000917,-0.9028954134649999
ACH-000921,-0.820636232287
ACH-000924,-0.836355683754
ACH-000926,-1.19471714001
ACH-000928,-0.59889229489
ACH-000929,-0.8639602539569999
ACH-000932,-0.844906443243
ACH-000935,-1.03777429843
ACH-000936,-0.711013313942
ACH-000937,-0.7272745557670001
ACH-000938,-0.594686297297
ACH-000939,-0.9196611618289999
ACH-000941,-0.956511682841
ACH-000943,-1.17787851588
ACH-000946,-0.7037408757320001
ACH-000947,-1.07203296801
ACH-000948,-0.917517140239
ACH-000950,-0.8934945313
ACH-000953,-1.03967062681
ACH-000957,-0.96995425949
ACH-000958,-0.52891481823
ACH-000960,-0.6499646612650001
ACH-000963,-1.065713914
ACH-000968,-1.03820347312
ACH-000969,-1.0110748969499999
ACH-000973,-0.934885110537
ACH-000974,-0.8713620536059999
ACH-000975,-0.929680430991
ACH-000976,-1.10241390924
ACH-000978,-0.661877100132
ACH-000980,-0.801811171376
ACH-000984,-0.867715703813
ACH-000986,-0.772132366187
ACH-000988,-0.868382406886
ACH-000993,-0.658523485577
ACH-000994,-1.40901773586
ACH-000996,-0.730089051059
ACH-001001,-1.01284634912
ACH-001020,-1.07816703215
ACH-001028,-0.797624369595
ACH-001031,-0.920630102656
ACH-001038,-0.850234687449
ACH-001048,-0.9313087553049999
ACH-001050,-0.928404527648
ACH-001053,-0.866039168903
ACH-001054,-0.6826325088770001
ACH-001061,-0.781714960554
ACH-001067,-0.715142821725
ACH-001075,-0.8818516116609999
ACH-001096,-0.990005034802
ACH-001128,-1.23641164317
ACH-001134,-0.849883659356
ACH-001151,-1.00038828937
ACH-001163,-0.798777196971
ACH-001164,-0.931629168102
ACH-001173,-0.793758134167
ACH-001183,-1.10233061449
ACH-001184,-0.819439067437
ACH-001190,-0.952263284912
ACH-001192,-0.9753249635600001
ACH-001193,-0.693249363751
ACH-001196,-0.734598044845
ACH-001197,-1.10492095076
ACH-001205,-0.876381326579
ACH-001211,-1.17813056796
ACH-001212,-0.5671088643159999
ACH-001228,-0.734880548931
ACH-001232,-0.855367610337
ACH-001239,-0.787415066072
ACH-001274,-0.925263491077
ACH-001275,-0.814602935358
ACH-001277,-0.596062331419
ACH-001278,-0.790772917772
ACH-001280,-0.842480006253
ACH-001283,-0.6941231050290001
ACH-001289,-0.7268243254790001
ACH-001295,-0.871355226222
ACH-001300,-0.9239638093770001
ACH-001301,-0.898188678113
ACH-001302,-0.975734250397
ACH-001303,-0.696969396652
ACH-001306,-1.17857770321
ACH-001318,-0.830667948969
ACH-001322,-0.969020692143
ACH-001328,-1.03730446207
ACH-001332,-0.330181532015
ACH-001333,-0.521557677789
ACH-001336,-0.903529361622
ACH-001340,-0.776228808177
ACH-001346,-0.744553532977
ACH-001353,-0.7866531148360001
ACH-001354,-0.901489744542
ACH-001367,-0.78980442479
ACH-001368,-0.938457699404
ACH-001374,-0.9393451023549999
ACH-001375,-0.7241379759919999
ACH-001377,-0.993447706612
ACH-001380,-0.7990240274600001
ACH-001391,-0.893016867844
ACH-001407,-0.9614240132009999
ACH-001408,-0.664479672918
ACH-001413,-0.862497315371
ACH-001430,-1.21189793124
ACH-001431,-0.827911687749
ACH-001450,-0.46348966902800004
ACH-001496,-1.08261908797
ACH-001500,-0.730753616641
ACH-001521,-0.5890705531270001
ACH-001523,-0.8402719589390001
ACH-001532,-0.9882816074259999
ACH-001536,-0.7391131223459999
ACH-001550,-1.06907189851
ACH-001552,-0.8751048761820001
ACH-001554,-0.8688406122490001
ACH-001645,-0.614892595765
ACH-001654,-0.7393980554940001
ACH-001715,-0.429181067249
ACH-001735,-0.871284679188
