,SPAG4 (6676)
ACH-000004,-0.479383467487
ACH-000007,0.0122941133357
ACH-000009,-0.173878577824
ACH-000011,-0.191082177811
ACH-000012,-0.243175992958
ACH-000013,-0.178215919507
ACH-000014,-0.165803652671
ACH-000015,-0.09127512280889999
ACH-000017,-0.361462108218
ACH-000018,-0.35101795270999997
ACH-000019,-0.45161187098399996
ACH-000021,-0.30147578976
ACH-000022,-0.41675177108499994
ACH-000025,-0.25597481249000004
ACH-000028,-0.34685188868600003
ACH-000030,-0.353781753275
ACH-000035,-0.646743963559
ACH-000036,-0.2578541015
ACH-000037,-0.216885099709
ACH-000039,-0.46134101465599997
ACH-000040,-0.43480481693899997
ACH-000041,-0.196373966001
ACH-000042,-0.461304282944
ACH-000045,-0.28626084628000004
ACH-000047,-0.358728699419
ACH-000052,-0.39254499975900004
ACH-000053,-0.289213192007
ACH-000054,-0.232542261702
ACH-000055,-0.25621107645999996
ACH-000060,-0.40344429482199995
ACH-000067,-0.0741741405922
ACH-000070,-0.23221888991700002
ACH-000075,-0.33918265676799997
ACH-000078,-0.308861403201
ACH-000082,-0.21642907578200002
ACH-000085,-0.17826241093400003
ACH-000086,-0.418174046921
ACH-000087,-0.35211241622699996
ACH-000092,-0.407552903538
ACH-000095,-0.279727882021
ACH-000097,-0.201668047
ACH-000098,-0.16752438941
ACH-000099,-0.333622344182
ACH-000108,-0.349624385717
ACH-000113,-0.243487600796
ACH-000115,-0.548380447114
ACH-000116,-0.318935560115
ACH-000118,-0.28507486645
ACH-000120,-0.283248003478
ACH-000123,-0.290189609637
ACH-000127,-0.14261115390100002
ACH-000128,-0.252863043035
ACH-000132,-0.135094682783
ACH-000133,-0.30412705310800003
ACH-000137,-0.17488067673799998
ACH-000138,-0.162504632515
ACH-000142,-0.213844909188
ACH-000143,-0.46008243971600005
ACH-000146,-0.394390581316
ACH-000148,-0.214164298469
ACH-000150,-0.0967738323645
ACH-000152,-0.21786479255999996
ACH-000153,-0.034581208533
ACH-000159,-0.282261243989
ACH-000160,-0.522558309182
ACH-000163,-0.34433424844899996
ACH-000167,-0.39618356254799997
ACH-000168,-0.197040581395
ACH-000169,-0.44036608608800004
ACH-000178,-0.214893869215
ACH-000182,-0.311250315874
ACH-000183,-0.27626828975699996
ACH-000188,-0.145714556088
ACH-000189,-0.432569778574
ACH-000190,-0.305848415573
ACH-000198,-0.08798944068949999
ACH-000204,-0.1043510625
ACH-000206,-0.22049729536200002
ACH-000207,-0.196887267666
ACH-000211,-0.28938015991
ACH-000215,-0.33286957883900004
ACH-000221,-0.172213869091
ACH-000222,-0.34937826328
ACH-000223,-0.189197025272
ACH-000226,-0.203951834384
ACH-000227,-0.442156601976
ACH-000228,-0.46115053721199994
ACH-000231,-0.349275173811
ACH-000232,-0.281729345434
ACH-000233,-0.288197566823
ACH-000234,-0.458198203354
ACH-000235,-0.370973144366
ACH-000237,-0.238160028666
ACH-000238,-0.241373214611
ACH-000243,-0.260755567183
ACH-000244,-0.397206495962
ACH-000246,-0.38057770876100006
ACH-000248,0.09074077554310002
ACH-000250,-0.232685646758
ACH-000251,-0.0299895097984
ACH-000253,-0.298017661046
ACH-000255,-0.435279997962
ACH-000256,-0.41538088374300003
ACH-000257,-0.215008521445
ACH-000258,-0.267219667691
ACH-000259,-0.22436136421100003
ACH-000260,-0.274203387309
ACH-000261,-0.43686968612300003
ACH-000262,-0.305642917743
ACH-000263,-0.21967131124699998
ACH-000264,-0.413818059095
ACH-000265,-0.16783927834600001
ACH-000266,-0.277963086053
ACH-000272,-0.34785909277500004
ACH-000273,-0.39568662855400005
ACH-000274,-0.35756752651199997
ACH-000277,-0.7943176910009999
ACH-000278,-0.196358805931
ACH-000279,-0.201762527959
ACH-000280,-0.266607512598
ACH-000281,-0.33963846982900003
ACH-000288,-0.22647345436299998
ACH-000291,-0.294172477522
ACH-000293,-0.298085967739
ACH-000294,-0.264733904851
ACH-000295,-0.17264158956300002
ACH-000296,-0.383333757947
ACH-000302,-0.324074027803
ACH-000304,-0.448744005798
ACH-000307,-0.322292501179
ACH-000308,-0.41761379291999995
ACH-000310,-0.23792202761999998
ACH-000311,-0.45107121511500003
ACH-000312,-0.382396952224
ACH-000315,-0.467748437639
ACH-000316,-0.127709157695
ACH-000317,-0.308724263798
ACH-000318,-0.201962186092
ACH-000319,0.0102485842593
ACH-000320,-0.350529400265
ACH-000322,-0.392868857161
ACH-000323,-0.343139567957
ACH-000324,-0.397392718612
ACH-000329,-0.315744052803
ACH-000330,-0.191596714888
ACH-000331,-0.46200473036399997
ACH-000332,-0.31873800337200003
ACH-000334,-0.143186872336
ACH-000335,-0.20150409407699998
ACH-000336,-0.350194964865
ACH-000337,-0.303404736748
ACH-000339,-0.158779720615
ACH-000341,-0.393198661315
ACH-000348,-0.287449470447
ACH-000350,-0.589401154159
ACH-000352,-0.42033404004
ACH-000356,-0.372004683533
ACH-000361,-0.132327294635
ACH-000362,-0.16582033452
ACH-000363,-0.342442675624
ACH-000364,-0.227258370547
ACH-000365,-0.21845872233000002
ACH-000366,-0.24644699138
ACH-000368,-0.33217577998500003
ACH-000374,-0.23041423876699998
ACH-000375,-0.375198629203
ACH-000376,-0.364280263641
ACH-000381,-0.333171750414
ACH-000383,-0.252344702469
ACH-000387,-0.12735570539899999
ACH-000389,-0.336624223605
ACH-000390,-0.251412126365
ACH-000393,-0.139567441681
ACH-000395,-0.322069135734
ACH-000397,-0.494599675076
ACH-000401,-0.6919994845190001
ACH-000402,0.10960757783
ACH-000403,-0.443137952786
ACH-000404,-0.18296441511199998
ACH-000406,-0.08612137262080001
ACH-000407,-0.40316904373999995
ACH-000408,-0.297002615488
