,CNOT2 (4848)
ACH-000004,-0.39091832393799997
ACH-000007,-0.621786432575
ACH-000009,-0.718026566515
ACH-000011,-0.41802779975500004
ACH-000012,-0.501728976029
ACH-000013,-0.315147539171
ACH-000014,-0.5107791271909999
ACH-000015,-0.8017851758869999
ACH-000017,-0.40424785544299996
ACH-000018,-0.419475093498
ACH-000019,-0.717776088225
ACH-000021,-0.7589355879690001
ACH-000022,-0.530204369855
ACH-000025,-0.17385055809500002
ACH-000028,-0.546499289649
ACH-000030,-0.689230208435
ACH-000035,-0.36262801986000004
ACH-000036,0.108250453203
ACH-000037,-0.43212517625299995
ACH-000039,-0.68430099466
ACH-000040,-0.428816312133
ACH-000041,-0.46001047705799997
ACH-000042,-0.82394014068
ACH-000045,-0.46162813174199996
ACH-000047,-0.661018094809
ACH-000052,-1.18066228513
ACH-000053,-0.392600633812
ACH-000054,-0.700988590164
ACH-000055,-0.671182502238
ACH-000060,-0.49234176404299995
ACH-000067,-0.7724231796500001
ACH-000070,-0.845518612639
ACH-000075,-0.589960899007
ACH-000078,-0.7829896732520001
ACH-000082,-0.5629375441510001
ACH-000085,-0.7709185130940001
ACH-000086,-0.611094335227
ACH-000087,-0.683448267509
ACH-000092,-0.33684557927599995
ACH-000095,-0.550962534476
ACH-000097,-1.0565551002200002
ACH-000098,-0.159009821843
ACH-000099,-0.500865130076
ACH-000108,-0.526470712599
ACH-000113,-0.863476818971
ACH-000115,-1.05936004664
ACH-000116,-0.47883680885200003
ACH-000118,-0.9669711197349999
ACH-000120,-0.8404636480509999
ACH-000123,-0.789155919502
ACH-000127,-0.5294474303450001
ACH-000128,-0.631980633279
ACH-000132,-0.0620496245622
ACH-000133,-0.392830368552
ACH-000137,-0.580870091308
ACH-000138,-0.5081991721679999
ACH-000142,-0.454576471431
ACH-000143,-0.40849582242
ACH-000146,-0.9278488103110001
ACH-000148,-0.614021708057
ACH-000150,-0.189187609631
ACH-000152,-0.57944679343
ACH-000153,-0.7350589736480001
ACH-000159,-0.42946631881999997
ACH-000160,-0.6824427701100001
ACH-000163,-0.324662076994
ACH-000167,-0.263124329223
ACH-000168,-0.378470114594
ACH-000169,-0.612074090209
ACH-000178,-0.9553249244140001
ACH-000182,-0.314182508621
ACH-000183,-0.8119889076639999
ACH-000188,-0.440398895366
ACH-000189,-0.905317106868
ACH-000190,-0.331372134219
ACH-000198,-0.538146184809
ACH-000204,-0.46873184713699995
ACH-000206,-0.402403542703
ACH-000207,-0.5269229715879999
ACH-000211,-0.5923323970009999
ACH-000215,-0.65956753999
ACH-000221,-0.40670059948
ACH-000222,-0.8141991968410001
ACH-000223,-0.864693882644
ACH-000226,-0.5319706337569999
ACH-000227,-0.7634195261929999
ACH-000228,-0.5200969321
ACH-000231,-0.349761551855
ACH-000232,-0.42863795533200005
ACH-000233,-0.669459717231
ACH-000234,-0.844165359664
ACH-000235,-0.664282413524
ACH-000237,-0.7131971984550001
ACH-000238,-0.702359326602
ACH-000243,-0.8358097297339999
ACH-000244,-0.732728208619
ACH-000246,-0.679537031975
ACH-000248,-0.34121612535400003
ACH-000250,-0.261704909718
ACH-000251,-0.567255366819
ACH-000253,-0.511806633411
ACH-000255,-0.36290918635799996
ACH-000256,-0.633184173589
ACH-000257,-0.130655081819
ACH-000258,-0.436469465278
ACH-000259,-0.6122008669300001
ACH-000260,-0.5680515157370001
ACH-000261,-0.7255679866920001
ACH-000262,-0.519708559277
ACH-000263,-0.46459523376199996
ACH-000264,-0.507741090949
ACH-000265,-0.15370401154000002
ACH-000266,-0.947605375856
ACH-000272,-0.362380522091
ACH-000273,-0.5820420906930001
ACH-000274,-0.9229822494609999
ACH-000277,-1.07399028231
ACH-000278,-0.0542270553974
ACH-000279,-0.13360689306
ACH-000280,-0.533816428512
ACH-000281,-0.486572523639
ACH-000288,-0.330636989165
ACH-000291,-0.505904761495
ACH-000293,-0.606260443477
ACH-000294,-0.313054639487
ACH-000295,-0.6810239838359999
ACH-000296,-0.6855279374519999
ACH-000302,-0.49413907316399996
ACH-000304,-1.105395594
ACH-000307,-0.591460279762
ACH-000308,-0.693129930682
ACH-000310,-0.78799793065
ACH-000311,-0.7881963418979999
ACH-000312,-0.325548493934
ACH-000315,-0.47840392876000004
ACH-000316,-0.529806746438
ACH-000317,-0.735963328996
ACH-000318,-0.853121439566
ACH-000319,-0.422809467892
ACH-000320,-0.569200335752
ACH-000322,-0.335125884371
ACH-000323,-0.422746791317
ACH-000324,-0.7629886445209999
ACH-000329,-0.621864526456
ACH-000330,-0.5998511212309999
ACH-000331,-0.6875582444830001
ACH-000332,-0.490196824637
ACH-000334,-0.740289799737
ACH-000335,-0.394438246748
ACH-000336,-0.48883308562399996
ACH-000337,-0.551616671488
ACH-000339,-0.693739204044
ACH-000341,-0.297846504314
ACH-000348,-0.9561541786299999
ACH-000350,-0.684031103936
ACH-000352,-0.624354142388
ACH-000356,-0.639963658793
ACH-000361,-0.416584972257
ACH-000362,-0.845455189087
ACH-000363,-0.415979063278
ACH-000364,-0.41466781071000003
ACH-000365,-0.304025446774
ACH-000366,-0.473522492689
ACH-000368,-0.332925575663
ACH-000374,-0.444505789901
ACH-000375,-0.806362937282
ACH-000376,-0.419045689329
ACH-000381,-0.42053347956799997
ACH-000383,-0.7643632683470001
ACH-000387,-0.94387773308
ACH-000389,-0.812808818702
ACH-000390,-0.600757340554
ACH-000393,-0.410979183526
ACH-000395,-0.761379685127
ACH-000397,-0.346892042129
ACH-000401,-0.702012348113
ACH-000402,-0.09854932232449999
ACH-000403,-0.51049868046
ACH-000404,-0.8087803111220001
ACH-000406,-0.950095605017
ACH-000407,-0.606371104043
