,B9D2 (80776)
ACH-000004,0.17852942180300002
ACH-000007,-0.10744791964400001
ACH-000009,-0.107863954802
ACH-000011,-0.099261567233
ACH-000012,-0.0870455957027
ACH-000013,-0.14780232228
ACH-000014,-0.0377937293238
ACH-000015,-0.197524143605
ACH-000017,0.042906626971000006
ACH-000018,0.00339945593056
ACH-000019,-0.018200367840200002
ACH-000021,0.0274633870743
ACH-000022,-0.11862284843599999
ACH-000025,0.038736619730000005
ACH-000028,0.06653859775530001
ACH-000030,-0.17266927792999998
ACH-000035,-0.08708793609930002
ACH-000036,-0.127270472987
ACH-000037,0.046468310321500006
ACH-000039,0.101479398087
ACH-000040,-0.0197135736274
ACH-000041,0.0088733600382
ACH-000042,0.021802535766599997
ACH-000045,0.12354391746200001
ACH-000047,-0.0128277587574
ACH-000052,0.08291167532980001
ACH-000053,-0.00309644309716
ACH-000054,0.0785373124478
ACH-000055,-0.16913501642
ACH-000060,-0.068721509091
ACH-000067,-0.19400741474599997
ACH-000070,-0.0316863341487
ACH-000075,0.078695846639
ACH-000078,0.047219849627700004
ACH-000082,0.016451749657299997
ACH-000085,0.049667367237800006
ACH-000086,-0.138784552514
ACH-000087,-0.140890459539
ACH-000092,-0.105034076578
ACH-000095,0.0259242168396
ACH-000097,-0.06436847859559999
ACH-000098,-0.144443991284
ACH-000099,-0.0246150529759
ACH-000108,-0.07111635379680001
ACH-000113,-0.10153073333599999
ACH-000115,0.14873745262
ACH-000116,-0.025218553582
ACH-000118,-0.08113147152710001
ACH-000120,-0.0935899333273
ACH-000123,-0.00603625257207
ACH-000127,-0.042694475362
ACH-000128,-0.0495108371072
ACH-000132,-0.159363011397
ACH-000133,-0.012125021960799998
ACH-000137,-0.36802652416599996
ACH-000138,-0.141411451375
ACH-000142,-0.09567919169639999
ACH-000143,-0.011292332834299998
ACH-000146,-0.0983670745637
ACH-000148,0.0461952252972
ACH-000150,0.09715163232660001
ACH-000152,0.231153232795
ACH-000153,-0.37545756730700003
ACH-000159,0.0623926569315
ACH-000160,-0.325615845758
ACH-000163,-0.08058349689569999
ACH-000167,0.039728678939
ACH-000168,0.018017591585500002
ACH-000169,-0.0946699024945
ACH-000178,0.060108059802099996
ACH-000182,0.110318071821
ACH-000183,0.00590900123957
ACH-000188,0.017571465733400002
ACH-000189,-0.0428160911566
ACH-000190,-0.218347676045
ACH-000198,0.08485125647080001
ACH-000204,-0.0151425314943
ACH-000206,-0.157738627522
ACH-000207,-0.052992878807199995
ACH-000211,-0.00634293191647
ACH-000215,-0.13013907320999998
ACH-000221,-0.14543162170600002
ACH-000222,-0.100399727597
ACH-000223,0.047770118999500004
ACH-000226,0.055301073036
ACH-000227,0.0428783536773
ACH-000228,-0.175977735171
ACH-000231,0.0591705318743
ACH-000232,-0.08312855261039999
ACH-000233,-0.0605132373804
ACH-000234,0.127671590713
ACH-000235,-0.0075516503625500005
ACH-000237,-0.189703318827
ACH-000238,-0.0037171392027300003
ACH-000243,-0.009271345869709999
ACH-000244,-0.073445880296
ACH-000246,-0.0759472517974
ACH-000248,-0.024871606772900002
ACH-000250,-0.024647328449400003
ACH-000251,-0.21002092251899998
