,TBC1D22B (55633)
ACH-000004,-0.23046398256900003
ACH-000007,-0.295904372134
ACH-000009,0.050247452125500004
ACH-000011,-0.452874309262
ACH-000012,-0.409347980494
ACH-000013,-0.469934242276
ACH-000014,-0.229184129505
ACH-000015,-0.19511513272999997
ACH-000017,-0.7121736680930001
ACH-000018,-0.123898015431
ACH-000019,-0.0473970988499
ACH-000021,-0.159140403083
ACH-000022,-0.232717696686
ACH-000025,-0.376433800474
ACH-000028,-0.451552909075
ACH-000030,-0.287935828853
ACH-000035,-0.334608210032
ACH-000036,-0.4987554295
ACH-000037,-0.28785730166400003
ACH-000039,-0.395960037179
ACH-000040,-0.233415025787
ACH-000041,-0.34677056811499996
ACH-000042,-0.363231760226
ACH-000045,-0.362791406354
ACH-000047,-0.371527991183
ACH-000052,-0.24713102455699998
ACH-000053,-0.197902991352
ACH-000054,-0.37579512220600003
ACH-000055,-0.24119293653499999
ACH-000060,-0.339448138386
ACH-000067,-0.143824599091
ACH-000070,-0.12234337476700001
ACH-000075,-0.233689324997
ACH-000078,-0.453128116288
ACH-000082,-0.3780109921
ACH-000085,-0.7893359858769999
ACH-000086,-0.153402116591
ACH-000087,-0.255850630874
ACH-000092,-0.251370030794
ACH-000095,-0.189151004545
ACH-000097,-0.218610057445
ACH-000098,-0.21867838362
ACH-000099,-0.456850188583
ACH-000108,-0.275033467879
ACH-000113,-0.316950441254
ACH-000115,-0.302282757918
ACH-000116,-0.263909439783
ACH-000118,-0.391752981748
ACH-000120,-0.409980213503
ACH-000123,-0.323658325934
ACH-000127,-0.3937932099
ACH-000128,-0.23808248528999998
ACH-000132,-0.32797121379099997
ACH-000133,-0.328543480245
ACH-000137,-0.139680406991
ACH-000138,-0.405673357836
ACH-000142,-0.21572615301999998
ACH-000143,-0.19390049066799997
ACH-000146,-0.3154578275
ACH-000148,-0.14259590573
ACH-000150,-0.298139498339
ACH-000152,-0.29291290587200003
ACH-000153,-0.200173454197
ACH-000159,-0.353609387961
ACH-000160,-0.142429242482
ACH-000163,-0.17840884340100002
ACH-000167,-0.49410374324600004
ACH-000168,-0.151766028243
ACH-000169,-0.309240746148
ACH-000178,-0.354064118085
ACH-000182,-0.198850595634
ACH-000183,-0.25775565246800003
ACH-000188,-0.310445319421
ACH-000189,-0.0720660828019
ACH-000190,-0.43706771141500006
ACH-000198,-0.386368488752
ACH-000204,-0.451346022625
ACH-000206,-0.08261681138339999
ACH-000207,-0.47518079495099996
ACH-000211,-0.34825604312700004
ACH-000215,-0.387270793487
ACH-000221,-0.233490532238
ACH-000222,-0.274484341939
ACH-000223,-0.373469867844
ACH-000226,-0.393738590929
ACH-000227,-0.387508645286
ACH-000228,-0.35515428386299996
ACH-000231,-0.255435834599
ACH-000232,-0.195039366722
ACH-000233,-0.465992409024
ACH-000234,-0.25519355909200003
ACH-000235,-0.381074645959
ACH-000237,-0.398735149317
ACH-000238,-0.463026548926
ACH-000243,-0.320939996136
ACH-000244,-0.69140065287
ACH-000246,-0.194508145757
ACH-000248,-0.534927626663
ACH-000250,-0.394891117298
ACH-000251,-0.19154400116099998
ACH-000253,-0.319001846599
ACH-000255,-0.526768284115
ACH-000256,-0.46297663655500004
ACH-000257,-0.135576563329
ACH-000258,-0.239151506763
ACH-000259,-0.279401804711
ACH-000260,-0.336408318205
ACH-000261,-0.23768604689800002
ACH-000262,-0.173735227641
ACH-000263,-0.276418394699
ACH-000264,-0.342207252417
ACH-000265,-0.333040028422
ACH-000266,-0.27952050203400003
ACH-000272,-0.277395214987
ACH-000273,-0.462807984095
ACH-000274,-0.12102849500700001
ACH-000277,-0.0951927349061
ACH-000278,-0.222468563488
ACH-000279,-0.259478320123
ACH-000280,-0.335003598682
ACH-000281,-0.279256678133
ACH-000288,-0.28933630938099997
ACH-000291,-0.324261884658
ACH-000293,-0.245286495512
ACH-000294,-0.11984952958799999
ACH-000295,-0.367919099134
ACH-000296,-0.278969670658
ACH-000302,-0.263603639939
ACH-000304,-0.07139473550360001
ACH-000307,-0.29175045282699996
ACH-000308,-0.20990366870700003
ACH-000310,-0.221592648886
ACH-000311,-0.251300612256
ACH-000312,-0.294021168671
ACH-000315,0.15654287118899998
ACH-000316,-0.38302959706100004
ACH-000317,-0.296871984868
ACH-000318,-0.33847336857199994
ACH-000319,-0.205565751488
ACH-000320,-0.44155370518700005
ACH-000322,-0.290417650852
ACH-000323,-0.255984183071
ACH-000324,-0.278501412062
ACH-000329,-0.222951625066
ACH-000330,-0.394629055885
ACH-000331,-0.288204802903
ACH-000332,-0.34214268340099996
ACH-000334,-0.337275645937
ACH-000335,-0.38667899899400004
ACH-000336,-0.251465858256
ACH-000337,-0.604143447708
ACH-000339,-0.268012122862
ACH-000341,-0.663681935796
ACH-000348,-0.16367811676
ACH-000350,-0.263671624369
ACH-000352,-0.23636112535700002
ACH-000356,-0.328395352814
ACH-000361,-0.268236524561
ACH-000362,-0.398830730683
ACH-000363,-0.087597971575
ACH-000364,-0.2466495237
