,LMTK3 (114783)
ACH-000004,-0.057710801518
ACH-000007,-0.0292407562798
ACH-000009,0.0684696881908
ACH-000011,0.261763651277
ACH-000012,0.0531020398703
ACH-000013,-0.114137889353
ACH-000014,0.019962053889500002
ACH-000015,-0.287939815539
ACH-000017,0.0578605594611
ACH-000018,-0.255916734684
ACH-000019,0.04644282140480001
ACH-000021,0.046296823879000006
ACH-000022,-0.163395432973
ACH-000025,0.08542480632840001
ACH-000028,-0.0287906310494
ACH-000030,-0.0626705906598
ACH-000035,-0.0663153292502
ACH-000036,-0.0044505872799
ACH-000037,-0.0484429483683
ACH-000039,0.22442746366099997
ACH-000040,-0.0530311344886
ACH-000041,0.04346433430049999
ACH-000042,0.129463648792
ACH-000045,0.043785431727900004
ACH-000047,-0.00955603890571
ACH-000052,0.0322990543988
ACH-000053,-0.0150932999401
ACH-000054,-0.0683687498973
ACH-000055,-0.0227924844283
ACH-000060,0.513633149649
ACH-000067,0.0373416712007
ACH-000070,-0.113278709652
ACH-000075,-0.00455536168602
ACH-000078,0.137983162057
ACH-000082,-0.0653616171387
ACH-000085,-0.0100814296044
ACH-000086,-0.149596617898
ACH-000087,0.0499523761598
ACH-000092,0.054923844792
ACH-000095,-0.0259089470187
ACH-000097,-0.07406368077360001
ACH-000098,-0.167608638134
ACH-000099,0.0841839818823
ACH-000108,-0.055180104185199995
ACH-000113,-0.0034052173656399995
ACH-000115,0.08585624884700001
ACH-000116,0.133189182617
ACH-000118,-0.021656017111400003
ACH-000120,-0.0992034140443
ACH-000123,-0.0810893252704
ACH-000127,0.114880879878
ACH-000128,0.195273920835
ACH-000132,0.150431583294
ACH-000133,-0.0856995576267
ACH-000137,-0.0199579535428
ACH-000138,-0.0170663928225
ACH-000142,-0.0215685972095
ACH-000143,-0.047160264765300004
ACH-000146,0.005987354421600001
ACH-000148,-0.030652695413700002
ACH-000150,-0.128157868561
ACH-000152,-0.136254420568
ACH-000153,-0.198581954457
ACH-000159,-0.0518200306283
ACH-000160,-0.031850995738900004
ACH-000163,-0.0998515162896
ACH-000167,-0.0668755057003
ACH-000168,-0.0222017879317
ACH-000169,-0.113989636544
ACH-000178,0.0644274149159
ACH-000182,0.0162023828683
ACH-000183,-0.09741757958080001
ACH-000188,0.148461488295
ACH-000189,-0.33441847863
ACH-000190,0.0656412669987
ACH-000198,0.018664254003599997
ACH-000204,0.23058980036899998
ACH-000206,0.0591055971098
ACH-000207,-0.030238003033599997
ACH-000211,0.05721740683680001
ACH-000215,0.00763069049559
ACH-000221,-0.14669935228800002
ACH-000222,0.130055311943
ACH-000223,0.0959798714883
ACH-000226,0.020783343086599997
ACH-000227,-0.0589152146848
ACH-000228,-0.132774963702
ACH-000231,0.048454096266
ACH-000232,0.057520792750300004
ACH-000233,0.112745117888
ACH-000234,-0.0617890893484
ACH-000235,0.0142342881752
ACH-000237,-0.132365556612
ACH-000238,0.028471586171400002
ACH-000243,0.108533460542
ACH-000244,0.09218735698660001
