,TRPC1 (7220)
ACH-000004,-0.27784101969
ACH-000007,-0.466325648566
ACH-000009,-0.294684045259
ACH-000011,-0.201162493472
ACH-000012,-0.164228853443
ACH-000013,-0.006354864513020001
ACH-000014,-0.133549382973
ACH-000015,-0.15195574797
ACH-000017,-0.18443025766100002
ACH-000018,-0.289916662863
ACH-000019,-0.105746455398
ACH-000021,-0.07616036277869999
ACH-000022,-0.110124829532
ACH-000025,-0.24343211629099998
ACH-000028,-0.13124255657199999
ACH-000030,-0.08420605894439999
ACH-000035,-0.19842637587499998
ACH-000036,-0.288717323836
ACH-000037,-0.0437111087125
ACH-000039,-0.429846352037
ACH-000040,-0.12982694191400002
ACH-000041,-0.250347543355
ACH-000042,-0.16990619256700001
ACH-000045,0.013004338404700002
ACH-000047,-0.140370430375
ACH-000052,-0.335411525761
ACH-000053,-0.17867467547899998
ACH-000054,-0.364477519567
ACH-000055,-0.13936949535
ACH-000060,-0.0996716766368
ACH-000067,-0.293379092387
ACH-000070,-0.051566242688999994
ACH-000075,-0.103169438038
ACH-000078,-0.231991542506
ACH-000082,-0.168399495269
ACH-000085,-0.210582475587
ACH-000086,-0.15170528757500001
ACH-000087,-0.10636093137
ACH-000092,-0.294172210875
ACH-000095,-0.208244868574
ACH-000097,-0.10162666215
ACH-000098,-0.0914551040886
ACH-000099,-0.11935748060200001
ACH-000108,-0.148748871281
ACH-000113,-0.12763383543600001
ACH-000115,0.039121742302300005
ACH-000116,-0.160662220439
ACH-000118,-0.0884398196108
ACH-000120,-0.163589852222
ACH-000123,-0.29091613063099997
ACH-000127,-0.215986547534
ACH-000128,-0.218497450311
ACH-000132,-0.21020390030799999
ACH-000133,-0.364972636644
ACH-000137,-0.186959326456
ACH-000138,-0.180555455171
ACH-000142,-0.243310496987
ACH-000143,-0.11857064230900001
ACH-000146,-0.20295538336199997
ACH-000148,-0.121494081618
ACH-000150,-0.0389860288523
ACH-000152,-0.12035611847100001
ACH-000153,0.315712736235
ACH-000159,-0.147166882463
ACH-000160,-0.458579262443
ACH-000163,-0.175149138391
ACH-000167,-0.257514805901
ACH-000168,-0.147254616336
ACH-000169,-0.158104873801
ACH-000178,-0.246012614779
ACH-000182,-0.12785156549
ACH-000183,-0.0518660651143
ACH-000188,-0.16151129801300002
ACH-000189,-0.355655741005
ACH-000190,0.09350426994069999
ACH-000198,-0.14929884186200001
ACH-000204,-0.104218418221
ACH-000206,-0.23212495788100002
ACH-000207,-0.230721989626
ACH-000211,-0.28823173458900003
ACH-000215,-0.17979895784299998
ACH-000221,-0.0499644026331
ACH-000222,-0.0965798421776
ACH-000223,-0.266940726304
ACH-000226,-0.16544427290799998
ACH-000227,-0.220067000918
ACH-000228,-0.0923575315896
ACH-000231,-0.35535614076
ACH-000232,-0.180421866876
ACH-000233,-0.182809983967
ACH-000234,-0.271534793573
ACH-000235,-0.16922719726500002
ACH-000237,-0.185665566739
ACH-000238,-0.0983227773326
ACH-000243,-0.116507450706
ACH-000244,-0.236782535234
ACH-000246,-0.158549720443
ACH-000248,-0.0537943848821
ACH-000250,-0.13766221269099999
ACH-000251,-0.09220334858689999
ACH-000253,-0.17711127461399997
ACH-000255,-0.186206691194
ACH-000256,-0.0767408747674
ACH-000257,-0.0693385788818
ACH-000258,-0.270534684327
ACH-000259,-0.149072941245
ACH-000260,-0.175044501717
ACH-000261,-0.141877185264
ACH-000262,-0.0545969442029
ACH-000263,0.198334346466
ACH-000264,-0.130955664616
ACH-000265,-0.136951466689
ACH-000266,-0.129117166658
ACH-000272,-0.159289506812
ACH-000273,-0.42946393568700003
ACH-000274,-0.269419819395
ACH-000277,-0.15659087087
ACH-000278,-0.11939622926799999
ACH-000279,-0.125822065053
ACH-000280,-0.157394943551
ACH-000281,-0.120594471559
ACH-000288,-0.12048842348500001
ACH-000291,-0.198370089923
ACH-000293,-0.0829902333768
ACH-000294,-0.225798447384
ACH-000295,-0.21500273421799998
ACH-000296,-0.292097702077
ACH-000302,-0.25102527932700003
ACH-000304,-0.0323259497972
ACH-000307,-0.138333951687
ACH-000308,-0.156831369384
ACH-000310,-0.299538606527
ACH-000311,-0.212672859734
ACH-000312,-0.199618754858
ACH-000315,-0.18816515923399998
ACH-000316,-0.08025830135260001
ACH-000317,-0.168076704294
ACH-000318,-0.031913387823799995
ACH-000319,-0.161006252941
ACH-000320,-0.115398841587
ACH-000322,-0.224642161207
ACH-000323,-0.121152200342
ACH-000324,-0.147203268413
ACH-000329,-0.23406857702199999
ACH-000330,-0.0675368366575
ACH-000331,-0.166631263206
ACH-000332,-0.250737636209
ACH-000334,-0.09944673725710002
ACH-000335,-0.554806726923
ACH-000336,0.000396986930969
ACH-000337,-0.00545774236071
ACH-000339,-0.059590303529699996
ACH-000341,-0.262235260557
ACH-000348,-0.122540680348
ACH-000350,-0.185950214623
ACH-000352,-0.124644567302
ACH-000356,-0.179719889196
ACH-000361,-0.0251387094544
ACH-000362,0.035859818084
ACH-000363,-0.210286920898
ACH-000364,-0.0018749114951700002
ACH-000365,-0.104296536118
ACH-000366,-0.123110103538
ACH-000368,-0.334839843679
ACH-000374,-0.0355004357837
ACH-000375,-0.14290880540200002
ACH-000376,-0.238360752916
ACH-000381,-0.175957884276
ACH-000383,-0.119571349466
ACH-000387,-0.191240316338
ACH-000389,-0.169774369877
ACH-000390,-0.121033706984
ACH-000393,-0.08714055794780001
ACH-000395,-0.21333567678800003
ACH-000397,-0.147774090495
ACH-000401,-0.0986563852328
ACH-000402,-0.25848039991599997
ACH-000403,-0.329937727888
ACH-000404,-0.0375680173071
ACH-000406,-0.222917329614
ACH-000407,-0.12395225074999999
ACH-000408,-0.36933366075900004
ACH-000410,-0.30317344111
ACH-000411,-0.178365973835
