,UBE2J2 (118424)
ACH-000264,-0.41191842301299997
ACH-000265,-0.39522032176
ACH-000266,-0.5978591832060001
ACH-000272,-0.417224135468
ACH-000273,-0.450810865868
ACH-000274,-0.630518170763
ACH-000277,-0.29516047192600003
ACH-000278,-0.549055635723
ACH-000279,-0.594534923283
ACH-000280,-0.496525872499
ACH-000281,-0.675318200466
ACH-000288,-0.550325551009
ACH-000291,-0.40157731289899995
ACH-000293,-0.218159736981
ACH-000294,-0.6993388184550001
ACH-000295,-0.955098149944
ACH-000296,-0.60952766105
ACH-000302,-0.400463683848
ACH-000304,-0.293555151868
ACH-000307,-0.46383568355899996
ACH-000308,-0.340036051963
ACH-000310,-0.456371200759
ACH-000311,-0.397096226171
ACH-000312,-0.614815350796
ACH-000315,-0.47141758643299997
ACH-000316,-0.5435289674939999
ACH-000317,-0.367421825508
ACH-000318,-0.49976224705899996
ACH-000319,-0.308816025533
ACH-000320,-0.584547171131
ACH-000322,-0.665882199962
ACH-000323,-0.54999469553
ACH-000324,-0.45180352624
ACH-000329,-0.6733308870229999
ACH-000330,-0.44054658772
ACH-000331,-0.523346899632
ACH-000332,-0.44694270801200003
ACH-000334,-0.729686953795
ACH-000335,-0.295426733808
ACH-000336,-0.49785480221600004
ACH-000337,-0.29792680268800004
ACH-000339,-0.332790960476
ACH-000341,-0.34261260267800003
ACH-000348,-0.5497119977839999
ACH-000350,-0.501077937925
ACH-000352,-0.514913403404
ACH-000356,-0.044102060435699995
ACH-000361,-0.392310472662
ACH-000362,-0.653712073285
ACH-000363,-0.25250167763500003
ACH-000364,-0.24575926349
ACH-000365,-0.38884324827600003
ACH-000366,-0.277848326185
ACH-000368,-0.436605388887
ACH-000374,-0.751917443182
ACH-000375,-0.728474035993
ACH-000376,-0.358093965111
ACH-000381,-0.700667925505
ACH-000383,-0.389505900779
ACH-000387,-0.461124314989
ACH-000389,-0.549855000476
ACH-000390,-0.357861964785
ACH-000393,-0.5126552795679999
ACH-000395,-0.650230244193
ACH-000397,-0.21367681784499998
ACH-000401,-0.23256716756700002
ACH-000402,-0.956403914463
ACH-000403,-0.41537020764399996
ACH-000404,-0.294940204078
ACH-000406,-0.43821426364699995
ACH-000407,-0.46072904448799995
ACH-000408,-0.41586310510200003
ACH-000410,-0.408496025859
ACH-000411,-0.2831382775
ACH-000414,-0.6102711361959999
ACH-000415,-0.222441083173
ACH-000416,-0.356367881337
ACH-000420,-0.576624475149
ACH-000421,-0.48962884634099996
ACH-000424,-0.47279801029
ACH-000425,-0.40874125930699995
ACH-000426,-0.6155905663719999
ACH-000427,-0.101013423716
ACH-000433,-0.25072390993099997
ACH-000436,-0.31374664663400004
ACH-000444,-0.23683968448800002
ACH-000445,-0.49263766125299996
ACH-000448,-0.334546068924
ACH-000450,-0.303561730165
ACH-000452,-0.540513619943
ACH-000454,-0.287259863404
ACH-000458,-0.469175363091
ACH-000459,-0.13921131604
ACH-000460,-0.431445142928
ACH-000461,-0.301862519791
ACH-000463,-0.35750150637100003
ACH-000464,-0.30273073569000003
ACH-000466,-0.439120208962
ACH-000467,-0.46477907814400005
ACH-000468,-0.666525887972
ACH-000469,-0.678163684642
ACH-000470,-0.305176932242
ACH-000471,-0.603282944693
ACH-000472,-0.453374014634
ACH-000473,-0.35020949983099997
ACH-000475,-0.636923743935
ACH-000476,-0.18150676264499999
ACH-000477,-0.350449107435
ACH-000480,-0.362980214596
ACH-000481,-0.339049419151
ACH-000483,-0.308416528295
ACH-000484,-0.149367395637
ACH-000485,-0.37853060894100005
ACH-000486,-0.355006120035
ACH-000487,-0.5487799538
ACH-000488,-0.44234740850599996
ACH-000490,-0.426732375189
ACH-000491,-0.647279926329
ACH-000495,-0.233591373612
ACH-000496,-0.515449303344
ACH-000499,-0.290030554753
ACH-000500,-0.170422006193
ACH-000502,-0.46962572503300004
ACH-000503,-0.05710826993
ACH-000505,-0.41184096653999996
ACH-000507,-0.37695685725100003
ACH-000510,-0.431343116827
ACH-000511,-0.263737721977
ACH-000512,-1.14634424781
ACH-000516,-0.449542771556
ACH-000517,-0.568218600333
ACH-000518,-0.416786166112
ACH-000520,-0.23206192979899998
ACH-000521,-0.653988886445
ACH-000522,-0.522229778794
ACH-000524,-0.68426534862
ACH-000527,-0.3048307176
ACH-000528,-0.448183465462
ACH-000537,-0.495313727921
ACH-000541,-0.591275566658
ACH-000542,-0.397279825453
ACH-000544,-0.343681161101
ACH-000545,-0.357856315523
ACH-000547,-0.35045452381
ACH-000548,-0.502468813804
ACH-000549,-0.507826613927
ACH-000550,-0.806119680783
ACH-000552,-0.670729950723
ACH-000556,-0.287527903413
ACH-000557,-0.601965832361
ACH-000570,-0.381759483388
ACH-000571,-0.560861900872
ACH-000573,-0.348609362799
ACH-000576,-0.611019973281
ACH-000580,-0.422623095133
ACH-000584,-0.287203302285
ACH-000585,-0.643482562276
ACH-000588,-0.47434946974
ACH-000589,-0.48965868936000007
ACH-000591,-0.7101141189200001
ACH-000593,-0.459110216977
ACH-000600,-0.288450118543
ACH-000601,-0.430554716371
ACH-000604,-0.590935254854
ACH-000605,-0.31540501075
ACH-000606,-0.274539860416
ACH-000608,-0.535049206646
ACH-000614,-0.33867913398500005
ACH-000616,-0.358183575638
ACH-000618,-0.28177674618
ACH-000619,-0.285428050909
ACH-000620,-0.8255835301960001
ACH-000621,-0.549610586036
ACH-000622,-0.205553990214
ACH-000623,-0.367231577984
ACH-000624,-0.35003935967200006
ACH-000627,-0.664431550738
ACH-000630,-0.41507250562
ACH-000632,-0.36900942765100003
ACH-000633,-0.618936571297
ACH-000637,0.0476609100201
ACH-000638,-0.431004380039
ACH-000646,-0.379758211677
ACH-000647,-0.38597382910800004
ACH-000648,-0.268782747136
ACH-000649,-0.475915414888
ACH-000651,-0.29917223988200004
ACH-000652,-0.699608991281
ACH-000653,-0.387020825614
ACH-000657,-0.667063094291
ACH-000658,-0.621194550762
ACH-000661,-0.117321198586
ACH-000662,-0.319751781787
ACH-000663,-0.531232485294
ACH-000665,-0.33767960475500003
ACH-000671,-1.0870469122600002
ACH-000673,-0.395160040059
ACH-000676,-0.28993385440499997
ACH-000677,-0.27896918011
ACH-000681,-0.541917380189
ACH-000682,-0.477678993451
ACH-000683,-0.526272262545
ACH-000684,-0.270637568652
ACH-000688,-0.650180718377
ACH-000693,-0.27119728027199996
ACH-000694,-0.296100487799
ACH-000695,-0.410339653073
ACH-000696,-0.299354613776
ACH-000697,-0.7820474418510001
ACH-000699,-0.625822290968
ACH-000701,-0.4763055446600001
ACH-000706,-0.325355121157
ACH-000711,-0.269013913969
ACH-000713,-0.362151041502
ACH-000714,-0.547219971695
ACH-000718,-0.605215206651
ACH-000720,-0.5874148699130001
ACH-000721,-0.506440060493
ACH-000724,-0.23311743571999996
ACH-000725,-0.392694201365
ACH-000732,-0.17231784864100003
ACH-000734,-0.38197594550999997
ACH-000735,-0.6251374161550001
ACH-000736,-0.0721045596731
ACH-000738,-0.402080432301
ACH-000746,-0.596115029519
ACH-000747,-0.388887991405
ACH-000748,-0.350038722219
ACH-000753,-0.39424000613300003
ACH-000756,-0.22873044883000002
ACH-000757,-1.26307440645
ACH-000758,-0.166495964191
ACH-000760,-0.34904975002
ACH-000763,-0.31467771227499997
ACH-000764,-0.125914985294
ACH-000765,-0.451387965681
ACH-000766,-0.521242298195
ACH-000767,-0.68568693008
ACH-000768,-0.337511812668
ACH-000769,-0.43405941444300006
ACH-000770,-0.372304543177
ACH-000771,-0.388786623664
ACH-000773,-0.44936314511500003
ACH-000776,-0.281744475292
ACH-000777,-0.45825039718500005
ACH-000778,-0.277585007762
ACH-000781,-0.284564004094
ACH-000782,-0.437848889921
ACH-000783,-0.652636239059
ACH-000784,-0.41303577143799997
ACH-000785,-0.49199698076000004
ACH-000787,-0.46282810884
ACH-000788,-0.377128052662
ACH-000791,-0.36832734299500003
ACH-000792,-0.424844815137
ACH-000794,-0.669132905562
ACH-000796,-0.263522693991
ACH-000799,-0.23512662273899998
ACH-000800,-0.569183990412
ACH-000802,-0.44020253516999996
ACH-000804,-0.41581926328900004
ACH-000805,-0.37658742987300003
ACH-000809,-0.487672193341
ACH-000810,-0.338729065678
ACH-000811,-0.434699171206
ACH-000817,-0.444112526092
ACH-000819,-0.190398741319
ACH-000820,-0.5781915180839999
ACH-000821,-0.374496694846
ACH-000822,-0.394753328503
ACH-000823,-0.221345242883
ACH-000824,-0.984599474296
ACH-000827,-0.37266192017300004
ACH-000829,-0.30585418278
ACH-000831,-0.133234628779
ACH-000832,-0.43945025171700003
ACH-000833,-0.49660048944300006
ACH-000834,-0.41283697885399995
ACH-000835,-0.38815195406400005
ACH-000836,-0.390137500769
ACH-000837,-0.216851654575
ACH-000838,-1.31378941172
ACH-000839,-0.508040449245
ACH-000840,-0.20601644568799998
ACH-000841,-0.5697641560360001
ACH-000843,-0.28116488479699997
ACH-000846,-0.166844054525
ACH-000847,-0.791088508583
ACH-000848,-0.377067714409
ACH-000849,-0.557557502394
ACH-000851,-0.356291454771
ACH-000855,-0.186607024075
ACH-000856,-0.441852306963
ACH-000858,-0.418390515442
ACH-000859,-0.358414726339
ACH-000861,-0.354304020233
ACH-000862,-0.46417296883000003
ACH-000865,-0.320701399191
ACH-000866,-0.34099645194300005
ACH-000867,-0.420656586284
ACH-000869,-0.45414876099
ACH-000872,-0.426379099313
ACH-000873,-0.31063940436
ACH-000876,-0.42071171518899997
ACH-000878,-0.0698173958325
ACH-000880,-0.632092349231
ACH-000881,-0.36366545921099996
ACH-000882,-0.222412801695
ACH-000884,-0.391503039934
ACH-000885,-0.307988783874
ACH-000887,-0.322798008579
ACH-000888,-0.38966879525799997
ACH-000889,-0.68909144979
ACH-000890,-0.476945784322
ACH-000896,-0.169443576481
ACH-000898,-0.474826630416
ACH-000900,-0.359330005593
ACH-000901,-0.486189744358
ACH-000905,-0.461933113711
ACH-000906,-0.359193878965
ACH-000907,-0.395991068645
ACH-000910,-0.545866251601
ACH-000911,-0.09337838294230001
ACH-000912,-0.280559690283
ACH-000913,-0.45580183243699995
ACH-000915,-0.43996957977
ACH-000916,-0.54426154852
ACH-000917,-0.544696679136
ACH-000921,-0.32126364399
ACH-000924,-0.228617393201
ACH-000926,-0.45973244596
ACH-000928,-0.408088135229
ACH-000929,-0.339709764447
ACH-000932,-0.48285680819300003
ACH-000935,-0.52294898874
ACH-000936,-0.264071931209
ACH-000937,-0.266785226169
ACH-000938,-0.317551290748
ACH-000939,-0.204922964956
ACH-000941,-0.365976054736
ACH-000943,-0.228493042892
ACH-000946,-0.303087929482
ACH-000947,-0.40579474944300004
ACH-000948,-0.45266262758500003
ACH-000950,-0.355881212637
ACH-000953,-0.343625791507
ACH-000957,-0.360646101918
ACH-000958,-0.161290360825
ACH-000960,-0.695827660079
ACH-000963,-0.581327286207
ACH-000968,-0.506687654445
ACH-000969,-0.264320159579
ACH-000973,-0.322137600403
ACH-000974,-0.418418817482
ACH-000975,-0.506886800167
ACH-000976,-0.232148331081
ACH-000978,-0.08516968005560001
ACH-000980,-0.215720000874
ACH-000984,-0.445859519589
ACH-000986,-0.723460905687
ACH-000988,-0.444585410806
ACH-000993,-0.344346481796
ACH-000994,-0.17084090140500002
ACH-000996,-0.255649264542
ACH-001001,-0.20478331446800002
ACH-001020,-0.193792723985
ACH-001028,-0.246748649399
ACH-001031,-0.394962136937
ACH-001038,-0.45321756669600005
ACH-001048,-0.545314249829
ACH-001050,-0.316784371104
ACH-001053,-0.311996923399
ACH-001054,-0.58858296956
ACH-001061,-0.27772174775499997
ACH-001067,-0.42769900629
ACH-001075,-0.33485978388
ACH-001096,-0.480240797947
ACH-001128,-0.905139532533
ACH-001134,-0.295899275561
ACH-001151,-0.353635209653
ACH-001163,-0.12617676246600001
ACH-001164,-0.57387055856
ACH-001173,-0.34334855842
ACH-001183,-0.297135077039
ACH-001184,-0.329981095627
ACH-001190,-0.7998486990350001
ACH-001192,-0.432385932756
ACH-001193,-1.14092903299
ACH-001196,-0.39178764935500004
ACH-001197,-0.487630786541
ACH-001205,-0.321887227306
ACH-001211,-0.662954367573
ACH-001212,-0.62811306919
ACH-001228,-0.30641092689
ACH-001232,-0.419225632457
ACH-001239,-0.26845540374000004
ACH-001274,-0.518850796933
ACH-001275,-0.225523121624
ACH-001277,-0.365028507104
ACH-001278,-0.37915289561300003
ACH-001280,-0.327494630367
ACH-001283,-0.801322489092
ACH-001289,-0.475494916321
ACH-001295,-0.335405944327
ACH-001300,-0.23418434772100002
ACH-001301,-0.19032328557599998
ACH-001302,-0.36966651475900003
ACH-001303,-0.326829748657
ACH-001306,-0.338845544718
ACH-001318,-0.428311171818
ACH-001322,-0.12962061328900001
ACH-001328,-0.481469320832
ACH-001332,-0.15277974173
ACH-001333,-0.430203454917
ACH-001336,-0.272054739729
ACH-001340,-0.278040119051
ACH-001346,-0.339521630272
ACH-001353,-0.394326299007
ACH-001354,-0.119100410464
ACH-001367,-0.41563726019
ACH-001368,-0.540123267446
ACH-001374,-1.11063020166
ACH-001375,-0.32803356232299996
ACH-001377,-0.113995971028
ACH-001380,-0.31476131925
ACH-001391,-0.478367318449
ACH-001407,-0.841115754348
ACH-001408,-0.37705788774099996
ACH-001413,-0.24890286539099998
ACH-001430,-0.005757480793899999
ACH-001431,-0.521147639557
ACH-001450,-0.29084192925
ACH-001496,-0.18417462227899997
ACH-001500,-0.533573616738
ACH-001521,-0.597994839059
ACH-001523,-0.173519420922
ACH-001532,-0.623661738789
ACH-001536,-0.371624568142
ACH-001550,-0.44099191344300004
ACH-001552,-0.136790649033
ACH-001554,-0.33753544684799996
ACH-001645,-0.38370940536
ACH-001654,-0.347870361949
ACH-001715,-0.27839486400400004
ACH-001735,-0.425983513826
ACH-001736,-0.219913655874
ACH-001737,-0.21338836581700002
ACH-001740,-0.33074358114
ACH-001745,-0.278316785986
ACH-001750,-0.371587359538
ACH-001765,-0.180598248152
ACH-001956,-0.242692970514
ACH-001957,-0.252107139449
