,TNF (7124)
ACH-000414,-0.034595144763800004
ACH-000415,-0.36465705797799997
ACH-000416,-0.136485961519
ACH-000420,-0.151239100302
ACH-000421,-0.207801545104
ACH-000424,0.0158445448702
ACH-000425,0.051795481349
ACH-000426,0.0325173195652
ACH-000427,-0.348385069019
ACH-000433,0.024366864208
ACH-000436,-0.279626725744
ACH-000444,-0.013230800668600001
ACH-000445,-0.27753057072099996
ACH-000448,-0.0922044232027
ACH-000450,-0.125851681709
ACH-000452,-0.25609219524599997
ACH-000454,0.00039205966604200003
ACH-000458,-0.220797056784
ACH-000459,-0.170336326934
ACH-000460,-0.08947999166099999
ACH-000461,-0.176963212556
ACH-000463,-0.263056511295
ACH-000464,-0.29964101381999997
ACH-000466,-0.166295373632
ACH-000467,-0.240013188263
ACH-000468,-0.163253678474
ACH-000469,-0.27793423391
ACH-000470,-0.233711736938
ACH-000471,-0.195935857867
ACH-000472,-0.118910306737
ACH-000473,-0.109894498352
ACH-000475,-0.0991261518072
ACH-000476,-0.299589425854
ACH-000477,-0.185256511367
ACH-000480,0.0593602516481
ACH-000481,-0.25455960490400004
ACH-000483,-0.05968009806630001
ACH-000484,0.09626144883530001
ACH-000485,-0.054921870372699994
ACH-000486,-0.167641533079
ACH-000487,-0.192997453654
ACH-000488,-0.257899203802
ACH-000490,-0.182265823623
ACH-000491,-0.250586635779
ACH-000495,-0.0464153497023
ACH-000496,-0.329532981199
ACH-000499,0.0872423352458
ACH-000500,-0.130864106809
ACH-000502,-0.11546006961100001
ACH-000503,-0.47225448571900003
ACH-000505,-0.118500012146
ACH-000507,0.07506550987800001
ACH-000510,-0.004194526056099999
ACH-000511,-0.12143032611400001
ACH-000512,0.026986868722900004
ACH-000516,-0.250808017934
ACH-000517,-0.21356563378600002
ACH-000518,-0.0472814600572
ACH-000520,-0.17467748444800002
ACH-000521,-0.034032991960900004
ACH-000522,-0.19978744649500002
ACH-000524,-0.307820658791
ACH-000527,-0.281375333615
ACH-000528,-0.0889142928089
ACH-000537,-0.145015115153
ACH-000541,-0.17359632578899997
ACH-000542,-0.033793149667000005
ACH-000544,-0.27193529426999996
ACH-000545,-0.059662997551499994
ACH-000547,-0.549027507779
ACH-000548,-0.09507365858280001
ACH-000549,-0.112630176879
ACH-000550,-0.0910925788459
ACH-000552,-0.17387899890900002
ACH-000556,-0.08105833748460001
ACH-000557,-0.157228196156
ACH-000570,-0.271039368179
ACH-000571,0.0034427303892100003
ACH-000573,-0.141594681561
ACH-000576,-0.249598042795
ACH-000580,-0.38966960934100003
ACH-000584,-0.16967336447599998
ACH-000585,-0.193656153507
ACH-000588,-0.27429788752900003
ACH-000589,-0.11448519940600001
ACH-000591,0.0449438534779
ACH-000593,-0.105284154343
ACH-000600,0.035712950273000005
ACH-000601,-0.0864835547583
ACH-000604,-0.0015857712863599999
ACH-000605,-0.26342933021
ACH-000606,-0.121857568772
ACH-000608,-0.24644347915800002
ACH-000614,-0.10018184488
ACH-000616,-0.0704328265901
ACH-000618,-0.162252380871
ACH-000619,-0.142209704052
ACH-000620,0.0393207400108
ACH-000621,0.0243757811193
ACH-000622,-0.334264470745
ACH-000623,-0.269331021181
ACH-000624,-0.148454855803
ACH-000627,-0.09028251798489999
ACH-000630,-0.35250423490599997
ACH-000632,-0.13893758158
ACH-000633,-0.211684408746
ACH-000637,-0.0895734796317
ACH-000638,-0.212321738475
ACH-000646,-0.281450871184
ACH-000647,-0.273819429199
ACH-000648,0.011526096014100002
ACH-000649,-0.155296038451
ACH-000651,-0.125071336693
ACH-000652,-0.116439080128
ACH-000653,0.00904633413349
ACH-000657,-0.213655089298
ACH-000658,-0.0972108724013
ACH-000661,-0.0688190255941
ACH-000662,-0.0237832293743
ACH-000663,-0.38799957914300004
ACH-000665,-0.246129636939
ACH-000671,-0.268279529706
ACH-000673,-0.176909062275
ACH-000676,-0.114340793653
ACH-000677,-0.148057834513
ACH-000681,-0.0837194102896
ACH-000682,-0.138676855938
ACH-000683,0.0355583917336
ACH-000684,-0.11212439697399999
ACH-000688,-0.0637807099112
ACH-000693,-0.0738769891145
ACH-000694,-0.12262772815999999
ACH-000695,-0.14624643569499998
ACH-000696,-0.230490423537
ACH-000697,-0.259919089292
ACH-000699,0.007102246036609999
ACH-000701,-0.34196863995800003
ACH-000706,-0.0961164412441
ACH-000711,-0.35298332561499995
ACH-000713,-0.415018840038
ACH-000714,-0.296225206679
ACH-000718,-0.338885785676
ACH-000720,-0.133408222884
ACH-000721,-0.249514548452
ACH-000724,-0.132527063438
ACH-000725,-0.536495736383
ACH-000732,-0.492020224581
ACH-000734,-0.16543746956299998
ACH-000735,-0.22312131191799997
ACH-000736,-0.26265537109299997
ACH-000738,-0.279391759458
ACH-000746,-0.27736053747699996
ACH-000747,-0.325820020838
ACH-000748,-0.162516693154
ACH-000753,-0.215018249029
ACH-000756,-0.028355408234299998
ACH-000757,-0.04175380769980001
ACH-000758,-0.304757248792
ACH-000760,-0.102219892199
ACH-000763,-0.322188215504
ACH-000764,-0.09937833931880001
ACH-000765,0.0607941583175
ACH-000766,-0.083470135275
ACH-000767,-0.24757792913
ACH-000768,0.054110773526900004
ACH-000769,-0.0506808065836
ACH-000770,-0.215774445513
ACH-000771,-0.357610057104
ACH-000773,0.0919037407185
ACH-000776,-0.016869403295499998
ACH-000777,-0.274955656347
ACH-000778,-0.201969385586
ACH-000781,-0.305920752022
ACH-000782,-0.050078742281599996
ACH-000783,-0.165853527762
ACH-000784,-0.130148249477
ACH-000785,-0.18732151080499998
ACH-000787,0.0177198133544
ACH-000788,-0.038475066922699995
ACH-000791,-0.274244207061
ACH-000792,-0.0563289362237
ACH-000794,-0.243580638482
ACH-000796,-0.10974481859400001
ACH-000799,-0.26121391898
ACH-000800,-0.291802558458
ACH-000802,-0.118301611527
ACH-000804,0.13066934373199998
ACH-000805,0.17324746383200001
ACH-000809,-0.17132488450599997
ACH-000810,-0.530029365594
ACH-000811,-0.216530746549
ACH-000817,-0.122276749761
ACH-000819,-0.186763799118
ACH-000820,-0.631339431442
ACH-000821,-0.0697854608625
ACH-000822,-0.344065272209
ACH-000823,-0.129220404072
ACH-000824,-0.191260469163
ACH-000827,-0.0161299483925
ACH-000829,-0.114173397134
ACH-000831,-0.241599889643
ACH-000832,-0.219635542975
ACH-000833,-0.07711719273710001
ACH-000834,-0.25323108495900004
ACH-000835,-0.184930736912
ACH-000836,-0.07512118284519999
ACH-000837,-0.0710974325786
ACH-000838,-0.161884531163
ACH-000839,-0.0827630606581
ACH-000840,0.040513004362800004
ACH-000841,-0.134422031293
ACH-000843,-0.0333569395822
ACH-000846,-0.330290784856
ACH-000847,-0.16859312771999999
ACH-000848,-0.113168443707
ACH-000849,-0.226159655082
ACH-000851,-0.10979648956299999
ACH-000855,-0.37138885489699996
ACH-000856,-0.048366479747
ACH-000858,-0.32216645242499997
ACH-000859,0.0202708765538
ACH-000861,-0.141428971729
ACH-000862,-0.0817443674712
ACH-000865,-0.27957399255300003
ACH-000866,-0.10408512635
ACH-000867,-0.214406970381
ACH-000869,-0.207146508586
ACH-000872,0.0213751220947
ACH-000873,-0.0682065282917
ACH-000876,-0.0651777486369
ACH-000878,-0.166655812427
ACH-000880,-0.18009174481899998
ACH-000881,-0.0373438762104
ACH-000882,-0.0642764923378
ACH-000884,-0.133405273732
ACH-000885,-0.150867899806
ACH-000887,-0.113891799834
ACH-000888,-0.133003963078
ACH-000889,-0.493103222795
ACH-000890,-0.09763866105709999
ACH-000896,0.0268139328691
ACH-000898,-0.178704968355
ACH-000900,-0.101691466343
ACH-000901,-0.09226519076089999
ACH-000905,-0.193369286734
ACH-000906,-0.13169605226199999
ACH-000907,-0.0497326606064
ACH-000910,-0.122075870145
ACH-000911,-0.31279888865
ACH-000912,-0.224082066069
ACH-000913,-0.158385153576
ACH-000915,-0.23449440545699998
ACH-000916,-0.263622305259
ACH-000917,-0.19009841514800002
ACH-000921,-0.199714300332
ACH-000924,-0.30158734841400003
ACH-000926,-0.113156621469
ACH-000928,-0.021054592426400003
ACH-000929,-0.0978570525043
ACH-000932,-0.059995010965
ACH-000935,-0.0554424998224
ACH-000936,-0.25214534315299997
ACH-000937,-0.28518183262200003
ACH-000938,-0.287588211857
ACH-000939,-0.31152044908300003
ACH-000941,-0.26887588235
ACH-000943,-0.17659093128699999
ACH-000946,-0.197159623431
ACH-000947,-0.023857313343700004
ACH-000948,-0.292737227124
ACH-000950,-0.191954357043
ACH-000953,-0.391299694378
ACH-000957,0.0120064098864
ACH-000958,0.319056538836
ACH-000960,-0.224037273312
ACH-000963,-0.07902542174930001
ACH-000968,-0.104891711146
ACH-000969,-0.16855857208299999
ACH-000973,-0.249778399457
ACH-000974,-0.218915552525
ACH-000975,-0.062170925334199996
ACH-000976,-0.16154359723099998
ACH-000978,-0.218429333461
ACH-000980,-0.2052608076
ACH-000984,-0.11934262797900001
ACH-000986,-0.0474956458516
ACH-000988,-0.108655822164
ACH-000993,-0.136578963728
ACH-000994,0.0630277984155
ACH-000996,-0.28203914097399996
ACH-001001,-0.233006538832
ACH-001020,-0.11474719017000001
ACH-001028,-0.0380549401816
ACH-001031,-0.165228261476
ACH-001038,-0.0790731139273
ACH-001048,-0.027784336738299997
ACH-001050,-0.302164563028
ACH-001053,0.103988793884
ACH-001054,-0.09096902331489999
ACH-001061,-0.028722476157400003
ACH-001067,-0.188588428723
ACH-001075,-0.177071731692
ACH-001096,-0.06785902819930001
ACH-001128,-0.371752666367
ACH-001134,-0.0700081252239
ACH-001151,-0.258594043406
ACH-001163,-0.102010821937
ACH-001164,-0.282525003569
ACH-001173,-0.156496914402
ACH-001183,-0.121009250596
ACH-001184,-0.0442593912711
ACH-001190,-0.12270884967000001
ACH-001192,-0.293214151494
ACH-001193,-0.409699215246
ACH-001196,-0.147110510489
ACH-001197,-0.25412069750599997
ACH-001205,-0.202359959029
ACH-001211,-0.0480948457627
ACH-001212,-0.20738585494000003
ACH-001228,-0.14085109720699998
ACH-001232,0.015632846263600002
ACH-001239,-0.26778337979600003
ACH-001274,-0.262975203385
ACH-001275,-0.13586555186899998
ACH-001277,-0.440941963192
ACH-001278,-0.10760993969699999
ACH-001280,0.0409224258282
ACH-001283,-0.049775207284699995
ACH-001289,0.00248720263721
ACH-001295,-0.295454339969
ACH-001300,-0.161790642309
ACH-001301,-0.11645301954000002
ACH-001302,-0.0882256675804
ACH-001303,-0.325103015566
ACH-001306,-0.0024984477394800002
ACH-001318,-0.38608092762900004
ACH-001322,0.00313856008547
ACH-001328,-0.212024807896
ACH-001332,-0.7809944717839999
ACH-001333,-0.138521982949
ACH-001336,0.015252897245399999
ACH-001340,-0.159296806287
ACH-001346,-0.123288808324
ACH-001353,-0.28600831277100003
ACH-001354,-0.0607077042575
ACH-001367,-0.06818262309840001
ACH-001368,-0.26542084293
ACH-001374,-0.183343152852
ACH-001375,-0.152896601008
ACH-001377,0.0288154880116
ACH-001380,-0.16753056843699998
ACH-001391,-0.119099187589
ACH-001407,-0.191733423266
ACH-001408,-0.283623399426
ACH-001413,-0.019035614658099997
ACH-001430,-0.39104191534599997
ACH-001431,-0.259653646487
ACH-001450,-0.0347625132926
ACH-001496,-0.301385338871
ACH-001500,-0.160467580713
ACH-001521,-0.08695761631110001
ACH-001523,-0.0210274978577
ACH-001532,-0.273985140638
ACH-001536,0.0563049240829
ACH-001550,-0.23121833623399998
ACH-001552,-0.212482613036
ACH-001554,-0.34441525377
ACH-001645,-0.030301505585500002
ACH-001654,-0.136702575004
ACH-001715,-0.104454992459
ACH-001735,-0.225368528005
ACH-001736,-0.159499123735
ACH-001737,-0.123057974527
ACH-001740,-0.040091321400099994
ACH-001745,-0.269511629819
ACH-001750,-0.123234772674
ACH-001765,-0.365145600497
ACH-001956,-0.123011124683
ACH-001957,-0.155407902074
