,MLNR (2862)
ACH-000004,0.123447507391
ACH-000007,-0.00970249991821
ACH-000009,-0.0017349585281599999
ACH-000011,0.08515907650650001
ACH-000012,-0.00101253463448
ACH-000013,0.00414650401293
ACH-000014,0.0958172467904
ACH-000015,0.0698979641355
ACH-000017,0.10377212493999999
ACH-000018,-0.0085833163932
ACH-000019,0.0832749633588
ACH-000021,0.0612201768882
ACH-000022,-0.08128892927789999
ACH-000025,-0.0911752869565
ACH-000028,-0.0019071611598099998
ACH-000030,0.10674602336899999
ACH-000035,0.06806528212169999
ACH-000036,-0.187767722759
ACH-000037,-0.35770226141999995
ACH-000039,-0.0894063896843
ACH-000040,-0.114910943711
ACH-000041,0.038820938650400004
ACH-000042,-0.029298244106
ACH-000045,0.162229859447
ACH-000047,-0.061116866431800004
ACH-000052,-0.0032950560709800003
ACH-000053,0.0144207433816
ACH-000054,0.05311363198440001
ACH-000055,-0.0253305565044
ACH-000060,-0.31646024101799997
ACH-000067,0.0572697401736
ACH-000070,-0.09240344042780001
ACH-000075,-0.143879012228
ACH-000078,0.0424881922733
ACH-000082,-0.0892545690566
ACH-000085,-0.0386806561045
ACH-000086,-0.226612983355
ACH-000087,0.0465418166402
ACH-000092,0.0524367599351
ACH-000095,0.0199062382603
ACH-000097,0.09922379347650001
ACH-000098,0.0581027391101
ACH-000099,0.0723126287225
ACH-000108,0.13919563357200002
ACH-000113,0.09163169632689999
ACH-000115,-0.030093590882900003
ACH-000116,-0.09031508495930002
ACH-000118,0.11250983062000001
ACH-000120,0.080788649157
ACH-000123,-0.008073134463029999
ACH-000127,-0.061917368081
ACH-000128,-0.130059899664
ACH-000132,0.09364642318399999
ACH-000133,-0.059646610663099994
ACH-000137,0.123414865239
ACH-000138,0.100556107346
ACH-000142,-0.024297778065299997
ACH-000143,-0.041997098949499996
ACH-000146,0.032264343363099995
ACH-000148,0.0391711645089
ACH-000150,-0.110855151109
ACH-000152,-0.0442227972178
ACH-000153,0.267471817273
ACH-000159,-0.023121496226099998
ACH-000160,0.20970391908100003
ACH-000163,-0.0417756202384
ACH-000167,-0.09402674357789999
ACH-000168,0.152132028674
ACH-000169,-0.0210933049694
ACH-000178,-0.0159106297651
ACH-000182,-0.0287327188202
ACH-000183,-0.0195409688449
ACH-000188,-0.028170769702599997
ACH-000189,-0.174138260691
ACH-000190,0.08605921748230001
ACH-000198,0.09633458194260001
ACH-000204,0.234338975015
ACH-000206,-0.042398177391099995
ACH-000207,0.08736242018729999
ACH-000211,-0.00415243526495
ACH-000215,-0.0342130992537
ACH-000221,-0.093435137018
ACH-000222,0.0761512872275
ACH-000223,-0.0759738550768
ACH-000226,-0.00185868404424
ACH-000227,-0.20853780378400003
ACH-000228,-0.262288469643
ACH-000231,0.023644273079499997
ACH-000232,-0.042960899716099996
ACH-000233,0.0016128959605200002
ACH-000234,-0.254276017581
ACH-000235,-0.0288448129268
ACH-000237,-0.021891329487099997
ACH-000238,0.0133531124135
ACH-000243,0.128004945707
ACH-000244,0.244705509895
ACH-000246,0.0415934001736
ACH-000248,0.0823928325133
ACH-000250,-0.018735787840599996
ACH-000251,0.030745493802099996
ACH-000253,-0.126022824304
ACH-000255,-0.16742708205
ACH-000256,0.0818725407022
ACH-000257,0.0403765206849
ACH-000258,0.026733457139599997
ACH-000259,0.10328036232599999
ACH-000260,0.026897854688300003
ACH-000261,0.0495166980379
ACH-000262,-0.141605498257
ACH-000263,0.0642467253184
ACH-000264,-0.131501330344
ACH-000265,0.0436619641153
ACH-000266,0.08557647804780001
ACH-000272,0.010280340157700001
ACH-000273,0.0555922988906
ACH-000274,-0.11365165235
ACH-000277,-0.0613314888616
ACH-000278,-0.199773559785
ACH-000279,-0.0859365432351
ACH-000280,0.0662096471376
ACH-000281,0.186462402466
ACH-000288,-0.0415574369073
ACH-000291,-0.00389036239885
ACH-000293,-0.325748120584
ACH-000294,0.06331061682559999
ACH-000295,-0.0159164008032
ACH-000296,-0.17191196040800003
ACH-000302,-0.0561705778986
ACH-000304,0.236788425695
ACH-000307,0.174796235479
ACH-000308,-0.0844317886513
ACH-000310,0.061604771976699994
ACH-000311,0.11984211170800001
ACH-000312,0.16919538073399998
ACH-000315,-0.290853877
ACH-000316,0.189604068012
ACH-000317,0.0192838667394
ACH-000318,-0.0823329324543
ACH-000319,0.17765047155400002
ACH-000320,-0.00500028536709
ACH-000322,0.059668666875200005
ACH-000323,-0.0303421813699
ACH-000324,-0.0832871716175
ACH-000329,0.012373626374200001
ACH-000330,-0.04579051633359999
ACH-000331,-0.10275444711699999
ACH-000332,0.0936092704273
ACH-000334,-0.333884109444
ACH-000335,-0.18520794169500002
ACH-000336,0.17833578674199999
ACH-000337,0.0861767663328
ACH-000339,0.0369483609059
ACH-000341,-0.245582631069
ACH-000348,-0.0673282157274
ACH-000350,-0.029917697785099995
ACH-000352,-0.020860832843
ACH-000356,0.34766827834700004
ACH-000361,0.0872454928686
ACH-000362,0.118822342778
ACH-000363,-0.015872747951
ACH-000364,0.10189464507200001
ACH-000365,0.0344751429487
ACH-000366,0.0456482517989
ACH-000368,-0.0787680444261
ACH-000374,-0.0328226354293
ACH-000375,-0.0348714871779
ACH-000376,-0.10139932931199999
ACH-000381,-0.018812518356
ACH-000383,0.033024916558500005
ACH-000387,-0.000688406183064
ACH-000389,0.08735596414550001
ACH-000390,-0.0883063825904
ACH-000393,0.012953892862499998
ACH-000395,-0.160339915932
ACH-000397,0.0189465741912
ACH-000401,-0.0821396666632
ACH-000402,0.143996801931
ACH-000403,-0.107441594499
ACH-000404,-0.00796927257259
ACH-000406,0.0727723230132
ACH-000407,0.0917970080026
ACH-000408,0.121275178246
ACH-000410,-0.11971066479
ACH-000411,-0.0151756674582
ACH-000414,0.15304215587300002
ACH-000415,-0.295465192024
ACH-000416,0.0886778239388
ACH-000420,0.0205191966662
ACH-000421,-1.01506927077e-05
ACH-000424,-0.180542200058
ACH-000425,0.0830057375804
ACH-000426,-0.0467598850187
ACH-000427,-0.368230880107
ACH-000433,0.07184349610389999
ACH-000436,-0.050870120374999994
ACH-000444,-0.0110211549937
ACH-000445,-0.0277220559713
ACH-000448,0.00802348604906
ACH-000450,0.13379087852399998
ACH-000452,0.112639679354
ACH-000454,-0.12193087589299999
ACH-000458,0.0533367851569
ACH-000459,0.0417660002235
ACH-000460,0.10470839804300001
ACH-000461,0.173859405121
ACH-000463,-0.0884821998846
ACH-000464,0.10327122173
ACH-000466,-0.177053623369
ACH-000467,0.0717646740257
ACH-000468,0.0313821437703
ACH-000469,0.131050884972
ACH-000470,0.116512955635
ACH-000471,-0.05753930250559999
ACH-000472,-0.0537745477055
ACH-000473,-0.0049595269789
ACH-000475,-0.0067123618688100005
ACH-000476,0.033756381248
ACH-000477,0.130603788573
ACH-000480,-0.0780965101217
ACH-000481,-0.0238747207407
ACH-000483,0.352853892373
ACH-000484,-0.10988635566199999
ACH-000485,-0.102608345078
ACH-000486,0.059727326555500004
ACH-000487,-0.054524484106099995
ACH-000488,-0.00397331862452
ACH-000490,0.09899545514380001
ACH-000491,-0.0738190026182
ACH-000495,0.19467120659499998
ACH-000496,0.08751660663720001
ACH-000499,0.115714959297
ACH-000500,0.259793732647
ACH-000502,0.0621640352614
ACH-000503,0.0363753073575
ACH-000505,0.0384803604316
ACH-000507,0.0363744634702
ACH-000510,-0.052576726299900005
ACH-000511,-0.00340843672623
