,RC3H1 (149041)
ACH-000004,-0.37310507154100003
ACH-000007,0.135932796882
ACH-000009,-0.19497378234
ACH-000011,-0.19742321660300002
ACH-000012,-0.347259379326
ACH-000013,-0.281193237672
ACH-000014,-0.594198505365
ACH-000015,-0.48005895541500004
ACH-000017,-0.047240626650099996
ACH-000018,-0.288667471638
ACH-000019,-0.33833034027900005
ACH-000021,-0.246558450836
ACH-000022,-0.17576691175700002
ACH-000025,-0.675878229761
ACH-000028,-0.182658010805
ACH-000030,-0.262079488641
ACH-000035,-0.477773494587
ACH-000036,-0.316950991611
ACH-000037,-0.200933163119
ACH-000039,-0.287273648867
ACH-000040,-0.545531463944
ACH-000041,-0.310284713091
ACH-000042,-0.226416853442
ACH-000045,0.09973437881529999
ACH-000047,-0.35219723316600005
ACH-000052,0.052975159184999995
ACH-000053,0.158601412615
ACH-000054,-0.419958202473
ACH-000055,-0.309359943983
ACH-000060,0.156106837575
ACH-000067,-0.533555188979
ACH-000070,-0.28162841993
ACH-000075,-0.405789160652
ACH-000078,-0.226893456276
ACH-000082,-0.25430431433
ACH-000085,-0.222689657588
ACH-000086,-0.458906561765
ACH-000087,-0.0679700332636
ACH-000092,-0.13401901892100002
ACH-000095,-0.20175948816599998
ACH-000097,-0.0678113349064
ACH-000098,-0.37543835166699996
ACH-000099,-0.17519908682500002
ACH-000108,-0.06997659462139999
ACH-000113,0.08435641248199999
ACH-000115,-0.0169435406572
ACH-000116,-0.0203012968075
ACH-000118,-0.17728099732900002
ACH-000120,-0.202681644307
ACH-000123,-0.157717905758
ACH-000127,-0.37016078603299996
ACH-000128,-0.246861431179
ACH-000132,-0.5791134115309999
ACH-000133,-0.29793671923500004
ACH-000137,-0.182862755301
ACH-000138,0.024157087844500002
ACH-000142,-0.189906968141
ACH-000143,-0.132061039844
ACH-000146,-0.07004392413800001
ACH-000148,-0.34085158579400004
ACH-000150,-0.278757354749
ACH-000152,-0.29386304790199996
ACH-000153,-0.376584465923
ACH-000159,-0.15206525438
ACH-000160,-0.32256142746
ACH-000163,-0.533208657259
ACH-000167,-0.501022060925
ACH-000168,0.288930251783
ACH-000169,-0.280002489427
ACH-000178,-0.30832434623300004
ACH-000182,-0.22752438073800002
ACH-000183,-0.422228521038
ACH-000188,-0.149260176323
ACH-000189,-0.104501023432
ACH-000190,-0.206758566507
ACH-000198,0.46896278575000006
ACH-000204,-0.653006461499
ACH-000206,-0.285885967555
ACH-000207,-0.35395904402500006
ACH-000211,-0.415510466758
ACH-000215,-0.409012103738
ACH-000221,-0.296118820663
ACH-000222,-0.042937614035199995
ACH-000223,-0.319962317805
ACH-000226,-0.0855652570579
ACH-000227,-0.203114936096
ACH-000228,-0.41525021914800003
ACH-000231,-0.34507704428900005
ACH-000232,-0.013566295459200002
ACH-000233,0.321153222559
ACH-000234,-0.232733773323
ACH-000235,-0.3408244051
ACH-000237,-0.28963887598
ACH-000238,-0.026287576620400002
ACH-000243,-0.375645334133
ACH-000244,-0.366654162122
ACH-000246,-0.269421167332
ACH-000248,-0.09810038163820001
ACH-000250,-0.326584353913
ACH-000251,-0.368028739568
ACH-000253,-0.150172166433
ACH-000255,-0.316869973585
ACH-000256,-0.15275004665
ACH-000257,-0.46607059789800004
ACH-000258,0.120358259619
ACH-000259,-0.217817820024
ACH-000260,-0.412134638526
ACH-000261,-0.35887765927799997
ACH-000262,-0.608509091839
ACH-000263,-0.543327687111
ACH-000264,-0.478028235065
ACH-000265,-0.124784483125
ACH-000266,0.013086138563700002
ACH-000272,-0.15781966203199999
ACH-000273,-0.391645166068
ACH-000274,-0.2948478198
ACH-000277,-0.387911535925
ACH-000278,-0.07841304161339999
ACH-000279,-0.160975516112
ACH-000280,-0.301589514517
ACH-000281,-0.11415489798699999
ACH-000288,-0.270150236614
ACH-000291,-0.28049821238899997
ACH-000293,-0.20514240813700002
ACH-000294,0.022417192995700004
ACH-000295,-0.9561502108740001
ACH-000296,0.0138831399556
ACH-000302,-0.17169638785799998
ACH-000304,-0.24975211516399998
ACH-000307,-0.251735530215
ACH-000308,-0.34956548468500004
ACH-000310,-0.313398105794
ACH-000311,-0.38886545444799997
ACH-000312,-0.305163075272
ACH-000315,-0.376723032
ACH-000316,-0.220847686886
ACH-000317,-0.261991400422
ACH-000318,-0.245224339921
ACH-000319,-0.401525443566
ACH-000320,-0.399742455673
ACH-000322,0.042006204270099996
ACH-000323,-0.22040298478
ACH-000324,-0.16378002625
ACH-000329,-0.289833214347
ACH-000330,-0.0266146332109
ACH-000331,-0.26181732901
ACH-000332,-0.0846855020114
ACH-000334,-0.008895715216299999
ACH-000335,-0.387183214344
ACH-000336,-0.09173418565330001
ACH-000337,-0.29170774158
ACH-000339,-0.259899675042
ACH-000341,-0.560195206986
ACH-000348,-0.498461085722
ACH-000350,-0.123258462016
ACH-000352,-0.22161987512200002
ACH-000356,-0.34915972152400004
ACH-000361,-0.223655866644
ACH-000362,0.08120275741119999
ACH-000363,-0.225168471417
ACH-000364,-0.129474551211
ACH-000365,-0.679381662135
ACH-000366,-0.045180591986100006
ACH-000368,-0.345682551347
ACH-000374,0.0236335159547
ACH-000375,-0.0339722473224
ACH-000376,-0.33585162615599995
ACH-000381,-0.16886867499299998
ACH-000383,-0.21960045926199998
ACH-000387,-0.180239107853
ACH-000389,-0.339883442312
ACH-000390,-0.21522650303899998
ACH-000393,-0.512143359743
ACH-000395,0.0052173170022
ACH-000397,-0.281861612575
ACH-000401,-0.222358888094
ACH-000402,-0.514706558095
ACH-000403,-0.179070416736
ACH-000404,-0.331868573458
ACH-000406,-0.146149237602
ACH-000407,-0.25260178617
ACH-000408,-0.21978172020300002
ACH-000410,-0.425917982368
ACH-000411,-0.12055155028100001
ACH-000414,-0.256471666578
ACH-000415,-0.0833260778439
ACH-000416,-0.439356673774
ACH-000420,-0.0264399722491
ACH-000421,-0.355136595705
ACH-000424,-0.137577123193
ACH-000425,-0.331952336664
ACH-000426,-0.49591742136600003
ACH-000427,-0.365950265898
ACH-000433,-0.021919794324500003
ACH-000436,-0.454387787295
ACH-000444,-0.22406405863899997
ACH-000445,-0.326533374104
ACH-000448,-0.0529901513107
ACH-000450,-0.134817728466
ACH-000452,-0.28227403617400004
ACH-000454,-0.0549323026206
ACH-000458,-0.278152561782
ACH-000459,0.20214361712200002
ACH-000460,-0.31217942724500003
ACH-000461,-0.472502510038
ACH-000463,-0.3090524048
ACH-000464,-0.21901030252599998
ACH-000466,-0.239656425658
ACH-000467,-0.25688817578
ACH-000468,-0.464873279164
ACH-000469,-0.117199352564
ACH-000470,-0.158353358869
ACH-000471,0.0389725729849
ACH-000472,-0.371047624847
ACH-000473,-0.441385191206
ACH-000475,-0.047243722218500005
ACH-000476,-0.24714024873000004
ACH-000477,-0.33226279745000004
ACH-000480,-0.0566294746521
ACH-000481,-0.197500247702
ACH-000483,-0.0509621103914
ACH-000484,-0.178004129274
ACH-000485,0.0382328427375
ACH-000486,-0.35201712544299996
ACH-000487,-0.5791345024319999
ACH-000488,-0.23624351712400002
ACH-000490,-0.314241113768
ACH-000491,-0.6549097976330001
ACH-000495,-0.25510612778700004
ACH-000496,-0.284035371292
ACH-000499,0.0369551210091
ACH-000500,-0.40552904247
ACH-000502,-0.14776127727
ACH-000503,0.0372316904091
ACH-000505,-0.012612857837200002
ACH-000507,-0.326625016963
ACH-000510,-0.361318831866
ACH-000511,-0.305876310509
ACH-000512,-0.46975046002899995
ACH-000516,-0.25051792876
ACH-000517,-0.256292342482
ACH-000518,-0.0752229169505
ACH-000520,-0.498183405325
ACH-000521,-0.123520519128
ACH-000522,-0.36948034173
ACH-000524,-0.249020462815
ACH-000527,-0.0477449044362
ACH-000528,-0.138575067025
ACH-000537,-0.0855021657143
ACH-000541,-0.033351396590299995
ACH-000542,-0.501682894811
ACH-000544,-0.371909607998
ACH-000545,-0.15554021552
ACH-000547,0.0856741142306
ACH-000548,-0.34537089870300003
ACH-000549,-0.379459614772
ACH-000550,-0.35335095565499997
ACH-000552,-0.067769739439
ACH-000556,-0.235138489703
ACH-000557,-0.00291996509992
ACH-000570,-0.20382963672899998
ACH-000571,-0.40315987315800006
ACH-000573,-0.17852602658
ACH-000576,-0.274188703793
ACH-000580,0.100256774796
ACH-000584,-0.28566536473299997
ACH-000585,-0.022445001561500002
ACH-000588,-0.212021898662
ACH-000589,-0.313909755086
ACH-000591,-0.189088349748
ACH-000593,-0.155282935663
ACH-000600,-0.376345280553
ACH-000601,-0.13130617238700001
ACH-000604,-0.6086842906750001
ACH-000605,-0.11401802613199999
ACH-000606,-0.274210260097
ACH-000608,-0.326658842831
ACH-000614,0.0330823336833
ACH-000616,-0.334822868561
ACH-000618,0.00408330839317
ACH-000619,-0.00615150121128
ACH-000620,0.0472185374108
ACH-000621,-0.420939858834
ACH-000622,-0.0621815717994
ACH-000623,-0.283463604656
ACH-000624,-0.255159885018
ACH-000627,-0.38591905376100005
ACH-000630,-0.126690304697
ACH-000632,0.00916041366606
ACH-000633,-0.0322579149798
ACH-000637,-0.16159390505000001
ACH-000638,-0.0199013533571
ACH-000646,-0.506747690857
