,SRFBP1 (153443)
ACH-000518,-0.886752298698
ACH-000520,-0.855411454161
ACH-000521,-1.0132055674
ACH-000522,-0.793378841775
ACH-000524,-1.443370874
ACH-000527,-0.984427652141
ACH-000528,-1.13128234419
ACH-000537,-1.0713860516
ACH-000541,-1.15958482678
ACH-000542,-1.20488301231
ACH-000544,-0.951940824594
ACH-000545,-1.17483318208
ACH-000547,-1.0808019822
ACH-000548,-0.503127205028
ACH-000549,-1.0749194099
ACH-000550,-1.08582968214
ACH-000552,-0.614055543071
ACH-000556,-1.05287065923
ACH-000557,-0.617006228128
ACH-000570,-1.1677474186399999
ACH-000571,-0.552323426117
ACH-000573,-1.0865436516
ACH-000576,-0.37268199654899997
ACH-000580,-1.21949837577
ACH-000584,-1.02061511503
ACH-000585,-1.0333446984399999
ACH-000588,-1.16943536751
ACH-000589,-0.7664248547560001
ACH-000591,-0.939034882976
ACH-000593,-1.2866888639
ACH-000600,-1.09086290079
ACH-000601,-0.916203717372
ACH-000604,-0.163536568883
ACH-000605,-1.04576139611
ACH-000606,-1.08381697734
ACH-000608,-1.04767645377
ACH-000614,-1.2133187673899999
ACH-000616,-1.31237154683
ACH-000618,-1.3839801729299999
ACH-000619,-0.650036036414
ACH-000620,-0.6934264203239999
ACH-000621,-0.893257915655
ACH-000622,-1.28079519123
ACH-000623,-1.0729576645799999
ACH-000624,-1.17887172724
ACH-000627,-1.07162983662
ACH-000630,-1.15488615483
ACH-000632,-1.08691940444
ACH-000633,-0.761344568863
ACH-000637,-1.3877326727700001
ACH-000638,-0.979574980526
ACH-000646,-0.928505199308
ACH-000647,-1.32465498892
ACH-000648,-0.678015602463
ACH-000649,-0.964164883206
ACH-000651,-0.9153919384829999
ACH-000652,-1.03775840828
ACH-000653,-0.65378216528
ACH-000657,-1.09867555929
ACH-000658,-0.5104298666679999
ACH-000661,-1.46199306764
ACH-000662,-1.05864775891
ACH-000663,-1.40169933069
ACH-000665,-1.2541167009899998
ACH-000671,-0.9805989381100001
ACH-000673,-0.719245662084
ACH-000676,-0.996500297235
ACH-000677,-0.959116567685
ACH-000681,-1.11449715784
ACH-000682,-0.853519096771
ACH-000683,-0.972701599972
ACH-000684,-1.2081273766299998
ACH-000688,-0.970182479855
ACH-000693,-1.27283228996
ACH-000694,-0.8998387481219999
ACH-000695,-0.538747950914
ACH-000696,-1.08584527279
ACH-000697,-1.00400101262
ACH-000699,-1.0
ACH-000701,-1.07195545721
ACH-000706,-1.42593954669
ACH-000711,-0.847435910198
ACH-000713,-1.07373600995
ACH-000714,-0.9343111763959999
ACH-000718,-1.21531717368
ACH-000720,-1.0646930177399998
ACH-000721,-0.810334042195
ACH-000724,-1.0200905794700001
ACH-000725,-1.1942904196700002
ACH-000732,-1.30271078375
ACH-000734,-1.05985137574
ACH-000735,-0.799246382462
ACH-000736,-0.6966047829530001
ACH-000738,-1.18354073547
ACH-000746,-0.6140816104860001
ACH-000747,-1.1448569532
ACH-000748,-1.3925985545800001
ACH-000753,-0.9097407249160001
ACH-000756,-1.01771476663
ACH-000757,-1.08429205141
ACH-000758,-1.03169807114
ACH-000760,-0.958083953126
ACH-000763,-0.400745459065
ACH-000764,-0.828773072386
ACH-000765,-1.11143111173
ACH-000766,-0.987037891656
ACH-000767,-0.880112815483
ACH-000768,-1.06319280813
ACH-000769,-1.2258786888
ACH-000770,-0.85502439044
ACH-000771,-1.12653017954
ACH-000773,-0.866971395501
ACH-000776,-0.9501896411220001
ACH-000777,-1.14392176285
ACH-000778,-0.759004965145
ACH-000781,-1.42339921692
ACH-000782,-0.994483372473
ACH-000783,-0.965122124334
ACH-000784,-1.00520935088
ACH-000785,-0.896665756333
ACH-000787,-0.944738167546
ACH-000788,-1.1604190286700002
ACH-000791,-0.7537848256569999
ACH-000792,-1.08483905565
ACH-000794,-1.03001138529
ACH-000796,-0.8019230820090001
ACH-000799,-1.04852620684
ACH-000800,-1.22608017068
ACH-000802,-1.04839982576
ACH-000804,-1.0796627432400001
ACH-000805,-0.97100921713
ACH-000809,-1.02564986924
ACH-000810,-1.34973248
ACH-000811,-0.716853439665
ACH-000817,-0.801261843237
ACH-000819,-0.934773416147
ACH-000820,-0.8839762706470001
ACH-000821,-0.917211594273
ACH-000822,-0.595080623657
ACH-000823,-1.10085088924
ACH-000824,-1.0574668157
ACH-000827,-1.20888936207
ACH-000829,-0.885537249401
ACH-000831,-1.0
ACH-000832,-1.1045174524099999
ACH-000833,-1.12222620441
ACH-000834,-0.74790046763
ACH-000835,-0.7377939574429999
ACH-000836,-0.944733917791
ACH-000837,-0.898394570883
ACH-000838,-1.39069853527
ACH-000839,-1.15993306096
ACH-000840,-0.832624703683
ACH-000841,-0.5619651947559999
ACH-000843,-1.35506745575
ACH-000846,-1.07729281511
ACH-000847,-0.968619940854
ACH-000848,-1.09631591641
ACH-000849,-0.710914213695
ACH-000851,-0.574588466054
ACH-000855,-1.35357778139
ACH-000856,-1.0889010723299999
ACH-000858,-1.0719372920899999
ACH-000859,-1.28923085207
ACH-000861,-0.822162905374
ACH-000862,-0.558164787152
ACH-000865,-1.43297530929
ACH-000866,-0.967332637675
ACH-000867,-0.8722331931630001
ACH-000869,-0.819057174612
ACH-000872,-1.41579271201
ACH-000873,-0.879184084428
ACH-000876,-0.9700108071629999
ACH-000878,-0.922334111631
ACH-000880,-1.08775367114
ACH-000881,-1.09457875456
ACH-000882,-1.16261874442
ACH-000884,-1.0690561196600001
ACH-000885,-0.9809674463700001
ACH-000887,-1.2400648079799999
ACH-000888,-0.957992872932
ACH-000889,-0.808062511427
ACH-000890,-0.797546051415
ACH-000896,-1.19349184884
ACH-000898,-0.6836785361229999
ACH-000900,-0.862488780271
ACH-000901,-1.05037044282
ACH-000905,-0.988887344989
ACH-000906,-1.1727237876899999
ACH-000907,-0.8434945673049999
ACH-000910,-1.03691062474
ACH-000911,-0.800147954905
ACH-000912,-1.06795379843
ACH-000913,-0.9342749306170001
ACH-000915,-1.07480637944
ACH-000916,-0.95062881551
ACH-000917,-1.12928450884
ACH-000921,-1.10664325888
ACH-000924,-1.0496405992
ACH-000926,-0.837888498417
ACH-000928,-1.01532599286
ACH-000929,-1.1553124324500001
ACH-000932,-0.795189971739
ACH-000935,-0.951317246287
ACH-000936,-1.1885610687000001
ACH-000937,-1.11018505437
ACH-000938,-0.948359078818
ACH-000939,-0.728605920241
ACH-000941,-0.479077969234
ACH-000943,-0.629055041813
ACH-000946,-0.957438223089
ACH-000947,-1.3978727556400001
ACH-000948,-1.1599035157
ACH-000950,-1.35442914685
ACH-000953,-1.00195190701
ACH-000957,-0.646629785347
ACH-000958,-1.31407205909
ACH-000960,-0.731030998097
ACH-000963,-1.36110691053
ACH-000968,-1.01843892863
ACH-000969,-0.7947933379690001
ACH-000973,-0.992124734488
ACH-000974,-1.0451094911299998
ACH-000975,-0.8062344733210001
ACH-000976,-0.578716518755
ACH-000978,-1.64860912322
ACH-000980,-1.2695223609100001
ACH-000984,-0.9543863906380001
ACH-000986,-0.7481881150499999
ACH-000988,-1.5352930338100002
ACH-000993,-1.0083976752200001
ACH-000994,-0.919218667172
ACH-000996,-0.481658748953
ACH-001001,-1.109759073
ACH-001020,-0.984140989926
ACH-001028,-1.07896411814
ACH-001031,-1.08317909999
ACH-001038,-0.992792768027
ACH-001048,-0.9942940494329999
ACH-001050,-1.0338002792
ACH-001053,-0.834299311991
ACH-001054,-1.23492845936
ACH-001061,-1.27457950493
ACH-001067,-0.792841905626
ACH-001075,-1.12022418891
ACH-001096,-1.05075299616
ACH-001128,-1.0592712469299999
ACH-001134,-0.947545071802
ACH-001151,-0.487469608956
ACH-001163,-0.573235013785
ACH-001164,-1.08679670986
ACH-001173,-0.965558899878
ACH-001183,-0.9719242920669999
ACH-001184,-1.00548303982
ACH-001190,-0.486116634099
ACH-001192,-0.840181340824
ACH-001193,-1.12233499655
ACH-001196,-1.3291074153
ACH-001197,-0.756373109938
ACH-001205,-1.18991148374
ACH-001211,-1.05502804855
ACH-001212,-0.8003496989509999
ACH-001228,-0.933544866653
ACH-001232,-1.38326213507
ACH-001239,-1.08709052079
ACH-001274,-0.875314087809
ACH-001275,-0.811069920055
ACH-001277,-1.50965233193
ACH-001278,-0.9626411038079999
ACH-001280,-1.51133230232
ACH-001283,-0.968608250052
ACH-001289,-0.9824657017280001
ACH-001295,-0.970614330088
ACH-001300,-1.3482612027399998
ACH-001301,-1.3329934022499998
ACH-001302,-1.17926123575
ACH-001303,-0.825518482891
ACH-001306,-0.8010819332060001
ACH-001318,-1.17926950031
ACH-001322,-0.97987778547
ACH-001328,-1.19605021245
ACH-001332,-1.3387498411299998
ACH-001333,-0.776199669086
ACH-001336,-1.18773280164
ACH-001340,-1.12657887559
ACH-001346,-0.9780336016750001
ACH-001353,-0.8976229400869999
ACH-001354,-0.6209666076420001
ACH-001367,-0.821719690818
ACH-001368,-0.934410335161
ACH-001374,-1.09357477426
ACH-001375,-0.7935182493240001
ACH-001377,-1.16919428515
ACH-001380,-0.803027470105
ACH-001391,-0.9703023465539999
ACH-001407,-0.848762755929
ACH-001408,-1.03074057521
ACH-001413,-0.839347035552
ACH-001430,-0.6281654345059999
ACH-001431,-1.19338692248
ACH-001450,-0.914549286074
ACH-001496,-1.44397462251
ACH-001500,-0.757224691477
ACH-001521,-1.3798726159799999
ACH-001523,-1.1371267597799999
ACH-001532,-1.0819614717000001
ACH-001536,-1.00062302715
ACH-001550,-1.22473553324
ACH-001552,-1.0082397596
ACH-001554,-1.0372478014700002
ACH-001645,-1.3728751155
ACH-001654,-1.14763745426
ACH-001715,-0.919067742807
ACH-001735,-0.760915473463
ACH-001736,-0.815556712076
ACH-001737,-1.04773317076
ACH-001740,-1.27174861685
ACH-001745,-0.579557550921
ACH-001750,-0.882272276495
ACH-001765,-0.9372796330040001
ACH-001956,-0.639977952617
ACH-001957,-1.05914671707
