,NCK1 (4690)
ACH-000004,0.17336858460299998
ACH-000007,-0.012325150521200002
ACH-000009,0.0379769057699
ACH-000011,0.122160595134
ACH-000012,0.05255021018
ACH-000013,0.117362491607
ACH-000014,0.0910077229788
ACH-000015,0.183113080757
ACH-000017,0.025051826343799998
ACH-000018,-0.08186003891339999
ACH-000019,0.166673873386
ACH-000021,0.108037763806
ACH-000022,0.130338230945
ACH-000025,0.141239821576
ACH-000028,0.237545476504
ACH-000030,0.10798436531899999
ACH-000035,0.114870081507
ACH-000036,0.023870368419999996
ACH-000037,0.00242793087192
ACH-000039,0.107617805083
ACH-000040,0.09753478932910001
ACH-000041,0.17216947107
ACH-000042,0.00706300279072
ACH-000045,0.140911594222
ACH-000047,0.207657995374
ACH-000052,0.324328301966
ACH-000053,0.055407055946599996
ACH-000054,0.22433517071800002
ACH-000055,-0.0402943325456
ACH-000060,0.08445686377520001
ACH-000067,-0.06362891127209999
ACH-000070,-0.12085053106799999
ACH-000075,0.165012506823
ACH-000078,0.0495780925904
ACH-000082,0.13007728257999998
ACH-000085,0.08679340800619999
ACH-000086,0.0774008579594
ACH-000087,0.0529249418777
ACH-000092,0.030071426267400003
ACH-000095,0.261219044126
ACH-000097,0.11323335069700001
ACH-000098,0.239493599064
ACH-000099,0.15557841610099998
ACH-000108,0.17668862708900002
ACH-000113,0.15670071212
ACH-000115,0.08363959130649999
ACH-000116,0.050244444663
ACH-000118,0.028578838289099996
ACH-000120,0.158655266477
ACH-000123,0.137434374032
ACH-000127,0.040718338260800006
ACH-000128,0.20804954163699999
ACH-000132,0.0924360661564
ACH-000133,-0.0371994415755
ACH-000137,0.0799005379333
ACH-000138,0.0816669994162
ACH-000142,0.0792979703353
ACH-000143,0.0660834197453
ACH-000146,0.137312667457
ACH-000148,0.0766858827485
ACH-000150,0.0218228101908
ACH-000152,-0.034191412259
ACH-000153,0.0627397039366
ACH-000159,0.0740386195496
ACH-000160,0.149053811174
ACH-000163,0.054514265746400004
ACH-000167,-0.0114122401682
ACH-000168,0.175960673062
ACH-000169,0.0382606085137
ACH-000178,-0.00877511145581
ACH-000182,0.09477287684769999
ACH-000183,0.020494029214599998
ACH-000188,0.0076174671173
ACH-000189,-0.0328709193155
ACH-000190,0.0818194970731
ACH-000198,0.134467162772
ACH-000204,0.133788781045
ACH-000206,0.19605029219700001
ACH-000207,0.255600728995
ACH-000211,0.170320862613
ACH-000215,0.102623226561
ACH-000221,0.163899185781
ACH-000222,0.474846089856
ACH-000223,0.0765103320619
ACH-000226,0.203898223026
ACH-000227,0.111894661554
ACH-000228,0.105843532686
ACH-000231,0.0517513594009
ACH-000232,0.12021374165899999
ACH-000233,0.124606449262
ACH-000234,0.08577414521099999
ACH-000235,0.147650567835
ACH-000237,0.127513456449
ACH-000238,0.12716107193099999
ACH-000243,0.147303321789
ACH-000244,0.0614602370894
ACH-000246,0.285517744089
ACH-000248,0.286191573523
ACH-000250,0.0795869427944
ACH-000251,0.18984921377500003
ACH-000253,0.17687559905
ACH-000255,0.13290891340999997
ACH-000256,0.0256014476422
ACH-000257,-0.111999191346
ACH-000258,0.181929180328
ACH-000259,0.171300403578
ACH-000260,0.241091144109
ACH-000261,0.10231216867000001
ACH-000262,0.264012527188
ACH-000263,0.021923444419299998
ACH-000264,-0.0010116878354800001
ACH-000265,-0.0655578156138
ACH-000266,0.041998303550800004
ACH-000272,0.077220690722
ACH-000273,0.122753529912
ACH-000274,0.011174338551100001
ACH-000277,0.23182609395599998
ACH-000278,0.217466168655
ACH-000279,0.17759531333700002
ACH-000280,0.109589631457
ACH-000281,0.28366525473299997
ACH-000288,0.189632305867
ACH-000291,-0.0017549417707899998
ACH-000293,0.12515667590399998
ACH-000294,0.295923159435
ACH-000295,0.00572442181798
ACH-000296,0.12332767346
ACH-000302,0.0948732973518
ACH-000304,0.0890293245892
ACH-000307,0.185002289086
ACH-000308,0.18485742960499998
ACH-000310,0.250505296314
ACH-000311,-0.0394125309492
ACH-000312,0.2729658366
ACH-000315,-0.0793253919438
ACH-000316,0.0953506086895
ACH-000317,0.18592469735
ACH-000318,0.11199419350199999
ACH-000319,0.0941307173725
ACH-000320,0.193435394585
ACH-000322,0.21671829424800002
ACH-000323,0.0620367297837
ACH-000324,0.24651962377099998
ACH-000329,0.0226395774045
ACH-000330,0.0959318759361
ACH-000331,0.176101346991
ACH-000332,0.127859561103
ACH-000334,0.08722462650049999
ACH-000335,0.0784964539156
ACH-000336,0.472714870708
ACH-000337,0.077132682139
ACH-000339,0.142633629341
ACH-000341,-0.0031270863549699994
ACH-000348,0.040668833485800006
ACH-000350,0.114434286451
ACH-000352,0.086822971585
ACH-000356,-0.0228805839817
ACH-000361,0.251187827674
ACH-000362,-0.0419678218779
ACH-000363,0.09094590638589999
ACH-000364,0.0450801280385
ACH-000365,0.141868988446
ACH-000366,0.163521548995
ACH-000368,0.0726665356899
ACH-000374,0.111274899937
ACH-000375,0.047962682235000005
ACH-000376,0.0915044487548
ACH-000381,0.187859780251
ACH-000383,0.101733784824
ACH-000387,0.0968237272834
ACH-000389,0.0441938144226
ACH-000390,0.0851385748085
ACH-000393,0.163254014331
ACH-000395,0.214506729767
ACH-000397,0.119281434836
ACH-000401,0.0651840984375
ACH-000402,0.203321697878
ACH-000403,0.14143415790799999
ACH-000404,0.281074844005
ACH-000406,0.11888249957800001
ACH-000407,0.20530526447900002
ACH-000408,0.339444770839
ACH-000410,0.0864962163641
ACH-000411,0.0792920438014
ACH-000414,0.0870672213051
ACH-000415,0.127790017289
ACH-000416,0.08111025245310001
ACH-000420,0.186368472744
ACH-000421,0.10358852129000001
ACH-000424,0.256330492957
ACH-000425,0.22254132297899998
ACH-000426,0.21774799021
ACH-000427,0.137944111889
ACH-000433,0.20832466060899998
ACH-000436,0.152642471728
ACH-000444,0.0585993529664
ACH-000445,0.126994513283
ACH-000448,0.038326834647
ACH-000450,0.19433770908
ACH-000452,0.0268824927125
ACH-000454,0.13059467450099999
ACH-000458,0.0743665229644
ACH-000459,0.0766535931319
ACH-000460,0.15311405179999998
ACH-000461,0.257515180305
ACH-000463,0.0889219803655
ACH-000464,-0.168243462986
ACH-000466,0.179996028803
ACH-000467,0.048693303713
ACH-000468,0.20063029915199998
ACH-000469,0.0903244806814
ACH-000470,0.07954140320339999
ACH-000471,-0.0636503679476
ACH-000472,0.051877481965699995
ACH-000473,0.0681929528199
ACH-000475,0.117273001975
ACH-000476,-0.0308048352157
ACH-000477,-0.010529347386
ACH-000480,-0.126621002533
ACH-000481,0.0805918068043
ACH-000483,0.0486139161026
ACH-000484,0.102035085463
ACH-000485,0.07169091619630001
ACH-000486,0.193039647955
ACH-000487,0.119490015354
ACH-000488,0.188048989017
ACH-000490,0.178709873544
ACH-000491,0.0816027023851
ACH-000495,0.124434957222
ACH-000496,0.0662788341687
ACH-000499,0.0182715883456
ACH-000500,0.218739632641
ACH-000502,0.184552194657
ACH-000503,0.15193285306600002
ACH-000505,0.102854483922
ACH-000507,0.00015860430412399998
ACH-000510,0.06788318571100001
ACH-000511,-0.0239479798465
ACH-000512,0.00729132717785
ACH-000516,0.140171093948
ACH-000517,0.128982941629
ACH-000518,0.005386922682590001
ACH-000520,0.14433499990499998
ACH-000521,0.285079510566
ACH-000522,0.00960733992956
ACH-000524,0.219568674843
ACH-000527,0.140508280584
ACH-000528,0.22043168255800002
ACH-000537,0.204185704344
ACH-000541,0.220543278006
ACH-000542,0.133107268761
ACH-000544,0.055094888743
ACH-000545,0.197205355072
ACH-000547,-0.0916491616166
ACH-000548,0.0660061944251
ACH-000549,0.161044416749
ACH-000550,0.07347770620860002
ACH-000552,0.120750466854
ACH-000556,0.0767983166873
ACH-000557,0.140981119331
ACH-000570,0.0618692733397
ACH-000571,0.0471082271029
ACH-000573,0.199510168912
ACH-000576,0.147918895359
ACH-000580,0.112429687445
ACH-000584,0.05887258647000001
ACH-000585,0.09614833875010001
ACH-000588,0.11346333520099999
ACH-000589,0.13843933833
ACH-000591,-0.086560090277
ACH-000593,0.211295550629
ACH-000600,0.15588500415999998
ACH-000601,0.150338998287
ACH-000604,0.21416106852400002
ACH-000605,0.0911581831982
ACH-000606,0.415080802529
ACH-000608,0.007794686789350001
ACH-000614,0.09859614617560002
ACH-000616,0.09724710410980002
ACH-000618,0.112029654054
ACH-000619,0.0823438081803
ACH-000620,0.130012397542
ACH-000621,0.09709715134539999
ACH-000622,0.284313098418
ACH-000623,0.024749603182900003
ACH-000624,0.242991799525
ACH-000627,-0.021386750740900004
ACH-000630,0.182981684375
ACH-000632,0.13978270769099999
ACH-000633,0.177565738933
ACH-000637,0.0652628279234
ACH-000638,0.201664334344
ACH-000646,0.183861219289
ACH-000647,0.0921551278963
ACH-000648,0.14500294927100002
ACH-000649,0.0849564401814
ACH-000651,0.117586501556
ACH-000652,0.148342959044
ACH-000653,0.130494945201
ACH-000657,0.20144167684999997
ACH-000658,0.0548917344216
ACH-000661,0.213610126631
ACH-000662,0.160082623858
ACH-000663,-0.0363668318841
ACH-000665,0.031154761343200003
ACH-000671,0.036064330220199996
ACH-000673,0.08523425376939998
ACH-000676,0.128102827589
ACH-000677,0.230931189022
ACH-000681,-0.0375499748221
ACH-000682,0.133269561787
ACH-000683,0.312136348309
ACH-000684,0.194946395526
ACH-000688,0.20519592927799998
ACH-000693,0.149662516697
ACH-000694,0.265229065244
ACH-000695,0.195042571292
ACH-000696,0.0568325197171
ACH-000697,0.16474409827199998
ACH-000699,0.18195558187600003
ACH-000701,0.196252893294
ACH-000706,-0.000229584784559
ACH-000711,0.187467646145
ACH-000713,0.21791894537099998
ACH-000714,0.059127679535499994
ACH-000718,-0.112249217317
ACH-000720,0.11567477060499999
ACH-000721,0.165418299545
ACH-000724,0.328885479523
ACH-000725,0.19424533957100001
ACH-000732,0.22642646468199998
ACH-000734,0.0978493327018
ACH-000735,0.06367398755630001
ACH-000736,0.09923954878130001
ACH-000738,0.185411092622
ACH-000746,0.325373713028
ACH-000747,0.147660505102
ACH-000748,0.13359272865900002
ACH-000753,0.151652126152
ACH-000756,0.061962552731
ACH-000757,-0.038585952548099996
ACH-000758,0.07168539877439999
ACH-000760,0.0735492689158
ACH-000763,0.0699590837217
ACH-000764,0.0871185878718
ACH-000765,0.21956520837299998
ACH-000766,0.363533193535
ACH-000767,0.215286970564
ACH-000768,0.11652228004899999
ACH-000769,0.122265213915
ACH-000770,0.047493913501900006
ACH-000771,0.19451384914099998
ACH-000773,0.299907498423
ACH-000776,-0.00660327558998
ACH-000777,0.08916170982480001
ACH-000778,-0.104819281152
ACH-000781,0.025036901336599998
ACH-000782,0.104077288833
ACH-000783,0.0357837670408
ACH-000784,0.162181047873
ACH-000785,0.09098325993989999
ACH-000787,-0.070281737871
ACH-000788,0.0705306624053
ACH-000791,0.043566152009
ACH-000792,0.134043456862
ACH-000794,0.053987008241699996
ACH-000796,0.08427029021950001
ACH-000799,0.228131971743
ACH-000800,-0.0354490428055
ACH-000802,0.107450292676
ACH-000804,0.0919098222652
ACH-000805,0.237506412573
ACH-000809,-0.07587941350239999
ACH-000810,-0.194731589728
ACH-000811,0.137903726106
ACH-000817,0.178551348623
ACH-000819,0.194902865462
ACH-000820,0.211836355191
ACH-000821,0.179002378706
ACH-000822,0.0343946855147
ACH-000823,0.219762067126
ACH-000824,0.162406197325
ACH-000827,0.057557053363300005
ACH-000829,0.134196864593
ACH-000831,-6.49984903534e-05
ACH-000832,0.185828541437
ACH-000833,-0.0861139406645
ACH-000834,0.124905552359
