,ATP1B2 (482)
ACH-000004,-0.0491306409435
ACH-000007,-0.245439890926
ACH-000009,-0.235795105816
ACH-000011,0.0154130866796
ACH-000012,-0.317328191089
ACH-000013,-0.18126191522399998
ACH-000014,-0.0077958647496599994
ACH-000015,-0.114044901087
ACH-000017,-0.213840931054
ACH-000018,-0.102773799034
ACH-000019,-0.0270385710091
ACH-000021,-0.0931639820674
ACH-000022,-0.00403075149256
ACH-000025,-0.257071279309
ACH-000028,-0.16898604706099998
ACH-000030,-0.0952782470457
ACH-000035,-0.08693558138280001
ACH-000036,-0.23994881869600002
ACH-000037,-0.41061258897799996
ACH-000039,-0.279982451972
ACH-000040,-0.37673019704099997
ACH-000041,-0.14856274
ACH-000042,-0.149709000751
ACH-000045,-0.09652727895589999
ACH-000047,0.0970856548339
ACH-000052,-0.434958784886
ACH-000053,-0.0901478220541
ACH-000054,-0.123333871229
ACH-000055,-0.09517538575439999
ACH-000060,-0.327251508897
ACH-000067,-0.239645292758
ACH-000070,-0.171233765993
ACH-000075,-0.138073075225
ACH-000078,-0.35200705962300005
ACH-000082,-0.319883236562
ACH-000085,-0.267162497051
ACH-000086,-0.145377594477
ACH-000087,-0.205340840791
ACH-000092,-0.121380651503
ACH-000095,-0.12478196380899999
ACH-000097,-0.22113725024300002
ACH-000098,-0.163849929612
ACH-000099,-0.141321960919
ACH-000108,0.11024068567600001
ACH-000113,-0.13658729001199998
ACH-000115,-0.23816873444000003
ACH-000116,-0.231726255576
ACH-000118,-0.09717563374189998
ACH-000120,-0.0537284979156
ACH-000123,-0.0627012302817
ACH-000127,-0.120259685472
ACH-000128,-0.103505401688
ACH-000132,-0.0217140863505
ACH-000133,-0.16573423014
ACH-000137,-0.20602673707400002
ACH-000138,-0.140027223191
ACH-000142,-0.408262432369
ACH-000143,-0.156601009177
ACH-000146,0.00288166007557
ACH-000148,-0.209322308555
ACH-000150,-0.344357182479
ACH-000152,-0.0420106948799
ACH-000153,-0.0663384780146
ACH-000159,-0.210127948856
ACH-000160,-0.16452384799900002
ACH-000163,-0.0404561341255
ACH-000167,-0.032433932146799994
ACH-000168,-0.282774695136
ACH-000169,-0.0510345637166
ACH-000178,-0.11546635376299999
ACH-000182,-0.269420061161
ACH-000183,-0.175970871312
ACH-000188,-0.273740694123
ACH-000189,-0.006417256902770001
ACH-000190,0.0980952828786
ACH-000198,-0.0556928641757
ACH-000204,-0.09110895737189999
ACH-000206,-0.26420026298599997
ACH-000207,-0.113527648321
ACH-000211,-0.0575824357043
ACH-000215,-0.0843218186861
ACH-000221,-0.024780941617099997
ACH-000222,-0.17055537729400003
ACH-000223,-0.16559240177
ACH-000226,-0.270212712797
ACH-000227,-0.387829453833
ACH-000228,-0.151973023016
ACH-000231,-0.135259608431
ACH-000232,-0.186347386724
ACH-000233,0.0647552405466
ACH-000234,-0.128975467436
ACH-000235,-0.0635827871785
ACH-000237,-0.209939087036
ACH-000238,-0.358392159754
ACH-000243,-0.189662935076
ACH-000244,-0.427006450137
ACH-000246,-0.108748462141
ACH-000248,0.044196143592099994
ACH-000250,-0.150723698212
ACH-000251,-0.24751626732700002
ACH-000253,-0.407487807957
ACH-000255,-0.354021240881
ACH-000256,-0.28278228887
ACH-000257,-0.28296157704
ACH-000258,-0.0192389430526
ACH-000259,-0.0991313278011
ACH-000260,-0.0047440964882299996
ACH-000261,-0.16892061619399998
ACH-000262,-0.260633949887
ACH-000263,-0.464186587454
ACH-000264,-0.09954919752010001
ACH-000265,-0.176432276813
ACH-000266,-0.09748687231619999
ACH-000272,-0.110969360371
ACH-000273,-0.250200431482
ACH-000274,-0.336399585428
ACH-000277,-0.216503498275
ACH-000278,-0.128770035333
ACH-000279,-0.163941021385
ACH-000280,-0.0759284400143
ACH-000281,-0.13773746875
ACH-000288,-0.42068762882
ACH-000291,0.07622500743810001
ACH-000293,-0.163098163176
ACH-000294,-0.19068517789099998
ACH-000295,0.0056987407731000006
ACH-000296,-0.11903807551899999
ACH-000302,-0.08443182693839998
ACH-000304,-0.11439007450500001
ACH-000307,-0.051914803960600005
ACH-000308,-0.191437653974
ACH-000310,-0.293205710828
ACH-000311,0.100682878455
ACH-000312,-0.0478874211286
ACH-000315,0.015110125227700002
ACH-000316,-0.150049620823
ACH-000317,0.0415505948261
ACH-000318,-0.08754693576160001
ACH-000319,-0.23283947149599998
ACH-000320,-0.273476551186
ACH-000322,-0.339741653319
ACH-000323,-0.240499638622
ACH-000324,-0.203505942755
ACH-000329,-0.19664825657499999
ACH-000330,-0.0589704403629
ACH-000331,-0.267886093938
ACH-000332,-0.23360203756200001
ACH-000334,-0.293768589191
ACH-000335,-0.279660417682
ACH-000336,-0.09454539587269999
ACH-000337,0.0840227350598
ACH-000339,-0.192281714853
ACH-000341,-0.145739884474
ACH-000348,-0.110796800581
ACH-000350,-0.274233754716
ACH-000352,-0.21654982455400001
ACH-000356,-0.048576735626800004
ACH-000361,-0.344810860963
ACH-000362,-0.145723230539
ACH-000363,-0.223833551805
ACH-000364,-0.115881933453
ACH-000365,-0.169922739159
ACH-000366,-0.112555683067
ACH-000368,0.08245032607160001
ACH-000374,-0.21582486594500003
ACH-000375,-0.169613827995
ACH-000376,-0.151127255196
ACH-000381,-0.17253087469999998
ACH-000383,-0.132027608591
ACH-000387,-0.24527258004500002
ACH-000389,-0.27050222815200003
ACH-000390,-0.107078178657
ACH-000393,-0.040265318745699996
ACH-000395,-0.05510232713269999
ACH-000397,-0.303166689271
ACH-000401,-0.028645514183
ACH-000402,-0.39580919625
ACH-000403,-0.35421367317599994
ACH-000404,-0.41834579642999997
ACH-000406,-0.164347071762
ACH-000407,-0.231254295215
ACH-000408,-0.144099509908
ACH-000410,-0.17325041802700003
ACH-000411,0.192762765464
ACH-000414,0.0125874837122
ACH-000415,-0.281378504299
ACH-000416,-0.187236328458
ACH-000420,-0.07239404288089998
ACH-000421,-0.131899477753
ACH-000424,-0.272447145017
ACH-000425,-0.005661943282069999
ACH-000426,-0.1320817618
ACH-000427,-0.444447397264
ACH-000433,0.0536130735544
ACH-000436,-0.171174780261
ACH-000444,-0.0106847145385
ACH-000445,-0.143474397953
ACH-000448,-0.37808065036300004
ACH-000450,-0.0559442712914
ACH-000452,-0.12227320099300001
ACH-000454,-0.347855582952
ACH-000458,-0.276691465874
ACH-000459,0.115134381677
ACH-000460,-0.285036339839
ACH-000461,0.07776500256560001
ACH-000463,-0.0903857561744
ACH-000464,-0.21162556174400002
ACH-000466,-0.299353127893
ACH-000467,-0.247890957533
ACH-000468,-0.24507636099100003
ACH-000469,-0.15026877172800002
ACH-000470,-0.06586339116859999
ACH-000471,-0.29519967946
ACH-000472,-0.19920941124000002
ACH-000473,-0.107199349194
ACH-000475,-0.186401403079
ACH-000476,-0.16813990370999998
ACH-000477,-0.419069642905
ACH-000480,-0.0395332998419
ACH-000481,-0.062407192136
ACH-000483,0.028069958506400004
ACH-000484,-0.142603840354
ACH-000485,-0.150369191021
ACH-000486,0.0277947380343
ACH-000487,-0.201038947799
ACH-000488,-0.190559261701
ACH-000490,-0.004618903229390001
ACH-000491,-0.154333112958
ACH-000495,-0.102630947478
ACH-000496,-0.24595153320500002
ACH-000499,0.177135294932
ACH-000500,-0.07060893070669999
ACH-000502,-0.22370472365
ACH-000503,0.012547376183200001
ACH-000505,-0.08890429089780001
ACH-000507,-0.058163103558
ACH-000510,-0.0736774344825
ACH-000511,-0.16989881585900002
ACH-000512,-0.410006470323
ACH-000516,-0.13794426176799998
ACH-000517,-0.244953699981
ACH-000518,-0.188069605366
ACH-000520,-0.16847495151099998
ACH-000521,-0.285920270037
ACH-000522,-0.18227537027600002
ACH-000524,-0.244656093981
ACH-000527,-0.21951222516
ACH-000528,-0.0735927768935
ACH-000537,0.142423610274
ACH-000541,-0.00787610782617
ACH-000542,-0.230039181334
ACH-000544,-0.0404729161029
ACH-000545,-0.221338272808
ACH-000547,-0.0927801930978
ACH-000548,-0.237809405322
ACH-000549,-0.138220808206
ACH-000550,-0.408484564879
ACH-000552,-0.16992887792300002
ACH-000556,-0.362589816262
ACH-000557,-0.31266947978799997
ACH-000570,-0.225732784509
ACH-000571,-0.199100920844
ACH-000573,0.0841935148549
ACH-000576,-0.202452003742
ACH-000580,-0.231368411969
ACH-000584,0.00722478051661
ACH-000585,-0.18472174944699998
ACH-000588,-0.40842970755
ACH-000589,0.0920258023817
ACH-000591,-0.313255333343
ACH-000593,-0.22670039367800002
ACH-000600,-0.145789011281
ACH-000601,-0.13434678756500001
ACH-000604,-0.187243083926
ACH-000605,-0.223724797378
ACH-000606,-0.154202309363
ACH-000608,-0.089847313607
ACH-000614,-0.349570431339
ACH-000616,0.0240590737182
ACH-000618,-0.100891863401
ACH-000619,-0.19858942306299998
ACH-000620,-0.12253487289699999
ACH-000621,-0.33937469056900005
ACH-000622,-0.348376726918
ACH-000623,-0.265563840123
ACH-000624,-0.20107152362300001
ACH-000627,-0.307582287369
ACH-000630,-0.234377510911
ACH-000632,-0.055269358838800006
ACH-000633,-0.325455603424
ACH-000637,0.0266202416641
ACH-000638,-0.0491658158177
ACH-000646,-0.200518382675
ACH-000647,-0.041542386766
ACH-000648,0.041811187023999996
ACH-000649,-0.0856806927328
ACH-000651,0.0052774500943999995
ACH-000652,0.00903573693843
ACH-000653,-0.21641890261399999
ACH-000657,-0.21622970630199997
ACH-000658,-0.20844560520599997
ACH-000661,-0.249425558761
ACH-000662,-0.269357458291
ACH-000663,0.007297622400850001
ACH-000665,-0.166984345
ACH-000671,0.0595022909906
ACH-000673,-0.380066772538
ACH-000676,-0.108979214858
ACH-000677,0.0167521529067
ACH-000681,0.0696391568063
ACH-000682,-0.17151647640599998
ACH-000683,-0.14821246244
ACH-000684,0.18043832604200002
ACH-000688,-0.26272865581300003
ACH-000693,-0.165512966176
ACH-000694,-0.080261079976
ACH-000695,-0.34941297428
ACH-000696,-0.172253993623
ACH-000697,0.00444280071018
ACH-000699,-0.129190840658
ACH-000701,-0.11407555329199999
ACH-000706,-0.130909075423
ACH-000711,-0.270442844365
ACH-000713,-0.305546355151
ACH-000714,-0.454304080484
ACH-000718,-0.263211027145
ACH-000720,-0.11392436738
ACH-000721,-0.214345334861
ACH-000724,-0.26739806316
ACH-000725,0.083661197873
ACH-000732,0.09086116137280001
ACH-000734,-0.033314939213
ACH-000735,-0.181138760367
ACH-000736,-0.350363207016
ACH-000738,-0.124235055766
ACH-000746,-0.09482690307569999
ACH-000747,0.0347446218206
ACH-000748,0.040566574626199996
ACH-000753,-0.18455325167999997
ACH-000756,-0.255473580845
ACH-000757,-0.209392379484
ACH-000758,-0.178589522758
ACH-000760,-0.117346199641
ACH-000763,-0.10680544002999999
ACH-000764,-0.279827426672
ACH-000765,0.008296295804689999
ACH-000766,-0.23271521870700002
ACH-000767,-0.20915817923799998
ACH-000768,-0.159480950712
ACH-000769,-0.285020376257
ACH-000770,-0.228572671336
ACH-000771,-0.14390141379899998
ACH-000773,-0.142262966997
ACH-000776,-0.217091695301
ACH-000777,-0.288639968207
ACH-000778,-0.150694656795
ACH-000781,-0.0218504043
ACH-000782,-0.21555543314300002
ACH-000783,-0.208012305049
ACH-000784,-0.10647734431
ACH-000785,-0.12184756598799999
ACH-000787,-0.102037018793
ACH-000788,-0.15508050613
ACH-000791,-0.41894193910099997
ACH-000792,-0.242834790774
ACH-000794,-0.31590179303800003
ACH-000796,-0.226268129624
ACH-000799,-0.244504128502
ACH-000800,-0.158244343828
ACH-000802,-0.0930478165675
ACH-000804,-0.228977798108
ACH-000805,-0.101132791873
ACH-000809,-0.287503632199
ACH-000810,-0.488520392359
ACH-000811,-0.24074280558699998
ACH-000817,-0.199191761828
ACH-000819,-0.09208044308970001
ACH-000820,-0.05072228962719999
ACH-000821,-0.127993177252
ACH-000822,-0.163342765898
ACH-000823,0.00897567793292
ACH-000824,-0.268132048774
ACH-000827,-0.0769288112943
ACH-000829,-0.36671547689
ACH-000831,0.0500750341511
ACH-000832,-0.103212903923
ACH-000833,-0.413892895397
ACH-000834,-0.188291392078
ACH-000835,-0.059053092696900004
ACH-000836,-0.223308262267
ACH-000837,0.0718812466139
ACH-000838,-0.163361216626
ACH-000839,-0.325659230348
ACH-000840,-0.23274908802900002
ACH-000841,0.05505364469819999
ACH-000843,-0.152638184487
ACH-000846,-0.277684771853
ACH-000847,-0.23516610754
ACH-000848,0.0453024719613
ACH-000849,-0.187752613671
ACH-000851,-0.123300571062
ACH-000855,-0.0706368878994
ACH-000856,-0.0737451395421
ACH-000858,0.0101000942785
ACH-000859,-0.153535043827
ACH-000861,-0.145614836236
ACH-000862,-0.037839099031
ACH-000865,-0.117460573858
ACH-000866,-0.140529639411
ACH-000867,-0.204219367209
ACH-000869,-0.09121568971699999
ACH-000872,-0.0557025470485
ACH-000873,-0.0919028059551
ACH-000876,-0.0280697031695
ACH-000878,-0.137220144293
ACH-000880,-0.07542853990130001
ACH-000881,-0.0674198855312
ACH-000882,0.019144521135299998
ACH-000884,-0.279216038213
ACH-000885,-0.00153958513108
ACH-000887,-0.239259959567
ACH-000888,-0.14633006843000002
ACH-000889,-0.0339202591838
ACH-000890,-0.303918992416
ACH-000896,-0.203374605049
ACH-000898,-0.036615992144499995
ACH-000900,-0.08587491798010001
ACH-000901,-0.247253687947
ACH-000905,-0.44909852028
ACH-000906,-0.174442776674
ACH-000907,-0.09019301174960001
ACH-000910,-0.207940403353
ACH-000911,-0.260944580531
ACH-000912,-0.158894672996
ACH-000913,-0.014627166359700001
ACH-000915,-0.226925897289
ACH-000916,-0.027223579084999998
ACH-000917,-0.049795290577999994
ACH-000921,-0.19173821228100002
ACH-000924,-0.10386090311799999
ACH-000926,-0.13799920163899998
ACH-000928,-0.190346300441
ACH-000929,-0.14834060795
ACH-000932,-0.147097552559
ACH-000935,-0.362760060713
ACH-000936,-0.06213520892109999
ACH-000937,-0.370436497681
ACH-000938,-0.019305320653799998
ACH-000939,-0.254751582949
ACH-000941,-0.0539310012502
ACH-000943,-0.0754387719025
ACH-000946,-0.182565828856
ACH-000947,-0.161494912036
ACH-000948,-0.142406191053
ACH-000950,-0.137459690096
ACH-000953,-0.204704446585
ACH-000957,-0.148689908058
ACH-000958,-0.284582618583
ACH-000960,-0.141425169472
ACH-000963,-0.20423637919799997
ACH-000968,-0.061533517389
ACH-000969,-0.247595902924
ACH-000973,-0.300662711775
ACH-000974,0.0148330477979
ACH-000975,-0.164883981872
ACH-000976,-0.423824031359
ACH-000978,-0.396642700483
ACH-000980,-0.15461474663799998
ACH-000984,-0.256350395705
ACH-000986,-0.21310748876200003
ACH-000988,-0.11006130689799999
ACH-000993,-0.287366495394
ACH-000994,-0.225479701256
ACH-000996,-0.261991132257
ACH-001001,-0.260792380852
ACH-001020,0.057037327660400004
ACH-001028,-0.0815085981678
ACH-001031,-0.101717234651
ACH-001038,-0.129963687006
ACH-001048,-0.274837353778
ACH-001050,-0.13970599989399998
ACH-001053,-0.0301785679704
ACH-001054,-0.062394856557499996
ACH-001061,-0.0948281781752
ACH-001067,-0.334327331787
ACH-001075,-0.10782547528200001
ACH-001096,-0.0855820724323
ACH-001128,-0.0430666808522
ACH-001134,0.100590289123
ACH-001151,-0.07255268254780001
ACH-001163,-0.123802644102
ACH-001164,-0.26050127035500004
ACH-001173,-0.19724425146400001
ACH-001183,-0.118122516855
ACH-001184,-0.057133814487100004
ACH-001190,-0.40232487669100003
ACH-001192,-0.147312513551
ACH-001193,-0.107613120064
ACH-001196,-0.20753406634799998
ACH-001197,-0.0642972818826
ACH-001205,-0.249205278337
ACH-001211,-0.0748376998123
ACH-001212,0.130698739757
ACH-001228,-0.145172855928
ACH-001232,-0.246816263442
ACH-001239,-0.0710195867493
ACH-001274,-0.166042602716
ACH-001275,-0.016209518876
ACH-001277,0.155072805384
ACH-001278,-0.14855040946599998
ACH-001280,-0.0161005758193
ACH-001283,-0.157442697598
ACH-001289,0.0406151196105
ACH-001295,-0.135931695301
ACH-001300,-0.238097560033
ACH-001301,0.133996093784
ACH-001302,-0.118079215563
ACH-001303,-0.198401546569
ACH-001306,-0.40171094815200004
ACH-001318,-0.0400830502203
ACH-001322,-0.135582690755
ACH-001328,-0.300668219219
ACH-001332,-0.34433357556
ACH-001333,-0.0074236899277200005
ACH-001336,-0.0526001409502
ACH-001340,-0.19366953810100002
ACH-001346,-0.207964087414
ACH-001353,-0.237152788802
ACH-001354,-0.0487361158126
ACH-001367,0.0945843279332
ACH-001368,-0.0665833615946
ACH-001374,0.07148373439830001
ACH-001375,-0.247283340737
ACH-001377,-0.228694238789
ACH-001380,-0.180222137921
ACH-001391,-0.349314190735
ACH-001407,0.170959627034
ACH-001408,-0.252667629573
ACH-001413,-0.326531209784
ACH-001430,-0.16537751403200002
ACH-001431,-0.016929525536200002
ACH-001450,0.015170133763700001
ACH-001496,0.024006487390900003
ACH-001500,-0.172970579629
ACH-001521,-0.155860947795
ACH-001523,-0.186853027496
ACH-001532,-0.20157537382100002
ACH-001536,-0.194121871045
ACH-001550,-0.0935996137366
ACH-001552,-0.008669741201389998
ACH-001554,-0.05653946222080001
ACH-001645,-0.157561098703
ACH-001654,-0.234999795034
ACH-001715,-0.487822614473
ACH-001735,-0.0841672844302
ACH-001736,-0.127070817503
ACH-001737,-0.519419478356
ACH-001740,-0.108674642194
ACH-001745,-0.137846158198
ACH-001750,-0.21942760340700002
ACH-001765,-0.131005252112
ACH-001956,-0.07521718674660001
ACH-001957,-0.0399695222486
