,XRCC3 (7517)
ACH-000004,-1.45874762076
ACH-000007,-0.892579602903
ACH-000009,-0.659512639502
ACH-000011,-1.31987414307
ACH-000012,-0.639529081699
ACH-000013,-0.422247743297
ACH-000014,-0.913026637859
ACH-000015,-0.981229996591
ACH-000017,-0.593216800435
ACH-000018,-1.13383858403
ACH-000019,-0.704394183775
ACH-000021,-0.566719695991
ACH-000022,-1.19927771457
ACH-000025,-0.884939174442
ACH-000028,-0.837670607787
ACH-000030,-0.8399390705249999
ACH-000035,-0.9552187297139999
ACH-000036,-1.00937073757
ACH-000037,-0.658681119995
ACH-000039,-0.956320373655
ACH-000040,-0.912028418492
ACH-000041,-1.23074799032
ACH-000042,-0.763492399571
ACH-000045,-0.8406998892399999
ACH-000047,-1.14194461018
ACH-000052,-0.9652103352200001
ACH-000053,-0.45761755229400003
ACH-000054,-0.748738705314
ACH-000055,-0.86461009614
ACH-000060,-1.0089263154299999
ACH-000067,-0.8798160091380001
ACH-000070,-1.0115424584000001
ACH-000075,-0.957747263311
ACH-000078,-0.757102216003
ACH-000082,-1.1957236752
ACH-000085,-1.10247822864
ACH-000086,-0.315957395717
ACH-000087,-1.0205631262100001
ACH-000092,-0.710699296108
ACH-000095,-0.831710341164
ACH-000097,-0.7608223703139999
ACH-000098,-0.507815483811
ACH-000099,-1.0201919101
ACH-000108,-0.6825446544399999
ACH-000113,-0.833449998326
ACH-000115,-0.655678897193
ACH-000116,-0.738994736052
ACH-000118,-1.0636222104200002
ACH-000120,-0.8354748493970001
ACH-000123,-1.0316867545100001
ACH-000127,-1.06789384534
ACH-000128,-0.425818139418
ACH-000132,-0.6614761531750001
ACH-000133,-0.8036262475489999
ACH-000137,-0.585689922783
ACH-000138,-0.7045502690659999
ACH-000142,-0.656465577793
ACH-000143,-0.964045606433
ACH-000146,-0.532499029011
ACH-000148,-1.4246013071099999
ACH-000150,-1.15910942557
ACH-000152,-0.876241417422
ACH-000153,-1.15388032608
ACH-000159,-0.9156624957330001
ACH-000160,-1.1529963663200002
ACH-000163,-1.23115869679
ACH-000167,-0.568337439031
ACH-000168,-0.836318121899
ACH-000169,-0.7354262024089999
ACH-000178,-1.05793372567
ACH-000182,-0.5827447067729999
ACH-000183,-1.06640140364
ACH-000188,-0.993291868821
ACH-000189,-0.957520795613
ACH-000190,-0.631649141123
ACH-000198,-0.954513720827
ACH-000204,-0.8354612052699999
ACH-000206,-0.671042701164
ACH-000207,-0.8392558440060001
ACH-000211,-1.0468142707299999
ACH-000215,-0.8872807620550001
ACH-000221,-1.21772430988
ACH-000222,-1.17774209046
ACH-000223,-1.04400429018
ACH-000226,-0.91141277028
ACH-000227,-0.9752040626559999
ACH-000228,-0.9402015343369999
ACH-000231,-1.21031363084
ACH-000232,-1.25436285921
ACH-000233,-1.0005512379200001
ACH-000234,-0.959473445795
