,PSMC3IP (29893)
ACH-000004,0.07467410889550001
ACH-000007,0.0107149838149
ACH-000009,-0.0744468894582
ACH-000011,-0.189799130011
ACH-000012,-0.0789227690784
ACH-000013,-0.027119844822299996
ACH-000014,0.0916761163169
ACH-000015,-0.13185182169
ACH-000017,0.105818431931
ACH-000018,0.0430358635123
ACH-000019,-0.328023603764
ACH-000021,0.08111311397589999
ACH-000022,0.0270028517616
ACH-000025,-0.09931567019269999
ACH-000028,-0.351618445568
ACH-000030,-0.0123189417569
ACH-000035,-0.0772587959715
ACH-000036,-0.042317473041199996
ACH-000037,0.09875557892339999
ACH-000039,-0.11005093770999999
ACH-000040,-0.17712898120200002
ACH-000041,-0.00842013287345
ACH-000042,0.0832076828691
ACH-000045,-0.005444783381439999
ACH-000047,-0.064694742945
ACH-000052,0.058516134648000005
ACH-000053,0.0267986764421
ACH-000054,-0.0187684605013
ACH-000055,-0.028463827897
ACH-000060,-0.0129372694795
ACH-000067,-0.173262114999
ACH-000070,0.0981212189388
ACH-000075,-0.423401252933
ACH-000078,0.008897467100950001
ACH-000082,-0.0636445620145
ACH-000085,0.180031879747
ACH-000086,-0.0579900077245
ACH-000087,-0.0482454319107
ACH-000092,-0.047403335410000004
ACH-000095,-0.000380570408319
ACH-000097,0.0638147808738
ACH-000098,0.00520080756213
ACH-000099,-0.0475808790367
ACH-000108,0.0761734822618
ACH-000113,-0.10780129465
ACH-000115,0.0918449670218
ACH-000116,-0.0942925282417
ACH-000118,0.024567439855999997
ACH-000120,-0.603206818105
ACH-000123,-0.00311899469862
ACH-000127,0.0783848781999
ACH-000128,-0.0571173764668
ACH-000132,0.09849143571419999
ACH-000133,-0.0603533245682
ACH-000137,0.0468421693497
ACH-000138,-0.0261327078124
ACH-000142,-0.0638441215492
ACH-000143,-0.0791118908033
ACH-000146,0.0376843324069
ACH-000148,0.00684783673708
ACH-000150,-0.056449029715300005
ACH-000152,-0.141473759205
ACH-000153,-0.04575818749
ACH-000159,0.0512140879724
ACH-000160,0.15767089270600002
ACH-000163,0.11018669290300001
ACH-000167,0.470784090863
ACH-000168,-0.0850532467394
ACH-000169,-0.0887405554733
ACH-000178,-0.14127146308
ACH-000182,0.133437504299
ACH-000183,-0.0368274359213
ACH-000188,-0.130795170733
ACH-000189,0.357303162642
ACH-000190,0.14183478283099998
ACH-000198,0.0337253797671
ACH-000204,0.272362368021
ACH-000206,-0.0727728621836
ACH-000207,-0.034598816153800005
ACH-000211,-0.0915705280648
ACH-000215,-0.0865731894541
ACH-000221,-0.0653990382821
ACH-000222,0.120581269176
ACH-000223,-0.124207800615
ACH-000226,-0.162731722798
ACH-000227,-0.257845751612
ACH-000228,-0.08368197765089999
ACH-000231,-0.202211594481
ACH-000232,-0.056143262841400005
ACH-000233,-0.281519209892
ACH-000234,0.0468426223868
ACH-000235,-0.0313793070266
ACH-000237,0.004761017598960001
ACH-000238,-0.035833737267199996
ACH-000243,-0.0929588127485
ACH-000244,-0.127120238108
ACH-000246,0.176393014273
ACH-000248,-0.0374085463959
ACH-000250,0.0363758686959
ACH-000251,-0.07011518795180001
ACH-000253,0.09139950204060002
ACH-000255,-0.0105619957286
ACH-000256,-0.19975978002300002
ACH-000257,-0.10267587766000001
ACH-000258,0.15648323530799998
ACH-000259,-0.004348761392560001
ACH-000260,0.0334212530632
ACH-000261,-0.0617783267891
ACH-000262,-0.0656977649897
ACH-000263,0.10129007281199999
ACH-000264,-0.0832575840583
ACH-000265,0.0496670817804
ACH-000266,0.05926825046630001
ACH-000272,-0.118843942267
ACH-000273,-0.19475308402600003
ACH-000274,-0.0557721141046
ACH-000277,0.0416202919269
ACH-000278,0.114919736103
ACH-000279,-0.110895837907
ACH-000280,0.0649049708911
ACH-000281,0.173500708689
ACH-000288,-0.045817373757499995
ACH-000291,-0.00899906983918
ACH-000293,0.07938143175639999
ACH-000294,-0.0727451759298
ACH-000295,-0.0940907695686
ACH-000296,-0.0114491807271
ACH-000302,0.0139163973513
ACH-000304,0.10795155684
ACH-000307,0.134455737809
ACH-000308,0.021416086661799998
ACH-000310,-0.21840770796599998
ACH-000311,0.080675669226
ACH-000312,-0.0590915678923
ACH-000315,0.031176376804
ACH-000316,-0.172949162989
ACH-000317,-0.024431940436999998
ACH-000318,-0.0633791590967
ACH-000319,0.0836934244918
ACH-000320,0.360774846207
ACH-000322,-0.130822956937
ACH-000323,-0.105177157466
ACH-000324,-0.014538377052200001
ACH-000329,0.029148118241099998
ACH-000330,-0.00458577523926
ACH-000331,0.0601986114149
ACH-000332,-0.044340837391400004
ACH-000334,0.111026754103
ACH-000335,-0.252857403245
ACH-000336,0.19647711982000002
ACH-000337,-0.0241667039155
ACH-000339,0.00653025728828
ACH-000341,0.249519424517
ACH-000348,-0.09124409971149999
ACH-000350,0.140678313236
ACH-000352,0.221286669331
ACH-000356,0.007282399947609999
ACH-000361,-0.0277622350287
ACH-000362,-0.011509188580200001
ACH-000363,0.0626705631708
ACH-000364,-0.048303704488000004
ACH-000365,0.0709802209992
ACH-000366,0.0343866107476
ACH-000368,0.0714419356197
ACH-000374,-0.240382171541
ACH-000375,0.175935263343
ACH-000376,-0.0385240002323
ACH-000381,-0.0508067366731
ACH-000383,0.0402357261752
ACH-000387,-0.10810660034000003
ACH-000389,0.122207436757
ACH-000390,-0.0710519587681
ACH-000393,0.144819682251
ACH-000395,-0.16441340394600001
ACH-000397,-0.34285486072899996
ACH-000401,-0.24842630881900002
ACH-000402,-0.059701390046199995
ACH-000403,-0.242434113872
ACH-000404,0.0927631158494
ACH-000406,0.0783141141415
ACH-000407,-0.114209583543
ACH-000408,-0.215639603287
ACH-000410,0.10927910797599999
ACH-000411,0.0567567401652
ACH-000414,0.0840881960505
ACH-000415,-0.15456895900599998
ACH-000416,-0.043644353344
ACH-000420,0.030020131153599996
ACH-000421,0.100175710606
ACH-000424,-0.238342915248
ACH-000425,0.0465138851054
ACH-000426,0.0255528579312
ACH-000427,-0.0752893495852
ACH-000433,0.083383344624
ACH-000436,-0.326612409996
ACH-000444,0.016384781969999998
ACH-000445,0.04415228780450001
ACH-000448,-0.361033077671
ACH-000450,-0.264345729137
ACH-000452,-0.0101193146299
ACH-000454,0.17590809598999999
ACH-000458,0.012190519593
ACH-000459,0.044942529606999994
ACH-000460,-0.289570802163
ACH-000461,0.11937858035999999
ACH-000463,0.076752442677
ACH-000464,-0.41092141080899997
ACH-000466,0.121522137916
ACH-000467,0.05338427327240001
ACH-000468,0.00981000061766
ACH-000469,0.0915860526406
ACH-000470,-0.115230295545
ACH-000471,-0.0038259654953800002
ACH-000472,-0.0261789666751
ACH-000473,0.10940889453
ACH-000475,-0.0175008574468
ACH-000476,-0.153506303607
ACH-000477,0.026645323191200002
ACH-000480,0.0514945479863
ACH-000481,-0.117752798319
ACH-000483,0.0549756732873
ACH-000484,0.148002037876
ACH-000485,-0.08240983318539999
ACH-000486,-0.0011821858304200002
ACH-000487,0.013140847150099999
ACH-000488,0.101279039119
ACH-000490,-0.0658549006572
ACH-000491,-0.132279105206
ACH-000495,0.160571629275
ACH-000496,-0.06292581117269999
ACH-000499,0.173098231131
ACH-000500,-0.0380717191761
ACH-000502,-0.07723155060060001
ACH-000503,0.17815423151999998
ACH-000505,0.156571435341
ACH-000507,0.0977893827677
ACH-000510,0.14270213160700002
ACH-000511,-0.0200820857349
ACH-000512,0.0285422162395
ACH-000516,-0.07965857176
ACH-000517,-0.027318604845599996
ACH-000518,-0.170740932761
ACH-000520,-0.17763457879
ACH-000521,-0.0434741681164
ACH-000522,0.027388180920099998
ACH-000524,0.00540376788594
ACH-000527,-0.251042239416
ACH-000528,-0.141206897055
ACH-000537,0.11364172282
ACH-000541,0.135898208782
ACH-000542,0.0412330657292
ACH-000544,-0.00173306566991
ACH-000545,0.137966227863
ACH-000547,-0.0731158718321
ACH-000548,-0.0260436595162
ACH-000549,-0.0517423386422
ACH-000550,0.10745012771
ACH-000552,0.158626851628
ACH-000556,-0.056550520670600006
ACH-000557,-0.005510810872899999
ACH-000570,0.010156653546200002
ACH-000571,-0.015479472882799999
ACH-000573,0.114385641827
ACH-000576,0.047192163545699994
ACH-000580,0.35917366144
ACH-000584,-0.0023511556555
ACH-000585,0.11654047155
ACH-000588,0.0223860231919
ACH-000589,-0.133224876953
ACH-000591,0.036178616214
ACH-000593,0.0028129298946300003
ACH-000600,-0.0184806145713
ACH-000601,-0.062159913378
ACH-000604,-0.47328173646899996
ACH-000605,-0.05741952541019999
ACH-000606,-0.07131928459689998
ACH-000608,-0.021852412801099997
ACH-000614,0.022649497229
ACH-000616,-0.005677759399869999
ACH-000618,0.00846624926318
ACH-000619,-0.0476855499199
ACH-000620,0.0640189713135
ACH-000621,0.0652761477657
ACH-000622,-0.033509884497
ACH-000623,0.0895736007084
ACH-000624,0.012650518405899999
ACH-000627,0.0606089248331
ACH-000630,0.0052705527305399996
ACH-000632,-0.011612893555
ACH-000633,-0.0705812644949
ACH-000637,0.08151290853439999
ACH-000638,-0.0068329442362
ACH-000646,0.0348138660978
ACH-000647,0.00457000499794
ACH-000648,0.14396502095
ACH-000649,0.030085085114700004
ACH-000651,0.115654764549
ACH-000652,0.0095231981112
ACH-000653,0.0144685216827
ACH-000657,0.056849322753599996
ACH-000658,-0.0705237345566
ACH-000661,-0.10505190581700001
ACH-000662,-0.221728278623
ACH-000663,0.199784225133
ACH-000665,-0.0837294771335
ACH-000671,0.03907808966680001
ACH-000673,-0.0812226788777
ACH-000676,-0.11482591274399999
ACH-000677,0.0378342674811
ACH-000681,-0.0486844815863
ACH-000682,-0.00274580513164
ACH-000683,0.0650877188451
ACH-000684,0.0016304184691400003
ACH-000688,-0.057749815432900004
ACH-000693,-0.04090737508930001
ACH-000694,-0.224139835614
ACH-000695,-0.10540711367999998
ACH-000696,0.00270527323325
