,GPRC5A (9052)
ACH-000004,0.07074996492289999
ACH-000007,-0.27953509628199996
ACH-000009,-0.087903657818
ACH-000011,0.106180382093
ACH-000012,-0.018219118463400002
ACH-000013,0.0744504330445
ACH-000014,0.07221861018039999
ACH-000015,0.052005642955
ACH-000017,0.0263183060792
ACH-000018,-0.127392969065
ACH-000019,-0.132515560371
ACH-000021,-0.012269741043700001
ACH-000022,0.0369391733551
ACH-000025,-0.10241382839
ACH-000028,0.028686972882400002
ACH-000030,0.00568483878819
ACH-000035,0.00289490769307
ACH-000036,0.0791645098128
ACH-000037,-0.11851360590500001
ACH-000039,0.102591619568
ACH-000040,-0.0146779009994
ACH-000041,-0.0342300059119
ACH-000042,-0.0300471672144
ACH-000045,0.03567133940369999
ACH-000047,0.120700886286
ACH-000052,-0.560450883918
ACH-000053,0.0946105827777
ACH-000054,0.038926554876900006
ACH-000055,0.076688098749
ACH-000060,-0.12358813425699999
ACH-000067,0.125322843954
ACH-000070,-0.0809016529649
ACH-000075,-0.100387814637
ACH-000078,-0.035557051923
ACH-000082,-0.00222360870013
ACH-000085,0.0538534327146
ACH-000086,-0.163656807791
ACH-000087,0.0835219620237
ACH-000092,0.0882579871039
ACH-000095,-0.06323442549
ACH-000097,0.0252412928864
ACH-000098,0.111756245848
ACH-000099,0.0654483366822
ACH-000108,-0.22611096294100003
ACH-000113,0.022954132157299998
ACH-000115,0.152523245403
ACH-000116,0.0952509495913
ACH-000118,-0.07057799344039999
ACH-000120,-0.0387460296042
ACH-000123,-0.09846813993589999
ACH-000127,0.192305457258
ACH-000128,-0.0300083542798
ACH-000132,0.217680751945
ACH-000133,-0.022316843939799998
ACH-000137,-0.10268201566099999
ACH-000138,0.0759874917755
ACH-000142,-0.0422568088245
ACH-000143,-0.182525227533
ACH-000146,0.20705302733199998
ACH-000148,0.0320977977643
ACH-000150,-0.0700420554782
ACH-000152,0.115517623898
ACH-000153,-0.028034427163999998
ACH-000159,0.0926209196294
ACH-000160,-0.19301067007
ACH-000163,-0.126783554607
ACH-000167,-0.13559032497600002
ACH-000168,-0.10522616630699999
ACH-000169,0.0029526155580500003
ACH-000178,0.12915148039000002
ACH-000182,0.240999772928
ACH-000183,-0.14602370793
ACH-000188,0.0670685740587
ACH-000189,-0.0738541501841
ACH-000190,-0.144660061217
ACH-000198,0.099082890707
ACH-000204,-0.24140873398
ACH-000206,0.056830669463099996
ACH-000207,0.284752421547
ACH-000211,0.0709340636299
ACH-000215,-0.143408484421
ACH-000221,0.114787605465
ACH-000222,0.18279789178800002
ACH-000223,-0.047500911357000006
