,GOLPH3L (55204)
ACH-000159,-0.31936826051100003
ACH-000160,-0.07402518978639999
ACH-000163,-0.114185031205
ACH-000167,-0.104425873672
ACH-000168,-0.34072480396300003
ACH-000169,-0.141301761635
ACH-000178,-0.169600822663
ACH-000182,-0.247033138173
ACH-000183,-0.379640932649
ACH-000188,-0.125593176713
ACH-000189,-0.49368364046700003
ACH-000190,-0.414329609141
ACH-000198,-0.19496223796700002
ACH-000204,-0.374619821858
ACH-000206,-0.196268290237
ACH-000207,-0.0963132707712
ACH-000211,-0.147683298505
ACH-000215,-0.333455835918
ACH-000221,-0.10195401711000002
ACH-000222,-0.147933990297
ACH-000223,-0.267775766996
ACH-000226,-0.271806586075
ACH-000227,-0.243384701345
ACH-000228,-0.319275706331
ACH-000231,-0.130284379215
ACH-000232,-0.333286422753
ACH-000233,-0.182682224146
ACH-000234,-0.0936082534434
ACH-000235,-0.232352051977
ACH-000237,-0.11385110062899999
ACH-000238,-0.103475730703
ACH-000243,-0.210151346247
ACH-000244,-0.103176046652
ACH-000246,-0.189067936032
ACH-000248,-0.18921154578699997
ACH-000250,-0.10285366827800001
ACH-000251,-0.07473650647810001
ACH-000253,-0.249647882778
ACH-000255,-0.211273296145
ACH-000256,-0.34520197417599996
ACH-000257,-0.23315080239500002
ACH-000258,-0.348722080257
ACH-000259,-0.168263905304
ACH-000260,-0.214546162916
ACH-000261,-0.0060343853764
ACH-000262,0.037892371786300005
ACH-000263,-0.32762688059399997
ACH-000264,-0.381834665335
ACH-000265,-0.22090707428599998
ACH-000266,-0.286820684958
ACH-000272,-0.33877909679799995
ACH-000273,-0.491092873584
ACH-000274,-0.261947918602
ACH-000277,-0.32752753401900003
ACH-000278,-0.0301134256105
ACH-000279,-0.311726661224
ACH-000280,-0.0725222182312
ACH-000281,-0.195403392084
ACH-000288,-0.192529879147
ACH-000291,-0.20904312204599998
ACH-000293,-0.185889702705
ACH-000294,-0.217924707446
ACH-000295,-0.403487435969
ACH-000296,-0.391979242805
ACH-000302,-0.24260811778299998
ACH-000304,-0.0543985445708
ACH-000307,-0.08723267959069998
ACH-000308,-0.136225478483
ACH-000310,-0.434407476208
ACH-000311,-0.261433848617
ACH-000312,-0.13021905805700001
ACH-000315,-0.264445063822
ACH-000316,-0.081682727464
ACH-000317,0.108408259488
ACH-000318,-0.20156027122900003
ACH-000319,-0.42197414399300004
ACH-000320,-0.145555913035
ACH-000322,-0.0217863019043
ACH-000323,-0.149307867419
ACH-000324,-0.23691976236099999
ACH-000329,-0.273835807412
ACH-000330,-0.16000346322
ACH-000331,-0.257013449049
ACH-000332,-0.19435466470899998
ACH-000334,-0.233313290953
ACH-000335,-0.015005105476599999
ACH-000336,-0.30034200493
ACH-000337,-0.502192100188
ACH-000339,-0.17105644161800002
ACH-000341,-0.650301862096
ACH-000348,-0.287745887163
ACH-000350,-0.150378333205
ACH-000352,-0.123363241863
ACH-000356,-0.171430353581
ACH-000361,-0.09432818405160001
ACH-000362,-0.275427653475
ACH-000363,-0.19538489560199998
ACH-000364,-0.251525646285
ACH-000365,-0.219951904725
ACH-000366,-0.218738725524
ACH-000368,-0.21857640309700002
ACH-000374,-0.274735994825
ACH-000375,-0.39963574596
ACH-000376,-0.237542527985
ACH-000381,-0.423951589095
ACH-000383,-0.218900147508
ACH-000387,-0.199226167916
ACH-000389,-0.219280341371
ACH-000390,-0.241000783217
ACH-000393,-0.368914755287
ACH-000395,-0.0523147259514
ACH-000397,-0.31258318041
ACH-000401,-0.0320778499955
ACH-000402,-0.10701665324
ACH-000403,-0.250022194422
ACH-000404,0.016038002198299997
ACH-000406,-0.253886823898
ACH-000407,-0.22572611581799998
ACH-000408,-0.0884866142943
ACH-000410,-0.281856894076
ACH-000411,-0.214434277733
ACH-000414,-0.182109368582
ACH-000415,-0.125153142914
ACH-000416,-0.371757452865
ACH-000420,-0.213906434661
ACH-000421,-0.17171328859
ACH-000424,-0.243838982332
ACH-000425,-0.312474677735
ACH-000426,-0.15948661043600001
ACH-000427,-0.324118652436
ACH-000433,-0.0502585113132
ACH-000436,-0.379607930461
ACH-000444,-0.181442662089
ACH-000445,-0.0984241188847
ACH-000448,-0.257744615129
ACH-000450,-0.19555372081500003
ACH-000452,-0.272679202423
ACH-000454,-0.191840078317
ACH-000458,-0.0851700986935
ACH-000459,0.144281047414
ACH-000460,-0.264731694142
ACH-000461,-0.132115181134
ACH-000463,-0.327178980906
ACH-000464,-0.281038852028
ACH-000466,-0.116769112478
ACH-000467,-0.273880326437
ACH-000468,-0.0643862082828
ACH-000469,-0.146714453716
ACH-000470,0.039406042026999995
ACH-000471,-0.145823035677
ACH-000472,-0.0900016829517
ACH-000473,-0.143942128713
ACH-000475,-0.272474180663
ACH-000476,-0.323992060448
ACH-000477,-0.281286139612
ACH-000480,-0.168657586338
ACH-000481,-0.135735205285
ACH-000483,-0.300592602736
ACH-000484,-0.33614325022299996
ACH-000485,-0.248680328207
ACH-000486,-0.107149309175
ACH-000487,-0.197366219934
ACH-000488,-0.23987206563000002
ACH-000490,-0.263614189951
ACH-000491,-0.187880290195
ACH-000495,-0.385665228284
ACH-000496,-0.0234750051167
ACH-000499,-0.251872480436
ACH-000500,0.242283199349
ACH-000502,-0.27174605352200004
ACH-000503,-0.0788673262424
ACH-000505,-0.312426175486
ACH-000507,-0.215996785143
ACH-000510,-0.329348915676
ACH-000511,-0.0913530823168
ACH-000512,-0.22891563950399998
ACH-000516,-0.200947657167
ACH-000517,-0.277260921456
ACH-000518,-0.0962889782293
ACH-000520,-0.282848608593
ACH-000521,-0.304934831463
ACH-000522,-0.163929103942
ACH-000524,-0.150435327085
ACH-000527,-0.245256290845
ACH-000528,-0.237184758425
ACH-000537,-0.10373621067500001
ACH-000541,-0.5179249988310001
ACH-000542,-0.354478471636
ACH-000544,-0.36581620513400004
ACH-000545,-0.20712562134799997
ACH-000547,-0.111788928317
ACH-000548,-0.283849674883
ACH-000549,-0.32747483750100004
ACH-000550,-0.204412300584
ACH-000552,-0.10058111643999999
ACH-000556,-0.281367268739
ACH-000557,-0.14895794224099998
ACH-000570,0.252920747146
ACH-000571,-0.167395747473
ACH-000573,-0.216410670891
ACH-000576,-0.262484276503
ACH-000580,-0.111309010586
ACH-000584,-0.156868929365
ACH-000585,-0.137828037505
ACH-000588,-0.12133818559000001
ACH-000589,-0.286197160447
ACH-000591,-0.128599100238
ACH-000593,-0.0729867464882
ACH-000600,-0.267912252513
ACH-000601,-0.35563498703199997
ACH-000604,-0.324356883257
ACH-000605,-0.11469170796499999
ACH-000606,-0.116666975659
ACH-000608,-0.284918246003
ACH-000614,-0.363230445064
ACH-000616,-0.18513356360599997
ACH-000618,-0.0853225963962
ACH-000619,-0.211577444152
ACH-000620,-0.332089045806
ACH-000621,-0.0886062402313
ACH-000622,-0.167201251586
ACH-000623,-0.199014895895
ACH-000624,-0.12788641455
ACH-000627,-0.257019107523
ACH-000630,-0.204388736077
ACH-000632,-0.207530368499
ACH-000633,-0.5009003754779999
ACH-000637,-0.10214878730699999
ACH-000638,-0.211331620818
ACH-000646,-0.326348481107
ACH-000647,-0.332184739564
ACH-000648,-0.23106938553000003
ACH-000649,-0.13631796855699999
ACH-000651,-0.27182290434
ACH-000652,-0.15004528887399998
ACH-000653,-0.26472189964299997
ACH-000657,-0.19965056145100002
ACH-000658,-0.36121848600199996
ACH-000661,-0.08335388742370001
ACH-000662,-0.361292876092
ACH-000663,-0.19810401401799999
ACH-000665,-0.322783266241
ACH-000671,-0.27769398468199996
ACH-000673,-0.244425325923
ACH-000676,-0.315271914137
ACH-000677,-0.227551069414
ACH-000681,-0.114605197561
ACH-000682,-0.148438397808
ACH-000683,-0.44096286924999994
ACH-000684,-0.21473555338199998
ACH-000688,-0.0899024143338
ACH-000693,-0.21800769251200003
ACH-000694,-0.08890289210449999
ACH-000695,-0.09637204433939998
ACH-000696,-0.120731449241
ACH-000697,-0.255583055082
ACH-000699,-0.291453907506
ACH-000701,-0.37806546037199995
ACH-000706,-0.143788115021
ACH-000711,-0.225636075765
ACH-000713,-0.41353949851599997
ACH-000714,-0.296952216218
ACH-000718,-0.19620225785700002
ACH-000720,-0.272623507354
ACH-000721,-0.403597452522
ACH-000724,-0.288865356568
ACH-000725,-0.6068034921800001
ACH-000732,-0.10157938881100001
ACH-000734,-0.288236744564
ACH-000735,-0.236832200652
ACH-000736,-0.09586714203789999
ACH-000738,-0.0229817968592
ACH-000746,-0.368419117468
ACH-000747,-0.31241576523000003
ACH-000748,-0.201974060758
ACH-000753,-0.33322221859
ACH-000756,-0.175384254652
ACH-000757,-0.41841931844700003
ACH-000758,-0.11174316532400001
ACH-000760,-0.816585132362
ACH-000763,-0.286299937263
ACH-000764,-0.111918456376
ACH-000765,-0.21554211823600003
ACH-000766,-0.201648269761
ACH-000767,-0.581220613438
ACH-000768,-0.171887202036
ACH-000769,-0.455248087693
ACH-000770,-0.203725437125
ACH-000771,-0.154756784002
ACH-000773,-0.23491165418
ACH-000776,-0.0389863872692
ACH-000777,-0.188214057144
ACH-000778,-0.156238910944
ACH-000781,-0.17885980273
ACH-000782,-0.161229548669
ACH-000783,-0.23431953608000003
ACH-000784,-0.0846973439143
ACH-000785,-0.4961673293
ACH-000787,-0.208346075312
ACH-000788,-0.25113524299
ACH-000791,-0.281485953707
ACH-000792,-0.112950484979
ACH-000794,-0.175015066582
ACH-000796,-0.279431522634
ACH-000799,-0.100601246548
ACH-000800,-0.40520841813600006
ACH-000802,-0.134292893819
ACH-000804,-0.324623945323
ACH-000805,-0.23350211769
ACH-000809,-0.220185979784
ACH-000810,-0.38504241689900004
ACH-000811,-0.228206196807
ACH-000817,-0.427580953817
ACH-000819,-0.159427122048
ACH-000820,-0.239055572854
ACH-000821,-0.0309548280405
ACH-000822,-0.30608890729800003
ACH-000823,-0.199574376034
ACH-000824,-0.450299650669
ACH-000827,-0.13352828103599998
ACH-000829,-0.080527015756
ACH-000831,-0.040133639669699996
ACH-000832,-0.22339382521099999
ACH-000833,-0.134791942561
ACH-000834,-0.08750776505
ACH-000835,-0.25990944965
ACH-000836,-0.351725357465
ACH-000837,-0.25474100073600003
ACH-000838,-0.43818557771399996
ACH-000839,-0.114031125914
ACH-000840,-0.146994884392
ACH-000841,-0.167765376214
ACH-000843,-0.11322072854399999
ACH-000846,-0.159524700031
ACH-000847,-0.39422351979500003
ACH-000848,-0.201571199576
ACH-000849,-0.0372889052657
ACH-000851,-0.251518100329
ACH-000855,-0.17679570456799998
ACH-000856,-0.0819524489754
ACH-000858,-0.175377983217
ACH-000859,-0.272689555738
ACH-000861,-0.238766601488
ACH-000862,-0.0721398706942
ACH-000865,-0.20748704893800002
ACH-000866,-0.298094068131
ACH-000867,-0.254940506818
ACH-000869,-0.879687020731
ACH-000872,-0.257535566093
ACH-000873,-0.138369870294
ACH-000876,-0.205920267096
ACH-000878,0.156961084513
ACH-000880,-0.230636464201
ACH-000881,-0.257276986954
ACH-000882,-0.327900325973
ACH-000884,-0.2999558177
ACH-000885,-0.229010935816
ACH-000887,-0.106236247566
ACH-000888,-0.280252215658
ACH-000889,-0.238135531468
ACH-000890,-0.34456285447400004
ACH-000896,-0.239743748438
ACH-000898,-0.259914385285
ACH-000900,-0.319361992968
ACH-000901,-0.193281336916
ACH-000905,-0.268470279096
ACH-000906,-0.07915315079810001
ACH-000907,-0.332395252072
ACH-000910,-0.155925458711
ACH-000911,-0.06821707213830001
ACH-000912,-0.262002017034
ACH-000913,-0.30264449623000006
ACH-000915,-0.256497503376
ACH-000916,0.22605036936
ACH-000917,-0.099520900857
ACH-000921,-0.298316038575
ACH-000924,-0.22912219043
ACH-000926,-0.156401617613
ACH-000928,0.022399442483900002
ACH-000929,-0.803937218203
ACH-000932,-0.12284244116399999
ACH-000935,-0.0986264228572
ACH-000936,-0.247776772216
ACH-000937,-0.153417907421
ACH-000938,-0.316468179617
ACH-000939,-0.372192295991
ACH-000941,-0.16823702074000002
ACH-000943,-0.170402708996
ACH-000946,-0.197027289811
ACH-000947,-0.24887369839200002
ACH-000948,-0.278324793086
ACH-000950,-0.213078503726
ACH-000953,-0.192311098443
ACH-000957,-0.120654217633
ACH-000958,-0.21265346028
ACH-000960,-0.102540141556
ACH-000963,-0.335330488635
ACH-000968,-0.35083748329899994
ACH-000969,-0.293305249118
ACH-000973,-0.284971799362
ACH-000974,-0.287177399569
ACH-000975,-0.19327124312199997
ACH-000976,-0.179641066485
ACH-000978,0.007465511719080001
ACH-000980,-0.212617431897
ACH-000984,-0.539158972842
ACH-000986,-0.351686154032
ACH-000988,-0.167103537046
ACH-000993,-0.11944118084000001
ACH-000994,-0.308901974363
ACH-000996,-0.292067379044
ACH-001001,-0.296548778627
ACH-001020,0.0481417026261
ACH-001028,-0.29859698368099996
ACH-001031,-0.09495427617239999
ACH-001038,-0.134096456897
ACH-001048,-0.0836005279965
ACH-001050,-0.12558740672399998
ACH-001053,-0.429267728084
ACH-001054,-0.308629064343
ACH-001061,-0.181921559841
ACH-001067,-0.172871239633
ACH-001075,-0.131257021577
ACH-001096,-0.40994133881300004
ACH-001128,-0.14140486814
ACH-001134,-0.20023015352499998
ACH-001151,-0.279012056546
ACH-001163,-0.285284978998
ACH-001164,-0.0732590719147
ACH-001173,-0.17589094632399999
ACH-001183,-0.13735939041
ACH-001184,-0.34941434591799997
ACH-001190,-0.379636873243
ACH-001192,-0.240685622344
ACH-001193,-0.15566898962300002
ACH-001196,-0.23670916128699998
ACH-001197,-0.130623716318
ACH-001205,-0.345466753209
ACH-001211,-0.454607427688
ACH-001212,-0.041770550164800004
ACH-001228,-0.248596445015
ACH-001232,-0.165181538281
ACH-001239,-0.18203392617
ACH-001274,0.0102794858262
ACH-001275,-0.0622106640288
ACH-001277,-0.18299486381299998
ACH-001278,-0.10206874602299999
ACH-001280,-0.317871110301
ACH-001283,-0.302441008238
ACH-001289,0.038403800030999996
ACH-001295,-0.24971910054699997
ACH-001300,-0.105415635775
ACH-001301,-0.200398878076
ACH-001302,0.07824565555980001
ACH-001303,-0.127755742263
ACH-001306,-0.16383069830900002
ACH-001318,-0.37093830547300005
ACH-001322,-0.268545787713
ACH-001328,-0.157923296911
ACH-001332,-0.182422543226
ACH-001333,-0.00104880327836
ACH-001336,-0.162732044519
ACH-001340,-0.233404105395
ACH-001346,-0.17612839221999999
ACH-001353,-0.128293663449
ACH-001354,-0.585053893634
ACH-001367,-0.325122942967
ACH-001368,-0.25126048660100003
ACH-001374,-0.23989872417599997
ACH-001375,-0.170245083157
ACH-001377,-0.181984711959
ACH-001380,-0.218422043841
ACH-001391,-0.169596466794
ACH-001407,-0.166596469165
ACH-001408,-0.248473406386
ACH-001413,-0.20752902002
ACH-001430,-0.39796647869999996
ACH-001431,-0.147348103644
ACH-001450,-0.20175231132500002
ACH-001496,-0.304239645789
ACH-001500,-0.375367594063
ACH-001521,-0.029708730410799997
ACH-001523,-0.13965051022
ACH-001532,-0.21140795584000002
ACH-001536,-0.201759038751
ACH-001550,-0.063524614199
ACH-001552,-0.288983182124
ACH-001554,-0.120497462362
ACH-001645,-0.22531400635600002
ACH-001654,-0.17000290672499999
ACH-001715,-0.00255388520182
ACH-001735,-0.28533292809099997
ACH-001736,-0.18646658758499998
ACH-001737,-0.22224045743299997
ACH-001740,-0.130460047749
ACH-001745,-0.189446062221
ACH-001750,-0.39085353897
ACH-001765,-0.289652518836
ACH-001956,-0.195355275655
ACH-001957,-0.22016532672400002
