,WNK4 (65266)
ACH-000004,-0.147760559879
ACH-000007,-0.04801983943580001
ACH-000009,-0.259044468562
ACH-000011,-0.10035464251599999
ACH-000012,-0.38422165343500003
ACH-000013,-0.11673594014699999
ACH-000014,-0.147668486407
ACH-000015,-0.170293818593
ACH-000017,-0.291553087617
ACH-000018,0.0390385076233
ACH-000019,0.211806784865
ACH-000021,-0.167929959109
ACH-000022,-0.0124710309614
ACH-000025,0.0272080070408
ACH-000028,-0.17348858198199998
ACH-000030,-0.360564232061
ACH-000035,-0.27768160869
ACH-000036,-0.242836321753
ACH-000037,-0.16397232246500001
ACH-000039,-0.388545627463
ACH-000040,-0.0892646638577
ACH-000041,-0.292637430812
ACH-000042,-0.218630723326
ACH-000045,-0.101957770309
ACH-000047,-0.179611219072
ACH-000052,-0.11506300068299999
ACH-000053,-0.30167076605300003
ACH-000054,-0.24429829886399998
ACH-000055,-0.284031169143
ACH-000060,-0.257795787481
ACH-000067,0.011180295926299998
ACH-000070,-0.00893170020096
ACH-000075,0.0208825972752
ACH-000078,-0.26485948471500004
ACH-000082,-0.22409784249899997
ACH-000085,-0.081413769252
ACH-000086,-0.230067374355
ACH-000087,-0.253718328958
ACH-000092,-0.16105828050899998
ACH-000095,-0.423941183706
ACH-000097,-0.17787295196
ACH-000098,-0.307753494273
ACH-000099,-0.08876641954739999
ACH-000108,-0.123378440498
ACH-000113,-0.261994492904
ACH-000115,-0.07332449739689999
ACH-000116,-0.23223038072500002
ACH-000118,-0.195678860317
ACH-000120,-0.221823959317
ACH-000123,-0.162326891324
ACH-000127,-0.161203351444
ACH-000128,-0.177347001496
ACH-000132,-0.168717202121
ACH-000133,-0.035201196943599994
ACH-000137,-0.125597658586
ACH-000138,-0.50601864039
ACH-000142,-0.249131684236
ACH-000143,-0.157622270549
ACH-000146,-0.22294607911999997
ACH-000148,-0.17395463307700001
ACH-000150,-0.303079427502
ACH-000152,-0.294566685092
ACH-000153,-0.12405581152100001
ACH-000159,-0.072938387232
ACH-000160,-0.0510466208802
ACH-000163,-0.313036398084
ACH-000167,-0.0941680139428
ACH-000168,0.07030332979869999
ACH-000169,-0.187471551893
ACH-000178,-0.179880873786
ACH-000182,-0.41271386529200005
ACH-000183,-0.250915248472
ACH-000188,-0.21780324328899997
ACH-000189,-0.608395565913
ACH-000190,-0.051850465299000004
ACH-000198,0.04384113904080001
ACH-000204,-0.174730089038
ACH-000206,-0.166630788345
ACH-000207,-0.09785438681119998
ACH-000211,-0.111539973859
ACH-000215,-0.233736095125
ACH-000221,-0.372575971232
ACH-000222,-0.203963325278
ACH-000223,-0.06819668015750001
ACH-000226,-0.338671350338
ACH-000227,-0.339083426839
ACH-000228,-0.270117140115
ACH-000231,-0.133534636487
ACH-000232,-0.0719382600098
ACH-000233,0.0237585500789
ACH-000234,-0.18756239526299998
ACH-000235,-0.222540710693
ACH-000237,-0.329376479896
ACH-000238,-0.289842122967
ACH-000243,-0.291443210623
ACH-000244,0.147472147596
ACH-000246,-0.157200221294
ACH-000248,-0.20675690461899998
ACH-000250,-0.188342501222
ACH-000251,-0.344495605006
ACH-000253,-0.154578691873
ACH-000255,-0.316722800728
ACH-000256,-0.196180167993
ACH-000257,-0.305137073725
ACH-000258,0.0876956986757
ACH-000259,-0.174860569256
ACH-000260,-0.21510462708500003
ACH-000261,-0.17032864069899997
ACH-000262,-0.103759620286
ACH-000263,-0.18061361396499998
ACH-000264,-0.21452329577799997
ACH-000265,-0.168405862368
ACH-000266,-0.158057089245
ACH-000272,-0.189265373029
ACH-000273,-0.267749060067
ACH-000274,-0.437080096391
ACH-000277,-0.0010278666653699999
ACH-000278,-0.275502928206
ACH-000279,-0.0773597302753
ACH-000280,-0.25996117746999997
ACH-000281,-0.119582617612
ACH-000288,-0.33197867295600003
ACH-000291,-0.153777909888
ACH-000293,-0.0034318773014400004
ACH-000294,-0.274174730467
ACH-000295,-0.175335035668
ACH-000296,-0.389644115269
ACH-000302,-0.317435325456
ACH-000304,-0.026384925868000002
ACH-000307,-0.23463311139899998
ACH-000308,-0.310148141817
ACH-000310,-0.626454751945
ACH-000311,-0.282132362419
ACH-000312,-0.193062275657
ACH-000315,0.164404314385
ACH-000316,-0.34591434144
ACH-000317,-0.346971691825
ACH-000318,-0.103023898564
ACH-000319,-0.23031662514600001
ACH-000320,-0.286058328114
ACH-000322,-0.10522224925000001
ACH-000323,-0.160227406072
ACH-000324,-0.487549919045
ACH-000329,-0.136708374764
ACH-000330,-0.211598588111
ACH-000331,-0.0720841521202
ACH-000332,-0.308467492369
ACH-000334,-0.318412904417
ACH-000335,0.0624141823867
ACH-000336,-0.408170678551
ACH-000337,-0.281835340454
ACH-000339,-0.146232715868
ACH-000341,-0.0595260405789
ACH-000348,-0.152637885968
ACH-000350,-0.139488515913
ACH-000352,-0.175751789916
ACH-000356,-0.26480590063799997
ACH-000361,-0.682675153709
ACH-000362,-0.160418956611
ACH-000363,-0.11652659679199999
ACH-000364,-0.288882947735
ACH-000365,-0.0580835645161
ACH-000366,-0.306579711174
ACH-000368,-0.205294269881
ACH-000374,-0.020173932001
ACH-000375,-0.23061842955200001
ACH-000376,-0.164491638193
ACH-000381,-0.304581945134
ACH-000383,-0.392579972099
ACH-000387,-0.232367273453
ACH-000389,-0.0374727986353
ACH-000390,-0.21136828444800002
ACH-000393,-0.138598920073
ACH-000395,-0.120130368704
ACH-000397,-0.46473779127400006
ACH-000401,-0.206097975132
ACH-000402,0.09075465788319999
ACH-000403,-0.142219324065
ACH-000404,-0.279790183458
ACH-000406,-0.23825875241799999
ACH-000407,-0.10653552623299999
ACH-000408,-0.48761818150700004
ACH-000410,-0.17654169778499998
ACH-000411,-0.187924712929
ACH-000414,-0.0982980872184
ACH-000415,-0.456966026214
ACH-000416,-0.30018880083099997
ACH-000420,0.04936342080969999
ACH-000421,-0.304578637704
ACH-000424,0.054873777174100004
ACH-000425,-0.133317604043
ACH-000426,-0.21518799536400002
ACH-000427,-0.218365001398
ACH-000433,-0.249796408666
ACH-000436,-0.15124615279
ACH-000444,-0.10088828254799999
ACH-000445,-0.144251020215
ACH-000448,-0.134185216635
ACH-000450,-0.03880629569480001
ACH-000452,-0.11192013130100001
ACH-000454,-0.138947465197
ACH-000458,-0.245265058685
ACH-000459,-0.0882014166502
ACH-000460,-0.26457877795
ACH-000461,-0.20733887521699998
ACH-000463,-0.096858784462
ACH-000464,-0.227384439932
ACH-000466,-0.0845755877182
ACH-000467,-0.10679538418
