,ACADL (33)
ACH-000416,-0.09302406490399999
ACH-000420,-0.368575509726
ACH-000421,-0.128412748035
ACH-000424,0.0243049155494
ACH-000425,-0.220682014687
ACH-000426,-0.20854176869000002
ACH-000427,-0.123232389099
ACH-000433,-0.098011394542
ACH-000436,-0.173261067046
ACH-000444,-0.154868566522
ACH-000445,-0.0460856229635
ACH-000448,-0.19134658970600002
ACH-000450,0.13797440511
ACH-000452,-0.0209138485968
ACH-000454,0.16356328845
ACH-000458,-0.0348381677605
ACH-000459,-0.26142886019
ACH-000460,-0.204358500119
ACH-000461,0.026457583659200003
ACH-000463,-0.184269114171
ACH-000464,-0.130978142521
ACH-000466,-0.258830116526
ACH-000467,-0.265792710461
ACH-000468,0.0563097942359
ACH-000469,0.0118051381495
ACH-000470,-0.2065688703
ACH-000471,-0.0655483813745
ACH-000472,-0.00407331120102
ACH-000473,-0.131588445405
ACH-000475,-0.23166620775400001
ACH-000476,-0.0336732553299
ACH-000477,0.00970263901147
ACH-000480,-0.136559285718
ACH-000481,-0.0895519488322
ACH-000483,-0.09364054671219998
ACH-000484,0.090676405481
ACH-000485,-0.168866451714
ACH-000486,-0.17151835122900003
ACH-000487,-0.00492515622722
ACH-000488,-0.101761624396
ACH-000490,-0.153538820338
ACH-000491,-0.107861279641
ACH-000495,-0.335755153233
ACH-000496,-0.210323643394
ACH-000499,0.22470589071
ACH-000500,-0.252838669513
ACH-000502,-0.0506283289557
ACH-000503,-0.200521539503
ACH-000505,0.0227561769445
ACH-000507,0.0229540560536
ACH-000510,-0.095606172783
ACH-000511,0.0289274895119
ACH-000512,0.15652985519
ACH-000516,-0.248337477585
ACH-000517,-0.058841298403
ACH-000518,0.0455943104134
ACH-000520,-0.08965756952130001
ACH-000521,-0.44241839148199996
ACH-000522,0.0793275041768
ACH-000524,-0.15630695397
ACH-000527,-0.0379736606009
ACH-000528,-0.167751507093
ACH-000537,-0.234006922797
ACH-000541,0.0006622068182840001
ACH-000542,0.00171177864451
ACH-000544,-0.125955174039
ACH-000545,-0.145957498248
ACH-000547,-0.07920293806310001
ACH-000548,-0.18143903660100003
ACH-000549,-0.13677957431600002
ACH-000550,-0.104482216188
ACH-000552,-0.319424779932
ACH-000556,-0.09603088763180001
ACH-000557,-0.148237875187
ACH-000570,0.06204440527440001
ACH-000571,0.188362021455
ACH-000573,-0.182094455814
ACH-000576,-0.0208868424672
ACH-000580,-0.0671578057778
ACH-000584,-0.137682210061
ACH-000585,-0.129710863089
ACH-000588,-0.076991315505
ACH-000589,-0.08565492142789999
ACH-000591,-0.19365932040999997
ACH-000593,-0.103312680188
ACH-000600,-0.165721049887
ACH-000601,-0.0072935457829899995
ACH-000604,0.19686731895
ACH-000605,-0.0763443088142
ACH-000606,-0.18200523884
ACH-000608,-0.149891862064
ACH-000614,-0.33669974982699996
ACH-000616,-0.185233220606
ACH-000618,-0.057353801290499995
ACH-000619,-0.191053382537
ACH-000620,-0.039361347141300004
ACH-000621,-0.115156583068
ACH-000622,-0.163394815877
ACH-000623,-0.164057717978
ACH-000624,-0.227378597064
ACH-000627,-0.25606563778999997
ACH-000630,-0.0766970783369
ACH-000632,-0.08809766517100001
ACH-000633,-0.029507233605
ACH-000637,-0.0325259094543
ACH-000638,-0.0495826294941
ACH-000646,0.16976166032900003
ACH-000647,-0.025464245869800003
ACH-000648,-0.20783932894999999
ACH-000649,-0.12479656262599999
ACH-000651,-0.0872022270187
ACH-000652,-0.158713038551
ACH-000653,-0.0149049674232
ACH-000657,0.013257196952899999
ACH-000658,-0.11869132713700001
ACH-000661,-0.0393099239263
ACH-000662,-0.0408017589728
ACH-000663,-0.32485127308
ACH-000665,-0.20763446630899998
ACH-000671,-0.156210118137
ACH-000673,-0.0018790448234400003
ACH-000676,-0.0106982922948
ACH-000677,-0.09706282251949999
ACH-000681,0.0708299498108
ACH-000682,-0.10385255648
ACH-000683,-0.06578850014309999
ACH-000684,-0.10821417479699999
ACH-000688,-0.09317795024700001
ACH-000693,-0.0581664953883
ACH-000694,-0.0396081233728
ACH-000695,-0.198445123389
ACH-000696,-0.101159182623
ACH-000697,-0.28578655554
ACH-000699,-0.0380339037955
ACH-000701,0.0353259192292
ACH-000706,0.0193192492047
ACH-000711,-0.09224081055120001
ACH-000713,-0.0412495478713
ACH-000714,-0.155607067398
ACH-000718,-0.0478922751456
ACH-000720,-0.106983134448
ACH-000721,-0.0501683255163
ACH-000724,0.0286172443407
ACH-000725,-0.204960839287
ACH-000732,-0.40923587075900003
ACH-000734,-0.16543604350299998
ACH-000735,-0.0031300939844200004
ACH-000736,-0.08036992220110001
ACH-000738,-0.0785631549616
ACH-000746,-0.0387540923451
ACH-000747,-0.0634737522042
ACH-000748,-0.0463910520597
ACH-000753,-0.086076919356
ACH-000756,-0.129453796038
ACH-000757,-0.007454477116460001
ACH-000758,-0.11947078475299999
ACH-000760,0.030251102631099997
ACH-000763,-0.144776265226
ACH-000764,-0.254706735698
ACH-000765,-0.26564462997099997
ACH-000766,0.0354934584853
ACH-000767,-0.180979981537
ACH-000768,-0.101462098041
ACH-000769,-0.10409408899700001
ACH-000770,-0.047898176970600004
ACH-000771,-0.108381698684
ACH-000773,-0.334673847505
ACH-000776,0.0227570895137
ACH-000777,-0.12379831388599999
ACH-000778,0.109813619129
ACH-000781,-0.11557172654000002
ACH-000782,-0.0840874690999
ACH-000783,-0.18150186548
ACH-000784,-0.09564899013049999
ACH-000785,0.00405500867918
ACH-000787,-0.00035239133735300005
ACH-000788,-0.12715305325600001
ACH-000791,0.051594260686999995
ACH-000792,0.0186005797587
ACH-000794,-0.0278893746185
ACH-000796,-0.19403755023400002
ACH-000799,-0.414939502477
ACH-000800,-0.166372791209
ACH-000802,-0.042275107437800004
ACH-000804,-0.268458923183
ACH-000805,-0.0799443666962
ACH-000809,-0.0831335800749
ACH-000810,0.197349289735
ACH-000811,-0.0255460164402
ACH-000817,0.140339126654
ACH-000819,0.054799266583
ACH-000820,-0.222753496042
ACH-000821,-0.006992314917109999
ACH-000822,-0.07662445198310001
ACH-000823,-0.174256045889
ACH-000824,-0.11867319469000001
ACH-000827,-0.10782393642000002
ACH-000829,0.10816328076199999
ACH-000831,-0.181227121057
ACH-000832,-0.14394726954
ACH-000833,-0.40378914936
ACH-000834,-0.050958261535800006
ACH-000835,-0.028027387683099998
ACH-000836,-0.166097428684
ACH-000837,0.012608154217700002
ACH-000838,0.0397873603949
ACH-000839,-0.36849514977799996
ACH-000840,-0.14770113327
ACH-000841,-0.040936699446300004
ACH-000843,-0.19758947799499998
ACH-000846,0.0108977117702
ACH-000847,-0.319737462701
ACH-000848,-0.11447832254000001
ACH-000849,-0.279829952424
ACH-000851,-0.167241914387
ACH-000855,-0.220980614566
ACH-000856,-0.07053301554239999
ACH-000858,-0.0021786658442800003
ACH-000859,-0.380885645873
ACH-000861,-0.312091388539
ACH-000862,-0.0762392221102
ACH-000865,-0.21363831345400003
ACH-000866,-0.114668125081
ACH-000867,-0.08866773080019999
ACH-000869,-0.101069554849
ACH-000872,-0.124073428775
ACH-000873,-0.24270488495200002
ACH-000876,-0.0279746600405
ACH-000878,-0.0216471592864
ACH-000880,-0.11799540790999999
ACH-000881,0.0273076866125
ACH-000882,-0.0990406996322
ACH-000884,-0.152402913099
ACH-000885,-0.159220722219
ACH-000887,-0.217472758937
ACH-000888,-0.171642835885
ACH-000889,-0.0651992896439
ACH-000890,-0.28871599692
ACH-000896,-0.0877883803081
ACH-000898,-0.150343750765
ACH-000900,-0.0460750668993
ACH-000901,-0.10034581496400001
ACH-000905,-0.156386070622
ACH-000906,-0.124887225682
ACH-000907,-0.117464454685
ACH-000910,-0.214335881408
ACH-000911,-0.0933622847337
ACH-000912,-0.10180838570699999
ACH-000913,-0.0565766977191
ACH-000915,-0.164998156648
ACH-000916,0.287560203916
ACH-000917,-0.254527974288
ACH-000921,-0.147608111642
ACH-000924,-0.303120742365
ACH-000926,-0.18325124193700001
ACH-000928,-0.211213342779
ACH-000929,-0.0352429781718
ACH-000932,-0.108516011917
ACH-000935,-0.158287176748
ACH-000936,-0.08614434583969999
ACH-000937,0.00465420100325
ACH-000938,-0.05741597923069999
ACH-000939,0.061623871026099994
ACH-000941,-0.169219732322
ACH-000943,-0.035710325586699995
ACH-000946,-0.116031483228
ACH-000947,-0.07945738680160001
ACH-000948,-0.161692765797
ACH-000950,-0.138855615987
ACH-000953,-0.172328793654
ACH-000957,-0.0751189955825
ACH-000958,-0.170484392925
ACH-000960,-0.161161144606
ACH-000963,0.16602954960400002
ACH-000968,-0.0299925922414
ACH-000969,-0.19454400612599998
ACH-000973,-0.17466111569499998
ACH-000974,-0.08613126176519999
ACH-000975,-0.147968894342
ACH-000976,-0.18220391676800002
ACH-000978,0.278728203844
ACH-000980,-0.119646379815
ACH-000984,-0.116359171464
ACH-000986,0.0530514694496
ACH-000988,-0.0369942287615
ACH-000993,-0.15941888260700002
ACH-000994,-0.217558698989
ACH-000996,-0.43648680188699995
ACH-001001,-0.0571046355872
ACH-001020,-0.333479524615
ACH-001028,-0.176960465328
ACH-001031,-0.275892999395
ACH-001038,-0.0684996217836
ACH-001048,-0.0390752950836
ACH-001050,-0.053278072972999996
ACH-001053,-0.136728215495
ACH-001054,-0.192187998894
ACH-001061,-0.17101696275400002
ACH-001067,-0.020315058205400003
ACH-001075,-0.16964296194400003
ACH-001096,-0.10956078285399999
ACH-001128,0.013082987607499999
ACH-001134,-0.16876784865699998
ACH-001151,-0.10354222204600001
ACH-001163,-0.0966094670652
ACH-001164,-0.04213415042430001
ACH-001173,-0.128606413474
ACH-001183,-0.175527586202
ACH-001184,-0.395712462694
ACH-001190,0.0376546825355
ACH-001192,0.039839351257
ACH-001193,0.052902187104099996
ACH-001196,-0.338883669911
ACH-001197,-0.013523484794
ACH-001205,-0.039546870828499996
ACH-001211,-0.057172704188900005
ACH-001212,-0.318201473724
ACH-001228,-0.235749612729
ACH-001232,0.022454526088999997
ACH-001239,-0.021448954906599996
ACH-001274,0.020976528165599997
ACH-001275,-0.105456107415
ACH-001277,0.162364117897
ACH-001278,-0.049777876216900004
ACH-001280,-0.00847252868889
ACH-001283,0.015618409620700002
ACH-001289,-0.06257118427
ACH-001295,-0.221067956693
ACH-001300,0.051161233732
ACH-001301,0.024926685521299997
ACH-001302,-0.07216985112589999
ACH-001303,-0.188004514019
ACH-001306,-0.059147383369199995
ACH-001318,-0.138929194079
ACH-001322,-0.208557033502
ACH-001328,-0.045221381419
ACH-001332,-0.0755958025884
ACH-001333,-0.020729321584700002
ACH-001336,-0.15868124040999998
ACH-001340,-0.0963352412322
ACH-001346,0.028734857055099997
ACH-001353,-0.10405380212200001
ACH-001354,-0.244649550042
ACH-001367,-0.174166719507
ACH-001368,-0.0029745809620799995
ACH-001374,-0.07865464399699999
ACH-001375,-0.0190399121905
ACH-001377,-0.015008730239500001
ACH-001380,-0.201386673876
ACH-001391,0.14684789010500002
ACH-001407,-0.33764870800499996
ACH-001408,0.039621896324400004
ACH-001413,-0.0957845082113
ACH-001430,0.08242699131589999
ACH-001431,-0.21467900200599999
ACH-001450,-0.044684011315199994
ACH-001496,-0.045822757295399995
ACH-001500,-0.0209069859958
ACH-001521,0.0201905250853
ACH-001523,-0.050414644082899994
ACH-001532,0.0440904462549
ACH-001536,-0.00919347690801
ACH-001550,-0.0971079250338
ACH-001552,-0.5059864330730001
ACH-001554,-0.0949832594912
ACH-001645,-0.210396336025
ACH-001654,0.0355687211238
ACH-001715,-0.0949918509406
ACH-001735,-0.055778979497300006
ACH-001736,-0.037028706301599996
ACH-001737,0.0749190384373
ACH-001740,-0.136093585789
ACH-001745,-0.151234727317
ACH-001750,-0.0116957312799
ACH-001765,-0.0377882723151
ACH-001956,-0.0120141698413
ACH-001957,-0.22542691604100001
