,HIST1H3G (8355)
ACH-000366,-0.101125461044
ACH-000368,-0.188316786875
ACH-000374,-0.407442139952
ACH-000375,-0.40601292136699996
ACH-000376,-0.239657382973
ACH-000381,-0.329801003874
ACH-000383,-0.294663848831
ACH-000387,-0.236485361054
ACH-000389,-0.669623169042
ACH-000390,-0.305264172957
ACH-000393,-0.581555277508
ACH-000395,-0.179577764427
ACH-000397,-0.146442698183
ACH-000401,-0.016779578461
ACH-000402,-0.404213743618
ACH-000403,-0.164884610516
ACH-000404,-0.14507138589000002
ACH-000406,-0.12428224531500001
ACH-000407,-0.366176832912
ACH-000408,-0.133177562292
ACH-000410,-0.0482097624538
ACH-000411,-0.113614636326
ACH-000414,-0.11949561377599999
ACH-000415,-0.21847924910500002
ACH-000416,-0.19637196357
ACH-000420,-0.0809564169242
ACH-000421,-0.30771927304499996
ACH-000424,-0.429746006214
ACH-000425,-0.271000543078
ACH-000426,-0.345754760505
ACH-000427,-0.672243701629
ACH-000433,-0.5308203201380001
ACH-000436,-0.335040912294
ACH-000444,-0.160521162984
ACH-000445,-0.156942870509
ACH-000448,-0.308822521984
ACH-000450,-0.612649527772
ACH-000452,-0.364300475912
ACH-000454,-0.606743583155
ACH-000458,-0.536413109823
ACH-000459,-0.616268137239
ACH-000460,-0.235931940658
ACH-000461,-0.329787784017
ACH-000463,-0.26469858776099997
ACH-000464,-0.07770421124350001
ACH-000466,-0.30983521480799997
ACH-000467,-0.238235064732
ACH-000468,-0.264448927097
ACH-000469,-0.471790870087
ACH-000470,-0.22501972218000002
ACH-000471,-0.178176217291
ACH-000472,-0.16195470642
ACH-000473,-0.386374421646
ACH-000475,-0.153204020277
ACH-000476,-0.244107885434
ACH-000477,-0.487412055295
ACH-000480,-0.0863832294424
ACH-000481,-0.246685212326
ACH-000483,0.021590710542000003
ACH-000484,-0.020972890737700003
ACH-000485,-0.0236288008315
ACH-000486,-0.21994314905200002
ACH-000487,-0.626707434683
ACH-000488,-0.33985017946
ACH-000490,-0.43139405195200003
ACH-000491,-0.336919638648
ACH-000495,0.0360585152881
ACH-000496,-0.20241056074900002
ACH-000499,-0.504428026103
ACH-000500,-0.0541757893311
ACH-000502,-0.0370825575559
ACH-000503,-0.6719036030600001
ACH-000505,-0.157818217193
ACH-000507,-0.385399170566
ACH-000510,-0.262387484482
ACH-000511,-0.300426430599
ACH-000512,-0.550639915608
ACH-000516,-0.411054425131
ACH-000517,-0.199795664593
ACH-000518,-0.398520468738
ACH-000520,-0.150567732048
ACH-000521,0.019565141724200003
ACH-000522,-0.23065489613600001
ACH-000524,-0.344021436836
ACH-000527,-0.219546755766
ACH-000528,-0.16850715212
ACH-000537,-0.0179757025626
ACH-000541,-0.490619966272
ACH-000542,-0.14818200806
ACH-000544,-0.331363170547
ACH-000545,-0.253133099543
ACH-000547,-0.125920249983
ACH-000548,-0.365865422368
ACH-000549,-0.35091611619
ACH-000550,-0.297710247594
ACH-000552,-0.461411633846
ACH-000556,-0.20627063702999998
ACH-000557,-0.015719843613499998
ACH-000570,-0.269850833736
ACH-000571,-0.294139197034
ACH-000573,-0.41398113951
ACH-000576,-0.40778748373499996
ACH-000580,-0.27106097297
ACH-000584,-0.356717980898
ACH-000585,-0.463493777276
ACH-000588,-0.279208364621
ACH-000589,-0.170086711184
ACH-000591,-0.372089952838
ACH-000593,-0.19614884241799999
ACH-000600,-0.159082795353
ACH-000601,-0.114323849123
ACH-000604,-0.0793981483174
ACH-000605,-0.326869689139
ACH-000606,-0.387762193126
ACH-000608,-0.38576433030999996
ACH-000614,-0.32289180854000005
ACH-000616,-0.237119520489
ACH-000618,-0.317685673671
ACH-000619,-0.6735363413600001
ACH-000620,-0.155111646538
ACH-000621,-0.21593679573199998
ACH-000622,-0.152245775507
ACH-000623,-0.373460256739
ACH-000624,-0.136221049315
ACH-000627,-0.42839264377700004
ACH-000630,-0.272455810828
ACH-000632,-0.22295233516
ACH-000633,-0.302136933472
ACH-000637,-0.46687398651
ACH-000638,-0.0200595949044
ACH-000646,-0.309382325815
ACH-000647,-0.262939654593
ACH-000648,-0.241670011451
ACH-000649,-0.24159817434300002
ACH-000651,-0.117989561405
ACH-000652,-0.081950595542
ACH-000653,-0.239893597119
ACH-000657,-0.16374467302999998
ACH-000658,-0.297748800969
ACH-000661,-0.113173367575
ACH-000662,-0.522687382665
ACH-000663,-0.189547418066
ACH-000665,-0.251452583387
ACH-000671,-0.389658950826
ACH-000673,-0.312675133301
ACH-000676,-0.478477273815
ACH-000677,-0.36380233352499997
ACH-000681,-0.109563734926
ACH-000682,-0.302062717385
ACH-000683,-0.199735158805
ACH-000684,-0.23203551920899998
ACH-000688,-0.47332965750699996
ACH-000693,-0.220980612811
ACH-000694,-0.291018549653
ACH-000695,0.0454861188222
ACH-000696,-0.287933414643
ACH-000697,-0.428789313174
ACH-000699,-0.162970718015
ACH-000701,-0.110001318662
ACH-000706,-0.253663322169
ACH-000711,-0.128754494704
ACH-000713,-0.642360041692
ACH-000714,-0.362522021274
ACH-000718,-0.10078798087200001
ACH-000720,-0.522694584516
ACH-000721,-0.319224011087
ACH-000724,-0.47146104653000004
ACH-000725,-0.0869941507242
ACH-000732,0.0575343074909
ACH-000734,-0.243673741992
ACH-000735,-0.20094686919100002
ACH-000736,-0.120512028595
ACH-000738,-0.33637907330300004
ACH-000746,-0.10382375728599999
ACH-000747,-0.132601521373
ACH-000748,-0.118905807577
ACH-000753,-0.333075851529
ACH-000756,-0.28219319100900003
ACH-000757,0.178339663702
ACH-000758,-0.28022575955400003
ACH-000760,-0.28837415812
ACH-000763,-0.6752745062819999
ACH-000764,-0.781728487694
ACH-000765,-0.316073009948
ACH-000766,-0.10964216396700001
ACH-000767,-0.211019469983
ACH-000768,-0.13417346250499998
ACH-000769,-0.09742161496230001
ACH-000770,-0.290334785888
ACH-000771,-0.19616303392999998
ACH-000773,-0.624530767646
ACH-000776,-0.247964551488
ACH-000777,-0.375473174996
ACH-000778,-0.467178023135
ACH-000781,-0.09946885037900001
ACH-000782,-0.7094194019560001
ACH-000783,-0.32082681667199997
ACH-000784,-0.310124098129
ACH-000785,-0.0856852620689
ACH-000787,-0.196180299648
ACH-000788,-0.12023064637499999
ACH-000791,-0.0351424936616
ACH-000792,-0.22088932509
ACH-000794,-0.411744010796
ACH-000796,-0.06344397408819999
ACH-000799,-0.18508419688799999
ACH-000800,-0.379647843692
ACH-000802,-0.41902466510200004
ACH-000804,-0.11844435798
ACH-000805,-0.403598309248
ACH-000809,-0.32669539922400004
ACH-000810,0.0911165412583
ACH-000811,-0.236367824201
ACH-000817,-0.474260278985
ACH-000819,-0.400099456234
ACH-000820,-0.155516129915
ACH-000821,-0.063968445993
ACH-000822,-0.520300678519
ACH-000823,-0.323786809184
ACH-000824,-0.39636322481700004
ACH-000827,-0.36001167549
ACH-000829,-0.537038705499
ACH-000831,-0.0783446515815
ACH-000832,-0.37092881123300003
ACH-000833,-0.313597157942
ACH-000834,-0.43770770178400004
ACH-000835,-0.23716352355300002
ACH-000836,-0.04733414522340001
ACH-000837,0.15556444414
ACH-000838,-0.0441212272176
ACH-000839,-0.586009512054
ACH-000840,-0.8872119850669999
ACH-000841,-0.0797322889908
ACH-000843,-0.250433817064
ACH-000846,-0.505997533754
ACH-000847,-0.05356743620519999
ACH-000848,-0.171655257285
ACH-000849,-0.199789857579
ACH-000851,-0.15301783581599998
ACH-000855,-0.417211629338
ACH-000856,-0.11653959194599998
ACH-000858,-0.427234394412
ACH-000859,-0.21076726398600001
ACH-000861,0.10620802841
ACH-000862,-0.39688766859499996
ACH-000865,-0.29142146536999997
ACH-000866,-0.11843011392899999
ACH-000867,-0.256800502053
ACH-000869,-0.33123939165399996
ACH-000872,-0.163940197475
ACH-000873,0.062855124101
ACH-000876,-0.477506107777
ACH-000878,-0.370835855821
ACH-000880,-0.378933170162
ACH-000881,-0.28584231649
ACH-000882,-0.30520537299
ACH-000884,-0.34841742966
ACH-000885,0.0639374497983
ACH-000887,-0.224080346533
ACH-000888,-0.369410044566
ACH-000889,-0.5605342360800001
ACH-000890,-0.256980507842
ACH-000896,-0.159277103449
ACH-000898,-0.34882046777900005
ACH-000900,-0.57100836996
ACH-000901,-0.12244851454399999
ACH-000905,-0.194818893424
ACH-000906,-0.07478722233360001
ACH-000907,-0.132079355989
ACH-000910,-0.239018603059
ACH-000911,-0.30528324380800004
ACH-000912,-0.33242602096900004
ACH-000913,0.0191237337069
ACH-000915,-0.207586449838
ACH-000916,-0.281546157817
ACH-000917,-0.28479638788199996
ACH-000921,-0.29883993787700003
ACH-000924,-0.168969768801
ACH-000926,-0.264355107066
ACH-000928,0.153677491445
ACH-000929,-0.38270270433200004
ACH-000932,-0.088957173765
ACH-000935,-0.162916914468
ACH-000936,-0.16800801390999998
ACH-000937,-0.30241985472
ACH-000938,-0.233103811943
ACH-000939,-0.21796683295299998
ACH-000941,-0.249292228862
ACH-000943,-0.188913025215
ACH-000946,-0.10980813174699999
ACH-000947,-0.24287935309300002
ACH-000948,-0.15165596555
ACH-000950,-0.505480785563
ACH-000953,-0.295820818607
ACH-000957,0.102042133406
ACH-000958,-0.386745131356
ACH-000960,-0.25301156435100003
ACH-000963,-0.269200790167
ACH-000968,-0.293171781001
ACH-000969,-0.43963929701000004
ACH-000973,-0.33666514115199997
ACH-000974,-0.21448875522
ACH-000975,-0.36951680941799997
ACH-000976,-0.553438529621
ACH-000978,0.435969144516
ACH-000980,-0.096818111876
ACH-000984,-0.0903416949615
ACH-000986,-0.305646998904
ACH-000988,-0.151519685996
ACH-000993,-0.17659372722
ACH-000994,-0.06583832637630001
ACH-000996,-0.512781486637
ACH-001001,-0.239864311547
ACH-001020,-0.00960510912261
ACH-001028,-0.366477377995
ACH-001031,-0.16013676002
ACH-001038,-0.20046171917999997
ACH-001048,-0.188145844266
ACH-001050,-0.186656991674
ACH-001053,-0.05798429462330001
ACH-001054,-0.190225292329
ACH-001061,-0.209537246489
ACH-001067,-0.350093298656
ACH-001075,-0.163179383673
ACH-001096,-0.064289501167
ACH-001128,-0.505064562444
ACH-001134,-0.165436480918
ACH-001151,-0.211831978671
ACH-001163,-0.15745385927000002
ACH-001164,-0.149005830956
ACH-001173,-0.32744037193000003
ACH-001183,-0.06608287640840001
ACH-001184,0.269096974898
ACH-001190,-0.309022241351
ACH-001192,-0.374411256174
ACH-001193,-0.12803434185999998
ACH-001196,-0.08119341928439999
ACH-001197,-0.09514494266689999
ACH-001205,-0.39367571689499997
ACH-001211,-0.274482010487
ACH-001212,-0.325891320496
ACH-001228,-0.281187309946
ACH-001232,-0.0982440287709
ACH-001239,-0.290650692942
ACH-001274,-0.505619590628
ACH-001275,-0.395169792706
ACH-001277,0.0784043911756
ACH-001278,-0.502223697068
ACH-001280,-0.0634564900866
ACH-001283,-0.155983236063
ACH-001289,-0.221576510713
ACH-001295,-0.367030626817
ACH-001300,-0.33448436219300004
ACH-001301,-0.15920598410700001
ACH-001302,-0.601601096932
ACH-001303,-0.24750469268300002
ACH-001306,-0.29304924892900003
ACH-001318,-0.419603929696
ACH-001322,-0.114801114659
ACH-001328,-0.30292629019
ACH-001332,-0.400121826583
ACH-001333,0.009363910361709998
ACH-001336,-0.45625214746699994
ACH-001340,-0.252278319704
ACH-001346,-0.359141531245
ACH-001353,-0.228346749259
ACH-001354,-0.12144172807
ACH-001367,-0.30617300854699997
ACH-001368,-0.189081134349
ACH-001374,-0.0008609906648139999
ACH-001375,-0.569106788548
ACH-001377,-0.0684950723987
ACH-001380,-0.043582344530999996
ACH-001391,-0.349726078692
ACH-001407,-0.28556174638500004
ACH-001408,-0.483843695568
ACH-001413,-0.0942888427665
ACH-001430,-0.18250470722800002
ACH-001431,-0.13758336567399998
ACH-001450,-0.0176536151853
ACH-001496,-0.269697854566
ACH-001500,-0.436066465745
ACH-001521,-0.266693916228
ACH-001523,-0.22713035732700002
ACH-001532,-0.160589465942
ACH-001536,0.0914547932128
ACH-001550,-0.28843933760400003
ACH-001552,-0.15397889292199998
ACH-001554,-0.185440776269
ACH-001645,-0.25911948303800003
ACH-001654,-0.268490233546
ACH-001715,-0.317597457709
ACH-001735,-0.222601929313
ACH-001736,-0.255123257685
ACH-001737,-0.717816470149
ACH-001740,-0.15959665691400002
ACH-001745,-0.031006513466199998
ACH-001750,-0.12981886391
ACH-001765,-0.41676633697300003
ACH-001956,-0.459110001359
ACH-001957,-0.277163462632
