,UPP2 (151531)
ACH-000004,0.038560001752
ACH-000007,0.11346541341600001
ACH-000009,-0.30811557914099996
ACH-000011,0.10919606458799999
ACH-000012,-0.038497052927900004
ACH-000013,-0.125213670064
ACH-000014,-0.19245991633200002
ACH-000015,-0.09887273529769999
ACH-000017,-0.132717084598
ACH-000018,-0.09014925250499999
ACH-000019,-0.106240125653
ACH-000021,-0.138929142303
ACH-000022,-0.168136705838
ACH-000025,-0.107343435769
ACH-000028,-0.16230406984999998
ACH-000030,-0.0779581073827
ACH-000035,0.0039640676999
ACH-000036,-0.10817402353599999
ACH-000037,-0.033715016417999996
ACH-000039,-0.265722784645
ACH-000040,0.0554015289573
ACH-000041,-0.114492061497
ACH-000042,-0.102343383333
ACH-000045,-0.06677147666489999
ACH-000047,-0.0184787313736
ACH-000052,0.0325985930475
ACH-000053,-0.207137229129
ACH-000054,-0.10124617991399999
ACH-000055,0.18931411395599998
ACH-000060,-0.044882088411
ACH-000067,-0.07820191848189999
ACH-000070,-0.250948864962
ACH-000075,-0.171483625818
ACH-000078,-0.348171376016
ACH-000082,-0.0513006448912
ACH-000085,0.0387016929695
ACH-000086,-0.18316498630999997
ACH-000087,0.0302673629965
ACH-000092,-0.202690704784
ACH-000095,-0.220301325934
ACH-000097,-0.0322856084705
ACH-000098,-0.151209842703
ACH-000099,-0.26342959185
ACH-000108,-0.050689386156
ACH-000113,-0.23486155518500001
ACH-000115,-0.0987134513269
ACH-000116,-0.122710338128
ACH-000118,-0.148579017082
ACH-000120,-0.116659061278
ACH-000123,-0.159330193244
ACH-000127,-0.11053204412699999
ACH-000128,-0.16186151331700002
ACH-000132,-0.29400625283000004
ACH-000133,-0.183220276883
ACH-000137,0.13823132202400001
ACH-000138,-0.14663640186899998
ACH-000142,-0.11674429836200001
ACH-000143,-0.18280014317600002
ACH-000146,-0.179018547269
ACH-000148,-0.11608612465999998
ACH-000150,-0.112455973544
ACH-000152,0.0176528055986
ACH-000153,0.08133199889539999
ACH-000159,-0.163966710963
ACH-000160,-0.0343332326193
ACH-000163,-0.0200427299461
ACH-000167,-0.0354313995665
ACH-000168,-0.187549750205
ACH-000169,-0.129746928058
ACH-000178,-0.165684305064
ACH-000182,0.0043576191786800006
ACH-000183,-0.04267768130630001
ACH-000188,-0.0413966354646
ACH-000189,-0.0128674424682
ACH-000190,-0.18561342374099998
ACH-000198,-0.107761350317
ACH-000204,-0.126182790569
ACH-000206,-0.06990728069419999
ACH-000207,-0.140283783745
ACH-000211,-0.0903768092618
ACH-000215,-0.105111364156
ACH-000221,-0.152752853507
ACH-000222,0.0232821757044
ACH-000223,-0.104588760044
ACH-000226,-0.06714209928249999
ACH-000227,0.0220584730676
ACH-000228,-0.09382157246020001
ACH-000231,0.008830676268120001
ACH-000232,-0.0208662487658
ACH-000233,-0.14837787113
ACH-000234,-0.319670316077
ACH-000235,-0.0976352725548
ACH-000237,-0.106863164845
ACH-000238,-0.09928558662319999
ACH-000243,-0.14685360250499999
ACH-000244,0.0104160815325
ACH-000246,-0.0745727599978
ACH-000248,-0.10392194631400001
ACH-000250,-0.0392250793056
ACH-000251,-0.16745380923699998
ACH-000253,-0.0865165796235
ACH-000255,-0.102237860572
