,RIMKLA (284716)
ACH-000277,-0.26986082327399996
ACH-000278,-0.196925759344
ACH-000279,-0.26383270862799996
ACH-000280,-0.264081087537
ACH-000281,0.19124671190099998
ACH-000288,-0.194966330091
ACH-000291,-0.0851252881944
ACH-000293,-0.16446741053400002
ACH-000294,-0.125000772403
ACH-000295,0.123005827668
ACH-000296,-0.193683283081
ACH-000302,-0.281139883983
ACH-000304,0.0369692237531
ACH-000307,-0.179655746027
ACH-000308,-0.119040877305
ACH-000310,-0.20830166925700003
ACH-000311,0.22247969044
ACH-000312,-0.18114512312
ACH-000315,-0.0144086094383
ACH-000316,0.06816602358030001
ACH-000317,-0.0953933315625
ACH-000318,-0.20738601030200002
ACH-000319,-0.08561604253340001
ACH-000320,0.199120100146
ACH-000322,0.00788204416854
ACH-000323,-0.45576918030100005
ACH-000324,-0.224521480191
ACH-000329,-0.142618706646
ACH-000330,-0.0121836621468
ACH-000331,-0.16259600684800002
ACH-000332,-0.0782990015568
ACH-000334,-0.357706684028
ACH-000335,-0.135908636506
ACH-000336,-0.43583242215
ACH-000337,-0.215810087397
ACH-000339,-0.056486036433499996
ACH-000341,-0.101479406599
ACH-000348,-0.207988436411
ACH-000350,-0.100571065295
ACH-000352,-0.24543098322299997
ACH-000356,-0.266219975948
ACH-000361,-0.256922371759
ACH-000362,0.00883302927461
ACH-000363,-0.0884279803845
ACH-000364,-0.500467228149
ACH-000365,-0.23224644581
ACH-000366,-0.217877803856
ACH-000368,-0.167578985168
ACH-000374,-0.09990408410280001
ACH-000375,-0.167871781451
ACH-000376,-0.35974801133199996
ACH-000381,-0.0768494030946
ACH-000383,-0.12522099947899998
ACH-000387,-0.0720352832695
ACH-000389,-0.433331725634
ACH-000390,-0.33996741037199996
ACH-000393,-0.09083589431839999
ACH-000395,0.11938366967
ACH-000397,-0.056938893511199996
ACH-000401,-0.41761222487599997
ACH-000402,-0.121653189459
ACH-000403,-0.116447423913
ACH-000404,0.33704587268700004
ACH-000406,-0.059835281728400004
ACH-000407,-0.0916607341113
ACH-000408,-0.290568825179
ACH-000410,-0.20094980132100002
ACH-000411,-0.256571020795
ACH-000414,0.0458968650161
ACH-000415,-0.0660075073037
ACH-000416,-0.126898954901
ACH-000420,-0.0786686048052
ACH-000421,-0.179807213494
ACH-000424,-0.316059828289
ACH-000425,-0.0787434027261
ACH-000426,-0.543656231047
ACH-000427,-0.0833583952804
ACH-000433,0.22864838049199998
ACH-000436,-0.251642360471
ACH-000444,-0.1518884645
ACH-000445,-0.362041909428
ACH-000448,-0.245624356417
ACH-000450,-0.07696703013930001
ACH-000452,0.041001633618
ACH-000454,0.08329998232960001
ACH-000458,-0.182654079125
ACH-000459,-0.21837090724199998
ACH-000460,-0.22084671523000002
ACH-000461,-0.28348565939
ACH-000463,-0.09769377121810001
ACH-000464,-0.32523837735100003
ACH-000466,0.14301796558399998
ACH-000467,-0.0580038415791
ACH-000468,-0.121888778969
ACH-000469,-0.35131875214100006
ACH-000470,0.159078375274
ACH-000471,-0.23641860951299998
ACH-000472,-0.08983479865319999
ACH-000473,-0.174668085818
ACH-000475,-0.254339450483
ACH-000476,-0.184927941433
ACH-000477,-0.216480185083
ACH-000480,-0.22098476698800001
ACH-000481,-0.062176216204599996
ACH-000483,-0.289562307919
ACH-000484,-0.16841634871599998
ACH-000485,-0.220037452878
ACH-000486,-0.10578987565999999
ACH-000487,-0.269722405545
ACH-000488,-0.07462688953680001
ACH-000490,-0.144155286853
ACH-000491,-0.20581274677499997
ACH-000495,-0.41025687799099997
ACH-000496,0.00936639963109
ACH-000499,-0.20031206348299999
ACH-000500,-0.301738413315
ACH-000502,0.0136764371295
ACH-000503,-0.279427305716
ACH-000505,-0.135104646296
ACH-000507,-0.176449117706
ACH-000510,-0.18802011974
ACH-000511,-0.26679084947500004
ACH-000512,-0.08134152904460001
ACH-000516,-0.18205036887200002
ACH-000517,-0.178228764019
ACH-000518,-0.147301484608
ACH-000520,-0.32450844199400003
ACH-000521,-0.11751180640900001
ACH-000522,-0.314880932045
ACH-000524,-0.156238325153
ACH-000527,-0.19510540115299999
ACH-000528,-0.144766833578
ACH-000537,-0.04969103036090001
ACH-000541,-0.069812387084
ACH-000542,-0.154806251649
ACH-000544,-0.385143550097
ACH-000545,-0.070639493339
ACH-000547,-0.0253828320461
ACH-000548,-0.13883469428300002
ACH-000549,-0.136529744747
ACH-000550,-0.26053080319899996
ACH-000552,-0.034836318183900004
ACH-000556,-0.227788703532
ACH-000557,-0.19355984287900002
ACH-000570,-0.342082905753
ACH-000571,-0.432989890089
ACH-000573,-0.254569060574
ACH-000576,-0.13241857029100002
ACH-000580,-0.166359679976
ACH-000584,-0.006333844388020001
ACH-000585,-0.422715605533
ACH-000588,-0.174250677745
ACH-000589,-0.060238084783500005
ACH-000591,-0.224436341769
ACH-000593,-0.233621878461
ACH-000600,-0.326484383745
ACH-000601,-0.159258143287
ACH-000604,-0.00972420975998
ACH-000605,-0.258719126817
ACH-000606,-0.241856637492
ACH-000608,-0.178165623004
ACH-000614,0.056825561654199996
ACH-000616,-0.27114059803199997
ACH-000618,-0.266433803572
ACH-000619,0.012500638864400001
ACH-000620,-0.276214459789
ACH-000621,-0.18740227769
ACH-000622,-0.373258577976
ACH-000623,-0.274913331567
ACH-000624,-0.184271157645
ACH-000627,-0.145512157044
ACH-000630,-0.13734457562400001
ACH-000632,-0.272768458887
ACH-000633,-0.372045214054
ACH-000637,-0.23656461104
ACH-000638,-0.182628362416
ACH-000646,-0.330077174294
ACH-000647,-0.103431718489
ACH-000648,-0.036717181895499995
ACH-000649,-0.21439074493500002
ACH-000651,-0.25149072014400004
ACH-000652,-0.26525631809
ACH-000653,-0.33038409539
ACH-000657,-0.225569865116
ACH-000658,-0.159386681507
ACH-000661,-0.304893442664
ACH-000662,-0.635631020365
ACH-000663,-0.25965342389199997
ACH-000665,-0.22331139798500002
ACH-000671,-0.143618101636
ACH-000673,-0.158423030909
ACH-000676,-0.336089781888
ACH-000677,-0.185279371457
ACH-000681,0.04035301524
ACH-000682,-0.20590859353500002
ACH-000683,-0.347557142337
ACH-000684,-0.170232049472
ACH-000688,-0.250493638896
ACH-000693,-0.210752250668
ACH-000694,-0.10183848321000001
ACH-000695,0.120755829488
ACH-000696,-0.248861209993
ACH-000697,-0.303699958165
ACH-000699,-0.175571115985
ACH-000701,-0.144518208029
ACH-000706,-0.38862446880400003
ACH-000711,-0.231875832482
ACH-000713,-0.274654748337
ACH-000714,-0.205866350525
ACH-000718,-0.051357405110999996
ACH-000720,-0.139689632933
ACH-000721,-0.268719233632
ACH-000724,-0.371735162717
ACH-000725,-0.0388455144674
ACH-000732,-0.218792736076
ACH-000734,-0.21321608406599998
ACH-000735,-0.16099600834799999
ACH-000736,-0.207015647533
ACH-000738,-0.16857153209000003
ACH-000746,-0.211609626536
ACH-000747,-0.17318566140099997
ACH-000748,-0.0559562018336
ACH-000753,-0.0466073109975
ACH-000756,-0.270432704635
ACH-000757,-0.21281564295400002
ACH-000758,-0.271084729739
ACH-000760,-0.07012316005689999
ACH-000763,-0.216776302881
ACH-000764,-0.0702766512537
ACH-000765,-0.249346173756
ACH-000766,-0.318802091964
ACH-000767,-0.149858305405
ACH-000768,-0.148842632093
ACH-000769,-0.0464983282648
ACH-000770,-0.0891887997868
ACH-000771,-0.246637583869
ACH-000773,-0.17277558017
ACH-000776,-0.32342517805
ACH-000777,-0.140347926228
ACH-000778,-0.0136256041178
ACH-000781,-0.091065570328
ACH-000782,-0.288154292716
ACH-000783,-0.15507029599000002
ACH-000784,-0.172262067902
ACH-000785,-0.266913606775
ACH-000787,-0.157733803757
ACH-000788,-0.258342350183
ACH-000791,-0.0730262858287
ACH-000792,-0.12012886808800001
ACH-000794,-0.18227737401900002
ACH-000796,-0.130017397851
ACH-000799,0.0284043940856
ACH-000800,-0.0666804760341
ACH-000802,-0.102236448022
ACH-000804,-0.10750580246
ACH-000805,-0.379359737026
ACH-000809,-0.23472110847600003
ACH-000810,-0.260152167562
ACH-000811,-0.213617735399
ACH-000817,-0.344555002044
ACH-000819,-0.17494126369100002
ACH-000820,-0.69929578755
ACH-000821,0.10722994632999999
ACH-000822,-0.08712698346389999
ACH-000823,-0.272530834821
ACH-000824,-0.06960998674499999
ACH-000827,-0.181796986097
ACH-000829,-0.279129925616
ACH-000831,-0.153446765786
ACH-000832,-0.144443850611
ACH-000833,-0.100595846299
ACH-000834,-0.23229699168200002
ACH-000835,-0.17645738908599998
ACH-000836,-0.20095025541099998
ACH-000837,-0.157959468027
ACH-000838,-0.0410712498869
ACH-000839,-0.14895972964600002
ACH-000840,-0.124985856147
ACH-000841,0.195206059915
ACH-000843,0.04589783292500001
ACH-000846,-0.49094912928199996
ACH-000847,-0.429287794213
ACH-000848,-0.22495414075999998
ACH-000849,-0.222327114606
ACH-000851,-0.0876474606712
ACH-000855,-0.266528873251
ACH-000856,-0.270411605186
ACH-000858,-0.08533079312769999
ACH-000859,-0.127362562688
ACH-000861,-0.20921832702399998
ACH-000862,-0.223451929333
ACH-000865,-0.170406240113
ACH-000866,-0.154309203453
ACH-000867,-0.0646252738813
ACH-000869,-0.15261836487400002
ACH-000872,-0.324171333489
ACH-000873,-0.39163582822899995
ACH-000876,-0.187679905082
ACH-000878,0.008487239104439999
ACH-000880,-0.13050880647399998
ACH-000881,-0.0862877690353
ACH-000882,-0.165831057913
ACH-000884,-0.26728986451
ACH-000885,-0.37114117234899996
ACH-000887,-0.198649895318
ACH-000888,-0.285695062949
ACH-000889,-0.20806530852699998
ACH-000890,-0.201218538373
ACH-000896,-0.238774293133
ACH-000898,-0.147980953169
ACH-000900,-0.010802046858700001
ACH-000901,-0.289303154569
ACH-000905,-0.154255202679
ACH-000906,-0.24987322109700003
ACH-000907,-0.236641023162
ACH-000910,-0.23831729676600003
ACH-000911,-0.257616382737
ACH-000912,-0.23621725009199998
ACH-000913,-0.142151679001
ACH-000915,-0.10594934027000001
ACH-000916,-0.277609370526
ACH-000917,-0.270951945898
ACH-000921,-0.09788451267860002
ACH-000924,-0.35509938021700005
ACH-000926,-0.318832122957
ACH-000928,-0.150638827716
ACH-000929,-0.22870944428000003
ACH-000932,0.042967448406999995
ACH-000935,-0.189223306347
ACH-000936,-0.332937953166
ACH-000937,-0.22734097354200003
ACH-000938,-0.228252321263
ACH-000939,-0.0489319872162
ACH-000941,0.00881698152772
ACH-000943,-0.201950069529
ACH-000946,-0.17060247027
ACH-000947,-0.116655987554
ACH-000948,-0.00437714025344
ACH-000950,-0.12376854558900001
ACH-000953,-0.143680799352
ACH-000957,-0.109943141787
ACH-000958,-0.12205045156
ACH-000960,-0.144001007575
ACH-000963,0.0240435765639
ACH-000968,-0.165540105548
ACH-000969,-0.054262947852
ACH-000973,-0.17615920402
ACH-000974,-0.24536360164999999
ACH-000975,-0.089133404682
ACH-000976,-0.334002635905
ACH-000978,0.0587235028646
ACH-000980,-0.116646447506
ACH-000984,-0.23317430105999998
ACH-000986,-0.0149569578376
ACH-000988,-0.160915553676
ACH-000993,-0.08544626354969999
ACH-000994,-0.0868598095261
ACH-000996,-0.294549618719
ACH-001001,-0.113091612403
ACH-001020,-0.222222441303
ACH-001028,-0.174920187821
ACH-001031,-0.13907010661900002
ACH-001038,-0.24438356655000001
ACH-001048,-0.221943393068
ACH-001050,-0.323261085574
ACH-001053,0.07994601264489999
ACH-001054,-0.11403382438100002
ACH-001061,-0.187502806516
ACH-001067,0.0002461912015
ACH-001075,-0.297226967319
ACH-001096,-0.171718764216
ACH-001128,-0.17741137715
ACH-001134,-0.173555529954
ACH-001151,-0.143018670451
ACH-001163,-0.168012003754
ACH-001164,-0.0690951440452
ACH-001173,-0.0740256467786
ACH-001183,-0.235816706069
ACH-001184,-0.203914719501
ACH-001190,-0.0809880883349
ACH-001192,-0.20223133402
ACH-001193,-0.158443928056
ACH-001196,-0.175303673264
ACH-001197,-0.20614718493
ACH-001205,-0.177103741257
ACH-001211,-0.27630045386700003
ACH-001212,-0.107151030055
ACH-001228,-0.34787180180200006
ACH-001232,-0.15243094216800002
ACH-001239,-0.226788074622
ACH-001274,0.0173610191784
ACH-001275,-0.296515869739
ACH-001277,-0.158427412706
ACH-001278,-0.24464379373000003
ACH-001280,-0.23206065169
ACH-001283,-0.13125663688300002
ACH-001289,-0.12732555656400002
ACH-001295,-0.161912427885
ACH-001300,-0.228185317366
ACH-001301,-0.423874590582
ACH-001302,-0.465918388591
ACH-001303,0.00516692961538
ACH-001306,-0.218731611722
ACH-001318,-0.0869700942433
ACH-001322,-0.213600302146
ACH-001328,-0.00674066800112
ACH-001332,-0.220979675693
ACH-001333,-0.162888011
ACH-001336,-0.26876644659000004
ACH-001340,-0.18584601455299998
ACH-001346,-0.0737632846888
ACH-001353,-0.306778638275
ACH-001354,-0.132987386002
ACH-001367,-0.387943706572
ACH-001368,-0.118420394291
ACH-001374,-0.484646743794
ACH-001375,-0.108056655492
ACH-001377,-0.153417792779
ACH-001380,-0.2082018162
ACH-001391,-0.11325683935900001
ACH-001407,-0.11009750935000001
ACH-001408,-0.321001736578
ACH-001413,-0.0597119982642
ACH-001430,0.101754238842
ACH-001431,-0.24635643767700002
ACH-001450,-0.255825606671
ACH-001496,-0.23943657091099999
ACH-001500,-0.21230616978300001
ACH-001521,-0.11304799913899999
ACH-001523,-0.14413380265
ACH-001532,-0.209425788799
ACH-001536,-0.3807910868
ACH-001550,-0.182302786056
ACH-001552,-0.270659399634
ACH-001554,-0.139957888112
ACH-001645,-0.222443003604
ACH-001654,-0.17035925694499998
ACH-001715,-0.324685080627
ACH-001735,-0.169340930886
ACH-001736,-0.207379374765
ACH-001737,-0.43950877586900006
ACH-001740,-0.298644264487
ACH-001745,-0.231203463951
ACH-001750,-0.11982612541200001
ACH-001765,-0.223715899581
ACH-001956,-0.123215805536
ACH-001957,-0.272350897511
