,SOS1 (6654)
ACH-000259,-0.608802159996
ACH-000260,-0.256870649033
ACH-000261,-0.207462389904
ACH-000262,-0.331860189241
ACH-000263,-0.876601699601
ACH-000264,-0.209315838852
ACH-000265,-0.240509412877
ACH-000266,-0.36471397034100006
ACH-000272,-0.269570352907
ACH-000273,-0.37045068553099997
ACH-000274,-0.44172504505099996
ACH-000277,-0.293288384029
ACH-000278,-0.284548042632
ACH-000279,-0.181507108966
ACH-000280,-0.369004084497
ACH-000281,-0.36886624273400004
ACH-000288,-0.375516718941
ACH-000291,-0.14505329956399998
ACH-000293,-0.338612050547
ACH-000294,-0.300016463598
ACH-000295,-1.03743393814
ACH-000296,-0.39526895458000005
ACH-000302,-0.47266667063999995
ACH-000304,-0.179640568875
ACH-000307,-0.297397803134
ACH-000308,-0.134720795434
ACH-000310,-0.165285209964
ACH-000311,-0.0717283264498
ACH-000312,-0.6054150663050001
ACH-000315,-0.250938498184
ACH-000316,-0.589453594954
ACH-000317,-0.769165880536
ACH-000318,-0.482862383874
ACH-000319,-0.060411954500199996
ACH-000320,0.0329987394019
ACH-000322,-0.17031970249899997
ACH-000323,-0.4929511293399999
ACH-000324,-0.16213951986400002
ACH-000329,-0.253460999707
ACH-000330,-0.19214166138799998
ACH-000331,-0.493802639476
ACH-000332,-0.287095006424
ACH-000334,-0.233499326575
ACH-000335,-0.374615991757
ACH-000336,0.0493008339897
ACH-000337,-0.571149210557
ACH-000339,-0.19474782438299998
ACH-000341,-0.345343604617
ACH-000348,-0.256973904034
ACH-000350,-0.39272004089699997
ACH-000352,-0.191830935969
ACH-000356,-0.569531810024
ACH-000361,-0.19089490789000002
ACH-000362,-0.467421615929
ACH-000363,-0.233758262137
ACH-000364,-0.511913240754
ACH-000365,-0.195002442626
ACH-000366,-0.578706697182
ACH-000368,-0.8019749696009999
ACH-000374,-0.357408849207
ACH-000375,-0.435604969915
ACH-000376,-0.37738133662699996
ACH-000381,-0.540296113138
ACH-000383,-0.6589040961079999
ACH-000387,-1.30709077292
ACH-000389,-0.655278562697
ACH-000390,-0.552178361996
ACH-000393,-0.227636820818
ACH-000395,-0.429466662198
ACH-000397,-0.47480651609200003
ACH-000401,0.0295608177297
ACH-000402,-0.205572880061
ACH-000403,-0.539869239077
ACH-000404,0.13157899863199998
ACH-000406,-1.0412138475900001
ACH-000407,-0.422091990192
ACH-000408,-0.459727970521
ACH-000410,-0.166057086479
ACH-000411,-0.42204898526699997
ACH-000414,-0.239262534754
ACH-000415,-0.45535253042199997
ACH-000416,-0.294920418871
ACH-000420,-0.16822496772599999
ACH-000421,-0.35705099868199996
ACH-000424,-0.558468255914
ACH-000425,-0.22384347796700002
ACH-000426,-0.406411697935
ACH-000427,-0.35844340772
ACH-000433,-0.8018227745379999
ACH-000436,0.00015221021006900002
ACH-000444,-0.374345306597
ACH-000445,-0.37847042128499997
ACH-000448,-0.664010385634
ACH-000450,-0.251842354554
ACH-000452,-1.01805441341
ACH-000454,-0.6108748067549999
ACH-000458,-0.227763874091
ACH-000459,-0.41165218145300003
ACH-000460,-0.36436754555100004
ACH-000461,-0.08393770344589999
ACH-000463,-0.264676254525
ACH-000464,-0.632670978763
ACH-000466,-0.266541049739
ACH-000467,-0.30480740304000004
ACH-000468,-0.349719048512
ACH-000469,-0.186346628287
ACH-000470,-0.334741688606
ACH-000471,-0.548854956017
ACH-000472,-0.275876937667
ACH-000473,-0.427646633903
ACH-000475,-0.3479702047
ACH-000476,-0.174483267485
ACH-000477,-0.17512448210200002
ACH-000480,-0.152700816934
ACH-000481,-0.295131228885
ACH-000483,-0.68289706733
ACH-000484,0.0852798728552
ACH-000485,-0.294846647262
ACH-000486,-0.145307619458
ACH-000487,-1.13896780692
ACH-000488,-0.17787363238499998
ACH-000490,-0.203008381705
ACH-000491,-0.47155057516300003
ACH-000495,-0.487575724831
ACH-000496,-0.34152772191200004
ACH-000499,-0.418710681975
ACH-000500,-0.6863793675650001
ACH-000502,-0.151195247226
ACH-000503,-0.481261763656
ACH-000505,-0.40280315615
ACH-000507,-0.328015812082
ACH-000510,-0.105786213005
ACH-000511,-0.348575835955
ACH-000512,0.09541901338580001
ACH-000516,-0.17785428096099998
ACH-000517,-0.20153926357299998
ACH-000518,-0.133238202646
ACH-000520,-0.178477043492
ACH-000521,-0.04659844601290001
ACH-000522,-0.326168410957
ACH-000524,-0.377495590559
ACH-000527,-0.127375573858
ACH-000528,-0.272095657667
ACH-000537,-0.540270376211
ACH-000541,-0.880658980634
ACH-000542,-0.291693026711
ACH-000544,-0.363345902666
ACH-000545,-0.495782566606
ACH-000547,-0.0138508295331
ACH-000548,-0.19131244739999997
ACH-000549,-0.540561570343
ACH-000550,-0.08836094265630001
ACH-000552,-0.642199713156
ACH-000556,-0.491120658844
ACH-000557,-0.20830545609999998
ACH-000570,-0.457411243337
ACH-000571,-0.37325733225599994
ACH-000573,-0.302731556447
ACH-000576,-0.16735019274399998
ACH-000580,-0.35150503442000003
ACH-000584,-0.310750293918
ACH-000585,-0.597238447329
ACH-000588,-0.43128788171000004
ACH-000589,-0.0339342272414
ACH-000591,-0.4032865184
ACH-000593,-0.516958783208
ACH-000600,-0.333500248004
ACH-000601,-0.19411525196899998
ACH-000604,-1.9074226887099999
ACH-000605,-0.158823657428
ACH-000606,-0.377299087574
ACH-000608,-0.925668346147
ACH-000614,-0.156234519199
ACH-000616,-0.592580800544
ACH-000618,-0.259700337989
ACH-000619,-0.205393790199
ACH-000620,-0.514954429739
ACH-000621,-0.403639065315
ACH-000622,-0.182220428983
ACH-000623,-0.27730312919
ACH-000624,-0.279393763632
ACH-000627,-0.529010424231
ACH-000630,-0.339611386104
ACH-000632,-0.232905855262
ACH-000633,-0.362893111562
ACH-000637,-0.369727593142
ACH-000638,-0.053139616405699995
ACH-000646,-0.153213989365
ACH-000647,-0.31562001541900003
ACH-000648,-0.08491442061180002
ACH-000649,-0.272910845549
ACH-000651,-0.25542181040399997
ACH-000652,-0.280557395744
ACH-000653,-0.18560302587699998
ACH-000657,-0.5257846750249999
ACH-000658,-0.48313418382
ACH-000661,-0.17347653551800002
ACH-000662,-0.458942411082
ACH-000663,-0.518129350288
ACH-000665,-0.431996799654
ACH-000671,-0.7450116180349999
ACH-000673,-0.289315474976
ACH-000676,-0.174702791036
ACH-000677,-0.185274852169
ACH-000681,-0.140208989003
ACH-000682,-0.43430480485699996
ACH-000683,-0.24017221821600002
ACH-000684,-0.463868410064
ACH-000688,-0.019054260148599997
ACH-000693,-0.239396586094
ACH-000694,-0.17425847934500002
ACH-000695,-0.22835918129799998
ACH-000696,-0.288308552308
ACH-000697,-0.148513321777
ACH-000699,-0.147617301703
ACH-000701,-0.49428730223899997
ACH-000706,-0.453555322016
ACH-000711,-0.40829252348800005
ACH-000713,-0.887542538654
ACH-000714,-0.502911542934
ACH-000718,-0.385495701849
ACH-000720,-0.153182007813
ACH-000721,-0.376400546315
ACH-000724,-0.432079376439
ACH-000725,-0.46131039667499996
ACH-000732,-0.255055260037
ACH-000734,-0.7136736423019999
ACH-000735,-0.30253391264699997
ACH-000736,-0.0618451817622
ACH-000738,-0.360407162513
ACH-000746,-0.23161095144000002
ACH-000747,-0.263602171234
ACH-000748,0.016212596923100002
ACH-000753,-0.295924342454
ACH-000756,-0.694316665112
ACH-000757,-0.26155001019499996
ACH-000758,-0.348369370166
ACH-000760,-0.49945550612800005
ACH-000763,-0.21459726169100002
ACH-000764,-0.127816638148
ACH-000765,-0.192448033666
ACH-000766,-0.513498423118
ACH-000767,-0.320059812337
ACH-000768,-0.128534039791
ACH-000769,-0.430009644931
ACH-000770,-0.274468388711
ACH-000771,-0.247343649723
ACH-000773,-0.8246056568539999
ACH-000776,-0.23729643489500002
ACH-000777,-0.477126059436
ACH-000778,-0.106915049386
ACH-000781,-0.483472734178
ACH-000782,-0.569460658318
ACH-000783,-0.18304272194
ACH-000784,-0.33816504083400006
ACH-000785,-0.354659729383
ACH-000787,-0.996329752552
ACH-000788,-0.110368373587
ACH-000791,-0.649935882413
ACH-000792,-0.5238147128149999
ACH-000794,-0.765843571066
ACH-000796,-0.28718024469500003
ACH-000799,-0.251534826686
ACH-000800,-0.148966777076
ACH-000802,-0.18541954245900003
ACH-000804,-0.390872027394
ACH-000805,-0.24456663320900002
ACH-000809,-0.282385360458
ACH-000810,0.19003084246399998
ACH-000811,-0.357332195034
ACH-000817,-0.738059875352
ACH-000819,-0.387996591972
ACH-000820,-0.49392417218
ACH-000821,0.142555788172
ACH-000822,-0.332157498661
ACH-000823,-0.319034321567
ACH-000824,-0.359831469719
ACH-000827,-0.040692543593500004
ACH-000829,-0.137440469858
ACH-000831,-0.215831003103
ACH-000832,-0.321279967831
ACH-000833,-0.0027183407667
ACH-000834,-0.36864177798299996
ACH-000835,-0.117337599977
ACH-000836,-0.7111638369939999
ACH-000837,-0.259898599245
ACH-000838,-0.0255050935677
ACH-000839,-0.189203267317
ACH-000840,-0.30320435543
ACH-000841,-0.300543819496
ACH-000843,-0.47846328552699996
ACH-000846,-0.209492505886
ACH-000847,-0.25380567341
ACH-000848,-0.316516674648
ACH-000849,-0.221616416387
ACH-000851,-0.42087351762900005
ACH-000855,-0.211775269953
ACH-000856,-0.09456278682210001
ACH-000858,-0.17014330449099999
ACH-000859,-0.31553421129500003
ACH-000861,-0.26107012223299997
ACH-000862,-0.587658157203
ACH-000865,-0.556059581938
ACH-000866,-0.368338805313
ACH-000867,-0.28000848912799997
ACH-000869,-0.5873374904850001
ACH-000872,-0.0464889506775
ACH-000873,-0.203441528911
ACH-000876,-0.37293701214
ACH-000878,-0.005242066530510001
ACH-000880,-0.209387370833
ACH-000881,-0.17148246207600001
ACH-000882,-0.167370169984
ACH-000884,-0.216360279272
ACH-000885,-0.351279114066
ACH-000887,-0.361669418641
ACH-000888,-0.47542650641
ACH-000889,-0.271200806315
ACH-000890,-0.0915184488928
ACH-000896,-0.796206591602
ACH-000898,-0.49852709661000005
ACH-000900,-0.0863623502488
ACH-000901,-0.34682918925800005
ACH-000905,-0.404382183693
ACH-000906,-0.14983131523
ACH-000907,-0.557006618237
ACH-000910,-0.21329037464499997
ACH-000911,-0.19992791766100002
ACH-000912,-0.4625864266
ACH-000913,-0.08399075545849999
ACH-000915,-0.0926011260407
ACH-000916,-0.33919575070200003
ACH-000917,-0.0866098903172
ACH-000921,-0.259484596655
ACH-000924,-0.218109927322
ACH-000926,-0.455721944619
ACH-000928,-0.21727178836999997
ACH-000929,-0.267568270937
ACH-000932,-0.252711801532
ACH-000935,-0.337733756569
ACH-000936,-0.577502281186
ACH-000937,-0.236304598078
ACH-000938,-0.238670029544
ACH-000939,-0.34401712797899997
ACH-000941,-0.236776295991
ACH-000943,-0.10081664242900001
ACH-000946,-0.297329997403
ACH-000947,-0.130936841836
ACH-000948,-0.5125167801039999
ACH-000950,-0.46628172249600003
ACH-000953,-0.272196113919
ACH-000957,-0.40065499580799996
ACH-000958,0.120999881385
ACH-000960,-0.216419702973
ACH-000963,-0.120660353614
ACH-000968,-0.8229969333220001
ACH-000969,-0.146153918341
ACH-000973,-0.430961757001
ACH-000974,-0.234647545194
ACH-000975,-0.367291579661
ACH-000976,-0.156455725358
ACH-000978,-0.47085359658799997
ACH-000980,-0.239570290575
ACH-000984,-0.295994488469
ACH-000986,-0.6931593569329999
ACH-000988,-0.511077150639
ACH-000993,-0.35095129375
ACH-000994,-0.213868187393
ACH-000996,-0.137165687809
ACH-001001,-0.16903712688499997
ACH-001020,-0.737641189662
ACH-001028,-0.263115939522
ACH-001031,-0.0334401285098
ACH-001038,-0.261046783967
ACH-001048,-0.7092091199670001
ACH-001050,-0.8645999492090001
ACH-001053,-0.391040938394
ACH-001054,-0.310149215698
ACH-001061,-0.37524372154299995
ACH-001067,-0.278158894596
ACH-001075,-0.46668123056199995
ACH-001096,-0.462161601811
ACH-001128,-1.09655042662
ACH-001134,-0.163011055396
ACH-001151,-0.300621911337
ACH-001163,-0.0838708166893
ACH-001164,-0.218538715059
ACH-001173,-0.344698772558
ACH-001183,-0.35564378876999997
ACH-001184,-0.180022351776
ACH-001190,-0.136902203211
ACH-001192,-0.380115581836
ACH-001193,0.00210059471319
ACH-001196,-0.353711250348
ACH-001197,-0.23668701440900003
ACH-001205,-0.23495266690900002
ACH-001211,-0.210417577871
ACH-001212,-0.192066979349
ACH-001228,-0.324118126
ACH-001232,-0.575214749907
ACH-001239,-0.09301385521880001
ACH-001274,-0.19632052843400002
ACH-001275,-0.430912403413
ACH-001277,-0.473259905269
ACH-001278,-0.391293504237
ACH-001280,-0.323545290566
ACH-001283,-1.0810322951
ACH-001289,-0.21995287174400002
ACH-001295,-0.30706980580800003
ACH-001300,-0.521297218388
ACH-001301,-0.551053173054
ACH-001302,-0.0939833837217
ACH-001303,-0.39548560419600004
ACH-001306,-0.300145407744
ACH-001318,-0.532823373871
ACH-001322,-0.20933127883699998
ACH-001328,-0.509074891406
ACH-001332,-0.300056351075
ACH-001333,-0.35782453170199996
ACH-001336,-0.479389674588
ACH-001340,-0.636329347721
ACH-001346,-0.378383394044
ACH-001353,-0.363967489068
ACH-001354,-0.173941583485
ACH-001367,-0.46308174268999996
ACH-001368,-0.21802205630999996
ACH-001374,0.109574707061
ACH-001375,-0.469614424208
ACH-001377,-0.27012136106
ACH-001380,-0.21047399936500003
ACH-001391,-0.20567672465999998
ACH-001407,-0.320654426503
ACH-001408,-0.277690645362
ACH-001413,-0.178196982231
ACH-001430,-0.187174647423
ACH-001431,-0.289508085699
ACH-001450,-0.21489480407699998
ACH-001496,-0.523411032401
ACH-001500,-0.154112451652
ACH-001521,-0.0626532158638
ACH-001523,-0.743568785521
ACH-001532,-0.7830534480429999
ACH-001536,-0.163941695769
ACH-001550,-0.331151614056
ACH-001552,-0.36273931933799997
ACH-001554,-0.406011614659
ACH-001645,-0.15783264828500002
ACH-001654,-0.304691975163
ACH-001715,0.18571351274599998
ACH-001735,-0.29386280034400003
ACH-001736,-0.633431682743
ACH-001737,-0.897744232
ACH-001740,-0.306844723034
ACH-001745,-0.262558472579
ACH-001750,-0.5789001029199999
ACH-001765,-0.311838073451
ACH-001956,-0.79021602405
ACH-001957,-0.459590678979
