,TRIP12 (9320)
ACH-000004,-0.639157080163
ACH-000007,0.308618604155
ACH-000009,-0.44078723345299997
ACH-000011,-0.685618689613
ACH-000012,-0.415722065413
ACH-000013,-0.264771682566
ACH-000014,-0.06525435998569999
ACH-000015,-0.264043842916
ACH-000017,-0.5866807583770001
ACH-000018,-0.320884323925
ACH-000019,-0.17544379322700002
ACH-000021,-0.5071531141960001
ACH-000022,0.08355002197910001
ACH-000025,-0.193618536827
ACH-000028,-0.215524236897
ACH-000030,-0.346544266783
ACH-000035,0.0634967757203
ACH-000036,-0.33703469461400004
ACH-000037,-0.592297879864
ACH-000039,-0.491767916099
ACH-000040,-0.23232507487799997
ACH-000041,-0.170186640744
ACH-000042,-0.48340537760700003
ACH-000045,-0.549740611373
ACH-000047,-0.5543323012370001
ACH-000052,-0.399314647561
ACH-000053,-0.27308053993500003
ACH-000054,-0.331512326203
ACH-000055,-0.20306067112799997
ACH-000060,-0.42758998076899996
ACH-000067,-0.299685542905
ACH-000070,-0.07288921391480001
ACH-000075,-0.35058691499899997
ACH-000078,-0.487009895079
ACH-000082,-0.536015082536
ACH-000085,-0.48620113343800003
ACH-000086,-0.304718401846
ACH-000087,-0.301775057166
ACH-000092,-0.220089534435
ACH-000095,-0.564925631137
ACH-000097,-0.566179766996
ACH-000098,-0.11729673698200001
ACH-000099,-0.374290358414
ACH-000108,-0.19264105284299998
ACH-000113,-0.474147378709
ACH-000115,-0.39854684583300004
ACH-000116,-0.649142121808
ACH-000118,-0.526618076991
ACH-000120,-0.459050163806
ACH-000123,-0.21101784067499998
ACH-000127,-0.451464627749
ACH-000128,-0.223857849595
ACH-000132,-0.07049373688749999
ACH-000133,-0.543164143757
ACH-000137,-0.297467322218
ACH-000138,-0.236552766061
ACH-000142,0.09322698934319999
ACH-000143,-0.37102192083499996
ACH-000146,-0.529520224754
ACH-000148,-0.618893728032
ACH-000150,-0.36299340574699995
ACH-000152,-0.372931126943
ACH-000153,-0.2092133287
ACH-000159,-0.10898328881
ACH-000160,0.11574056785299999
ACH-000163,-0.48261385514399996
ACH-000167,0.37266882584600003
ACH-000168,-0.18237492514800002
ACH-000169,-0.101315641065
ACH-000178,-0.437162687421
ACH-000182,-0.555614428697
ACH-000183,-0.318385417918
ACH-000188,-0.308322467168
ACH-000189,-0.521950613033
ACH-000190,0.0789548029131
ACH-000198,-0.567328159051
ACH-000204,-0.620080261067
ACH-000206,-0.41241135188199995
ACH-000207,-0.0912115470953
ACH-000211,-0.28144579255999996
ACH-000215,0.0464311023719
ACH-000221,-0.140917394703
ACH-000222,-0.47170739278499996
ACH-000223,-0.614490835882
ACH-000226,-0.245152088268
ACH-000227,-0.425369036695
ACH-000228,-0.95511277064
ACH-000231,-0.174905898237
ACH-000232,-0.142773850326
ACH-000233,-0.3218031979
ACH-000234,-0.135916438154
ACH-000235,-0.430013347607
ACH-000237,-0.351510431419
ACH-000238,-0.48836442354599996
ACH-000243,-0.5331617732
ACH-000244,-0.277376911169
ACH-000246,-0.418274798413
ACH-000248,-0.225637705268
ACH-000250,-0.495143321011
ACH-000251,-0.494607692897
ACH-000253,-0.273459621174
ACH-000255,-0.0523633778545
ACH-000256,-0.160371006077
ACH-000257,-0.34340838516500005
ACH-000258,-0.488388271849
ACH-000259,-0.391484861801
ACH-000260,-0.37607958816500003
ACH-000261,-0.754147369321
ACH-000262,-0.43007851249300005
ACH-000263,-0.6180463544899999
ACH-000264,-0.6308437638409999
ACH-000265,-0.356507468485
ACH-000266,-0.350392542004
ACH-000272,-0.054939599915
ACH-000273,-0.334534773985
ACH-000274,-0.516788490865
ACH-000277,-0.700213482478
ACH-000278,-0.313032972797
ACH-000279,-0.177895251114
ACH-000280,-0.276193586702
ACH-000281,-0.0695717900267
ACH-000288,-0.23075189503899998
ACH-000291,-0.215398437757
ACH-000293,-0.422839618734
ACH-000294,-0.606702172597
ACH-000295,-0.278983046548
ACH-000296,-0.37875639428900004
ACH-000302,-0.36000757129699995
ACH-000304,-0.550670403931
ACH-000307,-0.19552964332400002
ACH-000308,-0.154599000053
ACH-000310,-0.35149880662199995
ACH-000311,-0.704188253828
ACH-000312,-0.38375045185199996
ACH-000315,-0.406490286587
ACH-000316,-0.40359784457
ACH-000317,-0.385718562765
ACH-000318,-0.42290995719400004
ACH-000319,0.0034546963563600003
ACH-000320,-0.570509428367
ACH-000322,-0.235521217659
ACH-000323,0.168269082332
ACH-000324,-0.543494418239
ACH-000329,-0.70486375927
ACH-000330,-0.8416181170829999
ACH-000331,-0.281615049214
ACH-000332,-0.0790813162074
ACH-000334,-0.41967794739799996
ACH-000335,-0.34347310053
ACH-000336,-0.45486429880199997
ACH-000337,-0.446265260529
ACH-000339,-0.35010574592699995
ACH-000341,-0.289335148816
ACH-000348,-0.41471623702699995
ACH-000350,-0.6247674909359999
ACH-000352,-0.28874698495400003
ACH-000356,-0.1281538463
ACH-000361,-0.016731694454600002
ACH-000362,-0.45779784333000006
ACH-000363,-0.440357073184
ACH-000364,-0.284687116995
ACH-000365,-0.232800885874
ACH-000366,-0.300139469063
ACH-000368,-0.18290348428599998
ACH-000374,-0.440701659349
ACH-000375,-0.298826271007
ACH-000376,-0.220766082555
ACH-000381,-0.048396354397099994
ACH-000383,-0.324061515966
ACH-000387,-0.426828853338
ACH-000389,-0.249551347645
ACH-000390,-0.49922293014700003
ACH-000393,-0.9408734422480001
ACH-000395,-0.261604944721
ACH-000397,-0.7231987119650001
ACH-000401,-0.535288668938
ACH-000402,-0.48157804248400005
ACH-000403,-0.520791083505
ACH-000404,-0.417648423211
ACH-000406,-0.0899348026365
ACH-000407,-0.190802069875
ACH-000408,-0.24192122254700002
ACH-000410,-0.285876948614
ACH-000411,-0.436350473588
ACH-000414,-0.393223697419
ACH-000415,-0.6172151775810001
ACH-000416,-0.397316449688
ACH-000420,-0.224748515459
ACH-000421,-0.444176980567
ACH-000424,0.0775939075967
ACH-000425,-0.31313446550900004
ACH-000426,-0.635361132448
ACH-000427,-0.46206430868299997
ACH-000433,0.0681401061088
ACH-000436,-0.21357390938700002
ACH-000444,-0.521099092429
ACH-000445,-0.326130311643
ACH-000448,-0.43181527833000005
ACH-000450,-0.169018546141
ACH-000452,-0.015217733838200001
ACH-000454,-0.348651916606
ACH-000458,-0.5028102253660001
ACH-000459,-0.0996611292937
ACH-000460,-0.279495518939
ACH-000461,-0.410413285757
ACH-000463,-0.506046701635
ACH-000464,-0.00692804447192
ACH-000466,-0.21006977465799997
ACH-000467,-0.24387824099199998
ACH-000468,-0.276353747162
ACH-000469,-0.18422804771200002
