,KIF1A (547)
ACH-000233,-0.189214977454
ACH-000234,-0.442729940533
ACH-000235,-0.144802383984
ACH-000237,-0.34459659056
ACH-000238,-0.0531028391509
ACH-000243,-0.005378943275510001
ACH-000244,-0.55902214893
ACH-000246,-0.377806743626
ACH-000248,-0.16636461513599998
ACH-000250,-0.182417534919
ACH-000251,-0.0335022612883
ACH-000253,-0.300743140678
ACH-000255,-0.145636248268
ACH-000256,-0.30792087020799996
ACH-000257,-0.061218218498800006
ACH-000258,-0.08825063124360001
ACH-000259,-0.270565279372
ACH-000260,-0.18716553978199998
ACH-000261,-0.035731044446999996
ACH-000262,-0.289181325681
ACH-000263,0.231952451545
ACH-000264,0.00744478243668
ACH-000265,-0.0642891153419
ACH-000266,-0.17388908843400003
ACH-000272,-0.145405573542
ACH-000273,-0.10696340173499999
ACH-000274,-0.101446699863
ACH-000277,-0.0811536457242
ACH-000278,-0.0872575460592
ACH-000279,-0.13244659304
ACH-000280,-0.14129500403200002
ACH-000281,-0.209777994045
ACH-000288,-0.136223353588
ACH-000291,-0.08060834841539999
ACH-000293,-0.288260483821
ACH-000294,-0.24712286134599998
ACH-000295,-0.17107151967099998
ACH-000296,-0.062221045139300005
ACH-000302,-0.131521789062
ACH-000304,-0.336122114271
ACH-000307,-0.14757908969
ACH-000308,-0.0948565220085
ACH-000310,-0.18783454568799998
ACH-000311,-0.173743843315
ACH-000312,-0.155143260477
ACH-000315,-0.149196565098
ACH-000316,-0.246453228803
ACH-000317,-0.0478050517008
ACH-000318,0.192865929373
ACH-000319,0.012570746757799999
ACH-000320,-0.418251891897
ACH-000322,-0.125217423021
ACH-000323,-0.103719690034
ACH-000324,-0.203575979522
ACH-000329,-0.195674539646
ACH-000330,-0.168563379553
ACH-000331,-0.0565410866842
ACH-000332,-0.181530260498
ACH-000334,0.205567274646
ACH-000335,-0.040489157333499996
ACH-000336,-0.0558194922822
ACH-000337,-0.08028018328639999
ACH-000339,-0.163053237402
ACH-000341,0.10857089868799999
ACH-000348,-0.262384000525
ACH-000350,-0.06911071508389999
ACH-000352,-0.391482526571
ACH-000356,-0.133230473578
ACH-000361,-0.0080067570682
ACH-000362,-0.0371849839905
ACH-000363,-0.153471083476
ACH-000364,0.0535336802526
ACH-000365,-0.08843978999600001
ACH-000366,-0.08957283294610001
ACH-000368,0.0031536848593000004
ACH-000374,-0.09028319194569999
ACH-000375,-0.387705505475
ACH-000376,-0.24714257268399997
ACH-000381,-0.313341101759
ACH-000383,-0.135682682768
ACH-000387,-0.0489235143327
ACH-000389,-0.0797056306524
ACH-000390,-0.10857068104699999
ACH-000393,-0.18855784247000001
ACH-000395,-0.317645685975
ACH-000397,-0.12108876860500001
ACH-000401,-0.41441884323899997
ACH-000402,-0.325003392269
ACH-000403,-0.15316836803099998
ACH-000404,0.0222301437928
ACH-000406,-0.024502293028500002
ACH-000407,-0.24128764538400002
ACH-000408,-0.230528939536
ACH-000410,-0.175920319316
ACH-000411,-0.0891513377224
ACH-000414,-0.304609743359
ACH-000415,-0.179427787503
ACH-000416,-0.171619410338
ACH-000420,-0.29279839196999996
ACH-000421,-0.158189330534
ACH-000424,-0.060107542603900006
ACH-000425,-0.17755084237399998
ACH-000426,-0.314644986358
ACH-000427,-0.201973469622
ACH-000433,-0.257011955139
ACH-000436,-0.129583118216
ACH-000444,-0.160581863806
ACH-000445,-0.342950738455
ACH-000448,-0.11620695748700001
ACH-000450,0.11101209109400001
ACH-000452,-0.280573194169
ACH-000454,-0.291519995023
ACH-000458,-0.343197196814
ACH-000459,-0.25303752846
ACH-000460,-0.218893834981
ACH-000461,-0.379862839619
ACH-000463,-0.0370618420807
ACH-000464,-0.160636237961
ACH-000466,-0.100875011167
ACH-000467,-0.230249348864
ACH-000468,0.048126991261
ACH-000469,-0.13100350873400002
ACH-000470,-0.245436827634
ACH-000471,-0.04317743210990001
ACH-000472,-0.0874278370062
ACH-000473,-0.350290052142
ACH-000475,-0.107293806315
ACH-000476,-0.164116210146
ACH-000477,-0.357954306461
ACH-000480,-0.217641710209
ACH-000481,-0.167611492755
ACH-000483,-0.0560174358346
ACH-000484,-0.41957151133599996
ACH-000485,-0.164483517637
ACH-000486,-0.09973478679600001
ACH-000487,-0.11942046393
ACH-000488,-0.178862422838
ACH-000490,-0.17058428114
ACH-000491,-0.222472683977
ACH-000495,-0.360930980328
ACH-000496,-0.21298832024
ACH-000499,0.147789763608
ACH-000500,-0.23979398027899998
ACH-000502,-0.129753828999
ACH-000503,0.14653343511
ACH-000505,-0.26935126712900004
ACH-000507,-0.34674916286799995
ACH-000510,-0.20777408519
ACH-000511,-0.099103454116
ACH-000512,-0.39528158382899997
ACH-000516,-0.021295922313700002
ACH-000517,-0.13768357560699998
ACH-000518,-0.38061163158399997
ACH-000520,-0.215765513205
ACH-000521,-0.125947411827
ACH-000522,-0.050363615149499996
ACH-000524,-0.206360266285
ACH-000527,-0.09592640546910002
ACH-000528,-0.189075323673
ACH-000537,-0.09600692409360001
ACH-000541,0.00212431013898
ACH-000542,-0.135719178281
ACH-000544,-0.07562568394710001
ACH-000545,-0.08687130623980001
ACH-000547,-0.013374477235399999
ACH-000548,-0.26918550925
ACH-000549,-0.128793199026
ACH-000550,-0.0575652156565
ACH-000552,-0.152523594373
ACH-000556,-0.0810821639905
ACH-000557,-0.177945233637
ACH-000570,-0.224950599685
ACH-000571,-0.24363701103500002
ACH-000573,-0.157482672501
ACH-000576,-0.225522249134
ACH-000580,-0.147083949163
ACH-000584,-0.144215047737
ACH-000585,-0.176152832914
ACH-000588,-0.12522364454399998
ACH-000589,-0.098027368882
ACH-000591,-0.339268258529
ACH-000593,-0.33381150966999995
ACH-000600,-0.14421466013
ACH-000601,-0.20228360947700003
ACH-000604,-0.188343899815
ACH-000605,-0.0443571223021
ACH-000606,-0.0322743875145
ACH-000608,-0.16340250224000002
ACH-000614,-0.15151785095599998
ACH-000616,-0.175385136723
ACH-000618,-0.139925012478
ACH-000619,-0.27678926991700004
ACH-000620,-0.180415721774
ACH-000621,0.011270784754
ACH-000622,-0.36683752570600003
ACH-000623,-0.17787741056200002
ACH-000624,-0.221256934799
ACH-000627,-0.281752503139
ACH-000630,-0.102518001448
ACH-000632,-0.114806155294
ACH-000633,-0.327893716442
ACH-000637,-0.203302759415
ACH-000638,0.027009912777800002
ACH-000646,-0.057499706202999996
ACH-000647,-0.0486729153109
ACH-000648,-0.0018433408919299999
ACH-000649,-0.260584736824
ACH-000651,-0.161439384685
ACH-000652,-0.08904999211100001
ACH-000653,-0.0618217373465
ACH-000657,-0.09403441975369999
ACH-000658,0.10022425836400001
ACH-000661,-0.0821959309823
ACH-000662,-0.26144307801600003
ACH-000663,-0.044586810419
ACH-000665,-0.100352336247
ACH-000671,-0.320301020273
ACH-000673,-0.206912703235
ACH-000676,-0.123852836832
ACH-000677,-0.186644797565
ACH-000681,-0.28383405232
ACH-000682,-0.17347633887299999
ACH-000683,-0.203529890948
ACH-000684,-0.528565781621
ACH-000688,-0.178526662302
ACH-000693,-0.187804707776
ACH-000694,-0.129335788225
ACH-000695,0.054892202767099996
ACH-000696,-0.118368552176
ACH-000697,-0.12174403660199999
ACH-000699,-0.131635802337
ACH-000701,-0.115173167408
ACH-000706,-0.110876437523
ACH-000711,-0.0290605027314
ACH-000713,-0.08872503705219999
ACH-000714,-0.166704138307
ACH-000718,-0.118766389167
ACH-000720,-0.200345900994
ACH-000721,-0.17341052744899998
ACH-000724,-0.394778728092
ACH-000725,0.0242600774439
ACH-000732,-0.058658168644
ACH-000734,-0.07268214124689999
ACH-000735,-0.07240290348419999
ACH-000736,-0.245488590291
ACH-000738,-0.124272637926
ACH-000746,0.007358678292520001
ACH-000747,-0.0869525359079
ACH-000748,-0.209910069845
ACH-000753,-0.194086829425
ACH-000756,-0.20984734023600002
ACH-000757,-0.0183503738715
ACH-000758,-0.117479656464
ACH-000760,-0.342571635684
ACH-000763,-0.04329603681969999
ACH-000764,0.0680519065561
ACH-000765,-0.201345771755
ACH-000766,-0.01944837631
ACH-000767,-0.170888102695
ACH-000768,-0.17659054920699999
ACH-000769,-0.00063455837963
ACH-000770,-0.13141002620300002
ACH-000771,-0.25626428119100003
ACH-000773,-0.193144130648
ACH-000776,-0.170274953421
ACH-000777,-0.567613864756
ACH-000778,-0.07007428781219999
ACH-000781,-0.235493949217
ACH-000782,-0.17606032144099998
ACH-000783,-0.145614738824
ACH-000784,-0.176802004639
ACH-000785,-0.10048478695299999
ACH-000787,-0.18760567382399998
ACH-000788,-0.0940298616274
ACH-000791,-0.0633829446659
ACH-000792,-0.11234945389499999
ACH-000794,-0.252807166192
ACH-000796,-0.26657522687699997
ACH-000799,-0.09844782149049999
ACH-000800,-0.0647346688978
ACH-000802,-0.13885347122000002
ACH-000804,-0.224228275566
ACH-000805,-0.38068472341399995
ACH-000809,-0.248248070352
ACH-000810,-0.0419140446283
ACH-000811,-0.137288155049
ACH-000817,0.0740914888006
ACH-000819,-0.0674504455342
ACH-000820,-0.38303890440300004
ACH-000821,0.0808062498605
ACH-000822,0.042201103247100004
ACH-000823,0.0205198476926
ACH-000824,-0.19750332730999998
ACH-000827,-0.141639154586
ACH-000829,0.0444722215058
ACH-000831,-0.16724202427999998
ACH-000832,-0.162982956959
ACH-000833,-0.125966463423
ACH-000834,-0.0498925855993
ACH-000835,-0.32048418343
ACH-000836,-0.191797431745
ACH-000837,-0.161478263593
ACH-000838,-0.035454135512300006
ACH-000839,-0.0378567862274
ACH-000840,-0.108320830078
ACH-000841,-0.053242501627699994
ACH-000843,-0.14477175358
ACH-000846,-0.139426540358
ACH-000847,-0.0447756666598
ACH-000848,-0.1561164555
ACH-000849,-0.12842604694
ACH-000851,-0.112425665077
ACH-000855,-0.0989812507643
ACH-000856,-0.164548693823
ACH-000858,-0.205431306392
ACH-000859,-0.254279204003
ACH-000861,-0.259862666963
ACH-000862,-0.023644569432599995
ACH-000865,-0.207110579248
ACH-000866,-0.10916273666300001
ACH-000867,-0.130238608255
ACH-000869,-0.181879297192
ACH-000872,-0.12344524111300001
ACH-000873,0.0714905764141
ACH-000876,-0.197077371735
ACH-000878,-0.0712013906325
ACH-000880,0.0179046447516
ACH-000881,-0.142048088946
ACH-000882,-0.21031260000000002
ACH-000884,-0.0742373141869
ACH-000885,-0.12427563465
ACH-000887,-0.16853270495099998
ACH-000888,-0.269981975441
ACH-000889,-0.197860197774
ACH-000890,-0.0439242910057
ACH-000896,-0.0709765976359
ACH-000898,-0.120256520331
ACH-000900,-0.18168689943100003
ACH-000901,-0.20158953486499998
ACH-000905,-0.0637444620175
ACH-000906,-0.18996663263900002
ACH-000907,-0.367361191966
ACH-000910,-0.28590578038000003
ACH-000911,-0.241200965948
ACH-000912,-0.199781458225
ACH-000913,-0.08950190356689999
ACH-000915,-0.135018168499
ACH-000916,-0.484354210341
ACH-000917,-0.11428876723300001
ACH-000921,-0.332245631066
ACH-000924,-0.25871610616999996
ACH-000926,-0.31051640126999996
ACH-000928,-0.407314464105
ACH-000929,-0.288898688002
ACH-000932,-0.0580048588324
ACH-000935,-0.07725877190689999
ACH-000936,-0.050235332358400005
ACH-000937,-0.337168775115
ACH-000938,-0.27528997620900003
ACH-000939,0.0083080342315
ACH-000941,-0.085592423445
ACH-000943,-0.104668340961
ACH-000946,-0.17996200416900002
ACH-000947,-0.0497809929568
ACH-000948,0.0154687519487
ACH-000950,-0.163746222723
ACH-000953,-0.275994160568
ACH-000957,-0.10326521930400001
ACH-000958,-0.281073317484
ACH-000960,-0.140270918833
ACH-000963,0.05335449824019999
ACH-000968,-0.23118866620200001
ACH-000969,-0.0221361149267
ACH-000973,-0.157136909656
ACH-000974,-0.17621832508000002
ACH-000975,-0.228986472262
ACH-000976,-0.209652205093
ACH-000978,0.776377525759
ACH-000980,-0.181335100005
ACH-000984,-0.0977777490027
ACH-000986,-0.0871456765144
ACH-000988,-0.269462910031
ACH-000993,-0.149022538396
ACH-000994,-0.190485139681
ACH-000996,-0.143705872095
ACH-001001,-0.230330706351
ACH-001020,-0.258990967944
ACH-001028,-0.17229203032999998
ACH-001031,-0.157462851162
ACH-001038,-0.0657973466561
ACH-001048,-0.17955142213199998
ACH-001050,-0.13452736839999999
ACH-001053,-0.0242150782784
ACH-001054,-0.16258957423
ACH-001061,-0.021788465357
ACH-001067,-0.295687539066
ACH-001075,-0.179233887445
ACH-001096,-0.24213732908900001
ACH-001128,-0.38659504403399997
ACH-001134,-0.0393588687324
ACH-001151,-0.172497738558
ACH-001163,-0.249045875075
ACH-001164,-0.240719505271
ACH-001173,-0.186878765859
ACH-001183,-0.202136590729
ACH-001184,-0.428011499481
ACH-001190,-0.256097899564
ACH-001192,-0.028953720965999998
ACH-001193,-0.206856545405
ACH-001196,-0.338838901841
ACH-001197,0.057658274645800006
ACH-001205,-0.270487545047
ACH-001211,-0.22218618166499998
ACH-001212,-0.115490224308
ACH-001228,-0.19422993677900002
ACH-001232,0.021964608681600002
ACH-001239,-0.16168381214299998
ACH-001274,-0.247884656774
ACH-001275,-0.18442036711100002
ACH-001277,-0.309848500541
ACH-001278,-0.28192401921599997
ACH-001280,-0.152586638513
ACH-001283,-0.12435894844
ACH-001289,-0.32260250146200004
ACH-001295,-0.169411173334
ACH-001300,-0.298408233733
ACH-001301,-0.0613123603038
ACH-001302,-0.0389515946679
ACH-001303,-0.146876465789
ACH-001306,-0.292688922048
ACH-001318,0.025772489076799996
ACH-001322,-0.163969474098
ACH-001328,-0.215267286651
ACH-001332,-0.21818622394499998
ACH-001333,0.120760448124
ACH-001336,-0.132149008496
ACH-001340,0.0499066225266
ACH-001346,-0.106729719372
ACH-001353,-0.147576832191
ACH-001354,-0.274539280961
ACH-001367,-0.26282385945000003
ACH-001368,-0.0850284173151
ACH-001374,0.0677308228251
ACH-001375,-0.352214115238
ACH-001377,-0.0160965412642
ACH-001380,-0.0415355453572
ACH-001391,-0.31325342132100004
ACH-001407,-0.20170476767200002
ACH-001408,-0.160572776437
ACH-001413,-0.141121341755
ACH-001430,-0.5307959832379999
ACH-001431,-0.105851832961
ACH-001450,-0.110046867905
ACH-001496,-0.21454248014000002
ACH-001500,-0.12744158401
ACH-001521,-0.321065858272
ACH-001523,-0.216448303637
ACH-001532,-0.17667798406
ACH-001536,-0.321845681151
ACH-001550,9.62967861845e-05
ACH-001552,-0.44455644153499996
ACH-001554,-0.14334050442500001
ACH-001645,-0.11290381127900001
ACH-001654,-0.235316391684
ACH-001715,0.0617249156553
ACH-001735,-0.10004796525800001
ACH-001736,-0.0763961863946
ACH-001737,-0.166318346434
ACH-001740,-0.055338594525699995
ACH-001745,-0.110981203324
ACH-001750,-0.281877963189
ACH-001765,-0.215968552917
ACH-001956,-0.027533724842
ACH-001957,-0.107346109641
