,METTL7A (25840)
ACH-000243,-0.47091836249200003
ACH-000244,-0.08943540445930001
ACH-000246,-0.423759808314
ACH-000248,-0.317148557535
ACH-000250,-0.465731713578
ACH-000251,-0.19640433770799998
ACH-000253,-0.457174806549
ACH-000255,-0.45382608441699995
ACH-000256,-0.37811866556699997
ACH-000257,-0.30246051520399997
ACH-000258,-0.421974572506
ACH-000259,-0.487112057971
ACH-000260,-0.42305376503
ACH-000261,-0.6458801400699999
ACH-000262,-0.328359204866
ACH-000263,-0.718569629647
ACH-000264,-0.431453256244
ACH-000265,-0.431353571963
ACH-000266,-0.548485434585
ACH-000272,-0.278999972736
ACH-000273,-0.541737144147
ACH-000274,-0.658215814736
ACH-000277,-0.599899404098
ACH-000278,-0.524351075262
ACH-000279,-0.45645393764200004
ACH-000280,-0.41381156770000005
ACH-000281,-0.46399978008299997
ACH-000288,-0.464111326871
ACH-000291,-0.56670526311
ACH-000293,-0.326688309597
ACH-000294,-0.10619569205900001
ACH-000295,-0.481555299879
ACH-000296,-0.423671976911
ACH-000302,-0.389467702588
ACH-000304,-0.279436203631
ACH-000307,-0.36796759325
ACH-000308,-0.498004736725
ACH-000310,-0.7358894054590001
ACH-000311,-0.460120731489
ACH-000312,-0.49708375234700003
ACH-000315,-0.37993456945799997
ACH-000316,-0.38471882839
ACH-000317,-0.39568299046300004
ACH-000318,-0.3510752889
ACH-000319,-0.5046229928399999
ACH-000320,-0.679839583362
ACH-000322,-0.449646080497
ACH-000323,-0.275333516826
ACH-000324,-0.544472602023
ACH-000329,-0.53150924776
ACH-000330,-0.23307759825999996
ACH-000331,-0.480332415123
ACH-000332,-0.565209928271
ACH-000334,-0.33029022097399996
ACH-000335,-0.661019280647
ACH-000336,-0.0631728134915
ACH-000337,-0.5289321403689999
ACH-000339,-0.544769234359
ACH-000341,-0.512336704
ACH-000348,-0.337461478921
ACH-000350,-0.162007349493
ACH-000352,-0.5583268611209999
ACH-000356,-0.306863986461
ACH-000361,-0.323119768085
ACH-000362,-0.44213157908100004
ACH-000363,-0.36800422051299997
ACH-000364,-0.54640838538
ACH-000365,-0.237348513742
ACH-000366,-0.46883099821900004
ACH-000368,-0.601840153299
ACH-000374,-0.43860842748400003
ACH-000375,-0.297479920939
ACH-000376,-0.522436277591
ACH-000381,-0.035050726521400004
ACH-000383,-0.340615122398
ACH-000387,-0.6601892653010001
ACH-000389,-0.46507144054899996
ACH-000390,-0.319328301057
ACH-000393,-0.331175220689
ACH-000395,-0.6544101246890001
ACH-000397,-0.38691308694700005
ACH-000401,-0.22956642665999996
ACH-000402,-0.52579185923
ACH-000403,-0.633616168727
ACH-000404,0.11730165794700001
ACH-000406,-0.33279736869300003
ACH-000407,-0.40644746062
ACH-000408,-0.303806606719
ACH-000410,-0.484456085448
ACH-000411,-0.523029852526
ACH-000414,-0.476142208872
ACH-000415,-0.300670616813
ACH-000416,-0.378701013989
ACH-000420,-0.378284624234
ACH-000421,-0.504370896266
ACH-000424,-0.357550584151
ACH-000425,-0.596021578864
ACH-000426,-0.5648780182850001
ACH-000427,-0.7092297224330001
ACH-000433,-0.302773306706
ACH-000436,-0.373735225207
ACH-000444,-0.22015421496800003
ACH-000445,-0.647335970016
ACH-000448,-0.43584260983199996
ACH-000450,-0.0609182219794
ACH-000452,-0.570287763254
ACH-000454,-0.524300130153
ACH-000458,-0.427488253224
ACH-000459,0.218457673721
ACH-000460,-0.461406537872
ACH-000461,-0.438187121488
ACH-000463,-0.360109212345
ACH-000464,-0.498520786228
ACH-000466,-0.41361071668099997
ACH-000467,-0.49369155405500004
ACH-000468,-0.6294578426749999
ACH-000469,-0.513682620978
ACH-000470,-0.535658578008
ACH-000471,-0.278620212784
ACH-000472,-0.608298095166
ACH-000473,-0.401993411582
ACH-000475,-0.46676918156999997
ACH-000476,-0.311951388161
ACH-000477,-0.301742181282
ACH-000480,-0.44558347283999994
ACH-000481,-0.401525011591
ACH-000483,-0.376449633854
ACH-000484,-0.219955481173
ACH-000485,-0.493651027738
ACH-000486,-0.545850028544
ACH-000487,-0.523783979233
ACH-000488,-0.44460578105099996
ACH-000490,-0.35359582222499997
ACH-000491,-0.34482437431699997
ACH-000495,-0.347416918508
ACH-000496,-0.516522163654
ACH-000499,-0.31952583663899997
ACH-000500,-0.512310557559
ACH-000502,-0.483049926711
ACH-000503,-0.831310761469
ACH-000505,-0.516132758348
ACH-000507,-0.44863780056900004
ACH-000510,-0.295679803036
ACH-000511,-0.381205114884
ACH-000512,-0.671458588282
ACH-000516,-0.22610924348900002
ACH-000517,-0.538991476841
ACH-000518,-0.25656177359
ACH-000520,-0.555211169724
ACH-000521,-0.47723891528000006
ACH-000522,-0.254742765785
ACH-000524,-0.493482975299
ACH-000527,-0.45577498079499995
ACH-000528,-0.39450449687
ACH-000537,-0.452822856297
ACH-000541,-0.8161723774490001
ACH-000542,-0.503860112176
ACH-000544,-0.262942548576
ACH-000545,-0.515412002919
ACH-000547,-0.275364246824
ACH-000548,-0.4494809544899999
ACH-000549,-0.22261919858100002
ACH-000550,-0.570843970556
ACH-000552,-0.461775791143
ACH-000556,-0.578792369853
ACH-000557,-0.357413164539
ACH-000570,-0.217501999162
ACH-000571,-0.25697596772500003
ACH-000573,-0.279964493508
ACH-000576,-0.38716121897
ACH-000580,-0.460371383305
ACH-000584,-0.365636203202
ACH-000585,-0.384158764852
ACH-000588,-0.386657531698
ACH-000589,-0.501769003132
ACH-000591,-0.546559378999
ACH-000593,-0.386545019264
ACH-000600,-0.349701289097
ACH-000601,-0.471347800875
ACH-000604,-0.107843331202
ACH-000605,-0.27730372612799997
ACH-000606,-0.58693452914
ACH-000608,-0.556175946277
ACH-000614,-0.392529949166
ACH-000616,-0.6611105209229999
ACH-000618,-0.359562722212
ACH-000619,-0.43621482693
ACH-000620,-0.573241256804
ACH-000621,-0.40819370364
ACH-000622,-0.5133608036439999
ACH-000623,-0.373170045932
ACH-000624,-0.40526365686300003
ACH-000627,-0.373659519565
ACH-000630,-0.35355452899000006
ACH-000632,-0.47911719821599996
ACH-000633,-0.638192977707
ACH-000637,-0.349274562415
ACH-000638,-0.596126166479
ACH-000646,-0.753297129399
ACH-000647,-0.543012483933
ACH-000648,-0.376386393755
ACH-000649,-0.382710771972
ACH-000651,-0.59273748845
ACH-000652,-0.492216786267
ACH-000653,-0.254597212146
ACH-000657,-0.42352891434900003
ACH-000658,-0.359504591945
ACH-000661,-0.303741383897
ACH-000662,-0.642302548638
ACH-000663,-0.379628777929
ACH-000665,-0.478702723934
ACH-000671,-0.350704922272
ACH-000673,-0.547550890114
ACH-000676,-0.602404692679
ACH-000677,-0.622381926356
ACH-000681,-0.409654959364
ACH-000682,-0.526161053262
ACH-000683,-0.518682378599
ACH-000684,-0.497152868641
ACH-000688,-0.5119253556710001
ACH-000693,-0.371474676236
ACH-000694,-0.320047257234
ACH-000695,-0.459329768057
ACH-000696,-0.542290728231
ACH-000697,-0.0504331521514
ACH-000699,-0.30420319588399997
ACH-000701,-0.438250398098
ACH-000706,-0.430855895441
ACH-000711,-0.523603378407
ACH-000713,-0.5625640253190001
ACH-000714,-0.302026146138
ACH-000718,-0.558426085336
ACH-000720,-0.422450220735
ACH-000721,-0.276700897364
ACH-000724,-0.45013447184100003
ACH-000725,-0.325334330663
ACH-000732,-0.554151264286
ACH-000734,-0.43751976350199995
ACH-000735,-0.6673915092130001
ACH-000736,-0.44969692384
ACH-000738,-0.395085016462
ACH-000746,-0.553805558499
ACH-000747,-0.570893236668
ACH-000748,-0.16101327284199998
ACH-000753,-0.350771504428
ACH-000756,-0.636443022616
ACH-000757,-0.741591655861
ACH-000758,-0.6638649522569999
ACH-000760,-0.565595621815
ACH-000763,-0.41763254025700003
ACH-000764,-0.645577628152
ACH-000765,-0.569884788242
ACH-000766,-0.369632428791
ACH-000767,-0.348610923159
ACH-000768,-0.478734981787
ACH-000769,-0.299382172121
ACH-000770,-0.43897416277900003
ACH-000771,-0.378261029521
ACH-000773,-0.146672464389
ACH-000776,-0.242899435033
ACH-000777,-0.358124169211
ACH-000778,-0.210383152338
ACH-000781,-0.333538939478
ACH-000782,-0.0561471806103
ACH-000783,-0.643292040577
ACH-000784,-0.399440167329
ACH-000785,-0.620340796188
ACH-000787,-0.448230861272
ACH-000788,-0.33311690719
ACH-000791,-0.538165855868
ACH-000792,-0.585946880436
ACH-000794,-0.32708665691
ACH-000796,-0.604576510036
ACH-000799,-0.328035038109
ACH-000800,-0.305466431229
ACH-000802,-0.299028529806
ACH-000804,-0.508913857139
ACH-000805,-0.487516157485
ACH-000809,-0.514532177972
ACH-000810,-0.7125455628569999
ACH-000811,-0.322631311534
ACH-000817,-0.7070977892389999
ACH-000819,-0.419998590058
ACH-000820,-0.323369759194
ACH-000821,-0.44265002805
ACH-000822,-0.40886362836900003
ACH-000823,-0.38462392593199995
ACH-000824,-0.361910780801
ACH-000827,-0.40389530503399995
ACH-000829,-0.108232179104
ACH-000831,-0.498182844076
ACH-000832,-0.625088364954
ACH-000833,-0.346430023612
ACH-000834,-0.42243301938100003
ACH-000835,-0.436121312377
ACH-000836,-0.25897305286899996
ACH-000837,-0.34891855598899996
ACH-000838,-0.325873707824
ACH-000839,-0.407436940769
ACH-000840,-0.387028650672
ACH-000841,-0.436219191839
ACH-000843,-0.35231686879100005
ACH-000846,-0.536697665258
ACH-000847,-0.43803460513000003
ACH-000848,-0.34064898664300003
ACH-000849,-0.43985640376199997
ACH-000851,-0.561072172006
ACH-000855,-0.378464646073
ACH-000856,-0.34410563169200004
ACH-000858,-0.379193173064
ACH-000859,-0.275374819507
ACH-000861,-0.488623838371
ACH-000862,-0.443772209834
ACH-000865,-0.440952012792
ACH-000866,-0.367721114859
ACH-000867,-0.584012064391
ACH-000869,-0.329335761208
ACH-000872,-0.0497851482054
ACH-000873,-0.638151382927
ACH-000876,-0.485312072496
ACH-000878,-0.34612834068099996
ACH-000880,-0.742984420707
ACH-000881,-0.503535261574
ACH-000882,-0.265030429337
ACH-000884,-0.500485615368
ACH-000885,-0.29712758737100003
ACH-000887,-0.502601081215
ACH-000888,-0.49386252912
ACH-000889,-0.44269158683700005
ACH-000890,-0.393488733578
ACH-000896,-0.317564495575
ACH-000898,-0.11160036716499999
ACH-000900,-0.638997636794
ACH-000901,-0.530706037385
ACH-000905,-0.465093384565
ACH-000906,-0.481395328703
ACH-000907,-0.42711731205
ACH-000910,-0.460781837908
ACH-000911,-0.47657671518399997
ACH-000912,-0.386016136527
ACH-000913,-0.49683986370899996
ACH-000915,-0.56590764677
ACH-000916,-0.265263049747
ACH-000917,-0.48038762378399996
ACH-000921,-0.521720167101
ACH-000924,-0.248974145654
ACH-000926,-0.442126517437
ACH-000928,-0.529816670502
ACH-000929,-0.8274799828939999
ACH-000932,-0.37819377109700003
ACH-000935,-0.853039948894
ACH-000936,-0.47627141250699995
ACH-000937,-0.383920132262
ACH-000938,-0.280365489649
ACH-000939,-0.310837226335
ACH-000941,-0.286257875061
ACH-000943,-0.443337623642
ACH-000946,-0.38783696926
ACH-000947,-0.40507092845299997
ACH-000948,-0.340018627565
ACH-000950,-0.28801356433499997
ACH-000953,-0.365840566925
ACH-000957,-0.264777285671
ACH-000958,-0.481572251788
ACH-000960,-0.41311666504699995
ACH-000963,-0.691484738448
ACH-000968,-0.515803632103
ACH-000969,-0.499830082802
ACH-000973,-0.5233314379890001
ACH-000974,-0.689854336545
ACH-000975,-0.513245995342
ACH-000976,-0.440028852475
ACH-000978,-0.581857314359
ACH-000980,-0.407968183505
ACH-000984,-0.8181189966869999
ACH-000986,-0.313585942267
ACH-000988,-0.397619569007
ACH-000993,-0.174890627905
ACH-000994,-0.496849682842
ACH-000996,-0.493067383046
ACH-001001,-0.5806444793209999
ACH-001020,-0.30700413553399997
ACH-001028,-0.39952904496299996
ACH-001031,-0.198117174775
ACH-001038,-0.434930428566
ACH-001048,-0.467541752037
ACH-001050,-0.475998939424
ACH-001053,-0.214783635777
ACH-001054,-0.376834182653
ACH-001061,-0.478454440621
ACH-001067,-0.35485628162199995
ACH-001075,-0.24572955877500002
ACH-001096,-0.353642257476
ACH-001128,-0.196925667113
ACH-001134,-0.257448414511
ACH-001151,-0.50632477897
ACH-001163,-0.46676925580300005
ACH-001164,-0.444427584577
ACH-001173,-0.34994247859
ACH-001183,-0.22693149167800003
ACH-001184,-0.508474761548
ACH-001190,-0.447594638921
ACH-001192,-0.362553951702
ACH-001193,-0.193716341402
ACH-001196,-0.52377745456
ACH-001197,-0.436202374349
ACH-001205,-0.584042168748
ACH-001211,-0.246710019357
ACH-001212,-0.381061776059
ACH-001228,-0.468442741447
ACH-001232,-0.308401281183
ACH-001239,-0.38172749414800006
ACH-001274,-0.30076994591899997
ACH-001275,-0.461219366451
ACH-001277,-0.288723171642
ACH-001278,-0.578525099416
ACH-001280,-0.140290538307
ACH-001283,-0.6321932981989999
ACH-001289,-0.437465729659
ACH-001295,-0.47664177568899996
ACH-001300,-0.510063617963
ACH-001301,-0.219170236873
ACH-001302,-0.792074089929
ACH-001303,-0.096845722408
ACH-001306,-0.213026295202
ACH-001318,-0.391121087227
ACH-001322,-0.292501398546
ACH-001328,-0.408359442941
ACH-001332,-0.220636439037
ACH-001333,-0.266608398767
ACH-001336,-0.42550422679600003
ACH-001340,-0.592063007463
ACH-001346,-0.41363885399899997
ACH-001353,-0.496522710848
ACH-001354,-0.7580435247849999
ACH-001367,-0.546673412041
ACH-001368,-0.42370787453500003
ACH-001374,-0.557734765495
ACH-001375,-0.475755728
ACH-001377,-0.535568966585
ACH-001380,-0.41698434888
ACH-001391,-0.597491347615
ACH-001407,-0.44877739915
ACH-001408,-0.35057962996500003
ACH-001413,-0.566461429888
ACH-001430,-0.9194045833169999
ACH-001431,-0.548777829722
ACH-001450,-0.351710839177
ACH-001496,-0.303085966977
ACH-001500,-0.236313796164
ACH-001521,-0.247259531305
ACH-001523,-0.599492559943
ACH-001532,-0.363712169514
ACH-001536,-0.38450310369900004
ACH-001550,-0.407086315704
ACH-001552,-0.040384819885699995
ACH-001554,-0.279327869234
ACH-001645,-0.407545399377
ACH-001654,-0.308708362179
ACH-001715,-0.282425576193
ACH-001735,-0.337659893387
ACH-001736,-0.25777222290699997
ACH-001737,-0.34077503282300003
ACH-001740,-0.45226412811800004
ACH-001745,-0.462237017883
ACH-001750,-0.566481777031
ACH-001765,-0.31987444091899997
ACH-001956,-0.358660099296
ACH-001957,-0.49832426840300004
