,PPP2R5D (5528)
ACH-000004,-0.0789974305072
ACH-000007,-0.126913373534
ACH-000009,-0.161941556297
ACH-000011,0.000907450058272
ACH-000012,-0.218924165115
ACH-000013,-0.126410873354
ACH-000014,-0.0727922272134
ACH-000015,-0.00179520779937
ACH-000017,-0.152803209274
ACH-000018,-0.0508762925035
ACH-000019,0.0206349015083
ACH-000021,-0.11299423137299999
ACH-000022,-0.11021778211300001
ACH-000025,-0.30840581867600003
ACH-000028,-0.18135302276700002
ACH-000030,-0.0366615987721
ACH-000035,-0.17773981059500002
ACH-000036,0.00442728721315
ACH-000037,-0.0148038735947
ACH-000039,0.0371892881477
ACH-000040,0.025416208909
ACH-000041,-0.19729928195500002
ACH-000042,-0.239891814302
ACH-000045,-0.101264286954
ACH-000047,-0.127967722323
ACH-000052,0.09584622411139998
ACH-000053,0.0631863001755
ACH-000054,0.19550334576900003
ACH-000055,-0.22827135812
ACH-000060,-0.131131549938
ACH-000067,-0.39276628666999996
ACH-000070,-0.030677790084700004
ACH-000075,0.197802332771
ACH-000078,-0.17725993769499998
ACH-000082,-0.258812795345
ACH-000085,-0.0917761908225
ACH-000086,-0.135097557297
ACH-000087,-0.0791873041417
ACH-000092,0.0478234211005
ACH-000095,-0.014079284858600001
ACH-000097,-0.00045120370679699995
ACH-000098,-0.163037500779
ACH-000099,0.15721753693
ACH-000108,-0.0587728772355
ACH-000113,-0.0401998210633
ACH-000115,-0.26009090913800004
ACH-000116,0.104401424146
ACH-000118,-0.143785044243
ACH-000120,-0.104093244941
ACH-000123,-0.092930599987
ACH-000127,-0.28469325548
ACH-000128,-0.128068477994
ACH-000132,-0.08882875430670001
ACH-000133,-0.185675700365
ACH-000137,-0.0281132667502
ACH-000138,-0.132794493189
ACH-000142,0.0021415349849699997
ACH-000143,0.033777418464700004
ACH-000146,-0.027420146998400004
ACH-000148,0.0013944229536600001
ACH-000150,0.030163028535
ACH-000152,-0.0323348187975
ACH-000153,-0.0952700892262
ACH-000159,0.024193962209900003
ACH-000160,-0.159952353483
ACH-000163,-0.112001709086
ACH-000167,-0.25026100309599997
ACH-000168,-0.20292709556699998
ACH-000169,-0.296164345506
ACH-000178,0.0168304149184
ACH-000182,-0.19665932838599998
ACH-000183,-0.105125770745
ACH-000188,-0.12314679578400001
ACH-000189,-0.12940313561
ACH-000190,-0.0272908824714
ACH-000198,-0.0121247496545
ACH-000204,-0.187100034009
ACH-000206,0.0369278849311
ACH-000207,-0.13208664275499998
ACH-000211,0.0694898840802
ACH-000215,0.0407151451133
ACH-000221,-0.0478234612409
ACH-000222,-0.22820965343400001
ACH-000223,-0.26288533951799997
ACH-000226,0.07966774746689999
ACH-000227,-0.20391462894200002
ACH-000228,-0.19181893623399998
ACH-000231,-0.0596605701423
ACH-000232,-0.0327641429995
ACH-000233,-0.00229251531142
ACH-000234,0.0535530811695
ACH-000235,-0.161291335046
ACH-000237,-0.14377839252900002
ACH-000238,-0.119266876003
ACH-000243,0.00676127767862
ACH-000244,-0.092838975143
ACH-000246,-0.0794442522607
ACH-000248,-0.048833976495699996
ACH-000250,-0.587793329947
ACH-000251,-0.152836502835
ACH-000253,-0.0014386396715499999
ACH-000255,-0.0460305854161
ACH-000256,-0.166517184343
ACH-000257,-0.06818252921210001
ACH-000258,0.10264307673699999
ACH-000259,0.0116400167341
ACH-000260,0.0559222934176
ACH-000261,-0.0403982301958
ACH-000262,-0.135934776031
ACH-000263,-0.20324363751200003
ACH-000264,-0.14573526118799998
ACH-000265,-0.123534764221
ACH-000266,-0.09653243621850001
ACH-000272,-0.00509954054897
ACH-000273,-0.19456429284899998
ACH-000274,0.05209955841180001
ACH-000277,-0.21667572679299998
ACH-000278,-0.239734269284
ACH-000279,-0.194881860788
ACH-000280,-0.277776001922
ACH-000281,-0.05632902953840001
ACH-000288,-0.112550360712
ACH-000291,0.11867775089600001
ACH-000293,-0.19945671822900002
ACH-000294,0.14113955242999998
ACH-000295,-0.110705491044
ACH-000296,0.13946910427
ACH-000302,-0.0370620350275
ACH-000304,-0.0474772902898
ACH-000307,-0.0946331902693
ACH-000308,-0.036828329363099994
ACH-000310,-0.119092278144
ACH-000311,-0.0366748615007
ACH-000312,-0.120635094923
ACH-000315,0.06880565547550001
ACH-000316,-0.527428137708
ACH-000317,-0.179097461561
ACH-000318,0.0300778426895
ACH-000319,0.04504988857009999
ACH-000320,-0.291479444639
ACH-000322,0.0769212065784
ACH-000323,0.140358793379
ACH-000324,-0.0347187891189
ACH-000329,-0.22334786017799999
ACH-000330,-0.218264570927
ACH-000331,-0.105232917203
ACH-000332,-0.122413388351
ACH-000334,0.123153004854
ACH-000335,0.0931756451073
ACH-000336,-0.12259697011399999
ACH-000337,-0.195998705517
ACH-000339,-0.116939669758
ACH-000341,0.037499731948
ACH-000348,0.00167652483876
ACH-000350,-0.0495608791312
ACH-000352,-0.0980393047699
ACH-000356,-0.08934600654319999
ACH-000361,-0.123544711114
ACH-000362,-0.13380513334000002
ACH-000363,0.145534304446
ACH-000364,0.04122216072780001
ACH-000365,-0.05852504650769999
ACH-000366,-0.145240054471
ACH-000368,-0.167214940659
ACH-000374,-0.351354738626
ACH-000375,0.19160041062600003
ACH-000376,-0.0205268933037
ACH-000381,0.0088668487216
ACH-000383,-0.0467818352121
ACH-000387,-0.027311440186
ACH-000389,-0.0256703240062
ACH-000390,-0.08858118840269999
ACH-000393,-0.06823127573490001
ACH-000395,0.045723497035400004
ACH-000397,-0.12592183079299998
ACH-000401,-0.101765284538
ACH-000402,-0.05323279331999999
ACH-000403,0.0762765531774
ACH-000404,-0.00692568401205
ACH-000406,-0.111632761676
ACH-000407,-0.126413423046
ACH-000408,-0.291505182541
ACH-000410,0.00924967433131
ACH-000411,-0.13653991802100002
ACH-000414,-0.335284363579
ACH-000415,-0.263309857621
ACH-000416,-0.13592241024
ACH-000420,-0.0759972469068
ACH-000421,-0.0849373998268
ACH-000424,-0.0857073357388
ACH-000425,0.12375652294000002
ACH-000426,-0.173335811161
ACH-000427,-0.19116920422699998
ACH-000433,-0.24954162233000002
ACH-000436,-0.0433418692417
ACH-000444,-0.0361934649109
ACH-000445,0.105370427346
ACH-000448,-0.195645560585
ACH-000450,-0.308989352806
ACH-000452,-0.0323707771541
ACH-000454,-0.331392546033
ACH-000458,0.0177483460233
ACH-000459,0.306084310573
ACH-000460,-0.00354773347489
ACH-000461,-0.4184946025
ACH-000463,-0.046098406035400004
ACH-000464,-0.11991257673399999
ACH-000466,-0.12233709628799999
ACH-000467,0.0085077173044
ACH-000468,-0.057949561799
ACH-000469,-0.111995975109
ACH-000470,-0.08922334103039999
ACH-000471,-0.287507864073
ACH-000472,0.042347646433699995
ACH-000473,0.00714013095276
ACH-000475,-0.034736121545099995
ACH-000476,0.051147967953199994
ACH-000477,0.124775986472
ACH-000480,0.0722903915595
ACH-000481,-0.181797573718
ACH-000483,-0.016846503611
ACH-000484,-0.0825720195027
ACH-000485,-0.13379103801699999
ACH-000486,-0.071892311322
ACH-000487,-0.130564117978
ACH-000488,-0.04822607327740001
ACH-000490,-0.0630522025279
ACH-000491,-0.00610423426745
ACH-000495,-0.0177266110305
ACH-000496,-0.12735817785999998
ACH-000499,-0.0509912515086
ACH-000500,-0.541119653536
ACH-000502,-0.37500059342500003
ACH-000503,-0.211384539269
ACH-000505,-0.0298140291071
ACH-000507,0.09854578620210001
ACH-000510,-0.07521488148310002
ACH-000511,-0.0527507330509
ACH-000512,-0.288146698792
ACH-000516,0.062262318987600006
ACH-000517,-0.181505956434
ACH-000518,-0.230544144477
ACH-000520,-0.262393224393
ACH-000521,0.0337888772555
ACH-000522,0.013739569194700001
ACH-000524,-0.10755609615700001
ACH-000527,0.058412635173899996
ACH-000528,-0.00429934405156
ACH-000537,-0.013294983953
ACH-000541,-0.028830509828
ACH-000542,-0.0487412038145
ACH-000544,-0.31473855791
ACH-000545,-0.113267858188
ACH-000547,-0.129905719747
ACH-000548,-0.12389544814000002
ACH-000549,-0.243933811868
ACH-000550,-0.13351117792300002
ACH-000552,-0.120185990347
ACH-000556,-0.0411360473162
ACH-000557,0.026886368840099997
ACH-000570,0.044523911736599996
ACH-000571,-0.10067713421499999
ACH-000573,0.056232833126400004
ACH-000576,-0.0215870035586
ACH-000580,0.0147285767909
ACH-000584,0.0111944412052
ACH-000585,-0.086844788797
ACH-000588,-0.054479291586499994
ACH-000589,-0.04765062821069999
ACH-000591,-0.10537926956700001
ACH-000593,-0.0488294847236
ACH-000600,0.0550668185526
ACH-000601,-0.014893477027799999
ACH-000604,0.235027674028
ACH-000605,0.058582531883899995
ACH-000606,-0.174371609452
ACH-000608,0.005002515040859999
ACH-000614,0.269817220197
ACH-000616,0.08355050793060001
ACH-000618,-0.25642267501
ACH-000619,-0.236155699867
ACH-000620,0.214201496263
ACH-000621,-0.35421677938100005
ACH-000622,-0.0374149995656
ACH-000623,-0.12299981127000001
ACH-000624,-0.0997402380545
ACH-000627,-0.08508809836629999
ACH-000630,-0.130729875409
ACH-000632,0.132547871272
ACH-000633,-0.0506311259396
ACH-000637,-0.0250278230964
ACH-000638,-0.18995864612900001
ACH-000646,-0.042782870342699994
ACH-000647,-0.030093907883799998
ACH-000648,0.0328506358324
ACH-000649,-0.138937578131
ACH-000651,-0.0308427055337
ACH-000652,-0.0733506024142
ACH-000653,-0.456249745457
ACH-000657,-0.125433957167
ACH-000658,-0.15184396583100002
ACH-000661,0.059525134894000006
ACH-000662,-0.241847526017
ACH-000663,0.181883597279
ACH-000665,-0.169864435439
ACH-000671,-0.0909334994451
ACH-000673,-0.188238103619
ACH-000676,-0.00573422196981
ACH-000677,0.09736534042850001
ACH-000681,0.0267929644582
ACH-000682,-0.22543257939800002
ACH-000683,-0.0343984137927
ACH-000684,0.059975197008400004
ACH-000688,-0.275799406039
ACH-000693,-0.0918189445385
ACH-000694,-0.13367939014
ACH-000695,-0.26261813304299997
ACH-000696,-0.067931447869
ACH-000697,-0.09988677058430001
ACH-000699,-0.06061587533480001
ACH-000701,-0.0654404621473
ACH-000706,-0.09913166802760001
ACH-000711,-0.231301110847
ACH-000713,-0.204690159885
ACH-000714,-0.24557147981400002
ACH-000718,-0.0964584661325
ACH-000720,-0.162114173571
ACH-000721,-0.28583639466
ACH-000724,0.11134349086300001
ACH-000725,-0.057436631080599994
ACH-000732,0.0952081523827
ACH-000734,-0.265128290912
ACH-000735,-0.0556545995655
ACH-000736,-0.305995100306
ACH-000738,-0.08852356640900001
ACH-000746,-0.164396644771
ACH-000747,0.021633963425900002
ACH-000748,0.07173786818469999
ACH-000753,-0.166782381595
ACH-000756,-0.0528397773773
ACH-000757,-0.0424232357016
ACH-000758,-0.0009244685199889999
ACH-000760,-0.05040094276459999
ACH-000763,-0.16929587760099998
ACH-000764,-0.519427919425
ACH-000765,-0.140135896411
ACH-000766,-0.379648648368
ACH-000767,-0.038323877513599995
ACH-000768,-0.191646873728
ACH-000769,-0.044630340674400006
ACH-000770,-0.0145563807797
ACH-000771,-0.16981787562399997
ACH-000773,0.06626521001619999
ACH-000776,-0.011244997319
ACH-000777,-0.170667135786
ACH-000778,-0.271370605117
ACH-000781,-0.10318566601700001
ACH-000782,0.0169735816535
ACH-000783,-0.0663344404013
ACH-000784,-0.10210649354599999
ACH-000785,-0.224712173187
ACH-000787,-0.16454803149
ACH-000788,0.0675832306749
ACH-000791,-0.24390578133299998
ACH-000792,-0.20955846197500003
ACH-000794,-0.004393624815960001
ACH-000796,-0.0194508590998
ACH-000799,-0.0272585249157
ACH-000800,-0.0887420916143
ACH-000802,-0.162291835972
ACH-000804,-0.0048846176008
ACH-000805,-0.0763735406285
ACH-000809,-0.0537781977786
ACH-000810,-0.277492712679
ACH-000811,-0.244812503213
ACH-000817,-0.19670852431699998
ACH-000819,-0.00486099849311
ACH-000820,0.216184270559
ACH-000821,0.15972141707499998
ACH-000822,0.09006511102160002
ACH-000823,-0.0760078880677
ACH-000824,-0.007305554862779999
ACH-000827,-0.163700079602
ACH-000829,-0.0357220441104
ACH-000831,-0.227918967827
ACH-000832,-0.301450220606
ACH-000833,0.07502151552939999
ACH-000834,-0.0868762415181
ACH-000835,0.108849521489
ACH-000836,-0.159423922302
ACH-000837,-0.23191738737599998
ACH-000838,-0.055824740572100004
ACH-000839,-0.19182422867600002
ACH-000840,-0.21202540335700001
ACH-000841,-0.278816374383
ACH-000843,0.007439412448890001
ACH-000846,-0.0837379372852
ACH-000847,-0.084289768417
ACH-000848,-0.216485359305
ACH-000849,0.055291291514599994
ACH-000851,-0.051025849408099996
ACH-000855,0.117115894437
ACH-000856,-0.0902905720299
ACH-000858,0.0904064790513
ACH-000859,-0.10759789567099999
ACH-000861,-0.06527664994230001
ACH-000862,-0.15564761819599998
ACH-000865,0.007302214984789999
ACH-000866,-0.00959581166545
ACH-000867,-0.04815891057
ACH-000869,-0.19729758295699998
ACH-000872,0.100454693049
ACH-000873,-0.151516384421
ACH-000876,-0.0637544408991
ACH-000878,-0.42294027810699997
ACH-000880,0.0728918959859
ACH-000881,-0.00369381525657
ACH-000882,0.208521547205
ACH-000884,0.132033494102
ACH-000885,-0.18462423970199998
ACH-000887,0.103558078918
ACH-000888,-0.165445309597
ACH-000889,-0.195925038794
ACH-000890,0.116472493499
ACH-000896,0.11444243550899999
ACH-000898,-0.075693091535
ACH-000900,-0.137435128731
ACH-000901,-0.0597743186305
ACH-000905,-0.09580771834969999
ACH-000906,-0.21265440458
ACH-000907,0.0742312716952
ACH-000910,0.026154689395
ACH-000911,-0.125795534995
ACH-000912,-0.0477590317064
ACH-000913,-0.0630606453965
ACH-000915,-0.0367482537491
ACH-000916,-0.0653258612365
ACH-000917,-0.166971238944
ACH-000921,-0.0536353915262
ACH-000924,-0.071980451124
ACH-000926,-0.0333520472202
ACH-000928,-0.205231685075
ACH-000929,-0.0382069456873
ACH-000932,0.035869006470499995
ACH-000935,0.12008325342800001
ACH-000936,-0.106302381842
ACH-000937,-0.0995094304702
ACH-000938,0.134030588354
ACH-000939,-0.0384097981967
ACH-000941,-0.17643978696600002
ACH-000943,0.0161655356471
ACH-000946,-0.0583934339876
ACH-000947,-0.00288415307142
ACH-000948,-0.0269274586481
ACH-000950,0.0514689882383
ACH-000953,-0.106367210273
ACH-000957,-0.00822238399941
ACH-000958,-0.0376414054124
ACH-000960,-0.044337969884199996
ACH-000963,0.07114655508449999
ACH-000968,0.159958043795
ACH-000969,-0.021761300702
ACH-000973,-0.18975697202999997
ACH-000974,-0.16446767564099998
ACH-000975,-0.271229428376
ACH-000976,-0.06963518340080001
ACH-000978,-0.309907048039
ACH-000980,-0.0818858667401
ACH-000984,0.0993927110482
ACH-000986,-0.0676240259808
ACH-000988,-0.00057766186748
ACH-000993,-0.026409854138099997
ACH-000994,-0.049378264895900005
ACH-000996,0.011972737843500001
ACH-001001,-0.115077784766
ACH-001020,-0.0492126046062
ACH-001028,-0.053393082323900005
ACH-001031,-0.143288341954
ACH-001038,0.0837861815113
ACH-001048,-0.214616629158
ACH-001050,0.125690152752
