,EFNA4 (1945)
ACH-000004,-0.0889016452451
ACH-000007,-0.0293258790608
ACH-000009,-0.35618341873899995
ACH-000011,-0.232333262086
ACH-000012,-0.229915383103
ACH-000013,-0.116276973827
ACH-000014,-0.166515161741
ACH-000015,-0.184864771974
ACH-000017,-0.018293606301
ACH-000018,-0.11417860470300001
ACH-000019,-0.137884114986
ACH-000021,-0.273852355912
ACH-000022,-0.09088516087880001
ACH-000025,-0.30767231984099996
ACH-000028,-0.264321266221
ACH-000030,-0.246660814901
ACH-000035,-0.25647159550799997
ACH-000036,-0.287102541451
ACH-000037,-0.44826530851499996
ACH-000039,-0.180844326102
ACH-000040,-0.0885321511118
ACH-000041,-0.024910384363000002
ACH-000042,-0.13649857790300002
ACH-000045,-0.203057145579
ACH-000047,-0.229711129705
ACH-000052,-0.166149558523
ACH-000053,-0.160378889068
ACH-000054,-0.21598880212299998
ACH-000055,-0.273178248964
ACH-000060,-0.10626137252999998
ACH-000067,-0.154365106786
ACH-000070,-0.20117991453899997
ACH-000075,-0.149339654961
ACH-000078,-0.329622662086
ACH-000082,-0.24318563981999997
ACH-000085,-0.107653915186
ACH-000086,-0.361757833908
ACH-000087,-0.0357364570065
ACH-000092,-0.21956875277600002
ACH-000095,-0.24190403129500002
ACH-000097,-0.13856309670800002
ACH-000098,-0.24667072129999998
ACH-000099,-0.155739913259
ACH-000108,-0.198086822137
ACH-000113,-0.24229085858399999
ACH-000115,-0.0416853957185
ACH-000116,-0.187459252273
ACH-000118,-0.151634125825
ACH-000120,-0.174752376404
ACH-000123,-0.162389175266
ACH-000127,-0.241601426412
ACH-000128,-0.268200495299
ACH-000132,-0.12080036372000001
ACH-000133,-0.151533719649
ACH-000137,-0.552806208399
ACH-000138,-0.310212322159
ACH-000142,-0.386504381021
ACH-000143,-0.278758655085
ACH-000146,-0.174192140728
ACH-000148,-0.177317865885
ACH-000150,-0.09839833252039999
ACH-000152,-0.122600480348
ACH-000153,-0.402648274915
ACH-000159,-0.282023998757
ACH-000160,-0.0655476477004
ACH-000163,-0.21313650850699997
ACH-000167,-0.101639477503
ACH-000168,-0.15163571052400002
ACH-000169,-0.163754915621
