,TMIGD1 (388364)
ACH-000310,-0.41528238505599996
ACH-000311,-0.312946075235
ACH-000312,-0.170529604654
ACH-000315,-0.19165313295800002
ACH-000316,-0.274094588288
ACH-000317,-0.4161042182
ACH-000318,-0.311582137258
ACH-000319,-0.173460529309
ACH-000320,-0.287017184004
ACH-000322,-0.230672724549
ACH-000323,-0.159722392513
ACH-000324,-0.19206469100600002
ACH-000329,-0.101657115582
ACH-000330,-0.24949871296300002
ACH-000331,-0.13751334432600001
ACH-000332,-0.14920920721
ACH-000334,-0.148789700903
ACH-000335,-0.09131318282630001
ACH-000336,-0.103883245451
ACH-000337,-0.363049214605
ACH-000339,-0.139305020134
ACH-000341,-0.223302896893
ACH-000348,-0.30723525104000005
ACH-000350,-0.47022803738200003
ACH-000352,-0.0250531849229
ACH-000356,-0.238235763948
ACH-000361,-0.330856362673
ACH-000362,-0.14290836417400002
ACH-000363,-0.22711799723700002
ACH-000364,-0.157808144087
ACH-000365,-0.294074647344
ACH-000366,-0.240032152828
ACH-000368,-0.040426603461
ACH-000374,-0.180515743322
ACH-000375,-0.526325046728
ACH-000376,-0.00658376679303
ACH-000381,-0.282664105003
ACH-000383,-0.2762907194
ACH-000387,-0.108692517424
ACH-000389,-0.142166549757
ACH-000390,-0.182638144707
ACH-000393,0.009417049842169999
ACH-000395,0.0041988060838
ACH-000397,0.06269618280559999
ACH-000401,-0.151048413612
ACH-000402,-0.188462893411
ACH-000403,-0.23525498433400002
ACH-000404,-0.207033392794
ACH-000406,-0.12404287246099999
ACH-000407,-0.17753744461800003
ACH-000408,-0.454141492438
ACH-000410,-0.08210485948710002
ACH-000411,-0.19195837655900003
ACH-000414,-0.217472780165
ACH-000415,-0.430830013881
ACH-000416,-0.429675160986
ACH-000420,-0.09664923766380001
ACH-000421,-0.27634684288100003
ACH-000424,-0.139863704412
ACH-000425,-0.13756923500499998
ACH-000426,-0.29532867562
ACH-000427,-0.262786807157
ACH-000433,0.0103057172223
ACH-000436,-0.482444427685
ACH-000444,-0.182292210011
ACH-000445,-0.267717368876
ACH-000448,-0.164962374989
ACH-000450,-0.164597993443
ACH-000452,-0.131240146693
ACH-000454,-0.016756919138200002
ACH-000458,-0.257287541014
ACH-000459,-0.0297884520118
ACH-000460,-0.0821120473912
ACH-000461,-0.17003798342700002
ACH-000463,-0.169614014234
ACH-000464,-0.0721582239915
ACH-000466,-0.14870021967900002
ACH-000467,-0.249462927425
ACH-000468,-0.42848762550999997
ACH-000469,-0.16501057344
ACH-000470,-0.236200721242
ACH-000471,-0.046745575257
ACH-000472,-0.23944427949000002
ACH-000473,-0.147464111664
ACH-000475,-0.13628339441
ACH-000476,-0.29545931901
ACH-000477,-0.187676635121
ACH-000480,-0.133283940703
ACH-000481,-0.16390900702400002
ACH-000483,-0.248120472678
ACH-000484,-0.359086512377
ACH-000485,-0.00027354258015299996
ACH-000486,-0.22931411383900002
ACH-000487,-0.005438467672859999
ACH-000488,-0.144983194121
ACH-000490,-0.40067462351899996
ACH-000491,-0.222370359588
ACH-000495,-0.257420859163
ACH-000496,-0.147058799577
ACH-000499,-0.18230688245700002
ACH-000500,0.284478028824
ACH-000502,-0.083266686487
ACH-000503,-0.18427499738699998
ACH-000505,-0.18903964683200003
ACH-000507,-0.324606055986
ACH-000510,-0.238134924104
ACH-000511,-0.129363814953
ACH-000512,0.019774248020999998
ACH-000516,-0.28963870013099996
ACH-000517,-0.089167376686
ACH-000518,-0.142844377254
ACH-000520,-0.195247844555
ACH-000521,-0.341556541377
ACH-000522,-0.211620950752
ACH-000524,-0.218683129901
ACH-000527,-0.213451626898
ACH-000528,-0.050672959575300006
ACH-000537,-0.31056177441599997
ACH-000541,0.118412562409
ACH-000542,-0.0123619315643
ACH-000544,-0.313313525365
ACH-000545,-0.229964255765
ACH-000547,0.00021964862274499999
ACH-000548,-0.242596039036
ACH-000549,-0.0934478546809
ACH-000550,-0.0998495007129
ACH-000552,-0.280596863366
ACH-000556,-0.381554501017
ACH-000557,-0.199230512214
ACH-000570,-0.12150594768100001
ACH-000571,0.00056780483167
ACH-000573,-0.169046223469
ACH-000576,-0.06835673713769999
ACH-000580,-0.27953998083
ACH-000584,-0.0884145540913
ACH-000585,-0.0573624474839
ACH-000588,-0.09602434844879999
ACH-000589,-0.166683742
ACH-000591,0.060857261293199995
ACH-000593,-0.20300911978
ACH-000600,-0.229185409945
ACH-000601,-0.100582268169
ACH-000604,-0.190890780112
ACH-000605,-0.19537858133699998
ACH-000606,-0.281393746434
ACH-000608,-0.17742827083
ACH-000614,0.054720476184
ACH-000616,-0.285983260649
ACH-000618,-0.240628286948
ACH-000619,-0.20636041808400002
ACH-000620,-0.0818631748951
ACH-000621,-0.20552748035799998
ACH-000622,-0.06344083739419999
ACH-000623,-0.13345504277200002
ACH-000624,-0.10082398512900001
ACH-000627,-0.104307496631
ACH-000630,-0.206398010703
ACH-000632,-0.056254281288700005
ACH-000633,0.016592393519
ACH-000637,-0.20505029865899999
ACH-000638,-0.130010995641
ACH-000646,-0.35421054536200003
ACH-000647,-0.342727731068
ACH-000648,-0.15291409523
ACH-000649,-0.172948118929
ACH-000651,-0.11283058365
ACH-000652,-0.0767767187062
ACH-000653,0.0219780186681
ACH-000657,-0.17323105263900002
ACH-000658,-0.144838941338
ACH-000661,-0.15323679520300001
ACH-000662,-0.07177206752410001
ACH-000663,-0.176660367764
ACH-000665,-0.166052129007
ACH-000671,-0.312111450206
ACH-000673,-0.147588310233
ACH-000676,-0.24384113116
ACH-000677,-0.108022812724
ACH-000681,-0.316841429178
ACH-000682,-0.37409189733000003
ACH-000683,-0.018170999845599996
ACH-000684,-0.280988916678
ACH-000688,-0.378955910084
ACH-000693,-0.187256812032
ACH-000694,-0.17523792829100002
ACH-000695,-0.09624311422769999
ACH-000696,-0.16778736349
ACH-000697,-0.192406138424
ACH-000699,-0.07434929199950001
ACH-000701,0.132607388492
ACH-000706,-0.32297572641600003
ACH-000711,-0.20451316459000002
ACH-000713,-0.286845413419
ACH-000714,0.027249680285900003
ACH-000718,-0.157523410862
ACH-000720,-0.0974761648375
ACH-000721,-0.321457828288
ACH-000724,-0.126568108829
ACH-000725,-0.471997416091
ACH-000732,-0.49115556668300003
ACH-000734,0.026025332310700002
ACH-000735,-0.150516578639
ACH-000736,-0.07808253364310001
ACH-000738,-0.103233711884
ACH-000746,-0.266857105091
ACH-000747,-0.529762470961
ACH-000748,0.0127817236824
ACH-000753,-0.0757379181774
ACH-000756,-0.27126889152100003
ACH-000757,-0.0737769967942
ACH-000758,-0.36477055865900004
ACH-000760,0.00437441312337
ACH-000763,-0.12619487881799998
ACH-000764,-0.6732765986910001
ACH-000765,0.000815176923046
ACH-000766,-0.119326296533
ACH-000767,-0.15640190094599998
ACH-000768,-0.260292096856
ACH-000769,-0.5071363293550001
ACH-000770,-0.227866414292
ACH-000771,-0.18928140292399998
ACH-000773,-0.291531088369
ACH-000776,-0.124253799485
ACH-000777,-0.17347003547200002
ACH-000778,-0.31745238482099997
ACH-000781,-0.19411534503400002
ACH-000782,-0.0516520206282
ACH-000783,-0.013355258641
ACH-000784,-0.19607556468100001
ACH-000785,-0.289176811587
ACH-000787,-0.144590656549
ACH-000788,-0.161160245748
ACH-000791,-0.34521312679
ACH-000792,-0.20331042530299998
ACH-000794,-0.372510790073
ACH-000796,-0.142392965227
ACH-000799,-0.19778072196600002
ACH-000800,-0.313377253628
ACH-000802,-0.373423930643
ACH-000804,-0.38404505851
ACH-000805,-0.23028698638300002
ACH-000809,-0.237042301188
ACH-000810,-0.49688626928400004
ACH-000811,-0.21376490220199998
ACH-000817,-0.210150243824
ACH-000819,0.00629311128745
ACH-000820,-0.493527080178
ACH-000821,-0.366152977785
ACH-000822,-0.301802789407
ACH-000823,-0.08350801036830001
ACH-000824,-0.054710610202099996
ACH-000827,-0.0566494388371
ACH-000829,-0.0688276338952
ACH-000831,-0.217041798736
ACH-000832,-0.305979451715
ACH-000833,-0.0604287643264
ACH-000834,-0.14639764335
ACH-000835,-0.102985745207
ACH-000836,-0.177354567962
ACH-000837,-0.36839338927799997
ACH-000838,-0.502502641285
ACH-000839,-0.157276867226
ACH-000840,-0.39643016386200003
ACH-000841,-0.38904009574299997
ACH-000843,-0.22496508220400002
ACH-000846,-0.218330412526
ACH-000847,-0.301985035339
ACH-000848,-0.345552007511
ACH-000849,-0.202730656389
ACH-000851,-0.123460063454
ACH-000855,0.026865846812
ACH-000856,-0.26749375552099997
ACH-000858,-0.105738627414
ACH-000859,-0.19808567064899998
ACH-000861,-0.09222830978
ACH-000862,-0.176561866138
ACH-000865,0.0197083514328
ACH-000866,-0.16618145289300001
ACH-000867,-0.148932828283
ACH-000869,-0.0534518579495
ACH-000872,-0.20027545718400003
ACH-000873,-0.259195497462
ACH-000876,-0.166791434506
ACH-000878,0.515546207322
ACH-000880,0.193935005617
ACH-000881,-0.13060409121799998
ACH-000882,-0.0665515850118
ACH-000884,-0.222061062328
ACH-000885,-0.312503478349
ACH-000887,-0.226895728073
ACH-000888,-0.165918404303
ACH-000889,-0.10328591561799999
ACH-000890,-0.17403254965999998
ACH-000896,-0.188033442482
ACH-000898,0.0236430856624
ACH-000900,-0.322547962774
ACH-000901,-0.134820179793
ACH-000905,-0.155279984761
ACH-000906,-0.10329917639000001
ACH-000907,0.0301175233979
ACH-000910,-0.143659388198
ACH-000911,-0.214799716779
ACH-000912,-0.247171042245
ACH-000913,-0.18743835030499997
ACH-000915,-0.09518575014019999
ACH-000916,0.270608092523
ACH-000917,-0.21633483657299998
ACH-000921,-0.267002935543
ACH-000924,-0.189374931204
ACH-000926,-0.35682755978200004
ACH-000928,-0.219494295099
ACH-000929,-0.0641098571452
ACH-000932,-0.230628877527
ACH-000935,-0.135832466713
ACH-000936,-0.171392086054
ACH-000937,-0.104550524815
ACH-000938,-0.269833577024
ACH-000939,-0.127634590242
ACH-000941,-0.12171029615800001
ACH-000943,-0.18833136442600001
ACH-000946,-0.144880040321
ACH-000947,-0.115913906832
ACH-000948,-0.202315791575
ACH-000950,-0.028972360091
ACH-000953,-0.0502856571316
ACH-000957,-0.11778509903300001
ACH-000958,-0.170428476921
ACH-000960,-0.16121432361500002
ACH-000963,-0.26468765680399997
ACH-000968,-0.43584116388000005
ACH-000969,-0.303890590427
ACH-000973,-0.187161347368
ACH-000974,-0.129769662033
ACH-000975,-0.172216105511
ACH-000976,-0.144317444452
ACH-000978,0.0948023876124
ACH-000980,-0.109746074932
ACH-000984,-0.317195700065
ACH-000986,-0.3462106175
ACH-000988,-0.337258971633
ACH-000993,-0.517402390493
ACH-000994,-0.18926281289900002
ACH-000996,-0.00961924099496
ACH-001001,-0.164312092156
ACH-001020,-0.129901161826
ACH-001028,-0.11745939235200001
ACH-001031,-0.116751684056
ACH-001038,-0.183629536353
ACH-001048,-0.37126925866300003
ACH-001050,-0.200457279278
ACH-001053,-0.297614872862
ACH-001054,-0.360513370679
ACH-001061,-0.138203382781
ACH-001067,-0.258671108127
ACH-001075,-0.171719200564
ACH-001096,0.0415175710891
ACH-001128,-0.152811872939
ACH-001134,-0.632550347266
ACH-001151,-0.09605731218630001
ACH-001163,-0.411732443408
ACH-001164,-0.217366735076
ACH-001173,-0.232311470046
ACH-001183,-0.140343823648
ACH-001184,-0.15809443404999998
ACH-001190,-0.0629495694731
ACH-001192,-0.153280422266
ACH-001193,-0.07107468612369999
ACH-001196,-0.00761703096659
ACH-001197,-0.393988327914
ACH-001205,-0.22048103179099998
ACH-001211,-0.22580909611699998
ACH-001212,-0.132640862726
ACH-001228,-0.167346311906
ACH-001232,-0.331322008878
ACH-001239,-0.285500467373
ACH-001274,-0.33387402825999996
ACH-001275,-0.295801811939
ACH-001277,-0.0367490724053
ACH-001278,-0.199718241036
ACH-001280,-0.0136535820493
ACH-001283,-0.0553281930166
ACH-001289,-0.0681209003613
ACH-001295,-0.281169364362
ACH-001300,-0.303347750833
ACH-001301,-0.45161961435099995
ACH-001302,-0.215344876077
ACH-001303,-0.00929405733093
ACH-001306,-0.0511733173365
ACH-001318,-0.294342022243
ACH-001322,-0.223509636398
ACH-001328,-0.177491269806
ACH-001332,0.17399162634100002
ACH-001333,-0.519780583285
ACH-001336,-0.0643565528487
ACH-001340,-0.181626452146
ACH-001346,-0.43808379876000003
ACH-001353,-0.16017660085000002
ACH-001354,-0.293461940726
ACH-001367,-0.325082719357
ACH-001368,-0.296880028428
ACH-001374,-0.195250183387
ACH-001375,0.0518199238402
ACH-001377,-0.188533010748
ACH-001380,-0.159363802456
ACH-001391,-0.219324065237
ACH-001407,-0.08393118217810001
ACH-001408,-0.295066826426
ACH-001413,-0.055171278810199995
ACH-001430,0.10986480168099999
ACH-001431,-0.283703044142
ACH-001450,-0.365051550203
ACH-001496,-0.010740835663700002
ACH-001500,-0.07422288526580001
ACH-001521,-0.366372603226
ACH-001523,-0.313096311053
ACH-001532,-0.0473015780239
ACH-001536,-0.30517658223
ACH-001550,-0.206799582771
ACH-001552,0.035745920862699995
ACH-001554,-0.224868768308
ACH-001645,-0.136462550797
ACH-001654,-0.18169275515500002
ACH-001715,0.15297172264699999
ACH-001735,-0.144279190439
ACH-001736,-0.268069889149
ACH-001737,-0.0380189566947
ACH-001740,0.0436148542902
ACH-001745,-0.129625900791
ACH-001750,-0.197136704481
ACH-001765,-0.132473272664
ACH-001956,-0.08562887443510002
ACH-001957,-0.236807159179
