,POLR1E (64425)
ACH-000662,-1.22866948925
ACH-000663,-1.55190181682
ACH-000665,-1.1524504749
ACH-000671,-0.876729593812
ACH-000673,-1.0787884004100001
ACH-000676,-1.26607597361
ACH-000677,-1.1628790777200002
ACH-000681,-1.0233991555
ACH-000682,-1.13915669702
ACH-000683,-0.907427167403
ACH-000684,-1.37507418859
ACH-000688,-0.968867351035
ACH-000693,-1.29342239378
ACH-000694,-1.1776569027700001
ACH-000695,-0.9804666869750001
ACH-000696,-0.977330399991
ACH-000697,-1.01602743733
ACH-000699,-0.7282903530429999
ACH-000701,-1.3585624704600001
ACH-000706,-0.806348408726
ACH-000711,-1.0297338115799999
ACH-000713,-0.9339651024760001
ACH-000714,-0.7775083153069999
ACH-000718,-1.13766601839
ACH-000720,-0.515650409202
ACH-000721,-1.14918967942
ACH-000724,-0.774010229877
ACH-000725,-0.60438252315
ACH-000732,-0.998594887947
ACH-000734,-1.1790514612899998
ACH-000735,-1.0111848875799998
ACH-000736,-0.751731226461
ACH-000738,-1.10986975442
ACH-000746,-1.0099781646500001
ACH-000747,-1.05735778575
ACH-000748,-1.20479843939
ACH-000753,-1.02857660623
ACH-000756,-0.9051599108700001
ACH-000757,-1.5646186480200002
ACH-000758,-0.9166741165060001
ACH-000760,-1.02690160818
ACH-000763,-0.8902288648090001
ACH-000764,-1.10353351216
ACH-000765,-1.1122208769
ACH-000766,-1.22113740804
ACH-000767,-0.659034461767
ACH-000768,-0.7518225299429999
ACH-000769,-0.75297056418
ACH-000770,-1.06417760786
ACH-000771,-1.06461840485
ACH-000773,-1.1040641464299998
ACH-000776,-0.936187305784
ACH-000777,-1.02267131813
ACH-000778,-0.6997277613869999
ACH-000781,-1.0484799008299999
ACH-000782,-0.97152750061
ACH-000783,-0.44825094685500005
ACH-000784,-1.01822929855
ACH-000785,-0.794208621139
ACH-000787,-0.9702943472050001
ACH-000788,-0.769589783203
ACH-000791,-1.0543001261700002
ACH-000792,-1.09343021981
ACH-000794,-0.95326348838
ACH-000796,-0.9872544993539999
ACH-000799,-1.02622587234
ACH-000800,-1.13451980012
ACH-000802,-1.33848421831
ACH-000804,-0.8694841971259999
ACH-000805,-0.9441623633570001
ACH-000809,-1.07413487741
ACH-000810,-1.27686091893
ACH-000811,-1.0125906381899998
ACH-000817,-0.7739851520309999
ACH-000819,-1.09377408454
ACH-000820,-1.0541402272700002
ACH-000821,-1.0564538115
ACH-000822,-0.39020093759499996
ACH-000823,-1.22724790691
ACH-000824,-1.03292130699
ACH-000827,-1.0336591562000002
ACH-000829,-1.06227709705
ACH-000831,-0.843570381808
ACH-000832,-0.995606918089
ACH-000833,-0.9073285781139999
ACH-000834,-1.17262583267
ACH-000835,-1.14716620897
ACH-000836,-1.06457524809
ACH-000837,-1.23560153862
ACH-000838,-0.895561910807
ACH-000839,-1.3198268877700001
ACH-000840,-1.1156334589399999
ACH-000841,-1.38386866118
ACH-000843,-1.18700515649
ACH-000846,-0.9462792303669999
ACH-000847,-1.2301792905
ACH-000848,-1.13780339985
ACH-000849,-1.00659045479
ACH-000851,-1.24247900143
ACH-000855,-1.34724228811
ACH-000856,-1.2036091311
ACH-000858,-0.91885472982
ACH-000859,-1.0621125725700002
ACH-000861,-0.957133224012
ACH-000862,-0.8383854813070001
ACH-000865,-1.03250481226
ACH-000866,-0.559006019772
ACH-000867,-0.5072525524979999
ACH-000869,-0.733262695434
ACH-000872,-1.19824511154
ACH-000873,-1.0138969008399998
ACH-000876,-0.945588513859
ACH-000878,-1.0345081077399998
ACH-000880,-1.11199462472
ACH-000881,-1.03817843766
ACH-000882,-0.945122410692
ACH-000884,-0.812701318652
ACH-000885,-1.0779942297399998
ACH-000887,-1.2335189588700002
ACH-000888,-0.556317885022
ACH-000889,-0.749979377942
ACH-000890,-1.37520023993
ACH-000896,-0.970892134953
ACH-000898,-1.04818936735
ACH-000900,-1.0321355057200001
ACH-000901,-1.16476274076
ACH-000905,-0.8954639685299999
ACH-000906,-1.04236493241
ACH-000907,-1.05262021045
ACH-000910,-0.902926551999
ACH-000911,-0.9771403596170001
ACH-000912,-1.02004561575
ACH-000913,-0.9089308207950001
ACH-000915,-0.6050087551600001
ACH-000916,-0.6593415583169999
ACH-000917,-1.22514071689
ACH-000921,-1.0039862939700002
ACH-000924,-0.909327926164
ACH-000926,-0.9386528491859999
ACH-000928,-1.19230022963
ACH-000929,-0.985688050672
ACH-000932,-1.03621386997
ACH-000935,-1.01297269246
ACH-000936,-1.05641440809
ACH-000937,-1.06285302053
ACH-000938,-0.983681126619
ACH-000939,-0.700614464595
ACH-000941,-0.433423145417
ACH-000943,-1.0995890077200001
ACH-000946,-1.05151852213
ACH-000947,-1.07460889835
ACH-000948,-0.9346556092739999
ACH-000950,-1.2066048629200001
ACH-000953,-0.819562934973
ACH-000957,-1.16994929931
ACH-000958,-1.10928201325
ACH-000960,-0.909668964116
ACH-000963,-1.3278300145100002
ACH-000968,-0.935722515174
ACH-000969,-0.4192632426199999
ACH-000973,-1.0482113055
ACH-000974,-0.9968057368209999
ACH-000975,-0.875592828602
ACH-000976,-0.987220709649
ACH-000978,-0.691516100597
ACH-000980,-0.701971118272
ACH-000984,-0.9377720633159999
ACH-000986,-1.0759048548299999
ACH-000988,-0.905363364591
ACH-000993,-0.988443016973
ACH-000994,-0.667134104537
ACH-000996,-1.1006960096
ACH-001001,-0.650956070854
ACH-001020,-1.10241369967
ACH-001028,-1.1083516077600002
ACH-001031,-1.3073171045999998
ACH-001038,-0.540712838827
ACH-001048,-0.833062765368
ACH-001050,-1.03869102013
ACH-001053,-0.9596728405930001
ACH-001054,-1.03707659495
ACH-001061,-0.824703307562
ACH-001067,-0.987850534088
ACH-001075,-1.1196081482200002
ACH-001096,-1.0050190101
ACH-001128,-1.1232987184299998
ACH-001134,-1.08519600547
ACH-001151,-0.784608530248
ACH-001163,-0.997658889604
ACH-001164,-0.7978355823219999
ACH-001173,-0.863118529087
ACH-001183,-1.03216130689
ACH-001184,-0.871370077409
ACH-001190,-0.612208827474
ACH-001192,-0.648524181816
ACH-001193,-1.15374118098
ACH-001196,-0.843958771437
ACH-001197,-0.8765024024089999
ACH-001205,-0.97221074798
ACH-001211,-1.0909186535100002
ACH-001212,-1.28513526441
ACH-001228,-0.5699372939540001
ACH-001232,-1.1496264195299999
ACH-001239,-1.01757084309
ACH-001274,-0.868858797841
ACH-001275,-0.902415504542
ACH-001277,-0.787444852298
ACH-001278,-1.0578349263299998
ACH-001280,-0.5164541492220001
ACH-001283,-0.637972137691
ACH-001289,-1.1375287682100002
ACH-001295,-0.768189814666
ACH-001300,-0.79451544103
ACH-001301,-0.971294185735
ACH-001302,-1.0450652935200002
ACH-001303,-0.892175955677
ACH-001306,-0.905937538405
ACH-001318,-0.7436846934029999
ACH-001322,-0.920170489308
ACH-001328,-0.983241371691
ACH-001332,-1.0768204445899998
ACH-001333,-1.1185589254100001
ACH-001336,-0.9806396368089999
ACH-001340,-1.0554285429
ACH-001346,-1.31819675552
ACH-001353,-0.814535376955
ACH-001354,-0.458851179545
ACH-001367,-1.22555685036
ACH-001368,-1.10407845582
ACH-001374,-1.22482285036
ACH-001375,-1.0152937522399998
ACH-001377,-1.045482994
ACH-001380,-1.0948985472700001
ACH-001391,-0.501148732511
ACH-001407,-1.04513463565
ACH-001408,-0.928633286357
ACH-001413,-1.0036117402200002
ACH-001430,-1.00319023926
ACH-001431,-1.0912581962899999
ACH-001450,-0.247252924611
ACH-001496,-1.14448461932
ACH-001500,-0.863691886245
ACH-001521,-0.35538188567199996
ACH-001523,-0.534863149575
ACH-001532,-0.920412098433
ACH-001536,-1.1784984240799998
ACH-001550,-1.32293417905
ACH-001552,-0.9130462643
ACH-001554,-0.897628650531
ACH-001645,-1.18324954264
ACH-001654,-1.2051820932200001
ACH-001715,-0.814162132446
ACH-001735,-1.00789770588
ACH-001736,-1.09916596824
ACH-001737,-0.702804460732
ACH-001740,-0.9930487295649999
ACH-001745,-0.926153154718
ACH-001750,-0.96695092375
ACH-001765,-0.509244374564
ACH-001956,-0.6384354307469999
ACH-001957,-0.469018183785
