,RBM25 (58517)
ACH-000004,-1.53514435457
ACH-000007,-1.54978112698
ACH-000009,-1.6597031488999998
ACH-000011,-1.4773546041499999
ACH-000012,-1.48471888304
ACH-000013,-1.5352067925400001
ACH-000014,-1.4002358907299999
ACH-000015,-1.4720005852000002
ACH-000017,-1.6224257101
ACH-000018,-1.16640188948
ACH-000019,-1.52360900549
ACH-000021,-1.47467502044
ACH-000022,-1.47984840102
ACH-000025,-1.19507805428
ACH-000028,-1.26869793755
ACH-000030,-1.34354729378
ACH-000035,-1.17048620771
ACH-000036,-1.55749855482
ACH-000037,-1.73260666621
ACH-000039,-1.6267213079799998
ACH-000040,-1.3512399253799998
ACH-000041,-1.55866762227
ACH-000042,-1.4593507948299997
ACH-000045,-1.6138059836200003
ACH-000047,-1.61266506754
ACH-000052,-1.14521606802
ACH-000053,-1.3960901914200001
ACH-000054,-1.3799805601
ACH-000055,-1.3057531654999999
ACH-000060,-1.4812297575
ACH-000067,-1.4914086438299998
ACH-000070,-1.67346726088
ACH-000075,-0.93771289505
ACH-000078,-1.53552712805
ACH-000082,-1.3667724338999998
ACH-000085,-1.63612271074
ACH-000086,-1.20337217458
ACH-000087,-1.5845428122299998
ACH-000092,-1.38461430971
ACH-000095,-1.44020663646
ACH-000097,-1.47670640454
ACH-000098,-1.35364560416
ACH-000099,-1.50684001463
ACH-000108,-1.5904112381600002
ACH-000113,-1.40242943
ACH-000115,-1.7366744441599997
ACH-000116,-1.44410211811
ACH-000118,-1.51647980677
ACH-000120,-1.3886207048800001
ACH-000123,-1.2665643990200002
ACH-000127,-1.38538582616
ACH-000128,-1.33108173769
ACH-000132,-1.24305042704
ACH-000133,-1.35010296784
ACH-000137,-1.50066691924
ACH-000138,-1.4192292065099998
ACH-000142,-1.5465971737900002
ACH-000143,-1.35728557441
ACH-000146,-1.59059021313
ACH-000148,-1.4091100734600002
ACH-000150,-1.53218521727
ACH-000152,-1.38590022995
ACH-000153,-1.77584016904
ACH-000159,-1.72018740208
ACH-000160,-1.5116042198299997
ACH-000163,-1.3985345775
ACH-000167,-1.91245638802
ACH-000168,-1.35508980478
ACH-000169,-1.4734434661000002
ACH-000178,-1.27327192841
ACH-000182,-1.42889979789
ACH-000183,-1.5231800232600001
ACH-000188,-1.5027816570299999
ACH-000189,-1.19697247758
ACH-000190,-1.39721181941
ACH-000198,-1.5177108189
ACH-000204,-1.75969574129
ACH-000206,-1.18794206976
ACH-000207,-1.1987040544299998
ACH-000211,-1.4256359927200002
ACH-000215,-1.33644694252
ACH-000221,-1.1809717634799999
ACH-000222,-1.4816715572999999
ACH-000223,-1.49701410402
ACH-000226,-1.4521615570100002
ACH-000227,-1.39193904773
ACH-000228,-1.28277869751
