,XRCC2 (7516)
ACH-000004,-0.612688619907
ACH-000007,-0.771061138652
ACH-000009,-0.511862309943
ACH-000011,-0.530810521034
ACH-000012,-0.7329016349969999
ACH-000013,-0.150003453725
ACH-000014,-0.8329717003329999
ACH-000015,-0.679300467982
ACH-000017,-0.333346960929
ACH-000018,-0.770858744829
ACH-000019,-0.73055013641
ACH-000021,-0.965272452591
ACH-000022,-0.581544666079
ACH-000025,-0.531922028879
ACH-000028,-0.742536103043
ACH-000030,-0.717491483937
ACH-000035,-0.801729797035
ACH-000036,-0.52303444385
ACH-000037,-0.37029195015
ACH-000039,-0.799945777779
ACH-000040,-0.621601342149
ACH-000041,-0.803127454519
ACH-000042,-0.36357068649400004
ACH-000045,-0.5287704829150001
ACH-000047,-0.6716255927079999
ACH-000052,-0.648180538706
ACH-000053,-0.404951201817
ACH-000054,-0.45555399697899995
ACH-000055,-0.798692252336
ACH-000060,-0.596650369011
ACH-000067,-0.514068680822
ACH-000070,-0.78723002233
ACH-000075,-0.608100657174
ACH-000078,-0.40036447663099994
ACH-000082,-0.749390852535
ACH-000085,-0.7562315029309999
ACH-000086,-0.304565224627
ACH-000087,-0.870617241216
ACH-000092,-0.360922524934
ACH-000095,-0.6996405907559999
ACH-000097,-0.393066699033
ACH-000098,-0.47890732448299994
ACH-000099,-0.969105948012
ACH-000108,-0.5843815473489999
ACH-000113,-0.7960392880500001
ACH-000115,-0.403169718303
ACH-000116,-0.633825751418
ACH-000118,-0.885776471223
ACH-000120,-0.619002429254
ACH-000123,-0.886336802834
ACH-000127,-0.77465193589
ACH-000128,-0.582380080395
ACH-000132,-0.520714577717
ACH-000133,-0.539714648739
ACH-000137,-0.36730011982
ACH-000138,-0.573385551822
ACH-000142,-0.494911962085
ACH-000143,-0.5692621297980001
ACH-000146,-0.478556286968
ACH-000148,-0.9969829313609999
ACH-000150,-0.8310468135690001
ACH-000152,-0.571708580573
ACH-000153,-1.14266423811
ACH-000159,-0.526724646292
ACH-000160,-1.04655558548
ACH-000163,-0.819884302529
ACH-000167,-0.730848110124
ACH-000168,-0.827513832374
ACH-000169,-0.5257030420000001
ACH-000178,-0.677269720957
ACH-000182,-0.165135457906
ACH-000183,-0.56347057687
ACH-000188,-1.00710801658
ACH-000189,-0.472097243204
ACH-000190,-0.735118463281
ACH-000198,-0.7093629352930001
ACH-000204,-0.790243892757
ACH-000206,-0.645097575545
ACH-000207,-0.620564757487
ACH-000211,-0.493470458833
ACH-000215,-0.489432522742
ACH-000221,-0.871691603487
ACH-000222,-0.921872034073
ACH-000223,-0.9909232376
ACH-000226,-0.8005375630089999
ACH-000227,-0.808927512491
ACH-000228,-0.630123674339
ACH-000231,-0.9314135067370001
ACH-000232,-1.1362307285
ACH-000233,-0.7290782399760001
ACH-000234,-0.6710624828549999
ACH-000235,-0.576061582737
ACH-000237,-0.9106252492389999
ACH-000238,-0.811962225512
ACH-000243,-0.844385824901
ACH-000244,-0.728776003211
ACH-000246,-0.595803852743
ACH-000248,-0.665197008133
ACH-000250,-0.0889772490281
ACH-000251,-0.597264256141
ACH-000253,-0.23791688542300002
ACH-000255,-0.907744140068
ACH-000256,-0.43103437192599997
ACH-000257,-0.541561993753
ACH-000258,-0.366216475059
ACH-000259,-0.335867646747
ACH-000260,-0.6404782797699999
ACH-000261,-0.981407199423
ACH-000262,-0.412013352588
ACH-000263,-0.700313220856
ACH-000264,-0.42166363710999993
ACH-000265,-0.921427217142
ACH-000266,-0.690797562621
ACH-000272,-0.808344684903
ACH-000273,-0.41186391364299996
ACH-000274,-0.410745557389
ACH-000277,-0.348580673124
ACH-000278,-0.635177536427
ACH-000279,-1.3599875421599998
ACH-000280,-0.765193088737
ACH-000281,-1.12434325892
ACH-000288,-0.709393008356
ACH-000291,-0.346176727938
ACH-000293,-0.342815422406
ACH-000294,-0.375398736235
ACH-000295,-0.704804967245
ACH-000296,-0.625339414292
ACH-000302,-0.48372655453
ACH-000304,-0.726371693388
ACH-000307,-0.45119813531900005
ACH-000308,-0.33828556440700003
