,TIPIN (54962)
ACH-000244,-0.6460844873830001
ACH-000246,-0.792490729586
ACH-000248,-0.661272984956
ACH-000250,-0.7419515596610001
ACH-000251,-0.602204864163
ACH-000253,-0.47146300648199996
ACH-000255,-0.9847511648200001
ACH-000256,-0.854786470546
ACH-000257,-0.635310375899
ACH-000258,-0.8384190120999999
ACH-000259,-0.694794678212
ACH-000260,-0.733802968464
ACH-000261,-1.07350153146
ACH-000262,-1.12245572605
ACH-000263,-0.981341500353
ACH-000264,-0.8934646916660001
ACH-000265,-0.510451502545
ACH-000266,-1.26012523088
ACH-000272,-0.98182232499
ACH-000273,-0.857279045404
ACH-000274,-0.692678127475
ACH-000277,-0.728810729243
ACH-000278,-0.653299564883
ACH-000279,-0.800953718522
ACH-000280,-0.740572899245
ACH-000281,-0.641812817503
ACH-000288,-0.7832228056559999
ACH-000291,-0.7662571280399999
ACH-000293,-1.03616311802
ACH-000294,-0.5224515934539999
ACH-000295,-0.98287423559
ACH-000296,-1.1247738140299999
ACH-000302,-0.959258340122
ACH-000304,-0.5357306303880001
ACH-000307,-0.639731318777
ACH-000308,-0.9231131281630001
ACH-000310,-0.827635826736
ACH-000311,-0.661933431834
ACH-000312,-0.7463506282860001
ACH-000315,-0.717758478469
ACH-000316,-0.6422584696270001
ACH-000317,-0.482054271523
ACH-000318,-0.740179809865
ACH-000319,-0.591929418958
ACH-000320,-0.8512651710889999
ACH-000322,-0.615788181652
ACH-000323,-0.724577498257
ACH-000324,-0.886193955788
ACH-000329,-0.85847191686
ACH-000330,-0.778890704084
ACH-000331,-0.75594275434
ACH-000332,-0.549310640378
ACH-000334,-0.7804046720469999
ACH-000335,-0.969716087106
ACH-000336,-0.5390818493039999
ACH-000337,-0.5784056579110001
ACH-000339,-0.9658301397869999
ACH-000341,-0.791623876963
ACH-000348,-0.82780058272
ACH-000350,-0.37330502010899996
ACH-000352,-0.726224492224
ACH-000356,-0.9494224836390001
ACH-000361,-0.889430208935
ACH-000362,-0.936160895361
ACH-000363,-1.0337117979600001
ACH-000364,-0.902067757215
ACH-000365,-0.743157217976
ACH-000366,-0.806989606258
ACH-000368,-0.651763269911
ACH-000374,-0.8112827373839999
ACH-000375,-0.918118986768
ACH-000376,-0.8216892637700001
ACH-000381,-0.6358739518159999
ACH-000383,-0.85336341732
ACH-000387,-0.842960491661
ACH-000389,-0.788824935783
ACH-000390,-0.700047422981
ACH-000393,-1.03089656801
ACH-000395,-0.617422509204
ACH-000397,-0.89219320723
ACH-000401,-0.590319779697
ACH-000402,-1.04927940359
ACH-000403,-1.1308506459999998
ACH-000404,-0.877359946705
ACH-000406,-0.540521325875
ACH-000407,-0.983029569575
ACH-000408,-0.904709254329
ACH-000410,-0.7713530938600001
ACH-000411,-0.867148205291
ACH-000414,-0.5894228857230001
ACH-000415,-0.797709009552
ACH-000416,-0.856981855154
ACH-000420,-1.02970607332
ACH-000421,-0.640236204049
ACH-000424,-0.585360259019
ACH-000425,-0.679538768785
ACH-000426,-1.18462475058
ACH-000427,-0.801004984946
ACH-000433,-0.907043594567
ACH-000436,-0.878330382105
ACH-000444,-0.801725154686
ACH-000445,-0.768702112016
ACH-000448,-0.9334584182979999
ACH-000450,-0.430143314607
ACH-000452,-0.907963579312
ACH-000454,-0.775440611668
ACH-000458,-0.776128829007
ACH-000459,-0.5982048889320001
ACH-000460,-1.0275742752500001
ACH-000461,-0.5457903014109999
ACH-000463,-0.7092284162800001
ACH-000464,-0.8598790582379999
ACH-000466,-0.814591254386
ACH-000467,-0.787703705792
ACH-000468,-1.07621885291
ACH-000469,-0.882698793241
ACH-000470,-1.01674594912
ACH-000471,-0.9695106263600001
ACH-000472,-0.821114339544
ACH-000473,-0.593392439808
ACH-000475,-0.639480809234
ACH-000476,-1.18846311857
ACH-000477,-0.5319062479760001
ACH-000480,-0.7407426413429999
ACH-000481,-1.04824572815
ACH-000483,-0.8712745969750001
ACH-000484,-1.2212976709
ACH-000485,-0.676344378973
ACH-000486,-0.768621365387
ACH-000487,-0.76631564937
ACH-000488,-0.571722035759
ACH-000490,-0.574962093161
ACH-000491,-0.7863235461679999
ACH-000495,-1.04947764756
ACH-000496,-0.720991583337
ACH-000499,-0.822479501075
ACH-000500,-1.27605645245
ACH-000502,-0.7540093917309999
ACH-000503,-1.02461630916
ACH-000505,-0.756499484024
ACH-000507,-0.899400571698
ACH-000510,-0.841143208812
ACH-000511,-0.969047936529
ACH-000512,-0.505985917954
ACH-000516,-0.849877715634
ACH-000517,-1.04315652145
ACH-000518,-0.54799409975
ACH-000520,-0.862821998819
ACH-000521,-0.765271544742
ACH-000522,-0.7240113806139999
ACH-000524,-0.942224192507
ACH-000527,-1.09101757111
ACH-000528,-1.04701383248
ACH-000537,-0.8601221927399999
ACH-000541,-1.34870745246
ACH-000542,-0.9726329621969999
ACH-000544,-0.8335015711370001
ACH-000545,-0.7768560833670001
ACH-000547,-1.09372762631
ACH-000548,-0.7837088686
ACH-000549,-0.595356817451
ACH-000550,-0.932157900448
ACH-000552,-0.709651936852
ACH-000556,-0.64490901092
ACH-000557,-0.963342750004
ACH-000570,-0.8239052290009999
ACH-000571,-0.912099916813
ACH-000573,-0.7052604736229999
ACH-000576,-0.9939040605760001
ACH-000580,-0.658058283509
ACH-000584,-0.661330873659
ACH-000585,-0.994613481915
ACH-000588,-0.717092254756
ACH-000589,-0.769060560588
ACH-000591,-0.405430031036
ACH-000593,-1.00642084475
ACH-000600,-0.790479341706
ACH-000601,-0.964733777564
ACH-000604,-1.00555589128
ACH-000605,-0.645134773537
ACH-000606,-0.545701417641
ACH-000608,-1.23008202587
ACH-000614,-0.685654383657
ACH-000616,-0.7137538468019999
ACH-000618,-0.796015764711
ACH-000619,-0.607086340574
ACH-000620,-0.981900648401
ACH-000621,-1.01529100862
ACH-000622,-0.48586067404600003
ACH-000623,-0.9527672383050001
ACH-000624,-0.962733652896
ACH-000627,-0.436504394264
ACH-000630,-0.871739408027
ACH-000632,-0.808420026978
ACH-000633,-0.7471529948700001
ACH-000637,-0.7795229028980001
ACH-000638,-0.875700892174
ACH-000646,-0.649759800371
ACH-000647,-0.9766598656380001
ACH-000648,-0.766645734572
ACH-000649,-0.79751591308
ACH-000651,-0.78768881617
ACH-000652,-0.576992131619
ACH-000653,-0.926617233597
ACH-000657,-0.8718140150570001
ACH-000658,-0.933065437447
ACH-000661,-0.546100280055
ACH-000662,-0.745973485499
ACH-000663,-0.6104363883089999
ACH-000665,-0.876165144949
ACH-000671,-0.577390279088
ACH-000673,-0.98009856158
ACH-000676,-0.737794728305
ACH-000677,-0.74462685937
ACH-000681,-0.6265634334
ACH-000682,-0.801272017215
ACH-000683,-0.902127762358
ACH-000684,-0.674158110027
ACH-000688,-0.688019555714
ACH-000693,-0.77770445265
ACH-000694,-0.737081412402
ACH-000695,-0.855718327002
ACH-000696,-0.971370396692
ACH-000697,-0.8661282385529999
ACH-000699,-0.950412135573
ACH-000701,-0.390141708218
ACH-000706,-0.665133936344
ACH-000711,-0.933715702149
ACH-000713,-0.8067993165999999
ACH-000714,-0.852927820921
ACH-000718,-0.8002004687119999
ACH-000720,-0.899443154368
ACH-000721,-0.936698742428
ACH-000724,-1.02536252786
ACH-000725,-1.31047390012
ACH-000732,-0.570919252733
ACH-000734,-0.568967262279
ACH-000735,-0.737811833998
ACH-000736,-0.886708800904
ACH-000738,-0.827327089487
ACH-000746,-1.075607717
ACH-000747,-0.916731669607
ACH-000748,-0.9710494163060001
ACH-000753,-0.9599713853990001
ACH-000756,-1.01894334449
ACH-000757,-0.899507167271
ACH-000758,-0.548441354886
ACH-000760,-0.967967798086
ACH-000763,-0.946833755572
ACH-000764,-0.9035946668089999
ACH-000765,-0.407186222383
ACH-000766,-1.0038490269299998
ACH-000767,-0.631743168077
ACH-000768,-1.01223301063
ACH-000769,-0.907366807211
ACH-000770,-0.920150205071
ACH-000771,-0.791746819517
ACH-000773,-1.0030687229200002
ACH-000776,-0.720454841807
ACH-000777,-0.823607910646
ACH-000778,-0.985778660777
ACH-000781,-0.8387641189030001
ACH-000782,-0.7529781580249999
ACH-000783,-0.8248127459129999
ACH-000784,-0.7671127710340001
ACH-000785,-0.986654480294
ACH-000787,-0.7578394506749999
ACH-000788,-0.7177865670119999
ACH-000791,-0.823825792085
ACH-000792,-0.661424939598
ACH-000794,-0.624671198996
ACH-000796,-1.01782711537
ACH-000799,-0.8509512587729999
ACH-000800,-0.804034789823
ACH-000802,-0.615105562499
ACH-000804,-0.713350773425
ACH-000805,-0.8711032339679999
ACH-000809,-0.873924188662
ACH-000810,-0.798186529173
ACH-000811,-1.0031819681999998
ACH-000817,-0.818417679508
ACH-000819,-0.8811130475669999
ACH-000820,-1.06215401879
ACH-000821,-0.996425393886
ACH-000822,-0.996205392936
ACH-000823,-0.9178412391700002
ACH-000824,-0.477238093067
ACH-000827,-0.894501679526
ACH-000829,-0.640653092937
ACH-000831,-0.917015733372
ACH-000832,-0.568402072738
ACH-000833,-0.604074182916
ACH-000834,-0.675830857981
ACH-000835,-0.650690116064
ACH-000836,-0.8825444632420001
ACH-000837,-0.646563705581
ACH-000838,-0.37950657006300004
ACH-000839,-0.829510500239
ACH-000840,-1.0606781000399998
ACH-000841,-0.729592300149
ACH-000843,-0.746733106081
ACH-000846,-0.9304107620100001
ACH-000847,-0.85631411501
ACH-000848,-0.559710876757
ACH-000849,-1.01741656322
ACH-000851,-0.5974127411810001
ACH-000855,-0.528252987602
ACH-000856,-0.8179369184199999
ACH-000858,-0.7299826769600001
ACH-000859,-0.88210293706
ACH-000861,-0.6878706016600001
ACH-000862,-0.8028601356730001
ACH-000865,-0.973748244701
ACH-000866,-0.826386178803
ACH-000867,-0.483239808579
ACH-000869,-1.10238177825
ACH-000872,-0.667337392736
ACH-000873,-0.9694006026209999
ACH-000876,-0.5506472644039999
ACH-000878,-0.553115593671
ACH-000880,-0.6457971235050001
ACH-000881,-0.612494292354
ACH-000882,-0.653645260673
ACH-000884,-0.63871355151
ACH-000885,-0.961363038131
ACH-000887,-0.686245655758
ACH-000888,-0.718559161547
ACH-000889,-0.6956693681470001
ACH-000890,-0.6514697490770001
ACH-000896,-0.692601324913
ACH-000898,-0.9297409508419999
ACH-000900,-0.921072960108
ACH-000901,-0.969135815685
ACH-000905,-0.7273057578380001
ACH-000906,-0.9343398317239999
ACH-000907,-0.878731811371
ACH-000910,-0.751020449119
ACH-000911,-0.782701516667
ACH-000912,-0.716377089719
ACH-000913,-0.838186776856
ACH-000915,-0.89599757672
ACH-000916,-1.4854182080399998
ACH-000917,-0.8883400411
ACH-000921,-0.6206884200949999
ACH-000924,-0.73179706958
ACH-000926,-0.9458577331029999
ACH-000928,-0.761564438911
ACH-000929,-0.549203862549
ACH-000932,-0.9601465565080001
ACH-000935,-0.743776405483
ACH-000936,-0.630490246133
ACH-000937,-0.712417499345
ACH-000938,-0.599553479125
ACH-000939,-0.925559454225
ACH-000941,-0.934761302794
ACH-000943,-0.78029295126
ACH-000946,-0.907031124692
ACH-000947,-0.982954690497
ACH-000948,-0.889842458734
ACH-000950,-0.5014480270530001
ACH-000953,-0.698394535801
ACH-000957,-0.8624494192219999
ACH-000958,-0.587725559187
ACH-000960,-0.779340451654
ACH-000963,-1.09319429792
ACH-000968,-0.394153307632
ACH-000969,-0.845576189905
ACH-000973,-0.840677012474
ACH-000974,-0.9494229996789999
ACH-000975,-0.940230251038
ACH-000976,-0.689069086879
ACH-000978,-0.579348368389
ACH-000980,-0.8457651611329999
ACH-000984,-0.719904598501
ACH-000986,-0.898341122938
ACH-000988,-0.793388258342
ACH-000993,-0.6971663023610001
ACH-000994,-0.7553965804970001
ACH-000996,-0.888494066596
ACH-001001,-0.84396735735
ACH-001020,-1.38782902383
ACH-001028,-0.724611454307
ACH-001031,-0.937314685032
ACH-001038,-0.777407550388
ACH-001048,-0.845346197703
ACH-001050,-0.852798328206
ACH-001053,-0.75250059764
ACH-001054,-0.969353196901
ACH-001061,-0.793437052127
ACH-001067,-0.948414322786
ACH-001075,-0.496780823582
ACH-001096,-0.978083487202
ACH-001128,-1.10906368586
ACH-001134,-0.661531905793
ACH-001151,-0.885440471606
ACH-001163,-0.8165633872679999
ACH-001164,-0.710073715948
ACH-001173,-0.636867249302
ACH-001183,-0.964846720455
ACH-001184,-0.887407151822
ACH-001190,-0.9804441191490001
ACH-001192,-0.970197661348
ACH-001193,-0.500227537255
ACH-001196,-0.813643313731
ACH-001197,-0.716517048248
ACH-001205,-1.03657189375
ACH-001211,-0.9578421493479999
ACH-001212,-0.479463342565
ACH-001228,-0.895028276923
ACH-001232,-1.03503541363
ACH-001239,-0.76737353582
ACH-001274,-0.960271655473
ACH-001275,-0.681992091849
ACH-001277,-0.9737473902399999
ACH-001278,-0.930103731398
ACH-001280,-0.993815052308
ACH-001283,-0.6014688507
ACH-001289,-0.96751864589
ACH-001295,-0.7090247710500001
ACH-001300,-0.8642060742759999
ACH-001301,-1.14605298898
ACH-001302,-0.8392883063590001
ACH-001303,-0.7012546031820001
ACH-001306,-0.980782121375
ACH-001318,-0.7410613238699999
ACH-001322,-0.711805167595
ACH-001328,-0.7139702246199999
ACH-001332,-0.700521142461
ACH-001333,-0.899469109709
ACH-001336,-0.982215538059
ACH-001340,-0.866441632064
ACH-001346,-0.462431933178
ACH-001353,-0.724676303447
ACH-001354,-0.724555867827
ACH-001367,-0.44665766046899996
ACH-001368,-0.772363352956
ACH-001374,-1.03537306796
ACH-001375,-0.643746001944
ACH-001377,-0.825694854554
ACH-001380,-0.532543371901
ACH-001391,-0.8472492305079999
ACH-001407,-0.705071823079
ACH-001408,-0.7399219578120001
ACH-001413,-0.8121782313420001
ACH-001430,-1.03132822844
ACH-001431,-0.621607558946
ACH-001450,-0.7180411233580001
ACH-001496,-0.834181334096
ACH-001500,-0.974282723345
ACH-001521,-1.29664154472
ACH-001523,-0.607714503803
ACH-001532,-0.918136894029
ACH-001536,-0.664942954247
ACH-001550,-1.00256928839
ACH-001552,-0.79540919845
ACH-001554,-0.7823023248250001
ACH-001645,-0.57435560187
ACH-001654,-1.09613519241
ACH-001715,-0.489814872724
ACH-001735,-0.846721062456
ACH-001736,-0.364172174939
ACH-001737,-1.37022084843
ACH-001740,-0.788101326963
ACH-001745,-0.939050194884
ACH-001750,-0.803081112411
ACH-001765,-0.855300459022
ACH-001956,-1.0316301428499999
ACH-001957,-0.7883495573710001
