,TNRC6A (27327)
ACH-000004,-0.24190322738699999
ACH-000007,-0.274620136587
ACH-000009,0.00686390220067
ACH-000011,0.022772727979599998
ACH-000012,-0.0613745520168
ACH-000013,-0.248698572064
ACH-000014,-0.0013696785395099999
ACH-000015,-0.08582304518089999
ACH-000017,-0.0772334988155
ACH-000018,-0.41514176958300003
ACH-000019,-0.27671190496
ACH-000021,-0.04327405611909999
ACH-000022,0.211449665372
ACH-000025,-0.053242135609800005
ACH-000028,-0.07485470308339999
ACH-000030,-0.045770160039900004
ACH-000035,-0.445107055688
ACH-000036,-0.1417854877
ACH-000037,0.0545940489855
ACH-000039,-0.290675542543
ACH-000040,-0.12753460056
ACH-000041,-0.103957122269
ACH-000042,0.194440445819
ACH-000045,0.025558553672299998
ACH-000047,0.00237872179573
ACH-000052,-0.12074230945499999
ACH-000053,-0.381834723659
ACH-000054,-0.0466745269021
ACH-000055,-0.33758966714199995
ACH-000060,0.040396896929599996
ACH-000067,-0.21608427595199997
ACH-000070,-0.221468080055
ACH-000075,-0.137445774463
ACH-000078,-0.055182687655499996
ACH-000082,-0.2151106952
ACH-000085,-0.0359690779006
ACH-000086,0.020777753346799998
ACH-000087,-0.158093848232
ACH-000092,0.016206673621100003
ACH-000095,0.165632613813
ACH-000097,-0.08851107058289999
ACH-000098,-0.29646881933
ACH-000099,-0.089872429762
ACH-000108,-0.0197600921269
ACH-000113,0.0220006578217
ACH-000115,0.0888291080521
ACH-000116,-0.16855864570999998
ACH-000118,-0.000172082644492
ACH-000120,-0.305242641562
ACH-000123,0.00927892526293
ACH-000127,-0.134635148013
ACH-000128,-0.0712830524831
ACH-000132,0.000624537823822
ACH-000133,-0.06866821795269999
ACH-000137,-0.08802627144580001
ACH-000138,-0.0268967546392
ACH-000142,-0.31602681855
ACH-000143,0.0640666502123
ACH-000146,-0.166417254775
ACH-000148,-0.11502215931500001
ACH-000150,0.036788474269999996
ACH-000152,-0.227517094301
ACH-000153,-0.233046825741
ACH-000159,-0.075124514698
ACH-000160,-0.0651167960114
ACH-000163,-0.254442581071
ACH-000167,-0.005309034875520001
ACH-000168,0.103951486196
ACH-000169,-0.056322429301199996
ACH-000178,-0.183018121509
ACH-000182,-0.121967447437
ACH-000183,-0.0720876221445
ACH-000188,-0.0579924325903
ACH-000189,0.0537785303635
ACH-000190,0.0656029210877
ACH-000198,-0.24958740589499998
ACH-000204,-0.00854303896099
ACH-000206,0.0972702162403
ACH-000207,-0.329690412401
ACH-000211,-0.106050763714
ACH-000215,-0.0317877655152
ACH-000221,-0.28729237695
ACH-000222,-0.0802267832517
ACH-000223,-0.0329533897405
ACH-000226,-0.077034862331
ACH-000227,0.0347036449516
ACH-000228,-0.026231743677
ACH-000231,-0.19972321192
ACH-000232,-0.119556967245
ACH-000233,-0.139609179192
ACH-000234,0.00257000328638
ACH-000235,0.00208792617052
ACH-000237,0.0208975565188
ACH-000238,0.116454422365
ACH-000243,-0.00479460954244
ACH-000244,0.146270908992
ACH-000246,-0.025925892654200002
ACH-000248,0.0264598376352
ACH-000250,-0.0910052890754
ACH-000251,-0.156143674993
ACH-000253,-0.0202713123517
ACH-000255,-0.057104363102599996
ACH-000256,0.07101291229989999
ACH-000257,-0.309230854806
ACH-000258,-0.24429737881299998
ACH-000259,-0.0711784210562
ACH-000260,-0.27354221869
ACH-000261,-0.15594199594
ACH-000262,-0.26319860490200003
ACH-000263,-0.468418140525
ACH-000264,-0.059999755652400004
ACH-000265,-0.10238351990599999
ACH-000266,-0.029744567052
ACH-000272,-0.179575819114
ACH-000273,-0.058790140306500004
ACH-000274,-0.16265877053400002
ACH-000277,-0.0141849656824
ACH-000278,0.022362876557499998
ACH-000279,-0.09346606252900001
ACH-000280,-0.257271667568
ACH-000281,0.068050313876
ACH-000288,-0.187561362291
ACH-000291,-0.246192778939
ACH-000293,0.473141150227
ACH-000294,-0.349170458821
ACH-000295,-0.317071013333
ACH-000296,-0.402985061808
ACH-000302,-0.18248066968499999
ACH-000304,-0.0471853741223
ACH-000307,-0.0362173221333
ACH-000308,-0.020336089547400002
ACH-000310,-0.20216171354499998
ACH-000311,0.0874901867463
ACH-000312,-0.0675036428591
ACH-000315,-0.137174405512
ACH-000316,-0.183763051895
ACH-000317,-0.136110081626
ACH-000318,-0.16543143894600001
ACH-000319,-0.147656167132
ACH-000320,0.308696551984
ACH-000322,-0.28205509130199996
ACH-000323,-0.357611366952
ACH-000324,-0.0698226355821
ACH-000329,-0.0637105604369
ACH-000330,0.122001804935
ACH-000331,0.147536349452
ACH-000332,-0.12229038750499999
ACH-000334,-0.494130100061
ACH-000335,-0.118685840967
ACH-000336,0.545630722253
ACH-000337,-0.14702560010399998
ACH-000339,0.032372747375
ACH-000341,0.12163247789899999
ACH-000348,-0.170175296771
ACH-000350,-0.127382251158
ACH-000352,-0.11273350926799999
ACH-000356,0.0300897679324
ACH-000361,0.0981827739301
ACH-000362,-0.268369309155
ACH-000363,-0.144722860163
ACH-000364,0.133393812004
ACH-000365,-0.142692087602
ACH-000366,-0.132004628413
ACH-000368,-0.37886448454800004
ACH-000374,-0.186289864514
ACH-000375,-0.0640236235171
ACH-000376,0.173910341265
ACH-000381,-0.288909633859
ACH-000383,-0.056526670466
ACH-000387,-0.0720467014599
ACH-000389,-0.273534298824
ACH-000390,-0.217091679234
ACH-000393,-0.321420793344
ACH-000395,0.0957911856111
ACH-000397,-0.27403565231800003
ACH-000401,0.11974250079500001
ACH-000402,-0.038256791448199996
ACH-000403,-0.0413728404643
ACH-000404,-0.182078467722
ACH-000406,-0.0585840662285
ACH-000407,-0.325250753792
ACH-000408,-0.302588911099
ACH-000410,0.053938885976900004
ACH-000411,-0.18462781913100001
ACH-000414,-0.024122955843099998
ACH-000415,-0.138637645308
ACH-000416,-0.114828341393
ACH-000420,-0.34812737786799997
ACH-000421,-0.03763877776
ACH-000424,-0.209027602468
ACH-000425,-0.349012096413
ACH-000426,-0.21181308392499998
ACH-000427,-0.07046992568539999
ACH-000433,-0.15713916434699998
ACH-000436,-0.243606748814
ACH-000444,-0.10760160773800001
ACH-000445,-0.09307938489569999
ACH-000448,-0.039461476958
ACH-000450,0.036253135283599996
ACH-000452,-0.24388099328600002
ACH-000454,-0.00833816658345
ACH-000458,-0.0543093675531
ACH-000459,-0.28728920902
ACH-000460,-0.188352319998
ACH-000461,-0.16772375767300002
ACH-000463,-0.21088131472399999
ACH-000464,0.168311028954
ACH-000466,-0.315162544379
ACH-000467,-0.0840086801629
ACH-000468,0.255379580454
ACH-000469,0.131481071422
ACH-000470,0.11409031089400001
ACH-000471,-0.0781671568445
ACH-000472,-0.128095454988
ACH-000473,-0.118571353793
ACH-000475,-0.0440610557679
ACH-000476,-0.226578656469
ACH-000477,0.33832917353200004
ACH-000480,-0.178443565577
ACH-000481,-0.318345022104
ACH-000483,-0.277388800506
ACH-000484,-0.18836994787
ACH-000485,-0.009237201413850002
ACH-000486,-0.00895157861206
ACH-000487,-0.26536147644
ACH-000488,-0.0540193964255
ACH-000490,0.07073011186410001
ACH-000491,-0.0393665654994
ACH-000495,-0.027377074934099997
ACH-000496,-0.370699761023
ACH-000499,0.182274679419
ACH-000500,0.0140689626468
ACH-000502,-0.23975555286699998
ACH-000503,-0.191929785934
ACH-000505,-0.000145246594886
ACH-000507,-0.259445394688
ACH-000510,-0.28422071943599997
ACH-000511,0.027206158000099998
ACH-000512,-0.29470261303100004
ACH-000516,-0.226217086143
ACH-000517,-0.09160019280760001
ACH-000518,-0.268629417979
ACH-000520,-0.09605483898060001
ACH-000521,-0.0037632099715499997
ACH-000522,-0.11866019696499999
ACH-000524,-0.068044847003
ACH-000527,-0.126971676699
ACH-000528,-0.129167883769
ACH-000537,0.0633096050089
ACH-000541,-0.282296511797
ACH-000542,-0.0837926579923
ACH-000544,-0.060439316754
ACH-000545,-0.0925265249529
ACH-000547,-0.47706323067100004
ACH-000548,0.009577266286620001
ACH-000549,-0.315908610944
ACH-000550,0.259264543431
ACH-000552,-0.005183903098949999
ACH-000556,-0.154922877918
ACH-000557,0.00643262192179
ACH-000570,-0.16154429540999998
ACH-000571,-0.0131077318291
ACH-000573,-0.021072801165299998
ACH-000576,-0.196588402311
ACH-000580,-0.22090203625
ACH-000584,-0.130102598229
ACH-000585,-0.0134039468975
ACH-000588,-0.025404162428700004
ACH-000589,-0.009197554312629998
ACH-000591,-0.234780142973
ACH-000593,-0.04961766055650001
ACH-000600,-0.0394004789569
ACH-000601,-0.09077286432800001
ACH-000604,-0.116626175018
ACH-000605,-0.17537150945500002
ACH-000606,0.021473415604
ACH-000608,0.0624152767955
ACH-000614,-0.223365361683
ACH-000616,-0.00489968914577
ACH-000618,0.0117690008464
ACH-000619,0.20371403011599998
ACH-000620,-0.047992236997400003
ACH-000621,-0.08671833207289999
ACH-000622,0.035703652173699994
ACH-000623,-0.111135669199
ACH-000624,-0.150793597621
ACH-000627,0.0433821346779
ACH-000630,-0.194298158935
ACH-000632,-0.0452840771957
ACH-000633,0.112443504642
ACH-000637,0.20396668682799998
ACH-000638,0.00545290645658
ACH-000646,-0.38743448519699997
ACH-000647,0.0650512350043
ACH-000648,-0.0765972802892
ACH-000649,-0.0541910795689
ACH-000651,-0.077169582036
ACH-000652,-0.26135316226300004
ACH-000653,-0.18361018892900002
ACH-000657,-0.041007001256800006
ACH-000658,-0.145402404838
ACH-000661,0.0796698574308
ACH-000662,0.171377510684
ACH-000663,-0.176667001208
ACH-000665,-0.12994748754899998
ACH-000671,-0.202099570103
ACH-000673,-0.078369482056
ACH-000676,-0.188825250035
ACH-000677,-0.0555209147673
ACH-000681,0.10989046964600001
ACH-000682,-0.0252710145372
ACH-000683,-0.104040025202
ACH-000684,0.0767896565844
ACH-000688,-0.195690661741
ACH-000693,0.00644404468708
ACH-000694,0.0558001615511
ACH-000695,-0.0401355893195
ACH-000696,-0.146602894147
ACH-000697,-0.125447970373
ACH-000699,0.125602786892
ACH-000701,-0.230493274598
ACH-000706,-0.12307232647600001
ACH-000711,-0.116457470626
ACH-000713,-0.236300422787
ACH-000714,-0.0790448138403
ACH-000718,0.032183766901099996
ACH-000720,-0.11300429565999999
ACH-000721,-0.119503738596
ACH-000724,-0.136960925078
ACH-000725,-0.17830166195799999
ACH-000732,-0.145347511559
ACH-000734,0.0110175555009
ACH-000735,-0.109626437065
ACH-000736,0.027119714482499998
ACH-000738,-0.011297782283399999
ACH-000746,-0.21909884093899998
ACH-000747,-0.0717615477092
ACH-000748,0.11964075787999999
ACH-000753,-0.268948866571
ACH-000756,-0.26797920727200003
ACH-000757,-0.280070838151
ACH-000758,0.147392262437
ACH-000760,-0.08464967375219999
ACH-000763,-0.214002866475
ACH-000764,-0.14007471757
ACH-000765,-0.09005485631349999
ACH-000766,-0.313164886847
ACH-000767,-0.445254606086
ACH-000768,-0.15182785958699999
ACH-000769,-0.11330399986400001
ACH-000770,-0.0839525685742
ACH-000771,-0.0137812267796
ACH-000773,-0.41843062979699996
ACH-000776,-0.35833675004
ACH-000777,-0.131645676038
ACH-000778,-0.16413319105799998
ACH-000781,-0.143485016563
ACH-000782,0.0502588760714
ACH-000783,-0.020662663044700002
ACH-000784,-0.07730722981919999
ACH-000785,-0.0581291188348
ACH-000787,-0.0505867922812
ACH-000788,-0.21330356095199998
ACH-000791,-0.17270198736200001
ACH-000792,0.028328786682700002
ACH-000794,-0.138401507917
ACH-000796,0.09643293643419999
ACH-000799,0.08941717265850001
ACH-000800,0.025653748009799998
ACH-000802,-0.0707006083392
ACH-000804,-0.35168893221299996
ACH-000805,-0.23197595146400002
ACH-000809,-0.112152886184
ACH-000810,-0.224693524375
ACH-000811,-0.0203838920123
ACH-000817,-0.23833091575999998
ACH-000819,-0.144793839066
ACH-000820,-0.663545857346
ACH-000821,0.00831495230676
ACH-000822,-0.167073223608
ACH-000823,-0.146039401866
ACH-000824,-0.0789280258342
ACH-000827,-0.17349709309099998
ACH-000829,-0.17567598213399999
ACH-000831,-0.10717545116900001
ACH-000832,-0.254851473442
ACH-000833,-0.0939391464247
ACH-000834,-0.10546249212099999
ACH-000835,-0.108925584798
ACH-000836,-0.184262731485
ACH-000837,-0.0155953423798
ACH-000838,-0.09004738738569999
ACH-000839,-0.112193780604
ACH-000840,-0.401501780416
ACH-000841,-0.17646770231800002
ACH-000843,-0.09806943712510001
ACH-000846,-0.0512057174868
ACH-000847,-0.0345168228376
ACH-000848,-0.0647461563934
ACH-000849,-0.31197064054699997
ACH-000851,-0.28302482005999996
ACH-000855,-0.123729889653
ACH-000856,-0.36709849896700003
ACH-000858,-0.0919138502725
ACH-000859,-0.0719458779857
ACH-000861,-0.248434024416
ACH-000862,-0.0338944259275
ACH-000865,0.0653389319071
ACH-000866,-0.17886773227699998
ACH-000867,-0.039699890016300005
ACH-000869,-0.105793716798
ACH-000872,-0.144295678988
ACH-000873,-0.107798757221
ACH-000876,-0.029825864958900005
ACH-000878,-0.142603921869
ACH-000880,0.0375569257395
ACH-000881,-0.112720450348
ACH-000882,-0.13810469215500001
ACH-000884,-0.173567631144
ACH-000885,0.000803018695622
ACH-000887,-0.0662553812051
ACH-000888,-0.129003102938
ACH-000889,-0.1604236554
ACH-000890,-0.0335219178336
ACH-000896,-0.15869544029000002
ACH-000898,-0.0572786491529
ACH-000900,-0.0799497486621
ACH-000901,-0.183058377854
ACH-000905,-0.20049274093199998
ACH-000906,-0.0837037877697
ACH-000907,0.0573979046929
ACH-000910,0.004106394199
ACH-000911,-0.00067252617086
ACH-000912,-0.13352676831399998
ACH-000913,-0.146258202384
ACH-000915,0.023255075222499998
ACH-000916,-0.30677293445799997
ACH-000917,-0.243954463585
ACH-000921,-0.09035237635019999
ACH-000924,-0.0707917796829
ACH-000926,-0.274600549779
ACH-000928,-0.129240689947
ACH-000929,0.0207269064995
ACH-000932,-0.0534959915365
ACH-000935,-0.0326912407368
ACH-000936,0.0096283011259
ACH-000937,-0.045488897637900004
ACH-000938,-0.153799470352
ACH-000939,-0.114638062581
ACH-000941,-0.11712812552600001
ACH-000943,-0.040176878864300006
ACH-000946,0.121467992313
ACH-000947,-0.0503455129839
ACH-000948,-0.08085854392469999
ACH-000950,-0.272626745329
ACH-000953,-0.03649915738
ACH-000957,-0.185895515245
ACH-000958,0.09034806971519999
ACH-000960,-0.1362645307
ACH-000963,0.163828213838
ACH-000968,-0.0759609494761
ACH-000969,-0.15705205304
ACH-000973,-0.119972083704
ACH-000974,-0.0191138259321
ACH-000975,-0.038387276250400004
ACH-000976,-0.116884540126
ACH-000978,0.5225972668159999
ACH-000980,-0.0676891054766
ACH-000984,-0.0226487585791
ACH-000986,-0.187621389455
ACH-000988,-0.06851896769600001
ACH-000993,0.0888255530235
ACH-000994,0.0516362147561
ACH-000996,0.09974479349500001
ACH-001001,-0.151498916132
ACH-001020,-0.388554066649
ACH-001028,-0.148385344234
ACH-001031,-0.0553305756351
ACH-001038,-0.0909625184458
ACH-001048,-0.132519211574
ACH-001050,-0.14180905294600002
ACH-001053,-0.194991532729
ACH-001054,-0.0929991203771
ACH-001061,-0.055202221064900005
ACH-001067,-0.26796684571
ACH-001075,-0.13112522205399998
ACH-001096,0.168215850744
ACH-001128,-0.28402154178800004
ACH-001134,-0.3083954813
ACH-001151,-0.141948817552
ACH-001163,-0.0655419478499
ACH-001164,0.0896245894314
ACH-001173,-0.0696833834259
ACH-001183,-0.174290616239
ACH-001184,-0.09400928850639999
ACH-001190,-0.19216874541499998
ACH-001192,-0.0551268542746
ACH-001193,0.26968994117899997
ACH-001196,-0.104302681668
ACH-001197,-0.07727877270610001
ACH-001205,-0.0120549322994
ACH-001211,0.00254341605091
ACH-001212,0.723196202585
ACH-001228,-0.0351404561061
ACH-001232,-0.169423623501
ACH-001239,-0.09618978167760002
ACH-001274,-0.0354213535581
ACH-001275,-0.0289825383713
ACH-001277,-0.273309105562
ACH-001278,-0.125391427373
ACH-001280,0.0737147001591
ACH-001283,-0.273517531201
ACH-001289,-0.0206855480625
ACH-001295,-0.289093172775
ACH-001300,0.12541761991699998
ACH-001301,0.0484197386558
ACH-001302,-0.010473913046
ACH-001303,-0.17336622679400002
ACH-001306,-0.12868292425
ACH-001318,-0.106936794594
ACH-001322,-0.36099362589699996
ACH-001328,-0.0827255412715
ACH-001332,-0.060861459914499996
ACH-001333,-0.254213499653
ACH-001336,-0.357824565209
