,JUND (3727)
ACH-000251,-0.434014028114
ACH-000253,-0.32833323720400004
ACH-000255,-0.0753946383675
ACH-000256,-0.19989199931899998
ACH-000257,0.0590968691734
ACH-000258,0.031675203989499995
ACH-000259,-0.245207336767
ACH-000260,-0.204183924752
ACH-000261,-0.353847737011
ACH-000262,-0.296332392477
ACH-000263,-0.15853841943
ACH-000264,-0.15426473442299998
ACH-000265,-0.201665734824
ACH-000266,-0.347635632761
ACH-000272,-0.365146598016
ACH-000273,-0.220079387907
ACH-000274,-0.268011968697
ACH-000277,-0.0754654242156
ACH-000278,-0.519751641324
ACH-000279,0.011296455520000002
ACH-000280,-0.020225293082999998
ACH-000281,0.0772992190614
ACH-000288,0.051129058926599996
ACH-000291,-0.167445978686
ACH-000293,-0.56742091878
ACH-000294,-0.149843141801
ACH-000295,-0.0208733175555
ACH-000296,-0.19585399461800002
ACH-000302,-0.38958604482299997
ACH-000304,-0.09321673723729999
ACH-000307,-0.10887650213
ACH-000308,-0.165801856877
ACH-000310,-0.129377403275
ACH-000311,-0.301956373964
ACH-000312,-0.212990290095
ACH-000315,0.0737806420388
ACH-000316,-0.302029293196
ACH-000317,0.019567741934799997
ACH-000318,-0.370015578586
ACH-000319,0.042192295126400006
ACH-000320,-0.41701054360699996
ACH-000322,-0.00400059066194
ACH-000323,-0.152772882238
ACH-000324,-0.353506345091
ACH-000329,-0.261175363133
ACH-000330,-0.17701099681200003
ACH-000331,-0.36778010241899994
ACH-000332,-0.28237514498599997
ACH-000334,-0.08978626210349999
ACH-000335,-0.227594740473
ACH-000336,-0.24762370206
ACH-000337,-0.28801435583
ACH-000339,-0.287355043815
ACH-000341,-0.536166054906
ACH-000348,-0.18106278362599998
ACH-000350,-0.196930513438
ACH-000352,-0.28083848531
ACH-000356,-0.435942449988
ACH-000361,-0.116187538334
ACH-000362,-0.33795491806500005
ACH-000363,-0.249887878678
ACH-000364,-0.0900184637521
ACH-000365,-0.09693457974400001
ACH-000366,-0.383534806353
ACH-000368,0.07675128515110001
ACH-000374,-0.20868706077100002
ACH-000375,-0.461063859987
ACH-000376,0.006363720518529999
ACH-000381,-0.191059048923
ACH-000383,-0.27613951075
ACH-000387,-0.042115582546899996
ACH-000389,-0.452249331343
ACH-000390,-0.22985125284000002
ACH-000393,-0.302606104423
ACH-000395,-0.161917533144
ACH-000397,-0.211453760326
ACH-000401,-0.35739947907200004
ACH-000402,-0.0708934995217
ACH-000403,-0.15053183149399998
ACH-000404,-0.24761357049199997
ACH-000406,-0.169519822175
ACH-000407,-0.219145819996
ACH-000408,-0.21974891333500002
ACH-000410,-0.241802111964
ACH-000411,-0.265503966512
ACH-000414,-0.19178923011399998
ACH-000415,-0.301718683764
ACH-000416,-0.18315044173
ACH-000420,0.256567917003
ACH-000421,-0.20434096599399998
ACH-000424,-0.06940891126439999
ACH-000425,-0.12139875992900001
ACH-000426,-0.221315995258
ACH-000427,-0.24980494669599998
ACH-000433,-0.49461668037600004
ACH-000436,-0.505449881075
ACH-000444,-0.37022304426200003
ACH-000445,-0.10246873752699999
ACH-000448,-0.5512363759800001
ACH-000450,-0.16504026063899999
ACH-000452,-0.264182918983
ACH-000454,-0.366416967109
ACH-000458,-0.535412452485
ACH-000459,-0.37749428018
ACH-000460,-0.16993155229200002
ACH-000461,-0.201052826397
ACH-000463,-0.21624428555999997
ACH-000464,-0.125834513213
ACH-000466,0.008279855324369999
ACH-000467,-0.23230691756299998
ACH-000468,-0.340734890061
ACH-000469,-0.060745705626800005
ACH-000470,-0.25197084097399997
ACH-000471,-0.24830044786699998
ACH-000472,-0.302808939944
ACH-000473,-0.152005211794
ACH-000475,-0.265359008267
ACH-000476,-0.27273647944400004
ACH-000477,-0.20475786421300002
ACH-000480,-0.502615592615
ACH-000481,-0.19095103012000003
ACH-000483,-0.147621440493
ACH-000484,-0.18804532206099997
ACH-000485,-0.383472617157
ACH-000486,-0.231245040742
ACH-000487,-0.133646633347
ACH-000488,-0.19829931696699998
ACH-000490,-0.221769929459
ACH-000491,-0.132510288201
ACH-000495,-0.22068298487
ACH-000496,-0.35655127053400004
ACH-000499,-0.165473925728
ACH-000500,-0.455357914799
ACH-000502,-0.401058038244
ACH-000503,-0.496467357677
ACH-000505,-0.306269806322
ACH-000507,-0.27246006468199996
ACH-000510,-0.283908991819
ACH-000511,0.0406234137602
ACH-000512,-0.143880408491
ACH-000516,-0.118822940964
ACH-000517,-0.19026827201299998
ACH-000518,-0.230088559247
ACH-000520,-0.18084343908599998
ACH-000521,-0.139388257277
ACH-000522,-0.422662740203
ACH-000524,-0.14717732571699998
ACH-000527,-0.255501044323
ACH-000528,-0.175001208673
ACH-000537,-0.26663464358100003
ACH-000541,-0.283966887421
ACH-000542,-0.294403982504
ACH-000544,-0.145830016822
ACH-000545,-0.452237262486
ACH-000547,-0.365344377831
ACH-000548,-0.13263495031
ACH-000549,-0.0133053619058
ACH-000550,-0.015229269961700001
ACH-000552,-0.21174008639800002
ACH-000556,-0.219302770577
ACH-000557,-0.197111421812
ACH-000570,-0.16242693538699998
ACH-000571,-0.218541254971
ACH-000573,-0.305064034509
ACH-000576,-0.391562237003
ACH-000580,-0.12469929999000001
ACH-000584,-0.26330911157
ACH-000585,-0.257723679072
ACH-000588,-0.138146854364
ACH-000589,-0.19519441678399999
ACH-000591,-0.198804610537
ACH-000593,-0.294333468787
ACH-000600,-0.231771856496
ACH-000601,-0.361915006341
ACH-000604,-0.332616082993
ACH-000605,-0.40966292887500005
ACH-000606,-0.0830309751578
ACH-000608,-0.0764745658975
ACH-000614,-0.113662536208
ACH-000616,-0.36692343685
ACH-000618,-0.33486071901000003
ACH-000619,-0.37120208142300004
ACH-000620,-0.48321387497900004
ACH-000621,-0.152060859957
ACH-000622,-0.192202299101
ACH-000623,0.07580303026660001
ACH-000624,-0.265389411151
ACH-000627,-0.121581852284
ACH-000630,-0.18536596492
ACH-000632,-0.378613340367
ACH-000633,-0.42512643393
ACH-000637,-0.235168919934
ACH-000638,-0.16608023829399998
ACH-000646,-0.547353789138
ACH-000647,-0.386915724719
ACH-000648,-0.33601660692
ACH-000649,-0.287177182574
ACH-000651,-0.161914157419
ACH-000652,-0.148808183288
ACH-000653,-0.314003636927
ACH-000657,-0.254967793999
ACH-000658,-0.230037430347
ACH-000661,-0.312821708406
ACH-000662,-0.113378469739
ACH-000663,-0.529887333248
ACH-000665,-0.463543420065
ACH-000671,-0.0565665579856
ACH-000673,-0.20773341915899998
ACH-000676,-0.19003831833700002
ACH-000677,-0.37955893667499996
ACH-000681,-0.41972457713699995
ACH-000682,-0.261454626331
ACH-000683,-0.474378449132
ACH-000684,0.000652357947193
ACH-000688,-0.226255260711
ACH-000693,-0.341374981806
ACH-000694,-0.345841498535
ACH-000695,-0.05344602829580001
ACH-000696,-0.215254205509
ACH-000697,-0.457928618103
ACH-000699,-0.281593689612
ACH-000701,-0.18253351497
ACH-000706,-0.173986020563
ACH-000711,-0.21886111059399999
ACH-000713,-0.447320760318
ACH-000714,-0.105102576914
ACH-000718,0.023372395796799998
ACH-000720,-0.239506345478
ACH-000721,-0.39343413259300003
ACH-000724,0.327475012999
ACH-000725,-0.589852928907
ACH-000732,-0.38364196914300003
ACH-000734,-0.304817083377
ACH-000735,-0.161854906765
ACH-000736,-0.211591685988
ACH-000738,-0.256944624199
ACH-000746,-0.19443865757599998
ACH-000747,-0.40300670440700004
ACH-000748,-0.25618570028
ACH-000753,-0.173398595972
ACH-000756,-0.241097610095
ACH-000757,-0.103204943038
ACH-000758,-0.49050443362499996
ACH-000760,-0.267816235269
ACH-000763,-0.27946718308
ACH-000764,0.247809248737
ACH-000765,-0.100500426335
ACH-000766,-0.402451617805
ACH-000767,-0.194058164213
ACH-000768,-0.44649127664399996
ACH-000769,-0.223569154295
ACH-000770,-0.11771954855999998
ACH-000771,-0.265115663418
ACH-000773,-0.156107473412
ACH-000776,-0.375779965839
ACH-000777,-0.12154259550799999
ACH-000778,-0.290952493491
ACH-000781,-0.182373040455
ACH-000782,-0.05898442532169999
ACH-000783,-0.357341539591
ACH-000784,-0.278000881564
ACH-000785,-0.299416443962
ACH-000787,-0.185307470904
ACH-000788,-0.21343391258000002
ACH-000791,-0.420443406542
ACH-000792,-0.220669097109
ACH-000794,-0.18212682286499998
ACH-000796,-0.256518402945
ACH-000799,-0.74268346543
ACH-000800,-0.338638405877
ACH-000802,-0.27828674052200003
ACH-000804,-0.102016535612
ACH-000805,-0.292351505338
ACH-000809,-0.130485558878
ACH-000810,-0.056137678645199994
ACH-000811,-0.241904018402
ACH-000817,-0.390102114242
ACH-000819,-0.265261084887
ACH-000820,-0.143223133158
ACH-000821,-0.0894703860759
ACH-000822,-0.697222896513
ACH-000823,-0.522512364957
ACH-000824,-0.126933486534
ACH-000827,-0.472228840882
ACH-000829,-0.162368438546
ACH-000831,-0.38269696215599996
ACH-000832,-0.105954941155
ACH-000833,-0.206047960693
ACH-000834,-0.178801319287
ACH-000835,-0.237800711468
ACH-000836,-0.242505894427
ACH-000837,-0.312565450786
ACH-000838,-0.261905764486
ACH-000839,-0.13216794795700001
ACH-000840,-0.314347564177
ACH-000841,-0.434416437161
ACH-000843,-0.42449918108
ACH-000846,-0.201924035851
ACH-000847,-0.302201911118
ACH-000848,-0.197925961182
ACH-000849,-0.222868875806
ACH-000851,-0.32590749582
ACH-000855,-0.166347862639
ACH-000856,-0.37936624141
ACH-000858,-0.22656776061
ACH-000859,-0.495764000657
ACH-000861,-0.537806133141
ACH-000862,-0.0925073599028
ACH-000865,-0.269193685088
ACH-000866,-0.152129212336
ACH-000867,-0.245327758508
ACH-000869,-0.19155927306899997
ACH-000872,-0.2223793196
ACH-000873,-0.22480221743099998
ACH-000876,-0.09800379440300001
ACH-000878,-0.37995700741899996
ACH-000880,-0.14343524542799999
ACH-000881,-0.386058916975
ACH-000882,-0.464980759346
ACH-000884,-0.10556305591600001
ACH-000885,-0.266314774262
ACH-000887,-0.35095935800800004
ACH-000888,-0.188647586791
ACH-000889,-0.049381254539599996
ACH-000890,-0.056180023769699994
ACH-000896,-0.215060824778
ACH-000898,-0.279644962249
ACH-000900,-0.204007882546
ACH-000901,-0.110061264581
ACH-000905,-0.19060383660500002
ACH-000906,-0.278000718513
ACH-000907,-0.10469184010299999
ACH-000910,-0.10012604279500001
ACH-000911,-0.197589601977
ACH-000912,-0.186151419515
ACH-000913,-0.11701318177200001
ACH-000915,-0.38642776340499996
ACH-000916,0.192997773303
ACH-000917,-0.441433487746
ACH-000921,-0.202706733759
ACH-000924,-0.118005281955
ACH-000926,0.127120951488
ACH-000928,-0.462374281202
ACH-000929,-0.282163362929
ACH-000932,-0.0655778371496
ACH-000935,-0.0785621079972
ACH-000936,-0.286003797883
ACH-000937,-0.055832891682699996
ACH-000938,-0.21332418457400001
ACH-000939,-0.342365301738
ACH-000941,-0.406924686205
ACH-000943,-0.166467129481
ACH-000946,-0.34629192564499994
ACH-000947,-0.22445608456799998
ACH-000948,-0.322279265132
ACH-000950,-0.344104349589
ACH-000953,-0.0990052850392
ACH-000957,-0.184388858545
ACH-000958,-0.19452616269200002
ACH-000960,-0.311934932481
ACH-000963,-0.776720042571
ACH-000968,-0.298704741243
ACH-000969,-0.430764253338
ACH-000973,-0.0728704254299
ACH-000974,-0.141050812641
ACH-000975,-0.343643203666
ACH-000976,-0.21784483404899999
ACH-000978,-0.208259666422
ACH-000980,-0.297095058885
ACH-000984,-0.35934049599699996
ACH-000986,-0.108153280987
ACH-000988,-0.00787449772095
ACH-000993,-0.502856451707
ACH-000994,-0.450910738473
ACH-000996,-0.405937113743
ACH-001001,-0.314928656371
ACH-001020,-0.307471849002
ACH-001028,-0.230590967885
ACH-001031,-0.35422579348300004
ACH-001038,-0.210913245128
ACH-001048,-0.307140982603
ACH-001050,-0.338711839167
ACH-001053,-0.039719687601
ACH-001054,-0.19990444056899997
ACH-001061,-0.103457326961
ACH-001067,-0.336966570427
ACH-001075,-0.161658816476
ACH-001096,-0.0813401384473
ACH-001128,-0.34309352161300005
ACH-001134,-0.15968153820800002
ACH-001151,-0.170923120128
ACH-001163,-0.07957807589539999
ACH-001164,-0.6090803467220001
ACH-001173,-0.284903319989
ACH-001183,-0.377996593041
ACH-001184,-0.29873307769900004
ACH-001190,-0.54928958174
ACH-001192,0.00212664884496
ACH-001193,-0.24328662542800003
ACH-001196,-0.409625492223
ACH-001197,-0.275827052508
ACH-001205,0.044054087004899996
ACH-001211,-0.49967121676700005
ACH-001212,-0.481975013469
ACH-001228,-0.198801893246
ACH-001232,-0.126702451082
ACH-001239,-0.18312275681600002
ACH-001274,-0.222702913907
ACH-001275,-0.28829384295899996
ACH-001277,-0.538063331826
ACH-001278,0.00624264120887
ACH-001280,-0.10202358908199999
ACH-001283,-0.0587762140164
ACH-001289,-0.375276308969
ACH-001295,-0.39685772175800005
ACH-001300,-0.298529090701
ACH-001301,-0.279322998704
ACH-001302,0.113957422278
ACH-001303,-0.227025663559
ACH-001306,-0.35238429167900004
ACH-001318,-0.27439457876699996
ACH-001322,-0.41811137986999997
ACH-001328,-0.391838238731
ACH-001332,-0.26502610637400004
ACH-001333,-0.0337822859242
ACH-001336,-0.109373970098
ACH-001340,-0.236074912513
ACH-001346,-0.224662858769
ACH-001353,-0.107386201753
ACH-001354,0.292691287041
ACH-001367,-0.38720169349399997
ACH-001368,-0.232159086123
ACH-001374,-0.218185495939
ACH-001375,-0.219515518948
ACH-001377,-0.280905030402
ACH-001380,-0.409157573969
ACH-001391,-0.436397856065
ACH-001407,-0.451748285403
ACH-001408,-0.136998455433
ACH-001413,-0.38522631791
ACH-001430,0.122565901697
ACH-001431,-0.33383477711599996
ACH-001450,0.0205666918838
ACH-001496,-0.186907469952
ACH-001500,-0.19334051860100002
ACH-001521,-0.0607377463002
ACH-001523,-0.208644050519
ACH-001532,-0.322721766673
ACH-001536,-0.0982500125174
ACH-001550,-0.475567350713
ACH-001552,-0.368718327562
ACH-001554,-0.20283032015500002
ACH-001645,-0.452236562886
ACH-001654,-0.240534923928
ACH-001715,-0.125392448195
ACH-001735,-0.0774059787047
ACH-001736,-0.00383315265316
ACH-001737,-0.271705135991
ACH-001740,-0.16345625081499998
ACH-001745,-0.309010677391
ACH-001750,-0.39829371101800004
ACH-001765,-0.34982632051600004
ACH-001956,-0.387678978305
ACH-001957,-0.0400207883348
