,PIK3R4 (30849)
ACH-000256,-0.5052485894150001
ACH-000257,-0.733824045756
ACH-000258,-0.386975175925
ACH-000259,-0.5122340873
ACH-000260,-0.548017398403
ACH-000261,-0.5171184934790001
ACH-000262,-0.47417370591200003
ACH-000263,-0.709692031068
ACH-000264,-0.598637205222
ACH-000265,-0.627718403656
ACH-000266,-0.971153320549
ACH-000272,-0.598328366875
ACH-000273,-0.522134176218
ACH-000274,-0.32809026351
ACH-000277,-0.835600475714
ACH-000278,-0.579810197895
ACH-000279,-0.806655523274
ACH-000280,-0.539219729367
ACH-000281,-0.7645847236650001
ACH-000288,-0.42971424073799996
ACH-000291,-0.6370533182370001
ACH-000293,-0.840823659421
ACH-000294,-0.932580920126
ACH-000295,-0.569323994098
ACH-000296,-0.691170754955
ACH-000302,-0.589543992997
ACH-000304,-0.346758363763
ACH-000307,-0.5160022577610001
ACH-000308,-0.715163546579
ACH-000310,-0.430188949794
ACH-000311,-0.822053006432
ACH-000312,-0.596816086359
ACH-000315,-0.39915515265
ACH-000316,-0.672920133928
ACH-000317,-0.417971481034
ACH-000318,-0.726818949315
ACH-000319,-0.935853490271
ACH-000320,-0.907360494951
ACH-000322,-0.138080334432
ACH-000323,-1.24831980316
ACH-000324,-0.655967564202
ACH-000329,-0.39229267282200003
ACH-000330,-0.696090123846
ACH-000331,-0.925793195764
ACH-000332,-0.820086358024
ACH-000334,-0.218829335507
ACH-000335,-0.5396779200090001
ACH-000336,-0.584102749756
ACH-000337,-0.7347914547069999
ACH-000339,-0.969553610113
ACH-000341,-0.497214557099
ACH-000348,-0.507731479625
ACH-000350,-0.147059216119
ACH-000352,-0.980233780811
ACH-000356,-0.809766626754
ACH-000361,-0.733462031905
ACH-000362,-0.7392275102439999
ACH-000363,-0.259695008375
ACH-000364,-0.708989772747
ACH-000365,-0.6045058244070001
ACH-000366,-0.695581890956
ACH-000368,-0.593066415203
ACH-000374,-0.464337401396
ACH-000375,-0.44864645891500005
ACH-000376,-0.67135352884
ACH-000381,-0.541990521215
ACH-000383,-0.46772848840099995
ACH-000387,-0.518019123477
ACH-000389,-0.6090367471029999
ACH-000390,-0.45407328701000005
ACH-000393,-0.766615402625
ACH-000395,-0.541066690829
ACH-000397,-0.7486887510789999
ACH-000401,-0.849557428045
ACH-000402,-0.7000528671940001
ACH-000403,-0.351333846045
ACH-000404,-0.809385294753
ACH-000406,-0.671919919136
ACH-000407,-0.6348520550460001
ACH-000408,-0.85039289123
ACH-000410,-0.643729450504
ACH-000411,-0.5306908057140001
ACH-000414,-0.574483646484
ACH-000415,-0.7579520122939999
ACH-000416,-0.6576388646410001
ACH-000420,-0.570543491538
ACH-000421,-0.6684033741300001
ACH-000424,-0.532918134705
ACH-000425,-0.690299055086
ACH-000426,-0.593034169675
ACH-000427,-0.45163401017300003
ACH-000433,-0.489736100138
ACH-000436,-0.4305501313600001
ACH-000444,-0.7856477900229999
ACH-000445,-0.5695611899
ACH-000448,-0.714563367146
ACH-000450,-0.5651203069699999
ACH-000452,-0.599667018907
ACH-000454,-0.9873565877330001
ACH-000458,-0.578158625792
ACH-000459,-0.17002930028299998
ACH-000460,-0.596612022104
ACH-000461,-0.43498819493
ACH-000463,-0.521203564215
ACH-000464,-0.510529584244
ACH-000466,-0.646972805294
ACH-000467,-0.5128053450600001
ACH-000468,-0.786226623961
ACH-000469,-0.675125374287
ACH-000470,-0.5635853125029999
ACH-000471,-0.675841239701
ACH-000472,-0.771184501578
ACH-000473,-0.489683817895
ACH-000475,-0.6176056798489999
ACH-000476,-0.8151722430730001
ACH-000477,-0.796128771177
ACH-000480,-0.717714131716
ACH-000481,-0.44557562526600003
ACH-000483,-0.508970888298
ACH-000484,-0.457876450935
ACH-000485,-0.503545004845
ACH-000486,-0.592145059092
ACH-000487,-0.553088461482
ACH-000488,-0.5877266561300001
ACH-000490,-0.638863436113
ACH-000491,-0.45551782308
ACH-000495,-0.471524311734
ACH-000496,-0.6969072685
ACH-000499,-0.558902420328
ACH-000500,-0.947693774454
ACH-000502,-0.687241515421
ACH-000503,-0.179401998747
ACH-000505,-0.675553023435
ACH-000507,-0.552936513771
ACH-000510,-0.384626996958
ACH-000511,-0.650703728228
ACH-000512,-0.496625027565
ACH-000516,-0.85811833125
ACH-000517,-0.308899288012
ACH-000518,-0.501893619293
ACH-000520,-0.38665952434699996
ACH-000521,-1.11555503097
ACH-000522,-0.831273939948
ACH-000524,-0.517749072526
ACH-000527,-0.606822644105
ACH-000528,-0.604663626656
ACH-000537,-0.9230783882520001
ACH-000541,-0.500261770852
ACH-000542,-0.605039042237
ACH-000544,-0.638819270067
ACH-000545,-0.660515668884
ACH-000547,-0.443318381192
ACH-000548,-0.7338972235600001
ACH-000549,-0.690261852942
ACH-000550,-0.367228991011
ACH-000552,-0.654410542577
ACH-000556,-0.936712778327
ACH-000557,-0.0009679259389389999
ACH-000570,-0.413437367188
ACH-000571,-0.983002154235
ACH-000573,-0.66249634095
ACH-000576,-0.46577964165799995
ACH-000580,-0.55390401892
ACH-000584,-0.596159033828
ACH-000585,-0.603362387091
ACH-000588,-0.365996923019
ACH-000589,-0.563140678178
ACH-000591,-0.7254175711640001
ACH-000593,-0.754134290247
ACH-000600,-0.549216387475
ACH-000601,-0.637099697076
ACH-000604,-0.274230886294
ACH-000605,-0.8993400437819999
ACH-000606,-0.47907979306500004
ACH-000608,-0.232651890922
ACH-000614,-0.6723386743619999
ACH-000616,-0.617265375063
ACH-000618,-0.66211247122
ACH-000619,-0.44196156176299994
ACH-000620,-0.861109217474
ACH-000621,-0.8176127753899999
ACH-000622,-0.357482372565
ACH-000623,-0.12489643971799999
ACH-000624,-0.290655133828
ACH-000627,-0.680374574166
ACH-000630,-0.560591924436
ACH-000632,-0.516856489683
ACH-000633,-1.02913585633
ACH-000637,-0.634794211843
ACH-000638,-0.657481595618
ACH-000646,-0.7059435273000001
ACH-000647,-0.577988380233
ACH-000648,-0.411889586993
ACH-000649,-0.7285220102009999
ACH-000651,-0.595232510023
ACH-000652,-0.422020245101
ACH-000653,-0.6728958338300001
ACH-000657,-0.728217657906
ACH-000658,-0.632927983652
ACH-000661,-0.47685549258000004
ACH-000662,-0.622330675549
ACH-000663,-0.540426544638
ACH-000665,-0.589081861176
ACH-000671,-0.613817826487
ACH-000673,-0.6192128981139999
ACH-000676,-0.568564707372
ACH-000677,-0.309791033822
ACH-000681,-0.8711931473469999
ACH-000682,-0.615896006317
ACH-000683,-0.8562505565240001
ACH-000684,-0.552687978398
ACH-000688,-0.82483734388
ACH-000693,-0.498315970942
ACH-000694,-0.591347852542
ACH-000695,-0.631995838675
ACH-000696,-0.575772581163
ACH-000697,-0.765798355638
ACH-000699,-0.693121234297
ACH-000701,-0.572566307252
ACH-000706,-0.7438853229369999
ACH-000711,-0.537378713991
ACH-000713,-0.6987950569689999
ACH-000714,-0.620972298344
ACH-000718,-0.602558579411
ACH-000720,-0.619514477098
ACH-000721,-0.45709965528700003
ACH-000724,-0.6133599725469999
ACH-000725,-0.815996425217
ACH-000732,-0.583736709425
ACH-000734,-0.541368808521
ACH-000735,-0.672339151976
ACH-000736,-0.44051708003300005
ACH-000738,-0.285485134697
ACH-000746,-0.431298663286
ACH-000747,-0.6792321619670001
ACH-000748,-0.4054595908
ACH-000753,-0.674099605196
ACH-000756,-0.548940717701
ACH-000757,-0.718583577661
ACH-000758,-0.7204355069730001
ACH-000760,-0.280046425436
ACH-000763,-0.5344071231399999
ACH-000764,-0.843916935518
ACH-000765,-0.73419956985
ACH-000766,-0.6176259537169999
ACH-000767,-0.567504868447
ACH-000768,-0.850784409694
ACH-000769,-0.551167767991
ACH-000770,-0.59039960426
ACH-000771,-0.544414823953
ACH-000773,-0.425589104396
ACH-000776,-0.811588394035
ACH-000777,-0.898940635409
ACH-000778,-0.692774020967
ACH-000781,-0.583417582865
ACH-000782,-0.7687039160179999
ACH-000783,-0.8725349552580001
ACH-000784,-0.551983664814
ACH-000785,-0.849918413827
ACH-000787,-0.624951644701
ACH-000788,-0.68913283608
ACH-000791,-0.709788999975
ACH-000792,-0.607924776917
ACH-000794,-0.502158194599
ACH-000796,-0.8770342753650001
ACH-000799,-0.562377776466
ACH-000800,-0.549832501271
ACH-000802,-0.694982413731
ACH-000804,-0.832880427625
ACH-000805,-0.801538919909
ACH-000809,-0.596846585206
ACH-000810,-0.368151507196
ACH-000811,-0.418765313571
ACH-000817,-0.461849454486
ACH-000819,-0.5311013468
ACH-000820,-0.71380668845
ACH-000821,-0.65270270456
ACH-000822,-0.997670348879
ACH-000823,-0.519122976785
ACH-000824,-0.9388722254690001
ACH-000827,-0.674756529904
ACH-000829,-0.660343959603
ACH-000831,-0.7355549454029999
ACH-000832,-0.782883140145
ACH-000833,-0.536400023243
ACH-000834,-0.443044893068
ACH-000835,-0.865334437885
ACH-000836,-0.709737838966
ACH-000837,-0.683811292965
ACH-000838,-0.414583828929
ACH-000839,-0.703087978764
ACH-000840,-0.9531162056999999
ACH-000841,-0.670870231688
ACH-000843,-0.5406732464199999
ACH-000846,-0.5843033935059999
ACH-000847,-0.730654773047
ACH-000848,-0.679953946728
ACH-000849,-0.5748788121630001
ACH-000851,-0.5648216549639999
ACH-000855,-0.5436352050150001
ACH-000856,-0.619275581999
ACH-000858,-0.8591258279620001
ACH-000859,-0.406062022954
ACH-000861,-0.525736134691
ACH-000862,-0.857122962991
ACH-000865,-0.5538860238669999
ACH-000866,-0.649490125971
ACH-000867,-0.309518297482
ACH-000869,-0.9840327161139999
ACH-000872,-0.8777207867899999
ACH-000873,-0.346939922765
ACH-000876,-0.68998490625
ACH-000878,-1.10494912244
ACH-000880,-0.591513272277
ACH-000881,-0.5184091538960001
ACH-000882,-0.678853343696
ACH-000884,-0.247402934566
ACH-000885,-0.692616457888
ACH-000887,-0.6969197123209999
ACH-000888,-0.787576929934
ACH-000889,-0.74332808022
ACH-000890,-0.722212146795
ACH-000896,-0.6674051139280001
ACH-000898,-1.0862546441
ACH-000900,-0.502012847906
ACH-000901,-0.408876885349
ACH-000905,-0.701415177104
ACH-000906,-0.580978363069
ACH-000907,-0.8224739797149999
ACH-000910,-0.5068253587830001
ACH-000911,-0.50603750936
ACH-000912,-0.233303009747
ACH-000913,-0.582591521828
ACH-000915,-0.536753931135
ACH-000916,-0.594087752367
ACH-000917,-0.8548439519869999
ACH-000921,-0.792271520176
ACH-000924,-0.820628091608
ACH-000926,-0.643309180627
ACH-000928,-0.391101432121
ACH-000929,-0.656989999887
ACH-000932,-0.772632374735
ACH-000935,-0.665761179811
ACH-000936,-1.0303021227
ACH-000937,-0.627322243156
ACH-000938,-0.40746318028300005
ACH-000939,-0.515035840318
ACH-000941,-0.565864524859
ACH-000943,-0.7730236273540001
ACH-000946,-0.684177849572
ACH-000947,-0.683691681324
ACH-000948,-0.633562426409
ACH-000950,-0.62656409063
ACH-000953,-0.432641225321
ACH-000957,-0.7409601972059999
ACH-000958,-0.806363238725
ACH-000960,-0.551260251948
ACH-000963,-1.0459948933399998
ACH-000968,-0.704901108376
ACH-000969,-0.52505314147
ACH-000973,-0.7509328062620001
ACH-000974,-0.670965293922
ACH-000975,-0.6807957808030001
ACH-000976,-0.770940550047
ACH-000978,-0.853386889122
ACH-000980,-0.697102716891
ACH-000984,-0.906194256208
ACH-000986,-0.590308092953
ACH-000988,-0.441618380059
ACH-000993,-0.49798794760799997
ACH-000994,-0.470142428494
ACH-000996,-0.414114621361
ACH-001001,-0.26987905439300003
ACH-001020,-0.724763265291
ACH-001028,-0.48588245295000004
ACH-001031,-0.484081182498
ACH-001038,-0.460628335697
ACH-001048,-0.391912613385
ACH-001050,-0.654879489359
ACH-001053,-0.724741362516
ACH-001054,-0.362580459803
ACH-001061,-0.9470537123459999
ACH-001067,-0.5442799735639999
ACH-001075,-0.590948154316
ACH-001096,-0.7317020593000001
ACH-001128,-0.9148065175660001
ACH-001134,-0.541916456649
ACH-001151,-0.852204183457
ACH-001163,-0.553259695479
ACH-001164,-0.541810892462
ACH-001173,-0.572460036873
ACH-001183,-0.42058127468900003
ACH-001184,-0.453232560858
ACH-001190,-0.7095444116509999
ACH-001192,-0.6640880434390001
ACH-001193,-0.773167878586
ACH-001196,-0.455627080068
ACH-001197,-0.44241339770000004
ACH-001205,-0.710821585174
ACH-001211,-0.7943801213770001
ACH-001212,-0.707007321854
ACH-001228,-0.30286137349
ACH-001232,-0.920749104339
ACH-001239,-0.483367687112
ACH-001274,-0.502083398897
ACH-001275,-0.538511362964
ACH-001277,-0.27600736993299996
ACH-001278,-0.592755112723
ACH-001280,-0.08419832576360001
ACH-001283,-0.755432427149
ACH-001289,-0.652047022041
ACH-001295,-0.617501479269
ACH-001300,-0.633187938382
ACH-001301,-0.44720438559799996
ACH-001302,-0.296708896382
ACH-001303,-0.779750384234
ACH-001306,-0.676824447386
ACH-001318,-0.704325633034
ACH-001322,-0.787674454133
ACH-001328,-0.528551037779
ACH-001332,-0.321223271148
ACH-001333,-0.571085060541
ACH-001336,-0.744639987817
ACH-001340,-0.7145541251209999
ACH-001346,-0.532904348901
ACH-001353,-0.571358140388
ACH-001354,-0.834518441187
ACH-001367,-0.49602729866899997
ACH-001368,-0.465633673219
ACH-001374,-0.43657378356000004
ACH-001375,-0.507888016973
ACH-001377,-0.819463469357
ACH-001380,-0.657329316315
ACH-001391,-1.01584883345
ACH-001407,-0.665097930691
ACH-001408,-0.577803057003
ACH-001413,-0.5489126994619999
ACH-001430,-0.43064557873000003
ACH-001431,-0.80292811263
ACH-001450,-0.352878906308
ACH-001496,-0.6951017565880001
ACH-001500,-0.450851723795
ACH-001521,-0.726478402559
ACH-001523,-0.757515653986
ACH-001532,-0.695155190842
ACH-001536,-0.532435908552
ACH-001550,-0.8395342122730001
ACH-001552,-0.940690893591
ACH-001554,-0.616406135793
ACH-001645,-0.353107529541
ACH-001654,-0.589828996104
ACH-001715,-0.9230277693979999
ACH-001735,-0.660154413737
ACH-001736,-0.40067110129199995
ACH-001737,-0.761757672805
ACH-001740,-0.40703267678000005
ACH-001745,-0.624053868633
ACH-001750,-0.6970860787950001
ACH-001765,-0.532171151382
ACH-001956,-0.502963224119
ACH-001957,-0.6504419982949999
