,PCGF2 (7703)
ACH-000310,-0.104605375284
ACH-000311,-0.20100496660300002
ACH-000312,-0.208533803711
ACH-000315,-0.25630660306999997
ACH-000316,-0.210735924203
ACH-000317,-0.170956004045
ACH-000318,-0.252482403907
ACH-000319,-0.26671820250399997
ACH-000320,-0.162114055862
ACH-000322,-0.421263135287
ACH-000323,-0.34717700415700004
ACH-000324,-0.272615795571
ACH-000329,-0.269150519571
ACH-000330,-0.42104824879
ACH-000331,-0.151118482367
ACH-000332,-0.294736694367
ACH-000334,-0.230743989153
ACH-000335,-0.197846537969
ACH-000336,-0.11967099502900001
ACH-000337,-0.364310130907
ACH-000339,-0.383730717928
ACH-000341,0.11082778054199999
ACH-000348,-0.142629598244
ACH-000350,-0.413897078438
ACH-000352,-0.222592847506
ACH-000356,-0.280975079669
ACH-000361,-0.28724299231
ACH-000362,-0.184595424725
ACH-000363,-0.247649401837
ACH-000364,-0.455253793204
ACH-000365,-0.284247238976
ACH-000366,-0.188897619351
ACH-000368,-0.37215163476999996
ACH-000374,-0.366002384299
ACH-000375,-0.141031741796
ACH-000376,-0.179048152348
ACH-000381,-0.21343173709899999
ACH-000383,-0.974225031217
ACH-000387,-0.25577053407
ACH-000389,-0.27385163790899997
ACH-000390,-0.38489261604999997
ACH-000393,-0.0337673626945
ACH-000395,-0.175769129271
ACH-000397,-0.658942941375
ACH-000401,-0.42592840469800003
ACH-000402,-0.433473493881
ACH-000403,-0.261028665211
ACH-000404,-0.42233798519599997
ACH-000406,-0.188493986184
ACH-000407,-0.34108482447099997
ACH-000408,-0.300290681107
ACH-000410,-0.29668867891199996
ACH-000411,-0.253509015969
ACH-000414,-0.159903138123
ACH-000415,-0.570157738597
ACH-000416,-0.255449427801
ACH-000420,-0.15071940117000002
ACH-000421,-0.303304486376
ACH-000424,-0.337426526342
ACH-000425,-0.283149003364
ACH-000426,-0.204401410704
ACH-000427,-0.902617810216
ACH-000433,-0.384284217764
ACH-000436,-0.377070825732
ACH-000444,-0.338966165822
ACH-000445,-0.165390321335
ACH-000448,-0.327559721904
ACH-000450,-0.123260771849
ACH-000452,-0.313344737747
ACH-000454,-0.109049186574
ACH-000458,-0.39454079770800005
ACH-000459,-0.5381990839280001
ACH-000460,-0.34055570035099997
ACH-000461,-0.197488044973
ACH-000463,-0.30632712420200003
ACH-000464,-0.37358569659999996
ACH-000466,-0.713785628158
ACH-000467,-0.165159960981
ACH-000468,-0.347526835969
ACH-000469,-0.24884575332699999
ACH-000470,-0.33228095838599997
ACH-000471,-0.35063387613700003
ACH-000472,-0.365438291678
ACH-000473,-0.252647005623
ACH-000475,-0.374427806036
ACH-000476,-0.29573898000599996
ACH-000477,-0.045013563029199996
ACH-000480,-0.14007869293
ACH-000481,-0.20157440716400002
ACH-000483,-0.177607505091
ACH-000484,-0.158944593038
ACH-000485,-0.135339337386
ACH-000486,-0.315943119434
ACH-000487,-0.18138607074000002
ACH-000488,-0.24719786602
ACH-000490,-0.38642437975500005
ACH-000491,-0.262937509963
ACH-000495,-0.139124794055
ACH-000496,-0.242902174173
ACH-000499,-0.308937828697
ACH-000500,-0.213040734525
ACH-000502,-0.32471764163600003
ACH-000503,-0.279971530157
ACH-000505,-0.16689840791899999
ACH-000507,-0.254443105187
ACH-000510,-0.244465672139
ACH-000511,-0.157050672422
ACH-000512,0.0658324697031
ACH-000516,-0.22151709716899998
ACH-000517,-0.325265318574
ACH-000518,-0.204056825941
ACH-000520,-0.0658415906168
ACH-000521,-0.577613087134
ACH-000522,-0.288756406719
ACH-000524,-0.26488944642900003
ACH-000527,-0.275119397463
ACH-000528,-0.202146478587
ACH-000537,-0.22411159051600002
ACH-000541,-0.327092997781
ACH-000542,-0.379633014921
ACH-000544,-0.394891202936
ACH-000545,-0.245142080399
ACH-000547,0.0204408143687
ACH-000548,-0.360920306841
ACH-000549,-0.37616863028399994
ACH-000550,-0.17288182349800002
ACH-000552,-0.37143987882600005
ACH-000556,-0.39128086684
ACH-000557,-0.20816582607
ACH-000570,-0.440709930725
ACH-000571,-0.0846043856714
ACH-000573,-0.14026614899599998
ACH-000576,-0.259175090613
ACH-000580,0.00422268759044
ACH-000584,-0.36888283118500004
ACH-000585,-0.177805668927
ACH-000588,-0.41184768676
ACH-000589,-0.435373361752
ACH-000591,-0.497538971335
ACH-000593,-0.345655508081
ACH-000600,-0.314539036248
ACH-000601,-0.259538482092
ACH-000604,-0.500784359083
ACH-000605,-0.275366392596
ACH-000606,-0.349796304681
ACH-000608,-0.320292886484
ACH-000614,-0.0784952273024
ACH-000616,-0.185306555396
ACH-000618,-0.263678693357
ACH-000619,-0.350142718511
ACH-000620,-0.356202481449
ACH-000621,-0.23363839219500002
ACH-000622,-0.310092179909
ACH-000623,-0.42215266034500004
ACH-000624,-0.334518327811
ACH-000627,-0.46465557280299996
ACH-000630,-0.396529686209
ACH-000632,-0.326840044328
ACH-000633,-0.290935097855
ACH-000637,-0.20087237290100002
ACH-000638,-0.274976809747
ACH-000646,-0.31134067311
ACH-000647,-0.404118136002
ACH-000648,-0.287039070864
ACH-000649,-0.12307806923299999
ACH-000651,-0.35581819903800005
ACH-000652,-0.24931256430399998
ACH-000653,-0.186347389753
ACH-000657,-0.222625124617
ACH-000658,-0.326975336228
ACH-000661,-0.401524041805
ACH-000662,-0.647316356584
ACH-000663,-0.295590225661
ACH-000665,-0.195567415871
ACH-000671,-0.166472381517
ACH-000673,-0.337118528419
ACH-000676,-0.408690978852
ACH-000677,-0.15842336247199998
ACH-000681,-0.29515685862
ACH-000682,-0.251180101779
ACH-000683,-0.20793899942299998
ACH-000684,-0.612210366387
ACH-000688,-0.391733423558
ACH-000693,-0.36660409167499997
ACH-000694,-0.491260168175
ACH-000695,-0.12328914611700001
ACH-000696,-0.24504122239300002
ACH-000697,-0.352325023535
ACH-000699,-0.124745343475
ACH-000701,-0.32283356839
ACH-000706,-0.251707868434
ACH-000711,-0.309296352113
ACH-000713,-0.360043271129
ACH-000714,-0.35968418408299996
ACH-000718,0.0190260568439
ACH-000720,-0.415484309771
ACH-000721,-0.31773453428000004
ACH-000724,-0.34287303254900003
ACH-000725,-0.453101794864
ACH-000732,-0.285191345091
ACH-000734,-0.081716314054
ACH-000735,-0.283006673694
ACH-000736,-0.347419820888
ACH-000738,-0.419117759541
ACH-000746,-0.377699001683
ACH-000747,-0.262218533124
ACH-000748,-0.088023161732
ACH-000753,-0.243000151355
ACH-000756,-0.28416624846599997
ACH-000757,0.030188155760000005
ACH-000758,-0.281961341398
ACH-000760,-0.190804010047
ACH-000763,-0.234758036827
ACH-000764,-0.12552777632200002
ACH-000765,-0.219502327902
ACH-000766,-0.389929542794
ACH-000767,-0.256562371453
ACH-000768,-0.145705774762
ACH-000769,-0.324971301154
ACH-000770,-0.27571060315699997
ACH-000771,-0.264624623369
ACH-000773,-0.278211262153
ACH-000776,-0.30441541366999997
ACH-000777,-0.17747059979200003
ACH-000778,-0.206224181627
ACH-000781,-0.0978131509883
ACH-000782,-0.393036058704
ACH-000783,-0.152000350511
ACH-000784,-0.22859333361200002
ACH-000785,-0.21307672363299998
ACH-000787,-0.226157057938
ACH-000788,-0.162497152092
ACH-000791,-0.25002240431999995
ACH-000792,-0.22714239246100001
ACH-000794,-0.353174236176
ACH-000796,-0.312848135247
ACH-000799,-0.345732241377
ACH-000800,-0.0752164172632
ACH-000802,-0.23134860423300002
ACH-000804,-0.136035229788
ACH-000805,-0.256028925528
ACH-000809,-0.265238136736
ACH-000810,-0.212629087381
ACH-000811,-0.357818410426
ACH-000817,-0.20026285902399998
ACH-000819,-0.20625945943399998
ACH-000820,-0.0157018901174
ACH-000821,-0.12320801362
ACH-000822,-0.354936687521
ACH-000823,-0.34498246706200003
ACH-000824,-0.226797376952
ACH-000827,-0.17024471374699998
ACH-000829,-0.25872587682500003
ACH-000831,-0.287149671057
ACH-000832,-0.41460401177
ACH-000833,-0.33567146524499997
ACH-000834,-0.258786639577
ACH-000835,-0.133288862782
ACH-000836,-0.0410254432952
ACH-000837,-0.301764831344
ACH-000838,-0.5621908214570001
ACH-000839,-0.577423112194
ACH-000840,-0.43599570776
ACH-000841,-0.192028424166
ACH-000843,-0.38709217784100003
ACH-000846,-0.136083549971
ACH-000847,-0.22055155291700002
ACH-000848,-0.123010689496
ACH-000849,-0.35398968948799997
ACH-000851,-0.32731661073199997
ACH-000855,-0.0596329791003
ACH-000856,-0.448585744974
ACH-000858,-0.262553981119
ACH-000859,-0.40792497875699996
ACH-000861,-0.40488263722199996
ACH-000862,-0.254016791703
ACH-000865,-0.287191718577
ACH-000866,-0.204783327067
ACH-000867,-0.38803145291999996
ACH-000869,-0.292409903816
ACH-000872,-0.290187681872
ACH-000873,-0.304432301387
ACH-000876,-0.198437782904
ACH-000878,-0.320667819147
ACH-000880,-0.29390911385400004
ACH-000881,-0.28721344291400003
ACH-000882,-0.241147434208
ACH-000884,-0.18015743800200001
ACH-000885,-0.308967667929
ACH-000887,-0.331231658102
ACH-000888,-0.335908575335
ACH-000889,-0.263651930603
ACH-000890,-0.25755394278
ACH-000896,-0.373064856449
ACH-000898,-0.188489593304
ACH-000900,-0.321596016278
ACH-000901,-0.11604969982999999
ACH-000905,-0.41417747511799996
ACH-000906,-0.221610727707
ACH-000907,-0.164800618822
ACH-000910,-0.20054450475000002
ACH-000911,-0.46049875045500005
ACH-000912,-0.2408819087
ACH-000913,-0.324272659415
ACH-000915,-0.0809758433903
ACH-000916,-0.806238643743
ACH-000917,-0.293158069886
ACH-000921,-0.40819308382700004
ACH-000924,-0.19578145165999997
ACH-000926,-0.308347084732
ACH-000928,-0.17221222348
ACH-000929,-0.136317768332
ACH-000932,-0.29307864431999997
ACH-000935,-0.146290877996
ACH-000936,-0.230278865273
ACH-000937,-0.176975305029
ACH-000938,-0.24330698725400002
ACH-000939,-0.00417430337386
ACH-000941,-0.244380956048
ACH-000943,-0.20144378324499998
ACH-000946,-0.286499429712
ACH-000947,-0.199503709659
ACH-000948,-0.25809348025
ACH-000950,-0.0706555085385
ACH-000953,-0.49067076187700004
ACH-000957,-0.409107492241
ACH-000958,-0.396695546727
ACH-000960,-0.19787613387800002
ACH-000963,-0.5935441652000001
ACH-000968,-0.41590437716399997
ACH-000969,-0.29281216170200003
ACH-000973,-0.419721263872
ACH-000974,-0.251087570209
ACH-000975,-0.44650135480400005
ACH-000976,-0.406100142337
ACH-000978,0.0009394154060599999
ACH-000980,-0.312091198176
ACH-000984,-0.390058659944
ACH-000986,-0.399009316434
ACH-000988,-0.252273034241
ACH-000993,-0.319215401143
ACH-000994,-0.221228936023
ACH-000996,-0.38291478679700003
ACH-001001,-0.265935522852
ACH-001020,0.116948905375
ACH-001028,-0.273989942697
ACH-001031,-1.15629887987
ACH-001038,-0.288944578018
ACH-001048,-0.31204346189300003
ACH-001050,-0.450079601244
ACH-001053,-0.482006222261
ACH-001054,-0.35833966846799997
ACH-001061,-0.283080821636
ACH-001067,-0.546888810742
ACH-001075,-0.148173378573
ACH-001096,-0.250727638194
ACH-001128,0.44729411750799997
ACH-001134,-0.213923914075
ACH-001151,-0.383755769093
ACH-001163,-0.241489871974
ACH-001164,-0.23990938935800002
ACH-001173,-0.38766120661799996
ACH-001183,-0.27047147885899997
ACH-001184,-0.154818289099
ACH-001190,-0.269245201377
ACH-001192,-0.48173606705399996
ACH-001193,-0.609668774581
ACH-001196,-0.25217426891399997
ACH-001197,-0.36690519070699995
ACH-001205,-0.283996106417
ACH-001211,-0.139668722249
ACH-001212,-0.057887515910099996
ACH-001228,-0.269250869041
ACH-001232,-0.359623706413
ACH-001239,-0.299790691492
ACH-001274,-0.491118251197
ACH-001275,-0.224673983857
ACH-001277,-0.630457116447
ACH-001278,-0.21524030081599999
ACH-001280,-0.157920348677
ACH-001283,-0.29613152275800003
ACH-001289,-0.20696486519
ACH-001295,-0.21929561800500003
ACH-001300,-0.498554262086
ACH-001301,-0.237584517476
ACH-001302,-0.42115815005400004
ACH-001303,-0.464653438749
ACH-001306,-0.149154902608
ACH-001318,-0.105668939737
ACH-001322,-0.2895329874
ACH-001328,-0.362831475699
ACH-001332,-0.361497517948
ACH-001333,-0.301089932553
ACH-001336,-0.23338764845899998
ACH-001340,-0.412551232581
ACH-001346,-0.315786534811
ACH-001353,-0.309534869121
ACH-001354,-0.232902145022
ACH-001367,-0.272493572756
ACH-001368,-0.372598304336
ACH-001374,-0.4720769511899999
ACH-001375,-0.191027881151
ACH-001377,-0.224304153966
ACH-001380,-0.310250108085
ACH-001391,-0.23798095893399998
ACH-001407,-0.265659908977
ACH-001408,-0.265125411124
ACH-001413,-0.47329049883999996
ACH-001430,-0.255832600462
ACH-001431,-0.34820210526900003
ACH-001450,-0.371506339292
ACH-001496,-0.17588347275
ACH-001500,-0.156174200307
ACH-001521,-0.531560532697
ACH-001523,-0.36719783795100003
ACH-001532,-0.23951041488000002
ACH-001536,-0.174512480196
ACH-001550,-0.176537573156
ACH-001552,-0.256859874573
ACH-001554,-0.333332398162
ACH-001645,-0.336804779812
ACH-001654,-0.290460992751
ACH-001715,-0.19377768161800002
ACH-001735,-0.285834437842
ACH-001736,-0.173459633088
ACH-001737,-0.843221044555
ACH-001740,0.0195412639281
ACH-001745,-0.102097962226
ACH-001750,-0.223210729207
ACH-001765,-0.23249872034400001
ACH-001956,-0.217819362942
ACH-001957,-0.465024427583
