,CPEB1 (64506)
ACH-000004,-0.22895249254
ACH-000007,-0.25596478988000004
ACH-000009,-0.08806676890560002
ACH-000011,-0.120998847233
ACH-000012,-0.108408385314
ACH-000013,-0.242795501083
ACH-000014,-0.0749832159256
ACH-000015,-0.23055528395599997
ACH-000017,-0.192736264723
ACH-000018,-0.0411413174315
ACH-000019,-0.24531689720600003
ACH-000021,-0.14627133136700002
ACH-000022,-0.317712426118
ACH-000025,-0.118630080668
ACH-000028,-0.161007754737
ACH-000030,-0.180416307738
ACH-000035,-0.152944542008
ACH-000036,-0.0604083953661
ACH-000037,-0.10835087088400001
ACH-000039,-0.29016886403299996
ACH-000040,-0.25046932237799996
ACH-000041,-0.331339207249
ACH-000042,-0.248365701543
ACH-000045,-0.027734723734400002
ACH-000047,-0.233154557588
ACH-000052,-0.35088372928499995
ACH-000053,-0.246190533129
ACH-000054,-0.21783478391600003
ACH-000055,-0.163764737977
ACH-000060,-0.26247387880899997
ACH-000067,-0.0704366505671
ACH-000070,-0.15665879332000002
ACH-000075,-0.0752037809717
ACH-000078,-0.159019263282
ACH-000082,-0.25261842553
ACH-000085,-0.030295365903400002
ACH-000086,-0.203044768948
ACH-000087,-0.199038347328
ACH-000092,-0.20079087430999998
ACH-000095,-0.232338399883
ACH-000097,-0.187657455191
ACH-000098,-0.32260004492
ACH-000099,-0.374020464293
ACH-000108,-0.234762825209
ACH-000113,-0.13091151421299999
ACH-000115,-0.278172564741
ACH-000116,-0.29646054128800003
ACH-000118,-0.165035474842
ACH-000120,-0.19750828949000002
ACH-000123,-0.24238377496999997
ACH-000127,-0.15544737499800002
ACH-000128,-0.282144956449
ACH-000132,-0.169505720808
ACH-000133,-0.0734929177229
ACH-000137,-0.192731230709
ACH-000138,-0.11643249636900001
ACH-000142,-0.03230317607
ACH-000143,-0.13525171637
ACH-000146,-0.155731386175
ACH-000148,-0.15928437800999998
ACH-000150,-0.142147257838
ACH-000152,-0.08866861734930001
ACH-000153,-0.18097533345699998
ACH-000159,-0.0524730542051
ACH-000160,-0.300506084811
ACH-000163,-0.07987546767560001
ACH-000167,-0.07962832123960001
ACH-000168,-0.24263337056099998
ACH-000169,-0.111252148353
ACH-000178,-0.21288244103700002
ACH-000182,-0.22039830791700002
ACH-000183,-0.1902029458
ACH-000188,-0.142924329954
ACH-000189,-0.23197595606999996
ACH-000190,-0.0165755558436
ACH-000198,-0.173192580799
ACH-000204,-0.254325919317
ACH-000206,-0.192449951601
ACH-000207,-0.295963567466
ACH-000211,-0.18220302034000002
ACH-000215,-0.12142665042199999
ACH-000221,-0.244027644421
ACH-000222,-0.22478004358000003
ACH-000223,-0.306746547751
ACH-000226,-0.0908324738975
ACH-000227,-0.339347621014
ACH-000228,-0.0268649595261
ACH-000231,-0.230123982287
ACH-000232,-0.173410862049
ACH-000233,-0.198025191148
ACH-000234,-0.295691495568
ACH-000235,-0.171677921904
ACH-000237,-0.199711170123
ACH-000238,-0.296807363428
ACH-000243,-0.211833091565
ACH-000244,-0.319487196628
ACH-000246,-0.0765861441067
ACH-000248,-0.21450574776
ACH-000250,-0.299463871925
ACH-000251,-0.29966136423399997
ACH-000253,-0.26211527003400004
ACH-000255,-0.218532967983
ACH-000256,-0.313209492593
ACH-000257,0.146648588701
ACH-000258,-0.175580016477
ACH-000259,-0.187548442172
ACH-000260,-0.251311593432
ACH-000261,-0.192225220487
ACH-000262,-0.182061703776
ACH-000263,-0.49813288981000003
ACH-000264,-0.147798207787
ACH-000265,-0.22932801216499998
ACH-000266,-0.247163885251
ACH-000272,-0.21733299559799998
ACH-000273,-0.11177945229599999
ACH-000274,-0.29152338635
ACH-000277,-0.150142892711
ACH-000278,-0.294822622861
ACH-000279,-0.10195874615499999
ACH-000280,-0.21777666126999998
ACH-000281,-0.557574298382
ACH-000288,-0.095688244113
ACH-000291,-0.17121295188400001
ACH-000293,-0.07255362773860001
ACH-000294,-0.188492506626
ACH-000295,0.0853135632526
ACH-000296,-0.336395675708
ACH-000302,-0.20838313630199998
ACH-000304,-0.102653384055
ACH-000307,-0.273561104214
ACH-000308,-0.250648676551
ACH-000310,-0.474895668264
ACH-000311,-0.308802069406
ACH-000312,-0.0938130937823
ACH-000315,-0.0909355931758
ACH-000316,-0.126572895554
ACH-000317,0.0041141303269600004
ACH-000318,-0.130022414868
ACH-000319,-0.132153502674
ACH-000320,-0.20450972104200002
ACH-000322,-0.230046837164
ACH-000323,-0.239678519419
ACH-000324,-0.09893449717319999
ACH-000329,0.09039284786860001
ACH-000330,-0.173310750843
ACH-000331,-0.146818407932
ACH-000332,-0.167336426291
ACH-000334,-0.055310087925300004
ACH-000335,0.015677142786799998
ACH-000336,0.0355681575619
ACH-000337,-0.36720244291599996
ACH-000339,-0.22465364390599998
ACH-000341,-0.359542077028
ACH-000348,-0.323924116417
ACH-000350,-0.236623122675
ACH-000352,-0.10481197308599999
ACH-000356,-0.236443494296
ACH-000361,-0.27183288599100003
ACH-000362,-0.159645730331
ACH-000363,-0.21895858094700002
ACH-000364,-0.385292686885
ACH-000365,-0.18217488046799998
ACH-000366,-0.138734488781
ACH-000368,-0.33423370395199997
ACH-000374,-0.00967597831078
ACH-000375,-0.210388397089
ACH-000376,-0.221506287
ACH-000381,-0.298290618989
ACH-000383,-0.189834879289
ACH-000387,-0.39603756146499997
ACH-000389,-0.314438879092
ACH-000390,-0.207978335703
ACH-000393,-0.16369982236
ACH-000395,-0.106253994496
ACH-000397,-0.20219124577599998
ACH-000401,-0.13874609377299998
ACH-000402,-0.347173099815
ACH-000403,-0.147572587187
ACH-000404,-0.160887963987
ACH-000406,-0.280481789719
ACH-000407,-0.310945521895
ACH-000408,-0.23161863801399998
ACH-000410,-0.0142611073545
ACH-000411,-0.0220120051853
ACH-000414,-0.136412155679
ACH-000415,0.0579748516022
ACH-000416,-0.181036335153
ACH-000420,-0.163907885124
ACH-000421,-0.338222210643
ACH-000424,-0.45573554944300004
ACH-000425,-0.275393004142
ACH-000426,-0.133137557392
ACH-000427,0.00192719448918
ACH-000433,-0.323759425839
ACH-000436,-0.148676472126
ACH-000444,-0.2823042846
ACH-000445,-0.322921113544
ACH-000448,-0.20969118179699997
ACH-000450,-0.11891904900999999
ACH-000452,-0.308174492316
ACH-000454,-0.415271739409
ACH-000458,-0.42654842323299996
ACH-000459,-0.135325815105
ACH-000460,-0.150594895622
ACH-000461,-0.132546553278
ACH-000463,-0.18120966163199997
ACH-000464,-0.179262631166
ACH-000466,-0.0756425713418
ACH-000467,-0.20946022443
ACH-000468,-0.104984920626
ACH-000469,-0.207188901714
ACH-000470,-0.136508173457
ACH-000471,-0.16962663584000004
ACH-000472,-0.09102167459669999
ACH-000473,-0.128369190869
ACH-000475,-0.0626814647944
ACH-000476,-0.13241926204600002
ACH-000477,-0.08844590434180001
ACH-000480,-0.0622993546342
ACH-000481,-0.175853560435
ACH-000483,-0.187974022771
ACH-000484,0.0921594914518
ACH-000485,-0.041842893092
ACH-000486,-0.223494601848
ACH-000487,-0.18326223379099998
ACH-000488,-0.34438495715800005
ACH-000490,-0.155641181902
ACH-000491,-0.265414454872
ACH-000495,-0.34212501988000005
ACH-000496,-0.18999105425
ACH-000499,-0.182670905913
ACH-000500,-0.26642757218
ACH-000502,-0.192057450156
ACH-000503,-0.08462410890370001
ACH-000505,-0.22392541507599997
ACH-000507,-0.323782306026
ACH-000510,-0.24474935950399998
ACH-000511,-0.189592007258
ACH-000512,-0.172862686362
ACH-000516,-0.179018503464
ACH-000517,-0.34801376104099996
ACH-000518,-0.0986735074097
ACH-000520,-0.253601841544
ACH-000521,-0.18060992050799998
ACH-000522,-0.18963005868500002
ACH-000524,-0.153178856143
ACH-000527,-0.2007382596
ACH-000528,-0.309884608488
ACH-000537,-0.25069850189
ACH-000541,-0.0558483367274
ACH-000542,-0.20434377780699997
ACH-000544,-0.0152813376683
ACH-000545,-0.0968594092936
ACH-000547,-0.45959669166100003
ACH-000548,-0.0397742439341
ACH-000549,-0.22381037015799998
ACH-000550,-0.131856616593
ACH-000552,-0.30175065098000003
ACH-000556,-0.256107825128
ACH-000557,-0.0536922488384
ACH-000570,-0.188779898154
ACH-000571,-0.107902667301
ACH-000573,-0.310525025007
ACH-000576,-0.119992085386
ACH-000580,-0.21085692237999998
ACH-000584,-0.32020001081099997
ACH-000585,-0.184551546619
ACH-000588,-0.276335734728
ACH-000589,-0.229321667582
ACH-000591,-0.254299943981
ACH-000593,-0.18445453729000003
ACH-000600,-0.00329585541785
ACH-000601,-0.184840649943
ACH-000604,-0.216142361779
ACH-000605,-0.372634238437
ACH-000606,-0.0789574913515
ACH-000608,-0.132549359168
ACH-000614,-0.126160567518
ACH-000616,-0.127940948259
ACH-000618,-0.21131632055799998
ACH-000619,-0.17158047858699998
ACH-000620,-0.277963909894
ACH-000621,-0.141787060032
ACH-000622,-0.429731010198
ACH-000623,-0.22045137057300002
ACH-000624,-0.16648994336200001
ACH-000627,-0.277080574352
ACH-000630,-0.17356981611400002
ACH-000632,-0.12492487446100001
ACH-000633,-0.032184334962
ACH-000637,-0.21237681599
ACH-000638,-0.107270854311
ACH-000646,-0.18669116233600003
ACH-000647,-0.213917612568
ACH-000648,-0.338691569097
ACH-000649,-0.227402990093
ACH-000651,-0.130641174203
ACH-000652,-0.07794066457839999
ACH-000653,-0.151362615581
ACH-000657,-0.307335700029
ACH-000658,-0.313137881673
ACH-000661,-0.29224262250599997
ACH-000662,-0.34516008458700004
ACH-000663,-0.33570856736500004
ACH-000665,-0.256195666624
ACH-000671,-0.30790434695999996
ACH-000673,-0.260135971811
ACH-000676,-0.19362749111400002
ACH-000677,-0.287330996183
ACH-000681,-0.21187767260600002
ACH-000682,-0.177732729399
ACH-000683,-0.20633268648800002
ACH-000684,-0.22707913784400002
ACH-000688,-0.025939974772
ACH-000693,-0.23193893431499998
ACH-000694,-0.21887246095600002
ACH-000695,-0.18777662995900002
ACH-000696,-0.243242498855
ACH-000697,-0.397526443151
ACH-000699,-0.140085012517
ACH-000701,-0.18120366384199998
ACH-000706,-0.17701708807
ACH-000711,-0.214717079686
ACH-000713,-0.147535379897
ACH-000714,-0.0515117747489
ACH-000718,-0.129126486979
ACH-000720,-0.0873718848859
ACH-000721,-0.18793521754700002
ACH-000724,-0.348144998762
ACH-000725,-0.160131644274
ACH-000732,-0.199080450598
ACH-000734,-0.153951534725
ACH-000735,-0.2985417863
ACH-000736,-0.30114843094099997
ACH-000738,-0.20449593362
ACH-000746,-0.254485929605
ACH-000747,-0.0762770014805
ACH-000748,-0.153577903544
ACH-000753,-0.291558794872
ACH-000756,-0.240013969116
ACH-000757,-0.293646930641
ACH-000758,-0.329171310143
ACH-000760,-0.259669056116
ACH-000763,-0.24663016294799997
ACH-000764,-0.265166006199
ACH-000765,-0.369418089149
ACH-000766,-0.051157220815500004
ACH-000767,-0.224050231714
ACH-000768,-0.277834782432
ACH-000769,-0.166984560076
ACH-000770,-0.195136333249
ACH-000771,-0.153818131776
ACH-000773,-0.353547108153
ACH-000776,-0.12546183425000001
ACH-000777,-0.234267373315
ACH-000778,-0.035635084792400004
ACH-000781,-0.28131247748000004
ACH-000782,-0.449099239673
ACH-000783,-0.18073755455499999
ACH-000784,-0.309140043339
ACH-000785,-0.0364359861441
ACH-000787,-0.167714927323
ACH-000788,-0.261043303492
ACH-000791,-0.158893961722
ACH-000792,-0.222350640044
ACH-000794,-0.21320932206
ACH-000796,-0.15087081186100001
ACH-000799,-0.161306653854
ACH-000800,-0.198106860476
ACH-000802,-0.09428379306639999
ACH-000804,-0.250672068378
ACH-000805,-0.427279454424
ACH-000809,-0.108619310296
ACH-000810,-0.28341204713
ACH-000811,-0.234613045135
ACH-000817,-0.14069371824100002
ACH-000819,-0.255670278841
ACH-000820,-0.391002344367
ACH-000821,0.0871285502946
ACH-000822,-0.27386460511300004
ACH-000823,-0.24508188018000002
ACH-000824,-0.165104686107
ACH-000827,-0.20581915862199998
ACH-000829,-0.330668866501
ACH-000831,-0.20386840330699998
ACH-000832,-0.284357714034
ACH-000833,-0.236995286061
ACH-000834,-0.34707226086900006
ACH-000835,-0.188554139609
ACH-000836,-0.0546966568166
ACH-000837,-0.18292890929000002
ACH-000838,-0.285270680928
ACH-000839,-0.171912520072
ACH-000840,-0.31484628147
ACH-000841,-0.07049943428830001
ACH-000843,-0.16471460983
ACH-000846,-0.283274179212
ACH-000847,-0.129272923606
ACH-000848,-0.235514078698
ACH-000849,-0.280351582893
ACH-000851,-0.347272014485
ACH-000855,-0.25878540136399997
ACH-000856,-0.036092432532
ACH-000858,-0.0987279660317
ACH-000859,-0.0232779405307
ACH-000861,-0.316921035991
ACH-000862,-0.252842262395
ACH-000865,-0.143241396756
ACH-000866,-0.222240756208
ACH-000867,-0.141096598864
ACH-000869,-0.015251188797799999
ACH-000872,-0.172470970709
ACH-000873,-0.34655840428900003
ACH-000876,-0.232378403464
ACH-000878,-0.292007643104
ACH-000880,-0.215977160069
ACH-000881,-0.172020494549
ACH-000882,-0.19796736160199999
ACH-000884,-0.24426490129099998
ACH-000885,-0.14924175258
ACH-000887,-0.17865016850499998
ACH-000888,-0.16948806751899997
ACH-000889,-0.10920069624199999
ACH-000890,-0.179007266576
ACH-000896,-0.129502581093
ACH-000898,-0.18973168495499998
ACH-000900,-0.10990014879000001
ACH-000901,-0.136164751797
ACH-000905,-0.137294113227
ACH-000906,-0.168698459608
ACH-000907,-0.164143644097
ACH-000910,-0.11594778854599999
ACH-000911,-0.208642319602
ACH-000912,-0.19134008306800002
ACH-000913,-0.236259020658
ACH-000915,-0.22261268674100002
ACH-000916,-0.604930113741
ACH-000917,-0.0686947565987
ACH-000921,-0.172721532993
ACH-000924,-0.254089977436
ACH-000926,-0.39623180313600004
ACH-000928,-0.08029532633519999
ACH-000929,-0.18547312975400002
ACH-000932,-0.161187864418
ACH-000935,-0.238590861791
ACH-000936,-0.272722978937
ACH-000937,-0.165781139996
ACH-000938,-0.146633665129
ACH-000939,-0.280340753015
ACH-000941,-0.0198853490618
ACH-000943,-0.215678440915
ACH-000946,-0.25974374166499997
ACH-000947,-0.19633393548300002
ACH-000948,-0.39483605758699997
ACH-000950,-0.24092464764000002
ACH-000953,-0.153311733288
ACH-000957,-0.185494159645
ACH-000958,-0.19318511699700003
ACH-000960,-0.152778030452
ACH-000963,0.21015517677499998
ACH-000968,-0.609115371746
ACH-000969,-0.169093610629
ACH-000973,-0.171116501537
ACH-000974,-0.274786874813
ACH-000975,-0.276554638349
ACH-000976,-0.285791740279
ACH-000978,0.277005265086
ACH-000980,-0.254700786261
ACH-000984,-0.272435557293
ACH-000986,-0.210067758615
ACH-000988,-0.08304286307889999
ACH-000993,-0.306915930831
ACH-000994,-0.208392129274
ACH-000996,-0.7550226179620001
ACH-001001,-0.27792412081900003
ACH-001020,-0.21070590796
ACH-001028,-0.149083086802
ACH-001031,-0.167242086594
ACH-001038,-0.237334793105
ACH-001048,-0.18284827677999999
ACH-001050,-0.268208317797
ACH-001053,-0.332510215753
ACH-001054,-0.315954494874
ACH-001061,-0.249338484044
ACH-001067,-0.07924857221699999
ACH-001075,-0.195952966646
ACH-001096,-0.10263768455700001
ACH-001128,0.200610383497
ACH-001134,-0.14040410012399998
ACH-001151,-0.234781420183
ACH-001163,-0.283784805914
ACH-001164,-0.451922488741
ACH-001173,-0.269636034067
ACH-001183,-0.267029247202
ACH-001184,-0.25402490293499996
ACH-001190,-0.443640098639
ACH-001192,-0.11242525191500001
ACH-001193,-0.0511791594236
ACH-001196,-0.27927054037500004
ACH-001197,-0.08205857781169999
ACH-001205,-0.318482528456
ACH-001211,-0.0664088013286
ACH-001212,-0.026979895485
ACH-001228,-0.22228607684
ACH-001232,-0.253612998034
ACH-001239,-0.07435609732439999
ACH-001274,-0.275553894144
ACH-001275,-0.109998788206
ACH-001277,-0.2130512511
ACH-001278,-0.0967822028345
ACH-001280,-0.0457148273972
ACH-001283,-0.27601544657
ACH-001289,-0.07760162794139999
ACH-001295,-0.137923409145
ACH-001300,-0.164986883019
ACH-001301,-0.31982974639
ACH-001302,0.101307138813
ACH-001303,-0.163113222266
ACH-001306,-0.18851165175700002
ACH-001318,-0.114943171254
ACH-001322,-0.0545180051769
ACH-001328,-0.203376118592
ACH-001332,-0.17529383230300002
ACH-001333,-0.277563687153
ACH-001336,-0.299832910637
ACH-001340,-0.25323883998700003
ACH-001346,-0.150839496786
ACH-001353,-0.219271524753
ACH-001354,-0.35432674571199996
ACH-001367,-0.271580624886
ACH-001368,-0.156183083258
ACH-001374,-0.24887721630999998
ACH-001375,-0.138620286674
ACH-001377,-0.333556648428
ACH-001380,-0.28068943936
ACH-001391,-0.431202284502
ACH-001407,-0.23929892545
ACH-001408,-0.121853220611
ACH-001413,-0.374240087148
ACH-001430,-0.362929450008
ACH-001431,-0.27549030086599996
ACH-001450,-0.246744198501
ACH-001496,-0.11680079702299999
ACH-001500,-0.215508316568
ACH-001521,-0.420299862454
ACH-001523,0.0259276283459
ACH-001532,-0.20223719675700003
ACH-001536,-0.318342745568
ACH-001550,-0.232690011611
ACH-001552,-0.501631784475
ACH-001554,-0.23697459526599998
ACH-001645,-0.237026312185
ACH-001654,-0.20769873449999998
ACH-001715,-0.31034436653999997
ACH-001735,-0.28178224226799997
ACH-001736,-0.0451195062775
ACH-001737,0.320240398874
ACH-001740,-0.0813413192162
ACH-001745,-0.181714706149
ACH-001750,-0.293233719893
ACH-001765,-0.17174581522
ACH-001956,-0.252618623217
ACH-001957,-0.13954756776399999
