,DEPDC1B (55789)
ACH-000004,0.108889133914
ACH-000007,0.233539746488
ACH-000009,0.202334261543
ACH-000011,0.0750824396576
ACH-000012,0.13772654062200002
ACH-000013,-0.00881204780444
ACH-000014,0.0806802744051
ACH-000015,0.014106705200100001
ACH-000017,0.304822079094
ACH-000018,-0.22202158638
ACH-000019,-0.22846736851799998
ACH-000021,0.23766284221099998
ACH-000022,0.0076012470846200005
ACH-000025,0.046679548231499994
ACH-000028,0.144549400559
ACH-000030,0.101882901372
ACH-000035,0.21816180535399998
ACH-000036,0.155379949688
ACH-000037,0.07240867587949999
ACH-000039,0.240699596056
ACH-000040,-0.0245556808611
ACH-000041,-0.124456382117
ACH-000042,0.22089343260400002
ACH-000045,0.0974968949488
ACH-000047,-0.0416532953587
ACH-000052,-0.0190247331554
ACH-000053,0.0562177243022
ACH-000054,0.11541628968699999
ACH-000055,-0.034970274016
ACH-000060,0.07468273336730001
ACH-000067,0.0688300532357
ACH-000070,0.119580790097
ACH-000075,0.0695762575131
ACH-000078,0.21718714514499998
ACH-000082,-0.00553197367233
ACH-000085,-0.0469004356272
ACH-000086,0.117162284699
ACH-000087,-0.42145731468599995
ACH-000092,0.144536199705
ACH-000095,0.127174437439
ACH-000097,0.222603301277
ACH-000098,0.0339276285019
ACH-000099,0.326493005754
ACH-000108,0.031529625561900004
ACH-000113,-0.05495152521919999
ACH-000115,0.174255416527
ACH-000116,-0.0009481285461889999
ACH-000118,0.161560499189
ACH-000120,0.14977262898
ACH-000123,0.0798635666255
ACH-000127,0.091989905769
ACH-000128,0.0693507201565
ACH-000132,0.0543005823449
ACH-000133,0.250908888131
ACH-000137,0.09960595257860001
ACH-000138,0.238871652731
ACH-000142,-0.107286930412
ACH-000143,0.23395243503899998
ACH-000146,0.142567619683
ACH-000148,0.17297846548700002
ACH-000150,0.172618790597
ACH-000152,0.07090163985310001
ACH-000153,0.0791039847663
ACH-000159,0.159775484726
ACH-000160,0.17161013931699998
ACH-000163,0.09598448377049999
ACH-000167,0.230858199247
ACH-000168,-0.07582467737819999
ACH-000169,0.077633818903
ACH-000178,0.12104251652100001
ACH-000182,0.050054531855300004
ACH-000183,0.0660429820847
ACH-000188,0.078709173864
ACH-000189,-0.144466721203
ACH-000190,0.397718021131
ACH-000198,0.153001872654
ACH-000204,-0.044914625906
ACH-000206,0.22227174414
ACH-000207,0.308301109594
ACH-000211,-0.0115670139536
ACH-000215,0.0314546454563
ACH-000221,0.135463092098
ACH-000222,0.226297781424
ACH-000223,0.111381339386
ACH-000226,-0.0849328757165
ACH-000227,0.15539138444800002
ACH-000228,-0.0337883822677
ACH-000231,0.125099753671
ACH-000232,0.177452939774
ACH-000233,0.24666714537700002
ACH-000234,0.253571502409
ACH-000235,0.0763377245387
ACH-000237,0.141976627105
ACH-000238,-0.118516584351
ACH-000243,0.187296526468
ACH-000244,0.407574771523
ACH-000246,0.120821417965
ACH-000248,-0.045602099017400005
ACH-000250,0.09958773556129999
ACH-000251,0.21204115787900002
ACH-000253,0.0924170916464
ACH-000255,0.029600469589
ACH-000256,-0.0683902775258
ACH-000257,-0.379394929429
ACH-000258,0.14324644978700002
ACH-000259,0.0793227318817
ACH-000260,0.201769207581
ACH-000261,0.055275496286399994
ACH-000262,0.17164898778299997
ACH-000263,0.053470598451199995
ACH-000264,0.012806686588600001
ACH-000265,0.17120280944699998
ACH-000266,0.133183611636
ACH-000272,0.07995984484799999
ACH-000273,0.0340908017339
ACH-000274,0.0170751629835
ACH-000277,-0.0289915616517
ACH-000278,-0.023302475564599995
ACH-000279,-0.010497944982200002
ACH-000280,-0.00866891810117
ACH-000281,0.32877894114100004
ACH-000288,0.10899199342
ACH-000291,-0.13384068996200002
ACH-000293,0.057369743303500004
ACH-000294,0.0429498822363
ACH-000295,-0.165772958299
ACH-000296,0.5477970285980001
ACH-000302,-0.0606741683378
ACH-000304,0.0669596389454
ACH-000307,0.156647539282
ACH-000308,0.136364517711
ACH-000310,0.222598958892
ACH-000311,0.18905172043
ACH-000312,0.170023511748
ACH-000315,-0.41774272397600004
ACH-000316,0.0204419614627
ACH-000317,0.119598617075
ACH-000318,-0.00023248815922499998
ACH-000319,0.0317250326196
ACH-000320,0.20012118888500002
ACH-000322,0.100346188473
ACH-000323,-0.0006094325903559999
ACH-000324,0.125789608212
ACH-000329,0.0660077888024
ACH-000330,0.103284951022
ACH-000331,0.0949619982543
ACH-000332,0.17953261734700002
ACH-000334,0.250422408015
ACH-000335,-0.0696974209714
ACH-000336,-0.175160591585
ACH-000337,-0.012613396775200002
ACH-000339,0.07614469878489999
ACH-000341,0.176252573416
ACH-000348,0.144518353736
ACH-000350,0.152617655503
ACH-000352,0.14465950905799999
ACH-000356,-0.211366822002
ACH-000361,0.23973315399599998
ACH-000362,0.251673444408
ACH-000363,0.0483520317677
ACH-000364,0.0852503411252
ACH-000365,0.00131356838305
ACH-000366,0.11588365284000002
ACH-000368,0.302792367021
ACH-000374,-0.0236663317985
ACH-000375,0.224766253289
ACH-000376,0.00868471036131
ACH-000381,0.287083471406
ACH-000383,-0.000562680665654
ACH-000387,0.201574027589
ACH-000389,0.242585503345
ACH-000390,0.0626482411603
ACH-000393,-0.0215695505335
ACH-000395,0.260128240493
ACH-000397,0.0212970161547
ACH-000401,0.06474394873309999
ACH-000402,-0.213510742201
ACH-000403,0.08347696288539999
