,ARFGEF1 (10565)
ACH-000004,-0.050938710658499996
ACH-000007,-0.108143824155
ACH-000009,0.00954942992026
ACH-000011,0.0313058152404
ACH-000012,-0.294426373473
ACH-000013,-0.13098154985
ACH-000014,0.0029277450123499998
ACH-000015,-0.00928268825788
ACH-000017,-0.19225230594999998
ACH-000018,-0.168242488997
ACH-000019,-0.168640546054
ACH-000021,-0.389038888789
ACH-000022,-0.205992917609
ACH-000025,-0.0685457034024
ACH-000028,-0.12327192590999998
ACH-000030,-0.0421102713607
ACH-000035,-0.266720570379
ACH-000036,-0.0386151183575
ACH-000037,-0.00264792635657
ACH-000039,-0.23608583183499998
ACH-000040,-0.25123754610599996
ACH-000041,-0.0858432430007
ACH-000042,-0.0408547244295
ACH-000045,-0.145098380476
ACH-000047,-0.061374107465500004
ACH-000052,-0.146421183477
ACH-000053,-0.0159273054136
ACH-000054,-0.135846145654
ACH-000055,-0.209058486899
ACH-000060,-0.123740823061
ACH-000067,-0.105320038651
ACH-000070,-0.15083801884700002
ACH-000075,-0.24436980198000002
ACH-000078,-0.0813213479386
ACH-000082,-0.250794626508
ACH-000085,-0.0186950809976
ACH-000086,-0.22444568888900002
ACH-000087,0.140415256857
ACH-000092,-0.09213207600410002
ACH-000095,0.005514925149399999
ACH-000097,-0.0460577830169
ACH-000098,-0.10877952775000001
ACH-000099,0.0164007550875
ACH-000108,-0.0550074963565
ACH-000113,-0.12915548344699998
ACH-000115,0.010643539685200001
ACH-000116,-0.323438977588
ACH-000118,-0.0896901324171
ACH-000120,-0.151485591832
ACH-000123,-0.08511488964569999
ACH-000127,-0.161363879494
ACH-000128,-0.116908590162
ACH-000132,-0.044245144520199994
ACH-000133,-0.174134090037
ACH-000137,-0.0274077652645
ACH-000138,-0.0699778223756
ACH-000142,-0.017591002412099998
ACH-000143,0.104079000415
ACH-000146,-0.09974665455199999
ACH-000148,-0.0193093403247
ACH-000150,-0.253869277417
ACH-000152,-0.38117900283699996
ACH-000153,-0.38345168955
ACH-000159,-0.22418221261399998
ACH-000160,0.012590004592
ACH-000163,-0.167654718375
ACH-000167,0.635518535416
ACH-000168,-0.18038702035100002
ACH-000169,-0.0172031900568
ACH-000178,-0.13500136833100002
ACH-000182,-0.122077661156
ACH-000183,-0.197806846197
ACH-000188,-0.00478104294487
ACH-000189,-0.242705310078
ACH-000190,-0.38309613982600005
ACH-000198,-0.14407187588300002
ACH-000204,-0.47439509517300005
ACH-000206,-0.279436451811
ACH-000207,-0.30615275222399996
ACH-000211,-0.329299100743
ACH-000215,-0.0968302773743
ACH-000221,-0.169086442346
ACH-000222,0.0424521118473
ACH-000223,-0.20846240818700001
ACH-000226,-0.147074930346
ACH-000227,-0.20739451469700002
ACH-000228,0.0480410136327
ACH-000231,-0.145080139981
ACH-000232,-0.24270656572500002
ACH-000233,-0.153029534274
ACH-000234,-0.103998942716
ACH-000235,-0.151376262185
ACH-000237,-0.168180734137
ACH-000238,0.12668147766899998
ACH-000243,-0.033686419160599994
ACH-000244,-0.36226169681299997
ACH-000246,-0.228533389281
ACH-000248,-0.233678857577
ACH-000250,-0.18653678921100003
ACH-000251,-0.0804284488582
ACH-000253,-0.19657622800500002
ACH-000255,-0.0981349187255
ACH-000256,-0.33548100962099997
ACH-000257,0.23187245764400002
ACH-000258,-0.315199465467
ACH-000259,-0.033552773264799995
ACH-000260,0.018100794986700003
ACH-000261,-0.464108115086
ACH-000262,-0.0641639474298
ACH-000263,-0.37802788831999995
ACH-000264,-0.278784277199
ACH-000265,-0.35471231098300005
ACH-000266,-0.041577237777199995
ACH-000272,-0.12091517445000001
ACH-000273,-0.0952670812143
ACH-000274,-0.166408828959
ACH-000277,-0.0332692760876
ACH-000278,-0.17211984098000002
ACH-000279,-0.11438004780500001
ACH-000280,-0.135054636534
ACH-000281,-0.192101797265
ACH-000288,-0.00817810543786
ACH-000291,-0.15518600224
ACH-000293,-0.30314135888099997
ACH-000294,-0.288030190377
ACH-000295,-0.150946745072
ACH-000296,0.0742437570234
ACH-000302,-0.08854164523160002
ACH-000304,-0.135611565429
ACH-000307,-0.181887237806
ACH-000308,-0.130530218897
ACH-000310,-0.202066617184
ACH-000311,-0.04011020274530001
ACH-000312,-0.267508108697
ACH-000315,-0.237277729899
ACH-000316,0.19472767459399998
ACH-000317,-0.276731603905
ACH-000318,-0.159796459935
ACH-000319,-0.244271903324
ACH-000320,-0.18029291539
ACH-000322,0.00329905399777
ACH-000323,-0.133340566605
ACH-000324,-0.171848914602
ACH-000329,-0.159411272069
ACH-000330,-0.153902719769
ACH-000331,-0.00997776649268
ACH-000332,-0.160178375155
ACH-000334,-0.43354742101800003
ACH-000335,-0.223806359771
ACH-000336,-0.188327709659
ACH-000337,-0.283429511339
ACH-000339,-0.19054896799600002
ACH-000341,-0.18162575762299998
ACH-000348,0.00919420431002
ACH-000350,0.019556715289900002
ACH-000352,-0.17600410526000002
ACH-000356,-0.0559193456277
ACH-000361,-0.260547432933
ACH-000362,-0.231057367694
ACH-000363,-0.138987729567
ACH-000364,-0.21993175331999998
ACH-000365,-0.234714824203
ACH-000366,-0.038898048209599995
ACH-000368,0.0230361907332
ACH-000374,-0.0434766409982
ACH-000375,-0.300766694098
ACH-000376,-0.23791552931999996
ACH-000381,-0.09238653163720001
ACH-000383,-0.154479283532
ACH-000387,-0.09416708290470001
