,ANKLE1 (126549)
ACH-000004,-0.25481952320900003
ACH-000007,-0.103889388261
ACH-000009,-0.08247526521380001
ACH-000011,-0.11374682574100001
ACH-000012,-0.18616521543900003
ACH-000013,-0.297106940314
ACH-000014,-0.0893655175651
ACH-000015,-0.352787471125
ACH-000017,-0.168633093622
ACH-000018,-0.19904031436900002
ACH-000019,-0.26084684743299996
ACH-000021,-0.14533151817
ACH-000022,-0.0889487033077
ACH-000025,-0.18679704926399998
ACH-000028,-0.20201970538199998
ACH-000030,-0.35422445090599997
ACH-000035,-0.338002667289
ACH-000036,-0.0382707427796
ACH-000037,-0.236947389059
ACH-000039,-0.42414495160099996
ACH-000040,-0.0824156723922
ACH-000041,0.154893567834
ACH-000042,-0.239380718066
ACH-000045,-0.210751582008
ACH-000047,-0.168207301283
ACH-000052,-0.0717021806367
ACH-000053,-0.262087589558
ACH-000054,-0.259174284507
ACH-000055,-0.29263904841
ACH-000060,0.163791993372
ACH-000067,-0.122986256972
ACH-000070,0.101743560482
ACH-000075,-0.0375234090838
ACH-000078,0.115368035021
ACH-000082,-0.058654934111299996
ACH-000085,0.0431759321044
ACH-000086,-0.313222915626
ACH-000087,-0.191980592363
ACH-000092,-0.157200477129
ACH-000095,-0.0563528462568
ACH-000097,-0.143690396936
ACH-000098,-0.27353158760699997
ACH-000099,-0.16941569650199997
ACH-000108,-0.350197376563
ACH-000113,-0.0143009984642
ACH-000115,-0.35639749197400006
ACH-000116,-0.53795935029
ACH-000118,-0.234460699625
ACH-000120,-0.155371946668
ACH-000123,-0.272119374345
ACH-000127,-0.22381049924600002
ACH-000128,-0.35723914576800003
ACH-000132,-0.287502057395
ACH-000133,-0.145123955594
ACH-000137,-0.18361596335299998
ACH-000138,-0.331829483344
ACH-000142,-0.435232139683
ACH-000143,-0.036405196733
ACH-000146,-0.21362509414099998
ACH-000148,-0.126601889981
ACH-000150,-0.08900163282439999
ACH-000152,0.07387326705839999
ACH-000153,-0.119309077925
ACH-000159,-0.128215700181
ACH-000160,-0.0456871629983
ACH-000163,-0.346653834996
ACH-000167,-0.205217250496
ACH-000168,-0.11417913077500001
ACH-000169,-0.181103124538
ACH-000178,-0.191939427978
ACH-000182,-0.27136066740200004
ACH-000183,-0.287476404739
ACH-000188,-0.34639129981899996
ACH-000189,-0.140932808818
ACH-000190,-0.12249076144099999
ACH-000198,-0.22085548645199998
ACH-000204,0.0778672407631
ACH-000206,-0.193874971068
ACH-000207,-0.22766361008699998
ACH-000211,-0.17225768568100003
ACH-000215,-0.09844791356069998
ACH-000221,-0.33308830603
ACH-000222,-0.0755149165548
ACH-000223,-0.14669717858
ACH-000226,-0.351558511676
ACH-000227,0.0594766044591
ACH-000228,-0.299933602969
ACH-000231,0.0328033953153
ACH-000232,-0.0911706283355
ACH-000233,-0.14556090550999998
ACH-000234,-0.238793428711
ACH-000235,-0.192731832555
ACH-000237,-0.23471368046799998
ACH-000238,-0.010299308739799999
ACH-000243,-0.354850919005
ACH-000244,0.0662875723219
ACH-000246,-0.050669269260999995
ACH-000248,-0.292028606648
ACH-000250,-0.17570167845100002
ACH-000251,-0.497337120181
ACH-000253,-0.20827358538
ACH-000255,-0.19056875182500002
ACH-000256,-0.0700757350176
ACH-000257,-0.135560786109
ACH-000258,-0.15721430962000002
ACH-000259,-0.12804050560900002
ACH-000260,-0.193642738516
ACH-000261,-0.148893044148
ACH-000262,-0.053227493163300006
ACH-000263,-0.493090941284
ACH-000264,-0.22989221825599998
ACH-000265,-0.208058832127
ACH-000266,-0.1102962672
ACH-000272,0.09441061440860002
ACH-000273,-0.123112532215
ACH-000274,0.059261042787800006
ACH-000277,0.168836575503
ACH-000278,-0.351136961531
ACH-000279,0.056219323284
ACH-000280,-0.209925929921
ACH-000281,-0.147841852822
ACH-000288,0.055773314153000006
ACH-000291,-0.128998412142
ACH-000293,0.11369902776100001
ACH-000294,-0.362961345674
ACH-000295,0.0265208237514
ACH-000296,-0.308099127106
ACH-000302,-0.310970220315
ACH-000304,-0.314062476001
ACH-000307,-0.333641747436
ACH-000308,-0.164932203145
ACH-000310,-0.152559108395
ACH-000311,-0.139664249695
ACH-000312,-0.221228029758
ACH-000315,-0.0684835686414
ACH-000316,-0.151894471841
ACH-000317,0.00912949853823
ACH-000318,-0.5220321020040001
ACH-000319,-0.0247695471081
