,EIF4E2 (9470)
ACH-000467,0.0596282810221
ACH-000468,-0.224887253675
ACH-000469,-0.418799890533
ACH-000470,-0.24045981169300001
ACH-000471,-0.029268015029
ACH-000472,-0.354425175209
ACH-000473,-0.247158864775
ACH-000475,-0.417538339358
ACH-000476,-0.159073399955
ACH-000477,-0.221169114532
ACH-000480,-0.222193238573
ACH-000481,-0.162000354154
ACH-000483,0.0286017108636
ACH-000484,-0.152281098231
ACH-000485,-0.239091104908
ACH-000486,-0.441684164961
ACH-000487,-0.0956182476309
ACH-000488,-0.562603899755
ACH-000490,-0.0600762987567
ACH-000491,-0.37014950855400003
ACH-000495,-0.255448503794
ACH-000496,-0.304425854684
ACH-000499,-0.0406210244768
ACH-000500,-0.0848838869418
ACH-000502,-0.23116216883699997
ACH-000503,-0.211276828332
ACH-000505,-0.260825463663
ACH-000507,-0.521015765471
ACH-000510,-0.208932536571
ACH-000511,-0.20816869868500001
ACH-000512,-1.00397412974
ACH-000516,-0.22071895023200003
ACH-000517,-0.275013661339
ACH-000518,-0.51168100907
ACH-000520,-0.349843804172
ACH-000521,-0.403402586927
ACH-000522,0.0651567593081
ACH-000524,-0.024693141895400002
ACH-000527,-0.28040628232
ACH-000528,-0.372747802733
ACH-000537,-0.219958784258
ACH-000541,-0.722949871788
ACH-000542,0.022609179118300002
ACH-000544,-0.355059778239
ACH-000545,-0.337139826613
ACH-000547,-0.387314174207
ACH-000548,-0.504762533209
ACH-000549,-0.423542933746
ACH-000550,-0.5822442176199999
ACH-000552,-0.253214265949
ACH-000556,-0.259270653356
ACH-000557,-0.642100287586
ACH-000570,-0.187293107591
ACH-000571,-0.407671804225
ACH-000573,-0.365158608876
ACH-000576,-0.32288180166200003
ACH-000580,-0.185057378384
ACH-000584,-0.190986542476
ACH-000585,-0.5898330904460001
ACH-000588,0.00128331721266
ACH-000589,-0.40212230660899995
ACH-000591,-0.326256040566
ACH-000593,-0.1071327825
ACH-000600,-0.142294308041
ACH-000601,-0.324577771972
ACH-000604,-0.7483443681049999
ACH-000605,-0.451457203075
ACH-000606,-0.387911335109
ACH-000608,-0.53530414755
ACH-000614,0.09474877327989999
ACH-000616,-0.379764937491
ACH-000618,-0.18740084877399998
ACH-000619,-0.21724599043499998
ACH-000620,-0.110241102433
ACH-000621,-0.269020757449
ACH-000622,-0.145323179772
ACH-000623,-0.65078978769
ACH-000624,-0.34664528074699996
ACH-000627,-0.39966849448200004
ACH-000630,-0.49749691064499996
ACH-000632,-0.497308053663
ACH-000633,-0.23593685359000002
ACH-000637,-0.5372013207549999
ACH-000638,-0.0258583062897
ACH-000646,0.150375773436
ACH-000647,-0.38661883426
ACH-000648,-0.302977100049
ACH-000649,-0.42352005629600004
ACH-000651,-0.350683694599
ACH-000652,-0.305205155877
ACH-000653,-0.37895114098099997
ACH-000657,-0.233947593156
ACH-000658,-0.414807653138
ACH-000661,-0.36352061266400004
ACH-000662,-0.636263362249
ACH-000663,0.0583656934591
ACH-000665,-0.208215717035
ACH-000671,-0.370839948362
ACH-000673,-0.0655464559687
ACH-000676,-0.43205148452500003
ACH-000677,0.148692160282
ACH-000681,-0.039173516716300004
ACH-000682,-0.6869237636669999
ACH-000683,-0.45374458284900004
ACH-000684,0.022404089584300003
ACH-000688,-0.371717104829
ACH-000693,-0.49305637659199997
ACH-000694,-0.36221229744000005
ACH-000695,-0.314446569839
ACH-000696,-0.4185832828
ACH-000697,-0.425959720495
ACH-000699,-0.318613329741
ACH-000701,-0.6069163679649999
ACH-000706,-0.174588237302
ACH-000711,-0.332416916846
ACH-000713,-0.24787995680599997
ACH-000714,-0.44186460609
ACH-000718,-0.445351419092
ACH-000720,-0.37660007847099997
ACH-000721,-0.36452428618
ACH-000724,-0.50263540625
ACH-000725,-0.35377871274899997
ACH-000732,-0.247128762514
ACH-000734,-0.31426052315200004
ACH-000735,-0.23129515534400003
ACH-000736,-0.34461951059199997
ACH-000738,-0.43504747677199995
ACH-000746,-0.143145000497
ACH-000747,-0.15854871758
ACH-000748,-0.162350710083
ACH-000753,-0.34087289763499995
ACH-000756,-0.212011496761
ACH-000757,-0.19139312164099997
ACH-000758,-0.39978588939900006
ACH-000760,-0.512534862902
ACH-000763,-0.302928194843
ACH-000764,-0.536499914235
ACH-000765,-0.482550282022
ACH-000766,-0.36188515151199996
ACH-000767,-0.0197045296364
ACH-000768,-0.251234414034
ACH-000769,0.142082405317
ACH-000770,-0.32811522214899996
ACH-000771,-0.530911544029
ACH-000773,-0.417908900408
ACH-000776,-0.20573279757100002
ACH-000777,-0.736640484103
ACH-000778,-0.5004851576820001
ACH-000781,-0.211103452113
ACH-000782,-0.448444510665
ACH-000783,-0.506248864909
ACH-000784,-0.194123818754
ACH-000785,-0.393287801626
ACH-000787,-0.681754332246
ACH-000788,-0.302976245636
ACH-000791,-0.39141396284100005
ACH-000792,-0.12064571731899999
ACH-000794,-0.913082257641
ACH-000796,-0.332331071702
ACH-000799,-0.396092495924
ACH-000800,-0.548193547436
ACH-000802,-0.23073565082800002
ACH-000804,-0.24808974394699998
ACH-000805,-0.396778667197
ACH-000809,-0.09825049662480001
ACH-000810,-0.12841028427600001
ACH-000811,-0.16297578073
ACH-000817,-0.649777567889
ACH-000819,-0.34989524095299995
ACH-000820,-0.533535190336
ACH-000821,-0.295837908479
ACH-000822,-0.257534301798
ACH-000823,-0.434689468518
ACH-000824,-0.422254006809
ACH-000827,-0.471480556885
ACH-000829,-0.470221344859
ACH-000831,-0.582810532318
ACH-000832,-0.31212055274399997
ACH-000833,-0.7622349104389999
ACH-000834,-0.23400396359099998
ACH-000835,-0.24488735875
ACH-000836,-0.404627503077
ACH-000837,-0.21562026721000002
ACH-000838,-0.121880031392
ACH-000839,-0.9726120838500001
ACH-000840,-1.36927925789
ACH-000841,-0.688247078443
ACH-000843,0.0223555561703
ACH-000846,-0.0782028824285
ACH-000847,-0.191422351247
ACH-000848,-0.47635385523699997
ACH-000849,-0.0123870654242
ACH-000851,-0.230949017643
ACH-000855,-0.41614462103100003
ACH-000856,-0.18232215058499998
ACH-000858,0.130298032891
ACH-000859,-0.379955116736
ACH-000861,-0.251398385678
ACH-000862,-0.12967209315199998
ACH-000865,-0.208472688074
ACH-000866,-0.580408020276
ACH-000867,-0.24883480523200002
ACH-000869,-0.294198320229
ACH-000872,-0.280386181829
ACH-000873,-0.6151942245359999
ACH-000876,-0.020854604313700002
ACH-000878,-0.413830050524
ACH-000880,-0.240756759056
ACH-000881,-0.267803975062
ACH-000882,-0.258928919026
ACH-000884,-0.18473065355300003
ACH-000885,-0.274786969685
ACH-000887,-0.21555192932199999
ACH-000888,-0.113679507227
ACH-000889,-0.587787012568
ACH-000890,-0.289089404456
ACH-000896,-0.409885287878
ACH-000898,0.008323373702960001
ACH-000900,-0.466657840123
ACH-000901,-0.22663786952
ACH-000905,-0.0394764839425
ACH-000906,-0.0853084243919
ACH-000907,-0.542871582228
ACH-000910,-0.35024348505900005
ACH-000911,-0.34387016885399996
ACH-000912,-0.731938834645
ACH-000913,-0.35171243082500003
ACH-000915,0.011464831508799999
ACH-000916,-0.157522276077
ACH-000917,-0.20333156603
ACH-000921,-0.15661042231
ACH-000924,-0.4744911062899999
ACH-000926,-0.459443934182
ACH-000928,-0.47826409399400005
ACH-000929,-0.580200117582
ACH-000932,-0.134664054144
ACH-000935,-0.30397248454799997
ACH-000936,-0.152390362284
ACH-000937,-0.550173774851
ACH-000938,-0.698512932997
ACH-000939,0.195870951308
ACH-000941,-0.036373538381099996
ACH-000943,-0.222091871209
ACH-000946,-0.132469945634
ACH-000947,0.06138925771150001
ACH-000948,-0.34799003801399997
ACH-000950,-0.43055450951499996
ACH-000953,-0.695891605465
ACH-000957,-0.0607208438535
ACH-000958,-0.298233149835
ACH-000960,-0.287901036687
ACH-000963,-0.408848732976
ACH-000968,-0.262226950207
ACH-000969,-0.29226468577799997
ACH-000973,-0.021241208932599998
ACH-000974,-0.326338281697
ACH-000975,-0.259009805356
ACH-000976,-0.286707379702
ACH-000978,-0.767996762591
ACH-000980,-0.121738897729
ACH-000984,-0.304055781546
ACH-000986,-0.0019910030459700002
ACH-000988,-0.140944605952
ACH-000993,-0.25510439206999996
ACH-000994,-0.6373788832230001
ACH-000996,-0.354959981124
ACH-001001,-0.299911909115
ACH-001020,-0.830302769044
ACH-001028,-0.319763140666
ACH-001031,-0.290111268767
ACH-001038,-0.46167914539300003
ACH-001048,-0.221357006967
ACH-001050,-0.1098755235
ACH-001053,0.0210526913875
ACH-001054,-0.404031930011
ACH-001061,-0.143293651842
ACH-001067,-0.221155583993
ACH-001075,-0.641439512604
ACH-001096,-0.565615323992
ACH-001128,0.0733278066361
ACH-001134,-0.19511785164200002
ACH-001151,-0.36436603793899996
ACH-001163,-0.0229423650001
ACH-001164,-0.0195285136855
ACH-001173,-0.44648720454499996
ACH-001183,-0.388877849759
ACH-001184,-0.692153732851
ACH-001190,-0.406211746694
ACH-001192,-0.333456350331
ACH-001193,-0.282285419192
ACH-001196,-0.349991956784
ACH-001197,-0.7871671348029999
ACH-001205,0.0745556112333
ACH-001211,-0.320550042002
ACH-001212,0.24074826586399997
ACH-001228,-0.518863840669
ACH-001232,-0.19691020812899998
ACH-001239,-0.378651880703
ACH-001274,-0.48643217787299997
ACH-001275,0.250119185538
ACH-001277,-0.34934992941299997
ACH-001278,0.0680519686735
ACH-001280,-0.505575096418
ACH-001283,-0.193452888913
ACH-001289,-0.148210829675
ACH-001295,-0.133115842567
ACH-001300,0.20663692306899997
ACH-001301,-0.308378376444
ACH-001302,0.130201310515
ACH-001303,-0.257667809393
ACH-001306,-0.365754214418
ACH-001318,-0.480732504499
ACH-001322,-0.5712088502780001
ACH-001328,-0.410036466878
ACH-001332,-0.480271539896
ACH-001333,-0.488641686171
ACH-001336,-0.43204578135399996
ACH-001340,-0.29388504829
ACH-001346,-0.336994220777
ACH-001353,-0.150756432931
ACH-001354,-0.488167331573
ACH-001367,-0.197794500717
ACH-001368,-0.250356834144
ACH-001374,-0.805554526451
ACH-001375,-0.306434078155
ACH-001377,-0.188898153474
ACH-001380,-0.228560303348
ACH-001391,-0.125906530789
ACH-001407,-0.478892884103
ACH-001408,-0.6834942862989999
ACH-001413,-0.36325199021399995
ACH-001430,-0.43617271321900003
ACH-001431,-0.206136754498
ACH-001450,-0.767450296344
ACH-001496,-0.198304966521
ACH-001500,-0.496775963296
ACH-001521,-0.35644758842
ACH-001523,-0.362861066118
ACH-001532,0.41159365710699997
ACH-001536,0.77697060664
ACH-001550,-0.11981248030899999
ACH-001552,-0.410833415741
ACH-001554,-0.00352382559336
ACH-001645,-0.395193209794
ACH-001654,-0.570158883605
ACH-001715,-0.571898553603
ACH-001735,-0.654034441823
ACH-001736,-0.875961893299
ACH-001737,-0.303672164821
ACH-001740,-0.523460306328
ACH-001745,-0.48651996669799996
ACH-001750,-0.616509142977
ACH-001765,-0.649209782702
ACH-001956,-0.6637393489360001
ACH-001957,-0.0360861437277
