,SVIP (258010)
ACH-000250,-0.022434167814700003
ACH-000251,-0.245144240788
ACH-000253,-0.0124375790423
ACH-000255,-0.123161982334
ACH-000256,-0.201837019352
ACH-000257,0.16942332724
ACH-000258,-0.445212433192
ACH-000259,-0.11195206594900001
ACH-000260,-0.139184527444
ACH-000261,-0.15168571978599998
ACH-000262,0.206445168248
ACH-000263,-0.0465333153299
ACH-000264,-0.0509851166649
ACH-000265,-0.180702767839
ACH-000266,-0.228445051632
ACH-000272,-0.0797043985202
ACH-000273,-0.08834662277349999
ACH-000274,-0.132028982234
ACH-000277,-0.209602265625
ACH-000278,-0.329860917555
ACH-000279,-0.131219530644
ACH-000280,-0.00935403834282
ACH-000281,0.052371403701400004
ACH-000288,-0.18825197749400002
ACH-000291,-0.20632139975699998
ACH-000293,-0.182248425949
ACH-000294,-0.134172755869
ACH-000295,-0.496579871444
ACH-000296,-0.09666669842530001
ACH-000302,-0.040768247707500004
ACH-000304,0.161392521001
ACH-000307,-0.313852827093
ACH-000308,-0.156985741452
ACH-000310,-0.202624452936
ACH-000311,-0.289202026084
ACH-000312,-0.277886134027
ACH-000315,-0.38029990672799996
ACH-000316,-0.233902451976
ACH-000317,-0.161085388046
ACH-000318,-0.0659792837381
ACH-000319,-0.325562827569
ACH-000320,-0.298878293837
ACH-000322,-0.36748432701899997
ACH-000323,-0.39906541674900003
ACH-000324,0.0045585726867700006
ACH-000329,-0.023047673836
ACH-000330,-0.0259141569687
ACH-000331,-0.0952458215482
ACH-000332,-0.083292298471
ACH-000334,0.0324074035218
ACH-000335,-0.586821295297
ACH-000336,0.07532930559769999
ACH-000337,-0.0552382491598
ACH-000339,-0.288655180216
ACH-000341,-0.119864233425
ACH-000348,-0.299515977912
ACH-000350,-0.0649286355645
ACH-000352,-0.11362696937200001
ACH-000356,0.09640313036930001
ACH-000361,-0.12018779228399999
ACH-000362,0.064643516178
ACH-000363,-0.214125746058
ACH-000364,-0.303874495488
ACH-000365,-0.170867783523
ACH-000366,-0.14013261193499998
ACH-000368,-0.343926471677
ACH-000374,-0.242051301651
ACH-000375,-0.261382619925
ACH-000376,-0.140191176932
ACH-000381,-0.0676121832017
ACH-000383,-0.118016507925
ACH-000387,0.019820317397
ACH-000389,-0.295398106068
ACH-000390,-0.104251859658
ACH-000393,-0.228236783075
ACH-000395,-0.274494867524
ACH-000397,-0.09097703160000001
ACH-000401,-0.234788111419
ACH-000402,0.0203415251007
ACH-000403,-0.0621969989757
ACH-000404,-0.595139669199
ACH-000406,-0.19446338606
ACH-000407,0.0638384193069
ACH-000408,-0.23504249405900002
ACH-000410,-0.0823694171716
ACH-000411,-0.15342686789999999
ACH-000414,-0.271327401703
ACH-000415,-0.301110721428
ACH-000416,-0.194417790013
ACH-000420,0.0361525461569
ACH-000421,-0.00991714303623
ACH-000424,0.00739923943505
ACH-000425,-0.22836516345400001
ACH-000426,-0.026604049038400003
ACH-000427,-0.123715368456
ACH-000433,-0.37268115938699997
ACH-000436,-0.137492601014
ACH-000444,0.0134031320954
ACH-000445,-0.20434535182500002
ACH-000448,0.0879737612424
ACH-000450,-0.254879351131
ACH-000452,-0.08804109041489999
ACH-000454,-0.0383727403345
ACH-000458,-0.270973116151
ACH-000459,0.147761393504
ACH-000460,-0.12261688853599999
ACH-000461,-0.0404263220713
ACH-000463,-0.0280864235763
ACH-000464,-0.0871949152598
ACH-000466,-0.0450547137245
ACH-000467,-0.26416531093699996
ACH-000468,-0.26114824653499996
ACH-000469,-0.221174434389
ACH-000470,-0.331007144162
ACH-000471,-0.13220459622300001
ACH-000472,-0.109308486937
ACH-000473,-0.167401523661
ACH-000475,-0.0927391583025
ACH-000476,-0.22942506114300001
ACH-000477,-0.182969504591
ACH-000480,-0.20422615443199998
ACH-000481,-0.0118569186757
ACH-000483,-0.0205974143201
ACH-000484,0.0772272103667
ACH-000485,-0.0722491089321
ACH-000486,-0.316956186634
ACH-000487,-0.1378272328
ACH-000488,-0.10301971593800001
ACH-000490,-0.0540128129714
ACH-000491,-0.0890442013656
ACH-000495,-0.35889361203500003
ACH-000496,-0.17165174031199998
ACH-000499,-0.125720977304
ACH-000500,-0.0254550266156
ACH-000502,-0.16908003356100001
ACH-000503,-0.0647325182092
ACH-000505,-0.0852344774085
ACH-000507,-0.268309133027
ACH-000510,-0.244880410532
ACH-000511,-0.264773587764
ACH-000512,0.227222387926
ACH-000516,-0.18534861002500003
ACH-000517,-0.082565312809
ACH-000518,-0.110542541855
ACH-000520,-0.0634986438417
ACH-000521,-0.140114439632
ACH-000522,-0.175452252159
ACH-000524,-0.0773417453895
ACH-000527,-0.0837010151401
ACH-000528,-0.0535349541024
ACH-000537,-0.112606642372
ACH-000541,-0.44526927193000004
ACH-000542,-0.186405060003
ACH-000544,-0.281279928438
ACH-000545,-0.132103752864
ACH-000547,0.0405758954416
ACH-000548,-0.185240729861
ACH-000549,-0.33772244628200004
ACH-000550,-0.206262670812
ACH-000552,-0.0588420285504
ACH-000556,-0.161794648828
ACH-000557,-0.0486293683479
ACH-000570,-0.162729203095
ACH-000571,-0.10929694650499999
ACH-000573,-0.08329982729230001
ACH-000576,-0.174125918892
ACH-000580,-0.557540243006
ACH-000584,0.08184231509939999
ACH-000585,-0.16936147787900002
ACH-000588,-0.15673045445599998
ACH-000589,-0.11922931689
ACH-000591,-0.0036230363555300005
ACH-000593,-0.267678650364
ACH-000600,-0.217521291822
ACH-000601,-0.214487311741
ACH-000604,-0.0878614027458
ACH-000605,0.144766220233
ACH-000606,-0.10637960079299999
ACH-000608,-0.0266860230149
ACH-000614,-0.5602065066659999
ACH-000616,-0.22327727642099998
ACH-000618,0.0009270633472510001
ACH-000619,-0.062222819548899994
ACH-000620,-0.09579856689659999
ACH-000621,-0.164178689437
ACH-000622,-0.226453321985
ACH-000623,-0.225721229823
ACH-000624,-0.24560391159699999
ACH-000627,-0.16809309857299998
ACH-000630,-0.171960241275
ACH-000632,-0.09956700700580001
ACH-000633,-0.16555407674699998
ACH-000637,-0.104580840461
ACH-000638,-0.362374140075
ACH-000646,-0.156172330168
ACH-000647,-0.10047681734
ACH-000648,-0.395408838243
ACH-000649,-0.0403952284242
ACH-000651,0.056159993426999996
ACH-000652,-0.264473896878
ACH-000653,-0.0396298786747
ACH-000657,-0.148083796751
ACH-000658,-0.193726108187
ACH-000661,-0.154122383971
ACH-000662,0.172876531679
ACH-000663,-0.116697315692
ACH-000665,-0.25202868371
ACH-000671,-0.253827231974
ACH-000673,-0.161753811218
ACH-000676,-0.255575361292
ACH-000677,-0.155383339953
ACH-000681,-0.272726426444
ACH-000682,-0.0415261076914
ACH-000683,-0.14845651751800001
ACH-000684,-0.329949282984
ACH-000688,-0.119351880724
ACH-000693,-0.27443648551800004
ACH-000694,-0.0374092279022
ACH-000695,-0.11718436439200001
ACH-000696,-0.194802896217
ACH-000697,0.0815353117735
ACH-000699,-0.0344635791672
ACH-000701,-0.413495852138
ACH-000706,-0.141348736512
ACH-000711,-0.230781131933
ACH-000713,-0.190881394615
ACH-000714,-0.10070867125499999
ACH-000718,-0.111417053246
ACH-000720,-0.090664613988
ACH-000721,-0.0029034397854499996
ACH-000724,-0.11479976787599999
ACH-000725,-0.17094009116999997
ACH-000732,0.035191295405199996
ACH-000734,-0.146141699365
ACH-000735,-0.030803635476900005
ACH-000736,-0.254840596666
ACH-000738,-0.0918850582656
ACH-000746,-0.301376861931
ACH-000747,-0.0849764575148
ACH-000748,-0.16262943893200002
ACH-000753,-0.239213726151
ACH-000756,-0.219367772774
ACH-000757,-0.27886245566999995
ACH-000758,0.09265394497410001
ACH-000760,-0.011334720185499999
ACH-000763,-0.321187239346
ACH-000764,0.021118322881900003
ACH-000765,-0.22168426101799998
ACH-000766,-0.0063668497124
ACH-000767,0.168417060972
ACH-000768,-0.23477113261399998
ACH-000769,-0.0646572861746
ACH-000770,-0.105800094262
ACH-000771,-0.23978693161400003
ACH-000773,-0.08881026391719998
ACH-000776,0.0789442917108
ACH-000777,-0.24553197327799997
ACH-000778,0.30978459092300004
ACH-000781,-0.245225142822
ACH-000782,-0.106952933322
ACH-000783,-0.017625105705099998
ACH-000784,-0.21417897429299998
ACH-000785,-0.0876937925093
ACH-000787,0.0153342864139
ACH-000788,-0.04604590811340001
ACH-000791,-0.24332875868
ACH-000792,-0.12435734412999999
ACH-000794,0.0203503997268
ACH-000796,-0.21417213135899998
ACH-000799,-0.23584464446999998
ACH-000800,-0.0231839837245
ACH-000802,-0.0895635056216
ACH-000804,-0.031057793582099997
ACH-000805,-0.24470441743299998
ACH-000809,0.0705550960168
ACH-000810,0.196879270949
ACH-000811,-0.163710328725
ACH-000817,0.124154743299
ACH-000819,-0.35077503375600005
ACH-000820,-0.039962038658
ACH-000821,0.140768869554
ACH-000822,-0.287157884712
ACH-000823,-0.144684436903
ACH-000824,-0.21013257927600001
ACH-000827,-0.223719706672
ACH-000829,-0.0168409612531
ACH-000831,0.0324248622332
ACH-000832,-0.38329712478699995
ACH-000833,-0.122397211809
ACH-000834,-0.19498729379299998
ACH-000835,-0.243828718472
ACH-000836,-0.18403263983600002
ACH-000837,-0.17270630743700002
ACH-000838,-0.0032530868707800003
ACH-000839,0.0367891727355
ACH-000840,0.042276985515400003
ACH-000841,0.0389228360519
ACH-000843,-0.0741187086243
ACH-000846,-0.06868019704
ACH-000847,-0.408347193522
ACH-000848,-0.0190025731713
ACH-000849,-0.078277947579
ACH-000851,-0.0191223219454
ACH-000855,-0.029656306450200003
ACH-000856,-0.0803979420342
ACH-000858,-0.110608639319
ACH-000859,0.0218705449491
ACH-000861,-0.0524257964391
ACH-000862,-0.0407382843711
ACH-000865,-0.058660598964
ACH-000866,-0.20087332798500002
ACH-000867,-0.270655880437
ACH-000869,-0.35664018484800003
ACH-000872,-0.0594680998917
ACH-000873,-0.0833261424825
ACH-000876,-0.058652931079099996
ACH-000878,-0.0404667953195
ACH-000880,-0.305820789192
ACH-000881,-0.208456305968
ACH-000882,-0.21917517466699998
ACH-000884,-0.253129890578
ACH-000885,0.0233998779612
ACH-000887,-0.097273643802
ACH-000888,-0.10299764673499999
ACH-000889,-0.10674827828
ACH-000890,-0.07535228723189999
ACH-000896,-0.15129847150999998
ACH-000898,-0.158433669772
ACH-000900,-0.194639553001
ACH-000901,0.040587702382400004
ACH-000905,-0.0654255264686
ACH-000906,-0.07607524165839999
ACH-000907,-0.165158343692
ACH-000910,-0.285424137731
ACH-000911,-0.0628396376071
ACH-000912,0.10481607058700002
ACH-000913,0.16607644917099998
ACH-000915,-0.182308940596
ACH-000916,0.845544712747
ACH-000917,-0.18881874173500002
ACH-000921,-0.129851726909
ACH-000924,0.0165392609384
ACH-000926,-0.20692253582800002
ACH-000928,-0.102866042485
ACH-000929,-0.029693857766
ACH-000932,-0.235709991712
ACH-000935,-0.473899248985
ACH-000936,-0.0331535366162
ACH-000937,-0.006592133686520001
ACH-000938,-0.012313220244200002
ACH-000939,-0.026909317307099997
ACH-000941,-0.0798713105015
ACH-000943,-0.127239481647
ACH-000946,-0.21468401959800001
ACH-000947,-0.0914502268264
ACH-000948,-0.290958320404
ACH-000950,0.0164103279464
ACH-000953,-0.206159944897
ACH-000957,-0.40838368373899997
ACH-000958,-0.0244669869979
ACH-000960,-0.249731331186
ACH-000963,0.018502005991799998
ACH-000968,-0.242146587092
ACH-000969,0.0052376929598
ACH-000973,-0.09978552560769999
ACH-000974,-0.297756831045
ACH-000975,-0.08813981851399999
ACH-000976,-0.17242650859099998
ACH-000978,-0.0724008014393
ACH-000980,-0.0404865281114
ACH-000984,-0.0457199518229
ACH-000986,-0.136123468697
ACH-000988,-0.14554336872999998
ACH-000993,-0.0899468183826
ACH-000994,-0.24996014862500002
ACH-000996,-0.19898788803599998
ACH-001001,-0.027037008939
ACH-001020,-0.301940437516
ACH-001028,-0.110768528029
ACH-001031,-0.132489344163
ACH-001038,-0.025924156831
ACH-001048,-0.1369900837
ACH-001050,-0.212444138343
ACH-001053,-0.036892095216199995
ACH-001054,-0.340141866735
ACH-001061,-0.13477004234200002
ACH-001067,0.0926455170005
ACH-001075,-0.162365263153
ACH-001096,-0.09297255843180001
ACH-001128,-0.23911895958700002
ACH-001134,-0.102356678807
ACH-001151,-0.0700965538082
ACH-001163,-0.0272577175213
ACH-001164,0.011718420490600002
ACH-001173,-0.237574387507
ACH-001183,-0.29066187492400003
ACH-001184,-0.339893729099
ACH-001190,-0.112618111964
ACH-001192,0.120813474517
ACH-001193,-0.09148378793089999
ACH-001196,0.131296947955
ACH-001197,-0.102329361671
ACH-001205,-0.259694784552
ACH-001211,-0.161707382203
ACH-001212,-0.165032022131
ACH-001228,-0.0201857806534
ACH-001232,-0.10966909966800001
ACH-001239,-0.115760766112
ACH-001274,-0.166854638272
ACH-001275,0.0086913712286
ACH-001277,0.16450303172
ACH-001278,-0.0573942185245
ACH-001280,-0.226237719499
ACH-001283,-0.285145498211
ACH-001289,-0.17699414339699998
ACH-001295,-0.130340029471
ACH-001300,-0.0668168888912
ACH-001301,-0.207942621277
ACH-001302,0.115566152248
ACH-001303,-0.21684903358399998
ACH-001306,-0.198105922107
ACH-001318,-0.256875313202
ACH-001322,-0.214071739949
ACH-001328,0.026507694002799998
ACH-001332,0.125752747814
ACH-001333,-0.025522296043799998
ACH-001336,-0.0837110704094
ACH-001340,-0.058989829935
ACH-001346,-0.23767948625399998
ACH-001353,-0.117486591942
ACH-001354,-0.171346172875
ACH-001367,0.0820740153553
ACH-001368,-0.121185979449
ACH-001374,-0.319944962766
ACH-001375,0.09679318148760001
ACH-001377,-0.188481235033
ACH-001380,-0.105953932733
ACH-001391,-0.169966377177
ACH-001407,-0.16095810704900002
ACH-001408,-0.20600571452599997
ACH-001413,-0.16642338276
ACH-001430,-0.35570876983599997
ACH-001431,-0.30313525689599996
ACH-001450,-0.213652657179
ACH-001496,-0.198912063209
ACH-001500,-0.113923045996
ACH-001521,-0.260578497125
ACH-001523,-0.21015065949099998
ACH-001532,-0.161667127836
ACH-001536,-0.132483121453
ACH-001550,-0.0142300616371
ACH-001552,-0.0763490801493
ACH-001554,-0.0790046026371
ACH-001645,0.0514352403747
ACH-001654,-0.129227023208
ACH-001715,-0.34274831502499997
ACH-001735,0.103043773576
ACH-001736,0.0437142713043
ACH-001737,-0.07918317885580001
ACH-001740,0.09628667679099999
ACH-001745,-0.13591530916
ACH-001750,0.0931398874495
ACH-001765,-0.173454082901
ACH-001956,-0.0617669002367
ACH-001957,-0.114696040749
