,TMEM55A (55529)
ACH-000004,-0.135293798609
ACH-000007,0.224150529604
ACH-000009,0.192494205942
ACH-000011,0.17554257953299998
ACH-000012,0.0167532736157
ACH-000013,0.0742445036504
ACH-000014,-0.00979167712505
ACH-000015,0.153890303679
ACH-000017,-0.114588185779
ACH-000018,0.036155823278300005
ACH-000019,0.0763329383769
ACH-000021,0.0397449711656
ACH-000022,0.10618657843800001
ACH-000025,-0.037858794799800005
ACH-000028,0.0394702638351
ACH-000030,0.0919091096019
ACH-000035,0.0228016670568
ACH-000036,0.048991685851499996
ACH-000037,0.0658587291367
ACH-000039,-0.0682299980706
ACH-000040,0.205495358101
ACH-000041,0.134047893176
ACH-000042,0.133371961393
ACH-000045,0.00571084994883
ACH-000047,-0.0537274571452
ACH-000052,0.32102257382800004
ACH-000053,0.11307077764799998
ACH-000054,0.034748026156099995
ACH-000055,-0.049967562554800005
ACH-000060,-0.19624403938499999
ACH-000067,0.029378476076000002
ACH-000070,0.0706923994962
ACH-000075,-0.07408508363989999
ACH-000078,0.09042313648589999
ACH-000082,-0.012518569509100002
ACH-000085,0.230007059938
ACH-000086,0.118982234458
ACH-000087,0.158565817542
ACH-000092,0.00398656722841
ACH-000095,0.0617072550428
ACH-000097,-0.03504414066
ACH-000098,0.20987099537700002
ACH-000099,0.0615115565228
ACH-000108,0.291429898338
ACH-000113,0.05210805425
ACH-000115,0.0288440421098
ACH-000116,0.142722269698
ACH-000118,0.11349588644400001
ACH-000120,0.0637842083688
ACH-000123,0.194823105281
ACH-000127,0.0291385900709
ACH-000128,-0.008974865877340001
ACH-000132,-0.057163158570999996
ACH-000133,0.18413075119600003
ACH-000137,-0.0929530226804
ACH-000138,0.0239350694661
ACH-000142,0.137432318531
ACH-000143,0.025760211182900002
ACH-000146,0.07840444807810001
ACH-000148,0.10705449472300001
ACH-000150,-0.0935177767398
ACH-000152,-0.0312251898172
ACH-000153,0.0767059114843
ACH-000159,-0.0333422367118
ACH-000160,-0.062033074099599995
ACH-000163,-0.0022471633268699998
ACH-000167,-0.343626600118
ACH-000168,0.0432583463847
ACH-000169,0.041636536687699996
ACH-000178,-0.0111864280338
ACH-000182,-0.023365686594599998
ACH-000183,-0.073027520098
ACH-000188,0.11153949350199999
ACH-000189,-0.16445642615800002
ACH-000190,0.0649756044027
ACH-000198,0.0194596898768
ACH-000204,-0.388204411975
ACH-000206,-0.025377230794299998
ACH-000207,0.12001956881100001
ACH-000211,-0.00974522552312
ACH-000215,0.0973576234916
ACH-000221,0.17440772268500002
ACH-000222,0.15543670453800001
ACH-000223,0.00536600002246
ACH-000226,0.122874991219
ACH-000227,-0.043793454603699995
ACH-000228,0.104985730346
ACH-000231,0.035038872254499996
ACH-000232,0.140444883298
ACH-000233,0.000473908028415
ACH-000234,0.140662710211
ACH-000235,0.0869494488877
ACH-000237,-0.0822576313996
ACH-000238,0.027658889751499997
ACH-000243,0.0929086397552
ACH-000244,-0.164258475015
ACH-000246,0.0229470817085
ACH-000248,-0.246262654797
ACH-000250,0.029549548738099996
ACH-000251,0.157883504654
ACH-000253,0.0107516972764
ACH-000255,0.271198060414
ACH-000256,-0.039097219892400004
ACH-000257,-0.0877850034516
ACH-000258,-0.17310744831900002
ACH-000259,0.16834613831099998
ACH-000260,0.0804105957309
ACH-000261,-0.016935662636
ACH-000262,-0.0769813679644
ACH-000263,0.029950914246400003
ACH-000264,-0.0726622750886
ACH-000265,0.010368604710200001
ACH-000266,0.086085368902
ACH-000272,0.023556832904
ACH-000273,0.00727801309686
ACH-000274,0.0703360605959
ACH-000277,-0.06532617150589999
ACH-000278,0.22648880227200002
ACH-000279,-0.0947213177784
ACH-000280,0.154796358135
ACH-000281,0.137892820573
ACH-000288,0.147071386632
ACH-000291,0.008188975718659999
ACH-000293,0.133657530701
ACH-000294,0.0726719066099
ACH-000295,0.0460275681091
ACH-000296,0.177247181293
ACH-000302,0.008740738842639999
ACH-000304,0.0623753821571
ACH-000307,0.0674086573302
ACH-000308,0.0268181375532
ACH-000310,0.0987148227238
ACH-000311,0.13649414209000002
ACH-000312,0.19584824114100002
ACH-000315,0.19980147554299998
ACH-000316,-0.0027139724721
ACH-000317,0.0911230573401
ACH-000318,0.109807745109
ACH-000319,0.164446612545
ACH-000320,0.122172946469
ACH-000322,0.0391322114802
ACH-000323,0.0707050800637
ACH-000324,0.091634590658
ACH-000329,-0.040041603421199994
ACH-000330,0.08203310901869999
ACH-000331,0.0680239778468
ACH-000332,0.00290995593715
ACH-000334,-0.221437048253
ACH-000335,0.09124574137199999
ACH-000336,-0.0198963298049
ACH-000337,0.147708507875
ACH-000339,0.0723176229389
ACH-000341,0.25701265602699996
ACH-000348,-0.016853359704599998
ACH-000350,0.017332482965
ACH-000352,-0.0809852139742
ACH-000356,0.10053205122000002
ACH-000361,0.034277523840999996
ACH-000362,0.08743419025839999
