,MC1R (4157)
ACH-000004,0.22616917224599997
ACH-000007,0.0978419775427
ACH-000009,0.00113176041674
ACH-000011,-0.0199084685655
ACH-000012,-0.00773603989865
ACH-000013,-0.0238130394368
ACH-000014,-0.112021381544
ACH-000015,-0.035392471537900004
ACH-000017,0.015481608174100001
ACH-000018,0.216096684572
ACH-000019,-0.201610123254
ACH-000021,-0.0447297571588
ACH-000022,0.012464637594399999
ACH-000025,-0.0430096842574
ACH-000028,-0.127792993806
ACH-000030,-0.059098517280800004
ACH-000035,0.276016145919
ACH-000036,-0.187640879501
ACH-000037,0.0526114957469
ACH-000039,-0.341214341044
ACH-000040,-0.240459298431
ACH-000041,0.0497185772744
ACH-000042,-0.0709060399031
ACH-000045,-0.193398701279
ACH-000047,-0.19924043466699998
ACH-000052,0.269692005597
ACH-000053,-0.174606305115
ACH-000054,-0.00823289479252
ACH-000055,0.23182442409899998
ACH-000060,-0.0070350408775200005
ACH-000067,0.0739655604917
ACH-000070,-0.012413412748399999
ACH-000075,-0.0601324725209
ACH-000078,-0.306826420275
ACH-000082,-0.055992296174099995
ACH-000085,-0.108105055699
ACH-000086,0.18058623990400002
ACH-000087,0.142863604151
ACH-000092,0.11065851636700001
ACH-000095,-0.0830243353494
ACH-000097,0.0317006143647
ACH-000098,0.0412477217548
ACH-000099,-0.0629064363422
ACH-000108,-0.284581131732
ACH-000113,-0.0499055690912
ACH-000115,0.385441588333
ACH-000116,-0.009317207609299999
ACH-000118,-0.0863359027668
ACH-000120,0.0731155939083
ACH-000123,-0.140209437134
ACH-000127,0.157167235514
ACH-000128,0.12515461693399998
ACH-000132,0.0217410304925
ACH-000133,0.224167270504
ACH-000137,0.0668412221385
ACH-000138,-0.10591399097899999
ACH-000142,0.0390038935525
ACH-000143,0.330828354397
ACH-000146,-0.25132146012400003
ACH-000148,0.0366288142174
ACH-000150,0.00837225255334
ACH-000152,0.0020457833309
ACH-000153,-0.272059562938
ACH-000159,-0.00595447390585
ACH-000160,0.0581524118977
ACH-000163,0.06246501436980001
ACH-000167,0.15439841782400002
ACH-000168,-0.0587783527992
ACH-000169,0.16600925118899998
ACH-000178,0.198145827234
ACH-000182,0.0674264467638
ACH-000183,0.086947028484
ACH-000188,0.18611318308
ACH-000189,0.437528130115
ACH-000190,0.127334511081
ACH-000198,0.110210650648
ACH-000204,0.0640656009639
ACH-000206,0.043901679518599995
ACH-000207,0.0918198109781
ACH-000211,-0.00358103918374
ACH-000215,0.005587331685310001
ACH-000221,-0.37814031263400005
ACH-000222,0.083278025715
ACH-000223,0.032436158708
ACH-000226,0.0126400333386
ACH-000227,0.30756264069899997
ACH-000228,-0.142628682763
ACH-000231,0.009761634859020001
ACH-000232,0.044803317592
ACH-000233,-0.167282780638
ACH-000234,0.0255906512838
ACH-000235,-0.08552490483339999
ACH-000237,-0.10737104474199999
ACH-000238,-0.08671769603229999
ACH-000243,0.0932278676635
ACH-000244,-0.0740199956732
ACH-000246,0.20365627571400002
ACH-000248,0.08890223220599999
ACH-000250,-0.125537355582
ACH-000251,-0.167240342038
ACH-000253,-0.27326843373799997
ACH-000255,0.117094374592
ACH-000256,-0.17202449410300003
ACH-000257,0.034027876158
ACH-000258,0.103599396954
ACH-000259,0.072620076107
ACH-000260,-0.057954422823
ACH-000261,-0.00211129392615
ACH-000262,0.147902669145
ACH-000263,-0.19356971284000002
ACH-000264,-0.09561654065710001
ACH-000265,0.0582060741019
ACH-000266,-0.041871934096800005
ACH-000272,0.048311692456400004
ACH-000273,0.0500924603952
ACH-000274,0.000999904839532
ACH-000277,0.0385914378647
ACH-000278,-0.006043343145430001
ACH-000279,-0.09365750581389999
ACH-000280,-0.291750943204
ACH-000281,0.098396612078
ACH-000288,-0.0904825536259
ACH-000291,0.158767062237
ACH-000293,0.117958566146
ACH-000294,-0.263716579513
ACH-000295,-0.174449598279
ACH-000296,0.021212726688299998
ACH-000302,0.152461950259
ACH-000304,0.301778626593
ACH-000307,0.0515356269255
ACH-000308,-0.018589176942
ACH-000310,-0.18612062615400002
ACH-000311,-0.0286178886495
ACH-000312,-0.12806968726
ACH-000315,-0.137401681
ACH-000316,0.103231093383
ACH-000317,0.0518083016848
ACH-000318,0.136612242769
ACH-000319,0.187281649028
ACH-000320,0.061450379056
ACH-000322,-0.0417477012151
ACH-000323,0.0714616698691
ACH-000324,-0.22037069704700002
ACH-000329,-0.04237851970150001
ACH-000330,-0.0523022440902
ACH-000331,-0.0224059776752
ACH-000332,-0.0200050577197
ACH-000334,0.07213515192160001
ACH-000335,0.021822206850400004
ACH-000336,0.183271704056
ACH-000337,-0.17821242683
ACH-000339,0.00751718290806
ACH-000341,0.231492617455
ACH-000348,-0.0413968563031
ACH-000350,-0.08533924467810002
ACH-000352,0.0077692884808500005
ACH-000356,-0.050321805361099994
