,ROM1 (6094)
ACH-000004,0.20063622413100002
ACH-000007,0.07981752828
ACH-000009,0.200660400771
ACH-000011,0.087092923588
ACH-000012,0.07446040647810001
ACH-000013,0.102862160228
ACH-000014,0.36067983492
ACH-000015,0.219631704117
ACH-000017,0.078974512685
ACH-000018,0.390804177848
ACH-000019,0.07969404696339999
ACH-000021,0.0686814058782
ACH-000022,0.451684955093
ACH-000025,0.07466847764580001
ACH-000028,0.11977492544500001
ACH-000030,0.139626081356
ACH-000035,0.20484863685600002
ACH-000036,0.0489351223018
ACH-000037,-0.041312471371400004
ACH-000039,0.495865058085
ACH-000040,-0.0493764053257
ACH-000041,0.24676383497200002
ACH-000042,0.0824655796774
ACH-000045,0.29874616188299996
ACH-000047,0.0430516794632
ACH-000052,0.111514364864
ACH-000053,0.12131894178
ACH-000054,0.260339379291
ACH-000055,0.18643962262400002
ACH-000060,0.17907004206399998
ACH-000067,0.38272086574
ACH-000070,0.231152895441
ACH-000075,0.164354795416
ACH-000078,0.1663173316
ACH-000082,-0.0943052360538
ACH-000085,0.366221391122
ACH-000086,-0.00392038961506
ACH-000087,0.35042313024599997
ACH-000092,0.189201797513
ACH-000095,0.21635678027
ACH-000097,0.0759793480502
ACH-000098,0.164086479757
ACH-000099,0.132435021159
ACH-000108,0.18544959017
ACH-000113,0.22706377908199998
ACH-000115,0.285219766344
ACH-000116,-0.08237425909089999
ACH-000118,0.0242299587418
ACH-000120,0.208557080151
ACH-000123,0.159792046729
ACH-000127,0.0397412718814
ACH-000128,0.222676812049
ACH-000132,-0.0170748026202
ACH-000133,0.11318319535999999
ACH-000137,-0.109563745808
ACH-000138,0.031108846875299998
ACH-000142,0.0630854976087
ACH-000143,0.28108521283300003
ACH-000146,0.23367469192899998
ACH-000148,0.219943971921
ACH-000150,0.15560357385
ACH-000152,0.155601961828
ACH-000153,-0.0668502791312
ACH-000159,0.12566433493100002
ACH-000160,-0.055868233644900005
ACH-000163,0.10716576452299999
ACH-000167,-0.0563823180959
ACH-000168,0.18395394655900002
ACH-000169,-0.0416859435757
ACH-000178,0.228914636368
ACH-000182,0.142960126152
ACH-000183,0.17005743686
ACH-000188,0.054315471922199994
ACH-000189,0.206607427156
ACH-000190,0.255840844091
ACH-000198,0.19585740447900002
ACH-000204,0.0244080149192
ACH-000206,0.0162376228459
ACH-000207,-0.200901396302
ACH-000211,0.0921290571824
ACH-000215,0.06192841142469999
ACH-000221,0.131073722649
ACH-000222,0.100383468882
ACH-000223,0.07767479287080001
ACH-000226,0.07921695459610001
ACH-000227,0.146569524604
ACH-000228,0.0552702406919
ACH-000231,0.172111045693
ACH-000232,0.185083645055
ACH-000233,0.138105688126
ACH-000234,0.0749685192897
ACH-000235,0.0875493207601
ACH-000237,0.23199644275800002
ACH-000238,0.08526689077030002
ACH-000243,0.149821611435
ACH-000244,-0.119793098672
ACH-000246,0.025477454007799997
ACH-000248,0.23842975158100002
ACH-000250,0.0625944938051
ACH-000251,0.152839798606
ACH-000253,0.045985772444000005
ACH-000255,0.206548614962
ACH-000256,-0.0038298575476300003
ACH-000257,0.321994904674
ACH-000258,0.154420820624
ACH-000259,0.106059993925
ACH-000260,0.159664985087
ACH-000261,-0.07857490043880001
ACH-000262,0.161390840322
ACH-000263,0.335365811996
ACH-000264,-0.00717998284259
ACH-000265,0.0718878403687
ACH-000266,0.023999703303
ACH-000272,0.042912539327999995
ACH-000273,0.268448803596
ACH-000274,0.255701893027
ACH-000277,0.0622923781775
ACH-000278,0.458242334559
ACH-000279,0.019589637384799997
ACH-000280,0.173450594875
ACH-000281,0.452989491737
ACH-000288,0.09655030526769999
ACH-000291,0.224961612346
ACH-000293,0.179226136387
ACH-000294,0.15459215664
ACH-000295,-0.125956330299
ACH-000296,0.348447756659
ACH-000302,0.158066915863
ACH-000304,-0.07310053158680001
ACH-000307,-0.0182011133178
ACH-000308,0.0562032226996
ACH-000310,0.36567538501999997
ACH-000311,0.217649843096
ACH-000312,0.153028268647
ACH-000315,0.025227358738000003
ACH-000316,0.014589482867700001
ACH-000317,0.08795949590230001
ACH-000318,0.008594630421200001
ACH-000319,0.21852283178399998
ACH-000320,0.0150373496138
ACH-000322,0.100632882712
ACH-000323,0.16252687349300002
ACH-000324,0.127350325849
ACH-000329,0.163270373006
ACH-000330,0.15050036125900002
ACH-000331,0.09308401427660001
ACH-000332,0.10535606500700001
ACH-000334,0.0969893267202
ACH-000335,0.07857078387510001
ACH-000336,0.220355578201
ACH-000337,-0.0853779524106
ACH-000339,0.122352640439
ACH-000341,0.11464256473300001
ACH-000348,0.089762823409
ACH-000350,0.30833546652
ACH-000352,0.245510545267
ACH-000356,-0.20770977654699999
ACH-000361,0.577608713107
ACH-000362,0.277609276084
ACH-000363,0.257886632298
ACH-000364,0.09096065114509999
ACH-000365,0.20733305305
ACH-000366,-0.181010034229
ACH-000368,0.322751500166
ACH-000374,0.054746928235800005
ACH-000375,0.11109192694499999
ACH-000376,0.111236157599
ACH-000381,-0.030865040137400004
ACH-000383,0.010189558785
ACH-000387,0.110454462652
ACH-000389,0.342487146448
ACH-000390,0.233065144575
ACH-000393,0.00994266318576
ACH-000395,0.275802737462
ACH-000397,0.19539905574299998
ACH-000401,0.299753191978
ACH-000402,-0.298427603461
ACH-000403,0.20772496709000002
ACH-000404,0.0200483561582
ACH-000406,0.12229770258
ACH-000407,0.225875621327
ACH-000408,0.260201715476
ACH-000410,0.230692346036
ACH-000411,0.0349407169889
ACH-000414,0.183624677949
ACH-000415,0.00567098714506
ACH-000416,0.0903273965295
ACH-000420,0.235989609652
ACH-000421,0.261936485334
ACH-000424,-0.00973665352592
ACH-000425,0.0819902610055
ACH-000426,-0.132910685821
ACH-000427,0.160581013628
ACH-000433,0.153540154982
ACH-000436,0.107495614477
ACH-000444,0.44823324257299996
ACH-000445,0.21168012097
ACH-000448,0.19477499936099998
ACH-000450,0.00038942278972600003
ACH-000452,0.0201877445678
ACH-000454,0.23023791350499997
ACH-000458,-0.0858039881663
ACH-000459,0.273474998571
ACH-000460,0.237664370968
ACH-000461,0.0484832067095
ACH-000463,0.200144121675
ACH-000464,0.185773855901
ACH-000466,0.16113304236300002
ACH-000467,0.16535970597400002
ACH-000468,0.08592958791310001
ACH-000469,0.09282717057
ACH-000470,0.28180544006999997
ACH-000471,0.1605548564
ACH-000472,0.122200943754
ACH-000473,0.0808574432103
ACH-000475,0.165751140647
ACH-000476,0.038872744683400004
ACH-000477,0.0262120294451
ACH-000480,0.0052512215188100005
ACH-000481,0.134865172723
ACH-000483,0.36985405221100004
ACH-000484,-0.334246211138
ACH-000485,-0.211783606853
