,UBE2V1 (7335)
ACH-000004,0.5147615799140001
ACH-000007,0.437910383992
ACH-000009,0.224214939411
ACH-000011,0.647954710719
ACH-000012,0.50880804313
ACH-000013,0.53989312396
ACH-000014,0.517476943936
ACH-000015,0.38881353125699997
ACH-000017,0.38622027510799994
ACH-000018,0.302765705619
ACH-000019,0.438071953468
ACH-000021,0.347688410419
ACH-000022,0.40166003738899997
ACH-000025,0.40643378109300005
ACH-000028,0.188335514203
ACH-000030,0.37185857566799996
ACH-000035,0.47159592038000003
ACH-000036,0.06734928933159999
ACH-000037,0.407766908849
ACH-000039,0.416503008636
ACH-000040,0.423076298098
ACH-000041,0.291066858002
ACH-000042,0.48847535218599997
ACH-000045,0.17401651780000002
ACH-000047,0.304705636071
ACH-000052,0.31946983936
ACH-000053,0.300894926417
ACH-000054,0.370620568121
ACH-000055,0.56056689484
ACH-000060,0.28858627855700003
ACH-000067,0.44308842747199995
ACH-000070,0.44243092467100004
ACH-000075,0.329899843951
ACH-000078,0.451290201353
ACH-000082,0.488472060986
ACH-000085,0.272828607131
ACH-000086,0.381621910967
ACH-000087,0.226326927527
ACH-000092,0.22371395355300003
ACH-000095,0.45729101843099995
ACH-000097,0.450385240924
ACH-000098,0.294468494068
ACH-000099,0.48719941401699995
ACH-000108,0.30446991982099997
ACH-000113,0.228887877495
ACH-000115,0.11095681054199999
ACH-000116,0.250737188756
ACH-000118,0.36026813268200003
ACH-000120,0.49764946120700004
ACH-000123,0.360209048764
ACH-000127,0.294939102079
ACH-000128,-0.0205452011038
ACH-000132,0.4511165832399999
ACH-000133,0.34156095703100003
ACH-000137,0.22879251231699999
ACH-000138,0.18763914637600002
ACH-000142,0.37714850206
ACH-000143,0.58619998158
ACH-000146,0.428779437319
ACH-000148,0.293586860612
ACH-000150,0.23149293549400002
ACH-000152,0.323506670112
ACH-000153,0.7532902536949999
ACH-000159,0.5802344721239999
ACH-000160,0.57068431937
ACH-000163,0.44424958428800004
ACH-000167,0.656919843451
