,DepMap_ID
33580,ACH-000096
38053,ACH-000113
42598,ACH-000132
55916,ACH-000183
72172,ACH-000237
72579,ACH-000238
122361,ACH-000381
130046,ACH-000401
148831,ACH-000449
163380,ACH-000486
175135,ACH-000515
191704,ACH-000556
217023,ACH-000611
219575,ACH-000617
222762,ACH-000624
253341,ACH-000682
254680,ACH-000685
269843,ACH-000714
273474,ACH-000721
356408,ACH-000797
367462,ACH-000811
413862,ACH-000869
451393,ACH-000901
460130,ACH-000909
492432,ACH-000927
492433,ACH-000927
492434,ACH-000927
494817,ACH-000928
526243,ACH-000941
540004,ACH-000946
545615,ACH-000948
555886,ACH-000952
558987,ACH-000953
563879,ACH-000954
580172,ACH-000959
596413,ACH-000964
596414,ACH-000964
651366,ACH-000978
656064,ACH-000979
688237,ACH-000985
709988,ACH-000988
831861,ACH-000995
842926,ACH-000996
863915,ACH-000998
863916,ACH-000998
888968,ACH-000999
888969,ACH-000999
897782,ACH-001049
930011,ACH-001127
930012,ACH-001127
930013,ACH-001127
964412,ACH-001333
1001301,ACH-001442
1015758,ACH-001517
1026107,ACH-001546
1092066,ACH-002093
1094254,ACH-002097
1100026,ACH-002116
1108404,ACH-002147
1162531,ACH-002255
1169948,ACH-002256
1174479,ACH-002265
1185188,ACH-002285
1203365,ACH-002314
1206638,ACH-002338
1211116,ACH-002347
1213124,ACH-002357
1220433,ACH-002388
1221456,ACH-002391
1226439,ACH-002396
