,ZZZ3 (26009)
ACH-000476,-0.152058638974
ACH-000477,-0.420702910122
ACH-000480,-0.305232532171
ACH-000481,-0.298304168356
ACH-000483,-0.418138737676
ACH-000484,-0.179125944159
ACH-000485,-0.46483335060599995
ACH-000486,-0.395777036432
ACH-000487,-0.384899503403
ACH-000488,-0.334806546782
ACH-000490,-0.394957065398
ACH-000491,-0.35242366036
ACH-000495,-0.312125035151
ACH-000496,-0.240118710288
ACH-000499,-0.0656850944986
ACH-000500,-0.227255758325
ACH-000502,-0.479241838968
ACH-000503,-0.0591423737307
ACH-000505,-0.298187752368
ACH-000507,-0.007122367719149999
ACH-000510,-0.306209266114
ACH-000511,-0.30934800765500003
ACH-000512,-0.000895480942568
ACH-000516,-0.5338923949809999
ACH-000517,-0.29802570848
ACH-000518,-0.33581162725999997
ACH-000520,-0.313282046093
ACH-000521,-0.555712103509
ACH-000522,-0.585960852426
ACH-000524,-0.354006664728
ACH-000527,-0.308538935933
ACH-000528,-0.31038778128100003
ACH-000537,-0.6772256458370001
ACH-000541,-0.490510915569
ACH-000542,-0.631201397528
ACH-000544,-0.624004764995
ACH-000545,-0.407538385424
ACH-000547,-0.314704593966
ACH-000548,-0.147872331688
ACH-000549,-0.7040621043940001
ACH-000550,-0.26243423393599996
ACH-000552,-0.34594217977200004
ACH-000556,-0.373504327553
ACH-000557,-0.42944735571599996
ACH-000570,-0.18627844995099999
ACH-000571,-0.256507657758
ACH-000573,-0.197131665145
ACH-000576,-0.381073815647
ACH-000580,-0.39441176152199997
ACH-000584,-0.32490465487500003
ACH-000585,-0.323080409934
ACH-000588,-0.193393461002
ACH-000589,-0.33665127976099996
ACH-000591,-0.457862991043
ACH-000593,-0.26467362520300003
ACH-000600,-0.36041968732600005
ACH-000601,-0.12318830752599999
ACH-000604,-0.264079152926
ACH-000605,-0.45827266913099995
ACH-000606,-0.35134597113000005
ACH-000608,-0.324307355919
ACH-000614,-0.566138071364
ACH-000616,-0.20665369170899997
ACH-000618,-0.18076889878600003
ACH-000619,-0.372169307372
ACH-000620,-0.35502976943899994
ACH-000621,-0.21397841910100002
ACH-000622,-0.292660905156
ACH-000623,-0.143055142771
ACH-000624,-0.5152548856920001
ACH-000627,-0.565378340365
ACH-000630,-0.34152401416100003
ACH-000632,-0.313946680065
ACH-000633,-0.275152257275
ACH-000637,-0.411727357008
ACH-000638,-0.470416530537
ACH-000646,-1.09075730997
ACH-000647,-0.277811877469
ACH-000648,-0.33858496246799996
ACH-000649,-0.234029177469
ACH-000651,-0.307844621089
ACH-000652,-0.518346962082
ACH-000653,-0.397478511191
ACH-000657,-0.451107331012
ACH-000658,-0.49482438280599994
ACH-000661,-0.5543509739370001
ACH-000662,-0.00133173461355
ACH-000663,-0.297147477666
ACH-000665,-0.550640569629
ACH-000671,-0.554567573977
ACH-000673,-0.22594101401500002
ACH-000676,-0.327842181227
ACH-000677,-0.327999275783
ACH-000681,-0.542169997966
ACH-000682,-0.325270940422
ACH-000683,-0.359320255367
ACH-000684,-0.236021009644
ACH-000688,-0.7751163687360001
ACH-000693,-0.16371056975099998
ACH-000694,-0.30714040142
ACH-000695,-0.466961364364
ACH-000696,-0.482639905508
ACH-000697,-0.34182670427
ACH-000699,-0.22248831100000002
ACH-000701,-0.446761703582
ACH-000706,-0.602406736061
ACH-000711,-0.585079195898
ACH-000713,-0.5464598227709999
ACH-000714,-0.581490510369
ACH-000718,-0.465138833366
ACH-000720,-0.400922507153
ACH-000721,-0.39822439514200003
ACH-000724,-0.8363746062270001
ACH-000725,-0.386996029148
ACH-000732,-0.744624855811
ACH-000734,-0.47433286880900005
ACH-000735,-0.36675031978600003
ACH-000736,-0.596099260258
ACH-000738,-0.22992195344099997
ACH-000746,-0.0328721878857
ACH-000747,-0.350166344207
ACH-000748,-0.401665633278
ACH-000753,-0.621008761414
ACH-000756,-0.664000611375
ACH-000757,-0.47234513206999995
ACH-000758,-0.509658140256
ACH-000760,-0.409418399927
ACH-000763,-0.5565613408
ACH-000764,-0.499808022553
ACH-000765,-0.645157388604
ACH-000766,-0.324230909795
ACH-000767,-0.444831150648
ACH-000768,-0.36452940458300004
ACH-000769,-0.6505037819430001
ACH-000770,-0.449539998899
ACH-000771,-0.475991323418
ACH-000773,-0.049029722743699995
ACH-000776,-0.000757493086342
ACH-000777,-0.20943968103799998
ACH-000778,-0.40534714338699995
ACH-000781,-0.294766469167
ACH-000782,-0.500565348652
ACH-000783,-0.468481433041
ACH-000784,-0.24273067270799997
ACH-000785,-0.44098839921300004
ACH-000787,-0.398419349256
ACH-000788,-0.5193754638620001
ACH-000791,-0.484869856258
ACH-000792,-0.07467920085969999
ACH-000794,-0.3599196112
ACH-000796,-0.442032300589
ACH-000799,-0.511451877123
ACH-000800,-0.512687780163
ACH-000802,-0.380482958007
ACH-000804,-0.295141516839
ACH-000805,-0.681600175877
ACH-000809,-0.28318379748000005
ACH-000810,-0.493265650823
ACH-000811,-0.19563072657299999
ACH-000817,-0.404698670686
ACH-000819,-0.26665764704
ACH-000820,-0.351681886465
ACH-000821,-0.270607554471
ACH-000822,-0.16525426272
ACH-000823,-0.48262719041599994
ACH-000824,-0.041943158101199994
ACH-000827,-0.521222840732
ACH-000829,-0.364892942466
ACH-000831,-0.44175413692599996
ACH-000832,-0.448545575546
ACH-000833,-0.0022022377159499995
ACH-000834,-0.49125631318400004
ACH-000835,-0.416551304381
ACH-000836,-0.03633184744680001
ACH-000837,-0.502496363031
ACH-000838,-0.220152416349
ACH-000839,-0.44179377788900004
ACH-000840,-0.228308321816
ACH-000841,-0.635943014683
ACH-000843,-0.30398240368900004
ACH-000846,-0.455249594688
ACH-000847,-0.348580632553
ACH-000848,-0.177167251317
ACH-000849,-0.4176917661
ACH-000851,-0.36642122551899997
ACH-000855,-0.33805719937
ACH-000856,-0.460520419926
ACH-000858,-0.66594497456
ACH-000859,-0.420173997684
ACH-000861,-0.342331447096
ACH-000862,-0.545085109989
ACH-000865,-0.22096657658799998
ACH-000866,-0.421131677459
ACH-000867,-0.201879623865
ACH-000869,-0.19082765912900002
ACH-000872,-0.267648209206
ACH-000873,-0.800945243734
ACH-000876,-0.636022423329
ACH-000878,-0.18646104294
ACH-000880,-0.259063130632
ACH-000881,-0.337277261414
ACH-000882,-0.401293768045
ACH-000884,-0.416811073429
ACH-000885,-0.288369176646
ACH-000887,-0.409510488928
ACH-000888,-0.247780580854
ACH-000889,-0.102617221734
ACH-000890,-0.35003774067599996
ACH-000896,-0.35818715713200006
ACH-000898,-0.436498489552
ACH-000900,-0.300635984106
ACH-000901,-0.279591444699
ACH-000905,-0.577740422369
ACH-000906,-0.373540852541
ACH-000907,-0.499803219472
ACH-000910,-0.323593135488
ACH-000911,-0.486064045507
ACH-000912,-0.35242523534000003
ACH-000913,-0.508625412766
ACH-000915,-0.280763531681
ACH-000916,-0.305533251598
ACH-000917,-0.360811706307
ACH-000921,-0.301339505494
ACH-000924,-0.154180467825
ACH-000926,-0.402333206915
ACH-000928,-0.575163446861
ACH-000929,-0.672974490282
ACH-000932,-0.501310889917
ACH-000935,-0.34292081841399996
ACH-000936,-0.34382374308799996
ACH-000937,-0.0734749630178
ACH-000938,-0.316110825333
ACH-000939,-0.014611018305600002
ACH-000941,-0.12389410899499999
ACH-000943,-0.307513781193
ACH-000946,-0.10854655259500001
ACH-000947,-0.221319099659
ACH-000948,-0.44491966321099996
ACH-000950,-0.23777765037300003
ACH-000953,-0.16730122445
ACH-000957,-0.306005420578
ACH-000958,-0.37121968494900004
ACH-000960,-0.302860281655
ACH-000963,-0.322086481863
ACH-000968,-0.174064593301
ACH-000969,-0.301167776864
ACH-000973,-0.292666445387
ACH-000974,-0.604243308383
ACH-000975,-0.394943920281
ACH-000976,-0.33794160484200003
ACH-000978,-0.183158317702
ACH-000980,-0.22725090972800002
ACH-000984,-0.568715334906
ACH-000986,-0.21677905768300001
ACH-000988,-0.40051057077
ACH-000993,-0.162730424766
ACH-000994,-0.121962758731
ACH-000996,-0.269918153589
ACH-001001,-0.183860123196
ACH-001020,-0.056587463664800004
ACH-001028,-0.456392303324
ACH-001031,-0.364044212629
ACH-001038,-0.255835210199
ACH-001048,-0.336177803882
ACH-001050,-0.45296391673299996
ACH-001053,-0.41349780738799996
ACH-001054,-0.408533591229
ACH-001061,-0.22488128340500002
ACH-001067,-0.619757019981
ACH-001075,-0.538265614419
ACH-001096,-0.259670567475
ACH-001128,0.295577008292
ACH-001134,-0.311257679461
ACH-001151,-0.415610665374
ACH-001163,-0.16622709145099998
ACH-001164,-0.441675640989
ACH-001173,-0.23527570859299998
ACH-001183,-0.36329754532799996
ACH-001184,-0.582332521484
ACH-001190,-0.18863732170400002
ACH-001192,-0.430953626756
ACH-001193,-0.388282231085
ACH-001196,-0.508046141702
ACH-001197,-0.30820122047
ACH-001205,-0.6917691625579999
ACH-001211,-0.07551104191489999
ACH-001212,-0.509391216181
ACH-001228,-0.24285239798900002
ACH-001232,-0.708930003525
ACH-001239,-0.5146022210629999
ACH-001274,-0.33591254300800005
ACH-001275,-0.467511187253
ACH-001277,-0.14623669976
ACH-001278,-0.281404009861
ACH-001280,-0.19688709070500002
ACH-001283,-0.280447784511
ACH-001289,-0.38812384866899996
ACH-001295,-0.565751430603
ACH-001300,-0.419967574798
ACH-001301,-0.167133084007
ACH-001302,-0.218975767262
ACH-001303,-0.290286107437
ACH-001306,-0.37830482143
ACH-001318,-0.43529984772200003
ACH-001322,-0.609474344251
ACH-001328,-0.324125475228
ACH-001332,-0.322088473368
ACH-001333,-0.16163460589099998
ACH-001336,-0.239995388788
ACH-001340,-0.293077155298
ACH-001346,-0.458890023121
ACH-001353,-0.486404287279
ACH-001354,-0.124433234135
ACH-001367,-0.25744607913
ACH-001368,-0.345335857042
ACH-001374,-0.369795466806
ACH-001375,-0.392977887173
ACH-001377,-0.642589848258
ACH-001380,-0.401083656914
ACH-001391,-0.119295677686
ACH-001407,-0.69459196116
ACH-001408,-0.277445426572
ACH-001413,-0.5386973930610001
ACH-001430,-0.33836433134099997
ACH-001431,-0.5264293362219999
ACH-001450,-0.043710851659199995
ACH-001496,0.0157368728483
ACH-001500,-0.223655910113
ACH-001521,-0.118294412259
ACH-001523,-0.444868737498
ACH-001532,-0.50331323577
ACH-001536,-0.425381341796
ACH-001550,-0.0127560673899
ACH-001552,-0.49990629209
ACH-001554,-0.5450491262330001
ACH-001645,-0.37935878891099994
ACH-001654,-0.407623466522
ACH-001715,-0.449814153419
ACH-001735,-0.484247816466
ACH-001736,-0.476713958447
ACH-001737,-0.130360019589
ACH-001740,-0.42545971038
ACH-001745,-0.44626691249399997
ACH-001750,-0.274852245507
ACH-001765,-0.24889308386300002
ACH-001956,-0.257454594342
ACH-001957,-0.401560186149
