,SLC35D2 (11046)
ACH-000004,-0.15994592561100002
ACH-000007,0.106522762344
ACH-000009,-0.262874551695
ACH-000011,-0.0484410782246
ACH-000012,-0.0576716271169
ACH-000013,-0.08420287783669998
ACH-000014,-0.0121002450282
ACH-000015,-0.109721851599
ACH-000017,-0.0287226717087
ACH-000018,-0.182438798121
ACH-000019,-0.100393429494
ACH-000021,-0.06801394465419999
ACH-000022,-0.05907855568419999
ACH-000025,0.00136311412631
ACH-000028,-0.159283037288
ACH-000030,-0.023999869495599995
ACH-000035,-0.08520329393889998
ACH-000036,-0.0340293742178
ACH-000037,-0.374503655249
ACH-000039,-0.0364317600171
ACH-000040,-0.0944367249021
ACH-000041,-0.23980477426600003
ACH-000042,-0.06552512560530001
ACH-000045,0.0587061105778
ACH-000047,-0.0330159663689
ACH-000052,0.077826804698
ACH-000053,-0.231133874604
ACH-000054,-0.170318256928
ACH-000055,-0.125258653213
ACH-000060,-0.0840332862691
ACH-000067,-0.017478286914099996
ACH-000070,0.11458506799799999
ACH-000075,0.06852570020740001
ACH-000078,-0.07589441392589999
ACH-000082,-0.165513589199
ACH-000085,-0.0873287196501
ACH-000086,-0.054779779781900004
ACH-000087,0.11170998597000001
ACH-000092,-0.0028619989255400003
ACH-000095,-0.0530394870033
ACH-000097,-0.0129404303914
ACH-000098,-0.00647254303796
ACH-000099,-0.18018705618
ACH-000108,-0.07556184402169999
ACH-000113,-0.0566264309079
ACH-000115,-0.159425708694
ACH-000116,-0.117163105493
ACH-000118,-0.09411520926660001
ACH-000120,-0.140561797684
ACH-000123,-0.0357354302109
ACH-000127,-0.147676349151
ACH-000128,-0.141024267004
ACH-000132,-0.08692602658060002
ACH-000133,-0.148847718858
ACH-000137,-0.000317670346839
ACH-000138,-0.136237833489
ACH-000142,-0.142448311646
ACH-000143,0.129429157369
ACH-000146,-0.15949141876599998
ACH-000148,-0.0871738512627
ACH-000150,0.045818384725900003
ACH-000152,-0.10669958693600001
ACH-000153,0.20313440332600002
ACH-000159,-0.0557115921667
ACH-000160,-0.126896326698
ACH-000163,-0.14144813959799998
ACH-000167,-0.061531077516
ACH-000168,-0.0413637801071
ACH-000169,-0.08858930711310001
ACH-000178,-0.0672303351119
ACH-000182,0.0959149033254
ACH-000183,-0.293892314466
ACH-000188,-0.148747011613
ACH-000189,-0.268752693279
ACH-000190,-0.178112614587
ACH-000198,-0.10727673831599999
ACH-000204,0.0835097908889
ACH-000206,-0.164692519576
ACH-000207,0.208674086762
ACH-000211,-0.0360058320516
ACH-000215,-0.16811588817099998
ACH-000221,-0.013036836498399998
ACH-000222,0.00578722259741
ACH-000223,-0.217348585037
ACH-000226,-0.0985396477238
ACH-000227,-0.1820795259
ACH-000228,0.14446688995999998
ACH-000231,-0.0302394682094
ACH-000232,-0.110312506957
ACH-000233,-0.127296259624
ACH-000234,-0.169681196257
ACH-000235,-0.046230842931699996
ACH-000237,-0.284627638853
ACH-000238,0.0263193442036
ACH-000243,-0.048879501600099996
ACH-000244,-0.00235833586
ACH-000246,0.0123493993512
ACH-000248,-0.105600315822
ACH-000250,-0.0492122675942
ACH-000251,0.00143544319547
ACH-000253,-0.0463710514202
ACH-000255,-0.110184137709
ACH-000256,-0.07195137924310001
ACH-000257,-0.12498020630699999
ACH-000258,0.0974827109025
ACH-000259,-0.10564420843800001
ACH-000260,-0.17556169592300003
ACH-000261,-0.146250435815
ACH-000262,-0.044939330736999995
ACH-000263,-0.16957027992100002
ACH-000264,-0.133923256741
ACH-000265,-0.0426898945593
ACH-000266,-0.11359830875600001
ACH-000272,0.0599889314601
ACH-000273,-0.119134909258
ACH-000274,-0.0344396271992
ACH-000277,-0.24596271727699998
ACH-000278,-0.127944710492
ACH-000279,-0.169583914417
ACH-000280,-0.18981084854400002
ACH-000281,-0.154564330687
ACH-000288,0.019454563125
ACH-000291,-0.112994476358
ACH-000293,0.129258342839
ACH-000294,-0.137969427447
ACH-000295,-0.109605514001
ACH-000296,-0.16704645769999998
ACH-000302,0.257968394769
ACH-000304,-0.14959001057399998
ACH-000307,-0.08086021384650001
ACH-000308,-0.050867807507499994
ACH-000310,-0.286113605649
ACH-000311,0.013884852355299999
ACH-000312,-0.170132804324
ACH-000315,0.0703209357455
ACH-000316,0.0472692691462
ACH-000317,0.09172980974639999
ACH-000318,-0.216652055893
ACH-000319,0.0275508512477
ACH-000320,-0.341079522298
ACH-000322,-0.0754559037492
ACH-000323,-0.103230797625
ACH-000324,0.0224067368848
ACH-000329,-0.21768345089299998
ACH-000330,0.120329939962
ACH-000331,-0.0664914010276
ACH-000332,-0.05725286218830001
ACH-000334,0.240503917559
ACH-000335,-0.051920724922000006
ACH-000336,-0.062738320949
ACH-000337,-0.198027341937
ACH-000339,-0.0922316553991
ACH-000341,-0.046132744956
ACH-000348,-0.115564470579
ACH-000350,-0.020634082672599998
ACH-000352,0.0358010344561
ACH-000356,0.054490535888800005
ACH-000361,-0.14595299114600002
ACH-000362,0.0047280541429
ACH-000363,-0.266415946747
ACH-000364,0.0899490051103
ACH-000365,-0.039542506974599996
ACH-000366,-0.140456810979
ACH-000368,0.0258884703157
ACH-000374,-0.0816125780469
ACH-000375,-0.176670961516
ACH-000376,-0.028608562864700003
ACH-000381,-0.101921652049
ACH-000383,-0.0354766158641
ACH-000387,-0.09640594575930002
ACH-000389,-0.197373806513
ACH-000390,-0.258098163959
ACH-000393,-0.133611589439
ACH-000395,-0.333641229617
ACH-000397,0.130216239837
ACH-000401,0.0641908250371
ACH-000402,-0.043192267993300004
ACH-000403,-0.09184063771780002
ACH-000404,-0.123057212721
ACH-000406,-0.0978953650728
ACH-000407,0.0421875325286
ACH-000408,-0.24192732897500002
ACH-000410,-0.200873166844
ACH-000411,-0.00408617853432
ACH-000414,-0.155405134902
ACH-000415,-0.012482845688399998
ACH-000416,-0.12882523436499999
ACH-000420,0.0608910196972
ACH-000421,-0.0924688916041
ACH-000424,-0.213432516195
ACH-000425,-0.167583475235
ACH-000426,0.014790684148399999
ACH-000427,-0.203850416365
ACH-000433,0.0128395489512
ACH-000436,0.046237670063500005
ACH-000444,0.128739019988
ACH-000445,-0.338031801444
ACH-000448,-0.09922718443260001
ACH-000450,0.22474383084000002
ACH-000452,-0.215491770525
ACH-000454,-0.162307615329
ACH-000458,0.150990440167
ACH-000459,0.17181093021299998
ACH-000460,-0.0505611690859
ACH-000461,-0.178191552144
ACH-000463,-0.148312866677
ACH-000464,0.148326550615
ACH-000466,-0.0497767650439
ACH-000467,-0.135263872239
ACH-000468,-0.12958360424499998
ACH-000469,-0.0419867570663
ACH-000470,-0.288460016328
ACH-000471,-0.139782949889
ACH-000472,-0.21925969335999998
ACH-000473,0.050616076002699996
ACH-000475,-0.0745982101695
ACH-000476,-0.021031588835299996
ACH-000477,-0.11789658323300001
ACH-000480,0.08950313171489999
ACH-000481,-0.09485304235139999
ACH-000483,-0.199166522411
ACH-000484,0.103710921091
ACH-000485,0.0521125147377
ACH-000486,-0.0102257270448
ACH-000487,-0.010442469764899999
ACH-000488,-0.12092785755
ACH-000490,-0.130409034354
ACH-000491,-0.212196211635
ACH-000495,-0.108848094201
ACH-000496,-0.0990921583594
ACH-000499,-0.09178825799660001
ACH-000500,-0.0933213128283
ACH-000502,-0.046176347678300006
ACH-000503,-0.378237235751
ACH-000505,-0.15835996903
ACH-000507,-0.0919273833797
ACH-000510,-0.0190958189432
ACH-000511,0.025964521542599997
ACH-000512,0.17272544899999998
ACH-000516,-0.147149637488
ACH-000517,-0.0289845858003
ACH-000518,-0.0780135612736
ACH-000520,0.00927620685704
ACH-000521,-0.045606385571
ACH-000522,-0.13550441570900001
ACH-000524,-0.0675818396614
ACH-000527,-0.150789100593
ACH-000528,-0.08500708677230001
ACH-000537,-0.144386616403
ACH-000541,0.251262952611
ACH-000542,-0.031845235186099996
ACH-000544,-0.267344537067
ACH-000545,0.026608658724000003
ACH-000547,0.00248822696117
ACH-000548,-0.0686719699351
ACH-000549,0.140247383543
ACH-000550,-0.05352613145880001
ACH-000552,0.0702411733577
ACH-000556,-0.041895053700000004
ACH-000557,-0.100550781339
ACH-000570,-0.16692447789
ACH-000571,-0.0774267541352
ACH-000573,-0.013177592095000001
ACH-000576,-0.0622738834006
ACH-000580,0.0419788188549
ACH-000584,-0.10228652231
ACH-000585,-0.105079296082
ACH-000588,-0.09814664170430001
ACH-000589,-0.0200372469652
ACH-000591,0.00782237783457
ACH-000593,0.0457938746851
ACH-000600,0.0282100526392
ACH-000601,-0.0718111119229
ACH-000604,-0.023563312996799996
ACH-000605,-0.09721801280810001
ACH-000606,0.12275673822000001
ACH-000608,-0.0920583458097
ACH-000614,-0.174167940619
ACH-000616,-0.137878533572
ACH-000618,-0.131709630603
ACH-000619,-0.435584084689
ACH-000620,-0.015669621613700002
ACH-000621,-0.107966369473
ACH-000622,0.015261312997399998
ACH-000623,-0.025435437349299997
ACH-000624,-0.132070754796
ACH-000627,-0.18328138731899998
ACH-000630,-0.209597833702
ACH-000632,0.0730097416287
ACH-000633,-0.024976961305299996
ACH-000637,-0.126942888355
ACH-000638,-0.00928565499236
ACH-000646,0.0812463303312
ACH-000647,-0.13988258971200002
ACH-000648,-0.172444099802
ACH-000649,-0.0129795023409
ACH-000651,0.0045520905456299995
ACH-000652,-0.062447695399900006
ACH-000653,-0.11569798909600001
ACH-000657,-0.00947467281745
ACH-000658,-0.281245549749
ACH-000661,-0.042133668687800004
ACH-000662,-0.0351215921404
ACH-000663,0.0041904898072699995
ACH-000665,-0.120168661526
ACH-000671,-0.07694298004580001
ACH-000673,0.059391376461
ACH-000676,-0.0508444554468
ACH-000677,-0.06595090669319999
ACH-000681,-0.0939523879005
ACH-000682,-0.290521833868
ACH-000683,-0.251837311138
ACH-000684,0.337574695555
ACH-000688,-0.300036635615
ACH-000693,-0.204228794887
ACH-000694,-0.12496901821900001
ACH-000695,-0.516586401393
ACH-000696,-0.09095129992910002
ACH-000697,-0.126593090617
ACH-000699,-0.18941623797600002
ACH-000701,-0.311609313897
ACH-000706,-0.0650521123517
ACH-000711,-0.136985634454
ACH-000713,-0.0415645197756
ACH-000714,-0.05731751058659999
ACH-000718,-0.0884636426842
ACH-000720,-0.050480687586199995
ACH-000721,-0.10729539220899999
ACH-000724,0.0511087297224
ACH-000725,-0.233141457262
ACH-000732,-0.228852114543
ACH-000734,-0.0841670207911
ACH-000735,-0.103763971535
ACH-000736,0.282727570111
ACH-000738,-0.191791493391
ACH-000746,-0.254851233122
ACH-000747,-0.021224475587400003
ACH-000748,-0.0474750697982
ACH-000753,-0.0231569256152
ACH-000756,-0.027078197228200002
ACH-000757,-0.266597658689
ACH-000758,-0.163553937978
ACH-000760,-0.17493435801899998
ACH-000763,0.014292354088500001
ACH-000764,-0.0560280306982
ACH-000765,-0.13907116512499998
ACH-000766,-0.19398948487599998
ACH-000767,-0.155863332805
ACH-000768,-0.025830727625099997
ACH-000769,-0.180561805141
ACH-000770,-0.0256853276015
ACH-000771,-0.020952273154099997
ACH-000773,0.0382570596163
ACH-000776,-0.176537358898
ACH-000777,-0.29667592247900004
ACH-000778,-0.158239157229
ACH-000781,-0.14961242889
ACH-000782,-0.196400707165
ACH-000783,-0.030365234455499997
ACH-000784,-0.102221696112
ACH-000785,-0.300356560632
ACH-000787,-0.108385400481
ACH-000788,-0.150614071547
ACH-000791,-0.15149290817299998
ACH-000792,-0.0741743719193
ACH-000794,-0.0118276238376
ACH-000796,-0.120785968241
ACH-000799,-0.126191489238
ACH-000800,-0.106483265301
ACH-000802,-0.022136163541200002
ACH-000804,-0.19270921762899998
ACH-000805,-0.231863668316
ACH-000809,-0.125906384
ACH-000810,-0.029065132430699997
ACH-000811,-0.20094034508900002
ACH-000817,-0.0216922963077
ACH-000819,0.0643765214982
ACH-000820,-0.22146746842599999
ACH-000821,-0.031137075473099997
ACH-000822,-0.262587366222
ACH-000823,-0.0465792747369
ACH-000824,-0.170517269275
ACH-000827,-0.0665845032542
ACH-000829,-0.0080185019632
ACH-000831,-0.110481578526
ACH-000832,0.108644856105
ACH-000833,-0.29437391610999997
ACH-000834,-0.10060348273900001
ACH-000835,-0.210581901195
ACH-000836,-0.15700698039799998
ACH-000837,-0.0493169352626
ACH-000838,-0.185332320636
ACH-000839,-0.12421860294199999
ACH-000840,-0.154164467618
ACH-000841,-0.18968969798000002
ACH-000843,0.155787161063
ACH-000846,-0.1324375695
ACH-000847,-0.08404037294490001
ACH-000848,-0.18814802226100003
ACH-000849,-0.293961591162
ACH-000851,-0.107250111257
ACH-000855,-0.24023802231999997
ACH-000856,-0.0296575023222
ACH-000858,-0.328722606265
ACH-000859,-0.0069418364755
ACH-000861,-0.215619026839
ACH-000862,-0.03858333754
ACH-000865,0.0525619616312
ACH-000866,-0.212412919047
ACH-000867,-0.049587806759299996
ACH-000869,-0.10906249376800001
ACH-000872,-0.18325365274900002
ACH-000873,-0.20853947312100002
ACH-000876,0.140081779972
ACH-000878,-0.0318722800469
ACH-000880,0.12276846467800001
ACH-000881,-0.042240782359699997
ACH-000882,0.038842697324900005
ACH-000884,-0.115969678225
ACH-000885,-0.0567822307175
ACH-000887,-0.112258592446
ACH-000888,-0.144997748642
ACH-000889,-0.165985912729
ACH-000890,-0.127176128196
ACH-000896,-0.09345228161710002
ACH-000898,-0.10762498558700001
ACH-000900,-0.10490627384
ACH-000901,-0.10315645352700001
