,RTN4 (57142)
ACH-000004,-0.0712856014641
ACH-000007,0.146943668714
ACH-000009,-0.09217681435239998
ACH-000011,0.20326821059500003
ACH-000012,-0.202933843072
ACH-000013,0.0922020511171
ACH-000014,0.153537326368
ACH-000015,0.10653583188999999
ACH-000017,0.13090027247000002
ACH-000018,0.09706159732030001
ACH-000019,0.020835067937
ACH-000021,0.0120058529696
ACH-000022,0.114761178914
ACH-000025,0.11314397094
ACH-000028,0.0684422761722
ACH-000030,-0.11174786152300001
ACH-000035,-0.07870092674200001
ACH-000036,-0.015130208237900001
ACH-000037,-0.10376554428899999
ACH-000039,-0.228258856292
ACH-000040,0.0421068693525
ACH-000041,0.165915666316
ACH-000042,-0.12611621658299998
ACH-000045,0.12254107361300001
ACH-000047,-0.025865043558299997
ACH-000052,0.451992153768
ACH-000053,-0.10758724574100001
ACH-000054,0.0287190178772
ACH-000055,0.24721430066
ACH-000060,-0.035737596127400004
ACH-000067,-0.0230521991194
ACH-000070,0.49509152018799996
ACH-000075,0.171842559324
ACH-000078,-0.199505171811
ACH-000082,0.105863175806
ACH-000085,0.118206698147
ACH-000086,-0.1073156648
ACH-000087,0.25859514016999996
ACH-000092,0.08281779486549999
ACH-000095,0.0473541482588
ACH-000097,0.0423474254047
ACH-000098,0.0864949602752
ACH-000099,-0.172389808635
ACH-000108,0.08996607304130001
ACH-000113,0.08600202298010001
ACH-000115,-0.0008991176525919999
ACH-000116,0.014139131083
ACH-000118,-0.181243127793
ACH-000120,-0.0290430357927
ACH-000123,-0.101041857637
ACH-000127,0.0336330187951
ACH-000128,0.194043738986
ACH-000132,0.00202366868797
ACH-000133,-0.0409113782151
ACH-000137,0.07282379692480001
ACH-000138,-0.0916779924626
ACH-000142,0.0224392175618
ACH-000143,0.025827977609099998
ACH-000146,-0.0890419736931
ACH-000148,-0.03849258028
ACH-000150,0.172120296501
ACH-000152,-0.0139999816279
ACH-000153,0.0461655224104
ACH-000159,-0.0642153393602
ACH-000160,-0.050437255403500005
ACH-000163,0.019163271287700002
ACH-000167,-0.159741781111
ACH-000168,-0.00359389352572
ACH-000169,0.261246049588
ACH-000178,0.0264830686817
ACH-000182,0.103484664231
ACH-000183,-0.0257219591278
ACH-000188,0.0753747313695
ACH-000189,-0.389452374085
ACH-000190,-0.162476766257
ACH-000198,0.0012253177466
ACH-000204,-0.188579368898
ACH-000206,-0.115260200398
ACH-000207,0.0566497271076
