,CATIP (375307)
ACH-000004,-0.338290087892
ACH-000007,0.252345835623
ACH-000009,-0.0276305787175
ACH-000011,-0.138012324097
ACH-000012,-0.0246550806731
ACH-000013,-0.12142014399800001
ACH-000014,0.08799571671369999
ACH-000015,-0.00581727083536
ACH-000017,0.0717545967452
ACH-000018,0.067783076237
ACH-000019,-0.23297463893599998
ACH-000021,0.09123178335110001
ACH-000022,-0.012915460140799999
ACH-000025,-0.020329312343299998
ACH-000028,0.033234058622
ACH-000030,-0.0757455905574
ACH-000035,0.03329438514809999
ACH-000036,-0.0283400264809
ACH-000037,-0.0308369732454
ACH-000039,-0.0609548650216
ACH-000040,-0.05348723635580001
ACH-000041,-0.0753864641779
ACH-000042,-0.0952291742206
ACH-000045,-0.147643922316
ACH-000047,-0.050642261283800005
ACH-000052,-0.19879932855500002
ACH-000053,0.187900085158
ACH-000054,0.0501172975115
ACH-000055,-0.12369164693700001
ACH-000060,-0.14435414459100002
ACH-000067,-0.0208066259614
ACH-000070,0.20038752019
ACH-000075,-0.222584126745
ACH-000078,0.0164710801119
ACH-000082,0.104536713976
ACH-000085,-0.044598390544800005
ACH-000086,0.052649027462599994
ACH-000087,-0.0620532160675
ACH-000092,-0.062004523924
ACH-000095,-0.009304048940120001
ACH-000097,-0.144367421911
ACH-000098,0.0137551829394
ACH-000099,-0.0178979810612
ACH-000108,0.0127503595784
ACH-000113,-0.0549928128237
ACH-000115,-0.09625042744539998
ACH-000116,0.07015925019460001
ACH-000118,-0.04311095067699999
ACH-000120,-0.121533088602
ACH-000123,0.211687933329
ACH-000127,-0.019152066110099997
ACH-000128,-0.326903376089
ACH-000132,0.0380564226268
ACH-000133,-0.20793465509599998
ACH-000137,0.0546454583365
ACH-000138,-0.0743603206767
ACH-000142,-0.0788085294588
ACH-000143,0.0277722797371
ACH-000146,-0.0237927373569
ACH-000148,-0.10346380202299998
ACH-000150,0.06902510925239999
ACH-000152,-0.116312960158
ACH-000153,-0.19404438059999998
ACH-000159,-0.00570137644722
ACH-000160,0.0303858082065
ACH-000163,0.0119313085262
ACH-000167,-0.287968588529
ACH-000168,-0.125169637258
ACH-000169,0.0343549355195
ACH-000178,-0.104706352677
ACH-000182,-0.08082367852570001
ACH-000183,0.08507137743799999
ACH-000188,-0.0597276419776
ACH-000189,-0.0312692877324
ACH-000190,0.08073675965539999
ACH-000198,-0.0799856445967
ACH-000204,0.195904308486
ACH-000206,-0.197524875222
ACH-000207,0.286535740532
ACH-000211,-0.0882871348449
ACH-000215,0.00184508531111
ACH-000221,-0.116899623081
ACH-000222,0.387304585358
ACH-000223,-0.0553770592361
ACH-000226,-0.0062785630065300005
ACH-000227,-0.121932805275
ACH-000228,0.212315170372
ACH-000231,-0.173557676259
ACH-000232,-0.09690421238369999
ACH-000233,0.07434249778310001
ACH-000234,-0.132344155005
ACH-000235,0.00669405377439
ACH-000237,0.00245618325084
ACH-000238,-0.064182511743
ACH-000243,-0.0848110955092
ACH-000244,0.06139098546519999
ACH-000246,0.08888958901910002
ACH-000248,-0.0709155075055
ACH-000250,-0.00689813052495
ACH-000251,0.210800658995
ACH-000253,-0.104512529735
ACH-000255,-0.08461760734750001
ACH-000256,-0.013145678753899999
ACH-000257,0.0393187344445
ACH-000258,0.151676352917
ACH-000259,-0.0903374420817
ACH-000260,-0.0622764036586
ACH-000261,-0.0498511915919
ACH-000262,0.19035102305399998
ACH-000263,-0.353896727279
ACH-000264,-0.0936666373921
