,TYRP1 (7306)
ACH-000397,-0.0089030737494
ACH-000401,-0.00791820899534
ACH-000402,-0.0510339717048
ACH-000403,0.0513727608615
ACH-000404,0.17673738581700002
ACH-000406,-0.0490343163811
ACH-000407,0.121056258354
ACH-000408,0.10400600492499999
ACH-000410,0.0428304044938
ACH-000411,-0.117505672733
ACH-000414,-0.14112526939
ACH-000415,-0.0926635010755
ACH-000416,-0.057554534186800003
ACH-000420,-0.0319580693
ACH-000421,0.0765890733556
ACH-000424,0.284279912177
ACH-000425,-0.042125963424000004
ACH-000426,0.235848509487
ACH-000427,0.157184491343
ACH-000433,-0.0529722219085
ACH-000436,0.06940913337980001
ACH-000444,-0.053515878774499995
ACH-000445,-0.05613031226969999
ACH-000448,-0.0039933715112100004
ACH-000450,-0.0901843868967
ACH-000452,0.0444374467022
ACH-000454,0.263121383135
ACH-000458,-0.0114168887246
ACH-000459,-0.0587507329034
ACH-000460,0.00701775860418
ACH-000461,0.24143791870200002
ACH-000463,-0.058298755149699996
ACH-000464,-0.0641747596698
ACH-000466,0.164439414817
ACH-000467,-0.155450158631
ACH-000468,0.007495221710270001
ACH-000469,-0.11250463289000001
ACH-000470,0.0738627083117
ACH-000471,0.07566137262810001
ACH-000472,-0.0525679457297
ACH-000473,0.0017316378755300001
ACH-000475,-0.0360400523677
ACH-000476,0.0657263390888
ACH-000477,0.00752429699691
ACH-000480,0.189442649593
ACH-000481,0.146069810321
ACH-000483,0.326164404362
ACH-000484,-0.29460675533
ACH-000485,0.13160328872000002
ACH-000486,0.037104198552699995
ACH-000487,0.0328982417031
ACH-000488,0.00124714876477
ACH-000490,-0.108501815781
ACH-000491,0.0644780591482
ACH-000495,0.0191021714657
ACH-000496,-0.177823704569
ACH-000499,0.040215053169300005
ACH-000500,0.47970627006399996
ACH-000502,-0.10448021460200001
ACH-000503,0.123523913876
ACH-000505,0.0988139838391
ACH-000507,-0.061149946144599995
ACH-000510,0.0509663592209
ACH-000511,-0.14738743580299998
ACH-000512,0.0366899335579
ACH-000516,0.12692235594
ACH-000517,0.0205412038778
ACH-000518,-0.0016374855692199999
ACH-000520,-0.0577770620868
ACH-000521,-0.154913696998
ACH-000522,0.0792420646672
ACH-000524,0.013744911251700001
ACH-000527,-0.00698644106264
ACH-000528,-0.09005111800619998
ACH-000537,-0.07590191362210001
ACH-000541,-0.15784450238
ACH-000542,-0.00023795895814300003
ACH-000544,-0.0567351048124
ACH-000545,-0.0505115852643
ACH-000547,0.045174637355899994
ACH-000548,0.12073606706800001
ACH-000549,0.107320819411
ACH-000550,0.111441736088
ACH-000552,0.11743796372899999
ACH-000556,-0.056295907189300005
ACH-000557,0.0184202469216
ACH-000570,0.122685660453
ACH-000571,-0.052943114649
ACH-000573,-0.0615021311629
ACH-000576,0.158198512589
ACH-000580,-0.12093653406999999
ACH-000584,-0.0289746016675
ACH-000585,0.0505555517561
ACH-000588,0.0972413824586
ACH-000589,0.0298106468
ACH-000591,-0.00022016739348500002
ACH-000593,0.0504899345821
ACH-000600,0.097467250702
ACH-000601,-0.08813102521220001
ACH-000604,0.199930895664
ACH-000605,0.0442613000196
ACH-000606,0.125681172362
ACH-000608,-0.059127712532
ACH-000614,-0.23406988120000002
ACH-000616,-0.0339988344874
ACH-000618,0.0746253581299
ACH-000619,0.059003313259399996
ACH-000620,0.0205377359547
ACH-000621,0.0288862050297
ACH-000622,-0.440967119372
ACH-000623,-0.07876374109239999
ACH-000624,-0.0298980349601
ACH-000627,0.143772042612
ACH-000630,0.116359351907
ACH-000632,0.116579346798
ACH-000633,0.0879075909596
ACH-000637,-0.0037104332337
ACH-000638,0.0624910821398
ACH-000646,0.012052944894700001
ACH-000647,0.027737895918900003
ACH-000648,0.163103205089
ACH-000649,0.0862889590153
ACH-000651,0.105757023248
ACH-000652,-0.00230949050136
ACH-000653,0.0958172192256
ACH-000657,0.00604691354433
ACH-000658,-0.025749572161900002
ACH-000661,-0.130698819923
ACH-000662,0.198422873941
ACH-000663,-0.0275057099134
ACH-000665,0.0027178762581999997
ACH-000671,0.140288827573
ACH-000673,0.11984215360099999
ACH-000676,-0.06498088856909999
ACH-000677,-0.014560093917200001
ACH-000681,-0.0933784336617
ACH-000682,-0.058597813992900004
ACH-000683,0.054175727988700004
ACH-000684,0.0207720927454
ACH-000688,0.154756564067
ACH-000693,-0.08994956147330001
ACH-000694,0.0134282489775
ACH-000695,-0.388494728948
ACH-000696,0.0399957075166
ACH-000697,0.0756427753981
ACH-000699,-0.07851693262869999
ACH-000701,-0.0419632963986
ACH-000706,-0.0417222521594
ACH-000711,-0.0185823058158
ACH-000713,0.108536903781
ACH-000714,-0.119731492147
ACH-000718,0.103661025012
ACH-000720,0.0191702989214
ACH-000721,0.00878141015121
ACH-000724,0.23590318367
ACH-000725,-0.46379482575400005
ACH-000732,-0.023814903591400004
ACH-000734,-0.0638210903711
ACH-000735,-0.0357726595937
ACH-000736,0.101035906786
ACH-000738,-0.041853245085
ACH-000746,-0.0858226315694
ACH-000747,-0.20919774673
ACH-000748,0.0375369880687
ACH-000753,0.10877107375299999
ACH-000756,-0.0386485144023
ACH-000757,-0.15895676431199998
ACH-000758,-0.019501394648500002
ACH-000760,0.046488559630199995
ACH-000763,0.0948638853875
ACH-000764,0.0136807868633
ACH-000765,-0.194421453809
ACH-000766,-0.0030043397162500003
ACH-000767,0.0342332821032
ACH-000768,-0.07509853111119999
ACH-000769,-0.025034211291400002
ACH-000770,0.0217696054998
ACH-000771,-0.0215269502777
ACH-000773,-0.039496676539
ACH-000776,-0.045974640293399996
ACH-000777,-0.054534322073
ACH-000778,0.038968511359
ACH-000781,-0.0118438437129
ACH-000782,0.193734011206
ACH-000783,-0.187313770532
ACH-000784,-0.163910891446
ACH-000785,-0.016317632305900002
ACH-000787,0.011971483725700002
ACH-000788,-0.0531665081744
ACH-000791,0.0208326266253
ACH-000792,-0.263939902543
ACH-000794,0.0473432928485
ACH-000796,-0.0892041232477
ACH-000799,-0.118910744013
ACH-000800,-0.00157581349044
ACH-000802,0.0435224935853
ACH-000804,-0.319532463364
ACH-000805,0.17101792924000003
ACH-000809,-0.058562148281199995
ACH-000810,-0.100248991226
ACH-000811,-0.030737700038799998
ACH-000817,-0.049056603340400004
ACH-000819,0.06668429613919999
ACH-000820,-0.366950963438
ACH-000821,-0.050326723649
ACH-000822,0.005924523673899999
ACH-000823,0.00436316750706
ACH-000824,0.07059484258910001
ACH-000827,0.0158721241437
ACH-000829,0.10297882354699998
ACH-000831,0.046928526522900006
ACH-000832,0.20023587812600002
ACH-000833,0.297146682894
ACH-000834,0.09478629266210001
ACH-000835,-0.17130468520599998
ACH-000836,-0.0963225665848
ACH-000837,-0.0983998086658
ACH-000838,0.0109246212604
ACH-000839,-0.000346413454496
ACH-000840,0.10215770781300001
ACH-000841,0.025687233565700004
ACH-000843,0.08760420438370001
ACH-000846,-0.0196552171609
ACH-000847,0.20824187709800002
ACH-000848,0.0354860239698
ACH-000849,0.111174593156
ACH-000851,-0.11648218576
ACH-000855,-0.0637416085731
ACH-000856,0.0739729225092
ACH-000858,0.070934237284
ACH-000859,-0.519000337122
ACH-000861,-0.047827839373199996
ACH-000862,-0.184593569052
ACH-000865,0.07128333163360001
ACH-000866,-0.10126818053200001
ACH-000867,-0.0355261267919
ACH-000869,-0.017166452341
ACH-000872,-0.0668907724565
ACH-000873,0.08046401531769999
ACH-000876,-0.06173622904
ACH-000878,0.238076728523
ACH-000880,-0.00456851985676
ACH-000881,-0.10050012084799999
ACH-000882,0.13457479619899998
ACH-000884,0.0889240590915
ACH-000885,-0.228284806788
ACH-000887,-0.021017253622
ACH-000888,-0.0194509523413
ACH-000889,0.191765162927
ACH-000890,-0.0299151416819
ACH-000896,-0.0675725029508
ACH-000898,-0.00251614222946
ACH-000900,-0.0760129168948
ACH-000901,0.058309902662100004
ACH-000905,0.0329671829905
ACH-000906,0.010417246852
ACH-000907,-0.251338208262
ACH-000910,-0.120436526714
ACH-000911,0.0999117762593
ACH-000912,0.0887792544057
ACH-000913,0.0502561066237
ACH-000915,0.0158227475132
ACH-000916,0.319685416706
ACH-000917,-0.0057973102115100004
ACH-000921,0.107088994705
ACH-000924,0.159615115557
ACH-000926,0.0680562167687
ACH-000928,-0.056877539223499994
ACH-000929,0.101611083272
ACH-000932,0.04780642119530001
ACH-000935,0.019391493537999998
ACH-000936,-0.10757167685499999
ACH-000937,0.0844596162098
ACH-000938,-0.0783102870649
ACH-000939,0.059665588220300006
ACH-000941,0.0912259909073
ACH-000943,0.0326608585671
ACH-000946,-0.0428516187916
ACH-000947,-0.00949156918038
ACH-000948,-0.0026865273551799997
ACH-000950,-0.137199207098
ACH-000953,0.19339449584600002
ACH-000957,-0.0457790938418
ACH-000958,0.27580280917100003
ACH-000960,0.10634030214
ACH-000963,0.225041938134
ACH-000968,0.33791364511
ACH-000969,0.056629790799000004
ACH-000973,-0.11762307574200001
ACH-000974,0.0758049278352
ACH-000975,0.0736167906719
ACH-000976,-0.0312986444949
ACH-000978,-0.24448020044100002
ACH-000980,-0.0299734947199
ACH-000984,-0.0246479464081
ACH-000986,0.0036512308248499996
ACH-000988,0.0168208404091
ACH-000993,0.159596984267
ACH-000994,0.017152656101200002
ACH-000996,-0.17735454980999998
ACH-001001,0.127257145642
ACH-001020,0.212198269705
ACH-001028,-0.013825126061200002
ACH-001031,0.219235636565
ACH-001038,-0.0011714417446600002
ACH-001048,-0.0599475677438
ACH-001050,-0.0234382212747
ACH-001053,0.041712310869
ACH-001054,-0.11987026998099999
ACH-001061,-0.018156511338900002
ACH-001067,-0.049909201206199995
ACH-001075,0.0190019062852
ACH-001096,-0.307226805333
ACH-001128,-0.194621336695
ACH-001134,0.128506480974
ACH-001151,-0.0635942013206
ACH-001163,0.12934538759199998
ACH-001164,-0.22769960271200002
ACH-001173,0.0231052395499
ACH-001183,-0.212612639685
ACH-001184,-0.314431415481
ACH-001190,-0.0668699209899
ACH-001192,-0.06732738213469999
ACH-001193,-0.178417676686
ACH-001196,0.03934651442519999
ACH-001197,-0.0116263991698
ACH-001205,-0.143633394026
ACH-001211,-0.35023115295999996
ACH-001212,-0.238022822365
ACH-001228,-0.20138607573800002
ACH-001232,0.026469037798
ACH-001239,-0.0278308183205
ACH-001274,0.027592886971700002
ACH-001275,0.061255219156999996
ACH-001277,-0.174090264819
ACH-001278,-0.123982592554
ACH-001280,-0.664593840656
ACH-001283,-0.0416734433105
ACH-001289,-0.12501882575099998
ACH-001295,0.0059085786367899995
ACH-001300,-0.164709640736
ACH-001301,-0.222892578063
ACH-001302,0.101042992195
ACH-001303,-0.049890545388900004
ACH-001306,-0.042077338233699996
ACH-001318,-0.0115824347942
ACH-001322,-0.017340379217599997
ACH-001328,0.025292686607400004
ACH-001332,0.125285340859
ACH-001333,0.00762866213591
ACH-001336,0.0582043641754
ACH-001340,0.05706605678590001
ACH-001346,-0.053154963214999996
ACH-001353,-0.0157190625695
ACH-001354,-0.139589818817
ACH-001367,0.0212369922007
ACH-001368,0.046144977907800006
ACH-001374,-0.362040294078
ACH-001375,0.127068511415
ACH-001377,-0.04353143790300001
ACH-001380,0.0468103001144
ACH-001391,-0.18458257776599998
ACH-001407,-0.021442802127400004
ACH-001408,0.018559695186099998
ACH-001413,0.0690972421755
ACH-001430,-0.098373749524
ACH-001431,-0.0309242345359
ACH-001450,0.10464493044999999
ACH-001496,-0.0650150665517
ACH-001500,-0.05763676960630001
ACH-001521,0.127540092799
ACH-001523,0.022414226205199998
ACH-001532,-0.0909731624326
ACH-001536,0.22273889689399998
ACH-001550,0.08774950560519999
ACH-001552,0.040670199376
ACH-001554,-0.074782035946
ACH-001645,-0.0302161290628
ACH-001654,0.00650986228613
ACH-001715,0.225325875407
ACH-001735,0.0363190363447
ACH-001736,0.075785233108
ACH-001737,0.33144554129299997
ACH-001740,-0.148439811851
ACH-001745,-0.06275985259219999
ACH-001750,-0.00460470274055
ACH-001765,0.110065974554
ACH-001956,-0.0266526056255
ACH-001957,-0.00152175998693
