,RAB3IP (117177)
ACH-000004,0.00403662898018
ACH-000007,0.150194486142
ACH-000009,-0.14679392268400002
ACH-000011,-0.0703146989613
ACH-000012,-0.09393466887700001
ACH-000013,0.040126291205000005
ACH-000014,0.0815239761755
ACH-000015,0.0416407763122
ACH-000017,-0.0779410607713
ACH-000018,0.0489751353094
ACH-000019,0.05806272661780001
ACH-000021,-0.168338926062
ACH-000022,0.135026816696
ACH-000025,0.0449050940681
ACH-000028,0.017072982499799997
ACH-000030,0.006382087395669999
ACH-000035,-0.0464893506461
ACH-000036,0.149205166662
ACH-000037,0.0323395632027
ACH-000039,-0.195642639747
ACH-000040,0.080961224283
ACH-000041,0.0013417492953599998
ACH-000042,-0.0877216500692
ACH-000045,0.0731504006337
ACH-000047,-0.0045510391630400005
ACH-000052,0.147923326528
ACH-000053,-0.00728355890982
ACH-000054,0.07305871057569999
ACH-000055,0.0315329858114
ACH-000060,0.15845831713
ACH-000067,-0.20209140945700002
ACH-000070,0.211888715925
ACH-000075,-0.0116566722564
ACH-000078,0.0453405884326
ACH-000082,-0.00996648947667
ACH-000085,0.0815381487763
ACH-000086,-0.152082019593
ACH-000087,-0.28531496141699997
ACH-000092,-0.0411555241829
ACH-000095,0.030007705861200003
ACH-000097,-0.0735558256961
ACH-000098,0.020646337891900002
ACH-000099,-0.015846358307
ACH-000108,0.043096941585800005
ACH-000113,0.00031681648870700004
ACH-000115,-0.108108818443
ACH-000116,-0.055991013718800005
ACH-000118,-0.010716547001700001
ACH-000120,0.043238579102099994
ACH-000123,-0.0318222529237
ACH-000127,0.043380043778800004
ACH-000128,-0.0678356084004
ACH-000132,0.135577233939
ACH-000133,-0.0518893779356
ACH-000137,0.0495852870542
ACH-000138,-0.0372443369966
ACH-000142,0.13310766518300002
ACH-000143,-0.0023765464045300004
ACH-000146,-0.0144364703724
ACH-000148,0.00436196789085
ACH-000150,0.07385208733819999
ACH-000152,0.189842382716
ACH-000153,0.18789803454300003
ACH-000159,-0.0501221713624
ACH-000160,-0.175618299467
ACH-000163,0.0304921147305
ACH-000167,-0.00370261636482
ACH-000168,0.0812706177999
ACH-000169,-0.0814425006597
ACH-000178,0.028086621605099997
ACH-000182,0.0832360207927
ACH-000183,-0.174407876247
ACH-000188,0.0790038914354
ACH-000189,0.277468423827
ACH-000190,0.08576175259980001
ACH-000198,0.060299296411699996
ACH-000204,-0.0669667403278
ACH-000206,0.161390429673
ACH-000207,-0.06484538544
ACH-000211,-0.0161407890309
ACH-000215,0.059872043796300005
ACH-000221,0.11546253119699999
ACH-000222,0.04263632336519999
ACH-000223,-0.0618380249413
ACH-000226,0.012205154266700002
ACH-000227,-0.178900127762
ACH-000228,-0.0035932996444200003
ACH-000231,0.125657790049
ACH-000232,-0.0901166979608
ACH-000233,-0.0032830916133999998
ACH-000234,-0.0147520786686
ACH-000235,-0.135125457804
ACH-000237,0.06888321395010001
ACH-000238,-0.029873433837599998
ACH-000243,-0.0387132186061
ACH-000244,0.059090358207900005
ACH-000246,-0.0226108887543
ACH-000248,-0.0406767583174
ACH-000250,0.0437310144946
ACH-000251,-0.215533599509
ACH-000253,0.0616006928213
ACH-000255,0.200709690278
ACH-000256,-0.152943108541
ACH-000257,0.228213218949
ACH-000258,-0.0237977545493
ACH-000259,0.0200127096002
ACH-000260,0.0246764340664
ACH-000261,-0.018982613456400003
ACH-000262,0.165849934781
ACH-000263,-0.124984173107
ACH-000264,-0.08965643628730001
ACH-000265,0.111095966506
ACH-000266,-0.07215510459310001
ACH-000272,-0.0412700215415
ACH-000273,-0.098687583112
ACH-000274,-0.004678850050069999
ACH-000277,-0.0405993773633
ACH-000278,-0.029630614118599997
ACH-000279,0.15418734454500002
ACH-000280,-0.09371077751800001
ACH-000281,0.029491190267699998
ACH-000288,-0.0834187892139
ACH-000291,0.058143381861199994
ACH-000293,0.155891562827
ACH-000294,-0.014085956213400001
ACH-000295,-0.0467833575615
ACH-000296,-0.06118917900669999
ACH-000302,0.0184299434896
ACH-000304,0.264376897442
ACH-000307,-0.0511241529062
ACH-000308,0.0132949962746
ACH-000310,-0.129490142951
ACH-000311,0.0311733898586
ACH-000312,-0.0890289129568
ACH-000315,-0.0759171026279
ACH-000316,-0.0513325439106
ACH-000317,-0.0996501497685
ACH-000318,-0.08810676698789999
ACH-000319,0.154972404328
ACH-000320,0.0877536581419
ACH-000322,0.046161473641400004
ACH-000323,0.0625469679824
ACH-000324,-0.021163614778499998
ACH-000329,0.12233269749299999
ACH-000330,0.037521948019999994
ACH-000331,-0.09983794260260001
ACH-000332,-0.0478460950376
ACH-000334,-0.0520839096179
ACH-000335,0.19867947260299998
ACH-000336,0.17180047409600002
ACH-000337,0.0309852466316
ACH-000339,-0.0172266754104
ACH-000341,0.18396203374000003
ACH-000348,-0.106022789166
ACH-000350,-0.026148955979299997
ACH-000352,-0.0213886093346
ACH-000356,-0.275983979201
ACH-000361,-0.124312670901
ACH-000362,0.0307319186638
ACH-000363,0.09293477118210001
ACH-000364,0.0345176492367
ACH-000365,0.00941309425689
ACH-000366,-0.10227093294
ACH-000368,0.038301231870199993
ACH-000374,-0.012187265356999998
ACH-000375,0.0738536554682
ACH-000376,0.08919518160380001
ACH-000381,0.042718022015
ACH-000383,-0.0944127566
ACH-000387,-0.08702653956669999
ACH-000389,0.0264352908993
ACH-000390,-0.0376319704972
ACH-000393,-0.129077713189
ACH-000395,-0.296156990178
ACH-000397,0.0119625134124
ACH-000401,-0.18367766601
ACH-000402,0.187118187637
ACH-000403,-0.00812790123477
ACH-000404,-0.0268447823337
ACH-000406,-0.0387225171583
ACH-000407,-0.07803817084310001
ACH-000408,-0.203263498235
ACH-000410,-0.0201045328792
ACH-000411,-0.089804076225
ACH-000414,-0.0130155808823
ACH-000415,0.058870299936100004
ACH-000416,-0.0336001250572
ACH-000420,-0.0428555781643
ACH-000421,0.027635918209700003
ACH-000424,-0.108295981601
ACH-000425,-0.00201431665535
ACH-000426,-0.0590851821366
ACH-000427,-0.13756598346100002
ACH-000433,0.00985011239159
ACH-000436,0.183317197012
ACH-000444,0.0291462593541
ACH-000445,-0.128596308663
ACH-000448,-0.041147747191499995
ACH-000450,-0.08665986202410002
ACH-000452,-0.00850623132186
ACH-000454,0.0187601134982
ACH-000458,0.0494895455547
ACH-000459,0.150984042875
ACH-000460,-0.0490313644058
ACH-000461,-0.0185995826683
ACH-000463,0.08684080884410002
ACH-000464,-0.28221269183200004
ACH-000466,-0.10359271421
ACH-000467,-0.024487778350800002
ACH-000468,-0.020187756334
ACH-000469,0.10889657117000001
ACH-000470,0.24241885090100002
ACH-000471,0.177575204188
ACH-000472,0.00500719718423
ACH-000473,0.302144816481
ACH-000475,0.07481885539619999
ACH-000476,-0.0102719687843
ACH-000477,-0.0324084018852
ACH-000480,-0.0166022982529
ACH-000481,0.052506788892800006
ACH-000483,0.0105868502715
ACH-000484,-0.09876478805870001
ACH-000485,-0.161358971155
ACH-000486,-0.0170048811667
ACH-000487,0.135134982244
ACH-000488,0.0016685534517099998
ACH-000490,-0.064607621207
ACH-000491,0.199472873253
ACH-000495,0.040282954826699996
ACH-000496,-0.0740298052605
ACH-000499,0.038786550928
ACH-000500,-0.45769592406599996
ACH-000502,-0.032338641344599996
ACH-000503,-0.29032985330600003
ACH-000505,0.149059367472
ACH-000507,-0.0570806104299
ACH-000510,0.13903225835000002
ACH-000511,0.170958475074
ACH-000512,0.07635955978930001
ACH-000516,0.0327591628957
ACH-000517,-0.0564156937154
ACH-000518,0.048287214691399995
ACH-000520,-0.06394757557030001
ACH-000521,-0.0970817169948
ACH-000522,-0.0393205427608
ACH-000524,-0.10584084094
ACH-000527,-0.050894398295999996
ACH-000528,0.007375267950789999
ACH-000537,-0.193277846906
ACH-000541,-0.010577029223200002
ACH-000542,-0.037101559450300005
ACH-000544,0.130583444398
ACH-000545,-0.0992913274108
ACH-000547,0.0849345858698
ACH-000548,-0.0186594651287
ACH-000549,-0.0616098639401
ACH-000550,-0.264358375463
ACH-000552,0.152228565255
ACH-000556,-0.091529040634
ACH-000557,0.111914225033
ACH-000570,0.193345468917
ACH-000571,0.13094977037799999
ACH-000573,0.23859239614799999
ACH-000576,0.238643746199
ACH-000580,-0.148554018183
ACH-000584,-0.00428281904285
ACH-000585,0.00618465320833
ACH-000588,0.26252177384500003
ACH-000589,0.026833039606
ACH-000591,0.0348959808877
ACH-000593,0.0433157708197
ACH-000600,-0.128856409355
ACH-000601,0.000631368425457
ACH-000604,0.0302923347936
ACH-000605,0.130308895217
ACH-000606,0.006211623985659999
ACH-000608,0.179147772733
ACH-000614,-0.0306256940391
ACH-000616,0.024642636041
ACH-000618,0.0276610699043
ACH-000619,-0.139053746763
ACH-000620,0.0317250393518
ACH-000621,0.05568821662830001
ACH-000622,0.058581084479800004
ACH-000623,-0.10869210875299999
ACH-000624,-0.032530327491
ACH-000627,-0.0175598337215
ACH-000630,-0.0425085264042
ACH-000632,0.10666970388599999
ACH-000633,-0.12201445042199999
ACH-000637,-0.0281484645548
ACH-000638,-0.135857735413
ACH-000646,-0.098743328387
ACH-000647,0.0166247727125
ACH-000648,-0.139615723408
ACH-000649,-0.0134992268971
ACH-000651,-0.0112874381317
ACH-000652,-0.18656075050999998
ACH-000653,0.0641923211843
ACH-000657,-0.07037226617489999
ACH-000658,0.105641415899
ACH-000661,0.13710236688400002
ACH-000662,-0.64195092048
ACH-000663,0.0432507516983
ACH-000665,-0.129512739799
ACH-000671,-0.0654825986537
ACH-000673,0.0855162076399
ACH-000676,-0.00864235911966
ACH-000677,0.03696626079
ACH-000681,0.111812492806
ACH-000682,0.0018734489495999998
ACH-000683,0.05972701060269999
ACH-000684,-0.0529845522834
