,ATG13 (9776)
ACH-000004,-0.132755059959
ACH-000007,-0.315061674977
ACH-000009,-0.09986231112960002
ACH-000011,-0.0158769464166
ACH-000012,-0.261524333367
ACH-000013,-0.219833589932
ACH-000014,-0.24114525015299998
ACH-000015,-0.230697245931
ACH-000017,0.0811782321775
ACH-000018,-0.13023129192
ACH-000019,-0.583838829654
ACH-000021,-0.280728991055
ACH-000022,-0.160693641114
ACH-000025,-0.466070423269
ACH-000028,-0.29909719068
ACH-000030,-0.220907711768
ACH-000035,-0.203030363707
ACH-000036,-0.11534146597200001
ACH-000037,-0.156332335786
ACH-000039,-0.0322131578324
ACH-000040,-0.157534168506
ACH-000041,-0.027582988993
ACH-000042,-0.178946562557
ACH-000045,0.224588677943
ACH-000047,-0.0244011311923
ACH-000052,-0.570508190195
ACH-000053,-0.182480060859
ACH-000054,-0.18612771508900003
ACH-000055,-0.193416546657
ACH-000060,0.0737316942144
ACH-000067,-0.34601841227200003
ACH-000070,-0.181101327805
ACH-000075,-0.172998232909
ACH-000078,-0.297156495175
ACH-000082,-0.31450119670800003
ACH-000085,-0.279888125115
ACH-000086,-0.178365803567
ACH-000087,-0.456969326392
ACH-000092,-0.20978270344900002
ACH-000095,-0.48070990927900004
ACH-000097,-0.290124050511
ACH-000098,-0.00176812669742
ACH-000099,-0.29008588425299997
ACH-000108,-0.175492961399
ACH-000113,-0.0332041747669
ACH-000115,-0.49911372151
ACH-000116,-0.08070374598069999
ACH-000118,-0.426676325953
ACH-000120,-0.176187883976
ACH-000123,-0.267144156978
ACH-000127,-0.47570296020900005
ACH-000128,0.13195093685599998
ACH-000132,0.014265718569200002
ACH-000133,-0.386354191299
ACH-000137,-0.355853135305
ACH-000138,-0.20566196248500002
ACH-000142,-0.168856780794
ACH-000143,-0.482749219562
ACH-000146,-0.0636423416719
ACH-000148,-0.199071066375
ACH-000150,-0.37872442094400005
ACH-000152,-0.144491687328
ACH-000153,0.100684401932
ACH-000159,-0.212212116215
ACH-000160,-0.10079199189600001
ACH-000163,-0.280226531622
ACH-000167,-0.483048952779
ACH-000168,-0.417904462302
ACH-000169,-0.38269911715300003
ACH-000178,-0.035595829603
ACH-000182,-0.12487747728700001
ACH-000183,-0.297251956011
ACH-000188,-0.170013737208
ACH-000189,0.18229015762000003
ACH-000190,-0.122508495624
ACH-000198,-0.305741516043
ACH-000204,0.08113347161000001
ACH-000206,-0.137191529648
ACH-000207,-0.374120003006
ACH-000211,-0.343378646169
ACH-000215,-0.317207680853
ACH-000221,-0.17301009231400002
ACH-000222,-0.200988653766
ACH-000223,-0.453314003829
ACH-000226,-0.383837351157
ACH-000227,-0.28592691114700003
ACH-000228,0.146587857894
ACH-000231,-0.290855284881
ACH-000232,-0.118352147434
ACH-000233,-0.375805092962
ACH-000234,-0.12061964006300001
ACH-000235,-0.0012010615516099999
ACH-000237,-0.523163570043
ACH-000238,-0.401096612152
ACH-000243,-0.12761038414
ACH-000244,-0.0135509831351
ACH-000246,0.0348610343791
ACH-000248,0.11716965772
ACH-000250,-0.339845638704
ACH-000251,-0.12030455820999998
ACH-000253,0.017275117062599998
ACH-000255,-0.260782291199
ACH-000256,-0.23528336017700002
ACH-000257,0.10262990184599999
ACH-000258,-0.306547434718
ACH-000259,-0.18659113405299999
ACH-000260,-0.172655196676
ACH-000261,-0.20962888832600002
ACH-000262,-0.291208183736
ACH-000263,0.0172409766784
ACH-000264,-0.311009503327
ACH-000265,-0.315522391093
ACH-000266,-0.133457632139
ACH-000272,-0.18474495857099998
ACH-000273,-0.22189718464699998
ACH-000274,-0.17665866037300001
ACH-000277,-0.49274694646000006
ACH-000278,-0.441771921863
ACH-000279,-0.0447303787791
ACH-000280,0.102569293968
ACH-000281,-0.0899105803269
ACH-000288,-0.170644866691
ACH-000291,-0.187757429858
ACH-000293,-0.376373264137
ACH-000294,0.15407296639
ACH-000295,-0.161411154219
ACH-000296,-0.49436443155500004
ACH-000302,-0.09256658293469999
ACH-000304,0.057976623009800006
ACH-000307,-0.169135187863
ACH-000308,-0.286118867874
ACH-000310,-0.21993474816599998
ACH-000311,-0.284226347625
ACH-000312,-0.282432700957
ACH-000315,0.0576385435484
